#Observed stellar masses in Msun
#Infall delay times in Gyr.
#MW Mass Range: 10^11.75 - 10^12.25 Msun.
#Group Mass Range: 10^12.75 - 10^13.25 Msun.
#Cluster Mass Range: 10^13.75 - 10^14.25 Msun.
#Err+ and Err- are errors over all MCMC points.
#+1 and -1 sigma are the 84th and 16th percentile ranges for galaxies in a single model.
#All satellites selected at a=0.880810.
#Quenched threshold: observed SSFR < 1e-11/yr
#Bestfit_X_Counts is the number of galaxies in the bin for the bestfit model.
#SM Median_Infall_Delay_Time(MW) Err+ Err- +1_sigma_Infall_Delay_Time(MW) Err+ Err- -1_sigma_Infall_Delay_Time(MW) Err+ Err- Median_Infall_Delay_Time(GR) Err+ Err- +1_sigma_Infall_Delay_Time(GR) Err+ Err- -1_sigma_Infall_Delay_Time(GR) Err+ Err- Median_Infall_Delay_Time(CL) Err+ Err- +1_sigma_Infall_Delay_Time(CL) Err+ Err- -1_sigma_Infall_Delay_Time(CL) Err+ Err- SM_Left SM_Right Bestfit_Galaxy_Counts Bestfit_Sats_MW_Counts Bestfit_Sats_GR_Counts Bestfit_Sats_Cluster_Counts
7.3 3.83793 0.244648 0.256472 6.45629 0.130982 0.129543 1.12593 0.0935031 0.0904026 4.6418 0.221475 0.251477 6.96904 0.10494 0.131916 1.2163 0.0788428 0.0739447 4.71514 0.127188 0.180126 6.93021 0.107288 0.115272 1.33684 0.056519 0.0502337 7.2 7.4 666416 17008 17266 15639
7.5 3.96835 0.195791 0.184083 6.52639 0.152346 0.119116 1.16633 0.0832652 0.0685796 4.9037 0.160603 0.199448 7.14062 0.100207 0.121204 1.31782 0.0748974 0.0805418 5.00627 0.07582 0.113539 7.1573 0.0572906 0.0676494 1.47088 0.0322007 0.0448937 7.4 7.6 582975 15965 16302 15015
7.7 3.9853 0.164802 0.178057 6.57567 0.10326 0.108677 1.21122 0.0921987 0.0810204 5.03968 0.141479 0.159381 7.22211 0.10833 0.0985217 1.38173 0.0771239 0.0726769 5.15221 0.0671468 0.0633831 7.36276 0.0559783 0.0888138 1.51117 0.0262275 0.0301988 7.6 7.8 495935 14872 14827 13600
7.9 3.91476 0.179104 0.117005 6.48495 0.172153 0.0917225 1.26575 0.101476 0.0712931 5.14191 0.156707 0.148455 7.31339 0.115143 0.106381 1.43449 0.0761995 0.0627515 5.29691 0.0555954 0.0615602 7.48673 0.06675 0.0544896 1.59673 0.0393904 0.0468342 7.8 8 410156 13711 13459 12480
8.1 3.95956 0.407581 0.190674 6.78423 0.789906 0.315276 1.33978 0.145983 0.0924079 5.31991 0.270198 0.197283 7.57583 0.359148 0.216552 1.54355 0.16727 0.112627 5.51104 0.119731 0.105009 7.78338 0.1646 0.139399 1.68817 0.0470282 0.045801 8 8.2 335101 12407 12204 11059
8.3 4.35656 0.798805 0.445308 7.8698 1.04842 0.831964 1.48707 0.304884 0.161406 5.65811 0.396528 0.254151 8.40149 0.952304 0.552947 1.81753 0.22602 0.154139 5.95181 0.170989 0.143784 8.44136 0.309706 0.262261 1.94862 0.126093 0.0962778 8.2 8.4 279409 11680 11334 10534
8.5 4.75026 0.766004 0.442997 8.42025 0.599417 0.590692 1.61164 0.361755 0.171013 5.84111 0.371982 0.224846 9.02929 0.772599 0.594724 1.95315 0.228985 0.151343 6.24312 0.136518 0.124904 8.82318 0.270193 0.207663 2.19511 0.108433 0.106062 8.4 8.6 232116 11107 10483 9621
8.7 4.70511 0.634669 0.428821 8.28864 0.503568 0.425891 1.64834 0.333698 0.20519 5.85379 0.341651 0.243784 9.12406 0.581135 0.472438 1.91367 0.22026 0.154705 6.29009 0.113892 0.100238 8.9046 0.264592 0.156567 2.28439 0.11811 0.102516 8.6 8.8 190711 10056 9147 8424
8.9 4.56672 0.609772 0.432586 8.00168 0.508065 0.423859 1.60078 0.283273 0.170907 5.77209 0.355672 0.238556 9.0829 0.547944 0.523234 1.91291 0.212971 0.156014 6.30933 0.122738 0.120872 8.89194 0.246347 0.140503 2.30732 0.113993 0.0991919 8.8 9 153558 8838 7516 7085
9.1 4.31688 0.673424 0.451266 7.65806 0.571475 0.394948 1.49962 0.327044 0.177862 5.66181 0.348483 0.228472 8.94039 0.508391 0.450975 1.94203 0.184937 0.14306 6.35033 0.120302 0.110608 8.9561 0.208012 0.181143 2.32542 0.134028 0.112355 9 9.2 124845 7793 6374 5866
9.3 4.3137 0.603345 0.399888 7.46009 0.460462 0.338356 1.44728 0.302279 0.173812 5.45867 0.385604 0.241353 8.74516 0.586299 0.439591 1.83205 0.217592 0.139418 6.33709 0.0967002 0.0891929 8.86647 0.212045 0.173177 2.35453 0.1869 0.138244 9.2 9.4 101748 6259 5304 4930
9.5 4.16443 0.543614 0.435757 7.28594 0.456305 0.401854 1.38057 0.276472 0.175631 5.32437 0.331018 0.253395 8.74829 0.540129 0.414604 1.80246 0.215091 0.131129 6.30469 0.123511 0.116572 8.87752 0.199603 0.147861 2.34428 0.0959916 0.110712 9.4 9.6 85626 5204 4575 4293
9.7 4.02968 0.48957 0.367672 7.11631 0.428556 0.368689 1.30612 0.246158 0.181499 5.06681 0.375118 0.265693 8.51117 0.478382 0.459141 1.70482 0.205741 0.127721 6.28528 0.126383 0.121608 8.85687 0.205317 0.158908 2.35163 0.126733 0.122701 9.6 9.8 73597 3880 4094 3827
9.9 4.05182 0.445041 0.394146 6.95913 0.437261 0.451934 1.31725 0.293639 0.238117 4.75084 0.360096 0.263463 8.09557 0.499034 0.49226 1.72551 0.166813 0.164746 6.15837 0.118347 0.102799 8.66838 0.208872 0.179139 2.25462 0.17125 0.123115 9.8 10 64189 2591 3724 3440
10.1 4.09633 0.416909 0.325858 7.14512 0.352086 0.228254 1.30897 0.314716 0.152643 4.47949 0.404913 0.271819 7.79031 0.414131 0.43504 1.54957 0.180839 0.12105 6.07549 0.112242 0.121934 8.56207 0.178943 0.0934324 2.14988 0.10586 0.0822139 10 10.2 57294 1536 3461 3215
10.3 4.32468 0.342061 0.275244 7.09537 0.397968 0.244228 1.18087 0.267585 0.161867 4.17633 0.345525 0.260459 7.40413 0.381864 0.394512 1.4763 0.171063 0.118184 5.77463 0.156876 0.124952 8.46721 0.199271 0.149251 2.01236 0.110241 0.0892484 10.2 10.4 51622 764 3417 2995
10.5 5.03628 0.435426 0.340344 8.00142 0.173569 0.285117 1.7899 0.620231 0.501742 3.91423 0.309116 0.267397 6.81028 0.352275 0.356614 1.34955 0.110157 0.0929824 5.36262 0.128901 0.11942 8.18865 0.141618 0.136598 1.78797 0.0662397 0.0567932 10.4 10.6 44641 284 3115 2597
10.7 5.71423 0.261278 0.289944 8.23996 0.208796 0.0495539 3.14041 0.207364 0.843074 3.46562 0.333815 0.21266 6.394 0.353254 0.31902 1.15982 0.111069 0.0950919 5.10807 0.0883527 0.101219 7.93573 0.12678 0.135333 1.69221 0.0648357 0.0601882 10.6 10.8 35709 97 2574 2187
10.9 6.08516 0.327432 0.0822134 8.78018 0.152816 0.173154 4.06507 0.549458 0.179924 3.37635 0.280883 0.311559 6.27169 0.21082 0.261509 1.08246 0.117041 0.0983557 4.41228 0.134041 0.169989 7.17456 0.298879 0.11869 1.46251 0.05187 0.0428948 10.8 11 23714 31 1348 1525
11.1 5.96179 0.0411515 0.454551 8.30823 0.397432 1.37834 3.7386 0.0528316 0.468197 3.02517 0.254796 0.253077 6.04029 0.376207 0.212362 0.977988 0.0881063 0.0776733 3.73889 0.159472 0.0999739 6.92361 0.257908 0.270252 1.30024 0.0897056 0.0527979 11 11.2 12186 9 440 861
11.3 11.7822 0 0 11.7822 0 0 11.7822 0 0 2.88697 0.579743 0.37044 6.10569 0.672837 0.731695 1.00634 0.147948 0.0950805 2.777 0.151242 0.219415 5.81184 0.293147 0.28004 0.902739 0.0593228 0.0591466 11.2 11.4 5150 0 64 334
11.5 11.7822 0 0 11.7822 0 0 11.7822 0 0 3.52904 0.0207832 0.0415542 5.81394 0.164873 1.72081 2.20656 0.038877 0.47418 2.02609 0.706278 0.121901 4.63657 0.695496 0.300825 0.775622 0.11981 0.0610902 11.4 11.6 1880 0 5 103
11.7 11.7822 0 0 11.7822 0 0 11.7822 0 0 11.7822 0 0 11.7822 0 0 11.7822 0 0 2.20951 1.42346 0.729593 4.35139 0.176096 0.326413 0.461447 0.29223 0.0680368 11.6 11.8 590 0 0 8
11.9 11.7822 0 0 11.7822 0 0 11.7822 0 0 11.7822 0 0 11.7822 0 0 11.7822 0 0 0.0580288 11.7242 0 0.0977029 11.6845 0 0.0184034 11.7638 0 11.8 12 127 0 0 1
12.1 11.7822 0 0 11.7822 0 0 11.7822 0 0 11.7822 0 0 11.7822 0 0 11.7822 0 0 11.7822 0 0 11.7822 0 0 11.7822 0 0 12 12.2 20 0 0 0
12.3 11.7822 0 0 11.7822 0 0 11.7822 0 0 11.7822 0 0 11.7822 0 0 11.7822 0 0 11.7822 0 0 11.7822 0 0 11.7822 0 0 12.2 12.4 2 0 0 0
12.5 11.7822 0 0 11.7822 0 0 11.7822 0 0 11.7822 0 0 11.7822 0 0 11.7822 0 0 11.7822 0 0 11.7822 0 0 11.7822 0 0 12.4 12.6 0 0 0 0
12.7 11.7822 0 0 11.7822 0 0 11.7822 0 0 11.7822 0 0 11.7822 0 0 11.7822 0 0 11.7822 0 0 11.7822 0 0 11.7822 0 0 12.6 12.8 0 0 0 0
12.9 11.7822 0 0 11.7822 0 0 11.7822 0 0 11.7822 0 0 11.7822 0 0 11.7822 0 0 11.7822 0 0 11.7822 0 0 11.7822 0 0 12.8 13 0 0 0 0
13.1 11.7822 0 0 11.7822 0 0 11.7822 0 0 11.7822 0 0 11.7822 0 0 11.7822 0 0 11.7822 0 0 11.7822 0 0 11.7822 0 0 13 13.2 0 0 0 0
