#Observed stellar masses in Msun
#Infall delay times in Gyr.
#MW Mass Range: 10^11.75 - 10^12.25 Msun.
#Group Mass Range: 10^12.75 - 10^13.25 Msun.
#Cluster Mass Range: 10^13.75 - 10^14.25 Msun.
#Err+ and Err- are errors over all MCMC points.
#+1 and -1 sigma are the 84th and 16th percentile ranges for galaxies in a single model.
#All satellites selected at a=0.197373.
#Quenched threshold: observed SSFR < 1e-11/yr
#Bestfit_X_Counts is the number of galaxies in the bin for the bestfit model.
#SM Median_Infall_Delay_Time(MW) Err+ Err- +1_sigma_Infall_Delay_Time(MW) Err+ Err- -1_sigma_Infall_Delay_Time(MW) Err+ Err- Median_Infall_Delay_Time(GR) Err+ Err- +1_sigma_Infall_Delay_Time(GR) Err+ Err- -1_sigma_Infall_Delay_Time(GR) Err+ Err- Median_Infall_Delay_Time(CL) Err+ Err- +1_sigma_Infall_Delay_Time(CL) Err+ Err- -1_sigma_Infall_Delay_Time(CL) Err+ Err- SM_Left SM_Right Bestfit_Galaxy_Counts Bestfit_Sats_MW_Counts Bestfit_Sats_GR_Counts Bestfit_Sats_Cluster_Counts
7.3 0.327211 0.0337285 0.0256526 0.646967 0.0557165 0.0637997 0.116282 0.0105613 0.0100454 0.331476 0.0349211 0.0361217 0.681382 0.0587246 0.0826595 0.106327 0.0199646 0.0137114 1.28816 0 0 1.28816 0 0 1.28816 0 0 7.2 7.4 565624 9987 360 0
7.5 0.375638 0.0359797 0.036438 0.730459 0.0365574 0.0515592 0.133179 0.0133674 0.0134014 0.410288 0.0443197 0.0560526 0.786875 0.045669 0.0575409 0.149472 0.0249126 0.029724 1.28816 0 0 1.28816 0 0 1.28816 0 0 7.4 7.6 440640 10086 367 0
7.7 0.423819 0.0309483 0.0373111 0.779833 0.0161799 0.0294147 0.150081 0.0120888 0.014187 0.458294 0.0317204 0.0275707 0.853987 0.0446665 0.0449033 0.158058 0.0142501 0.011162 1.28816 0 0 1.28816 0 0 1.28816 0 0 7.6 7.8 332557 9807 375 0
7.9 0.449397 0.0253513 0.0326103 0.794222 0.0140896 0.0191332 0.15926 0.0124768 0.013345 0.513262 0.0391155 0.0365916 0.907923 0.011963 0.0131368 0.163967 0.0129949 0.0164029 1.28816 0 0 1.28816 0 0 1.28816 0 0 7.8 8 244299 9059 374 0
8.1 0.459914 0.025852 0.0289818 0.795374 0.015065 0.016722 0.165595 0.0122183 0.0126897 0.564319 0.0224727 0.0268229 0.918808 0.0125164 0.0122997 0.185553 0.0207597 0.0196689 1.28816 0 0 1.28816 0 0 1.28816 0 0 8 8.2 174543 7631 310 0
8.3 0.442942 0.0248014 0.0235576 0.77778 0.0173185 0.0173656 0.16439 0.011375 0.0104477 0.571331 0.0306724 0.0196493 0.929916 0.0155023 0.0126292 0.181577 0.0352733 0.0183542 1.28816 0 0 1.28816 0 0 1.28816 0 0 8.2 8.4 122762 6546 244 0
8.5 0.416583 0.0218704 0.0258417 0.756375 0.0129004 0.0201699 0.149441 0.0114237 0.0114528 0.56445 0.0311785 0.0401459 0.910924 0.0148891 0.0289807 0.18961 0.0348855 0.0265726 1.28816 0 0 1.28816 0 0 1.28816 0 0 8.4 8.6 85186 5193 236 0
8.7 0.391309 0.0218708 0.0218865 0.729469 0.0159507 0.0154462 0.136093 0.00796765 0.00771131 0.527948 0.0340069 0.0253311 0.871361 0.00977409 0.00894189 0.169253 0.0157269 0.0127946 1.28816 0 0 1.28816 0 0 1.28816 0 0 8.6 8.8 58552 4216 166 0
8.9 0.376381 0.0180682 0.0222383 0.708697 0.0142266 0.0154294 0.130845 0.00633709 0.0067165 0.508265 0.0372535 0.0283413 0.905065 0.0230765 0.039638 0.188846 0.0148657 0.0172069 1.28816 0 0 1.28816 0 0 1.28816 0 0 8.8 9 39840 3162 153 0
9.1 0.34486 0.0148484 0.0213551 0.66691 0.0167166 0.0169241 0.117745 0.00513095 0.00668383 0.548202 0.0385897 0.0351051 0.908623 0.0260315 0.0190215 0.1778 0.0239045 0.0179192 1.28816 0 0 1.28816 0 0 1.28816 0 0 9 9.2 27221 2305 97 0
