#Observed stellar masses in Msun
#Quenching delay times in Gyr.
#MW Mass Range: 10^11.75 - 10^12.25 Msun.
#Group Mass Range: 10^12.75 - 10^13.25 Msun.
#Cluster Mass Range: 10^13.75 - 10^14.25 Msun.
#Err+ and Err- are errors over all MCMC points.
#+1 and -1 sigma are the 84th and 16th percentile ranges for galaxies in a single model.
#All satellites selected at a=0.850435.
#Quenched threshold: observed SSFR < 1e-11/yr
#Bestfit_X_Counts is the number of quenched(all)/quenched after infall(sats) galaxies in the bin for the bestfit model.
#SM Median_Quenching_Delay_Time(MW) Err+ Err- +1_sigma_Quenching_Delay_Time(MW) Err+ Err- -1_sigma_Quenching_Delay_Time(MW) Err+ Err- Median_Quenching_Delay_Time(GR) Err+ Err- +1_sigma_Quenching_Delay_Time(GR) Err+ Err- -1_sigma_Quenching_Delay_Time(GR) Err+ Err- Median_Quenching_Delay_Time(CL) Err+ Err- +1_sigma_Quenching_Delay_Time(CL) Err+ Err- -1_sigma_Quenching_Delay_Time(CL) Err+ Err- SM_Left SM_Right Bestfit_Galaxy_Counts Bestfit_Sats_MW_Counts Bestfit_Sats_GR_Counts Bestfit_Sats_Cluster_Counts
7.3 3.3125 0.4625 0.3625 5.53922 0.376152 0.386033 1.56224 0.243054 0.257425 3.94375 0.42375 0.50875 5.88244 0.323047 0.393185 1.74918 0.34265 0.270411 3.9375 0.436111 0.6025 5.98412 0.273176 0.404237 1.84066 0.266147 0.310679 7.2 7.4 7076 1176 1433 1562
7.5 3.3 0.412 0.408333 5.56775 0.283564 0.439464 1.4939 0.223513 0.248247 3.96786 0.41756 0.533135 5.91596 0.341328 0.430226 1.74058 0.343285 0.252496 4.00417 0.423106 0.599479 6.02631 0.319901 0.451186 1.76912 0.216769 0.230855 7.4 7.6 7925 1464 1725 1650
7.7 3.10658 0.368421 0.399912 5.3911 0.309302 0.376629 1.40731 0.184311 0.223818 3.79167 0.439583 0.492982 5.90287 0.321831 0.382587 1.74271 0.345657 0.255885 3.97976 0.513988 0.497262 6.15239 0.301145 0.401356 1.8064 0.233831 0.321555 7.6 7.8 8605 1683 1909 2009
7.9 3.06731 0.641783 0.417308 5.39828 0.665552 0.41547 1.37254 0.301548 0.276383 3.786 0.5865 0.436 5.97705 0.512201 0.465782 1.71736 0.347949 0.261658 4.04524 0.537454 0.535011 6.17051 0.386715 0.385725 1.70075 0.298812 0.231314 7.8 8 9470 1969 2164 2176
8.1 3.515 0.877857 0.624375 6.09081 0.851416 0.707824 1.5012 0.452593 0.316344 4.12903 0.72253 0.58997 6.42858 0.844687 0.538656 1.88124 0.505083 0.423467 4.20577 0.545421 0.523161 6.58295 0.516467 0.484945 1.85299 0.40603 0.320836 8 8.2 11818 2457 2769 2879
8.3 3.77232 0.641072 0.653203 6.50443 0.641402 0.659499 1.56826 0.382663 0.320734 4.32308 0.597756 0.612077 6.86889 0.7623 0.582727 1.80368 0.435636 0.309989 4.30341 0.4875 0.472527 6.91513 0.441652 0.453163 1.84985 0.377258 0.320647 8.2 8.4 13846 3174 3473 3585
8.5 3.62159 0.465227 0.520309 6.38839 0.477669 0.508232 1.43065 0.278882 0.207421 4.12155 0.51682 0.553583 6.80631 0.555331 0.574999 1.69482 0.359189 0.299192 4.1275 0.4725 0.385833 6.81711 0.366743 0.431948 1.74012 0.368459 0.261324 8.4 8.6 15032 3608 3823 3769
8.7 3.19474 0.499707 0.448904 5.95298 0.435837 0.439124 1.31835 0.23681 0.229828 3.84786 0.47553 0.519011 6.60202 0.454338 0.514795 1.55863 0.272392 0.24873 3.90078 0.475306 0.404948 6.57256 0.383489 0.441599 1.57997 0.292516 0.228641 8.6 8.8 15320 3653 3702 3649
8.9 2.88041 0.434409 0.395537 5.56371 0.365148 0.428583 1.17578 0.196145 0.210142 3.43444 0.440556 0.451752 6.21245 0.438254 0.470658 1.33888 0.225746 0.178997 3.59138 0.426329 0.403879 6.20544 0.41464 0.404572 1.41526 0.243738 0.2093 8.8 9 15359 3579 3413 3572
9.1 2.55671 0.392156 0.320344 5.18233 0.374416 0.339739 1.04416 0.177758 0.185576 3.172 0.363 0.447 5.8133 0.409502 0.445593 1.20446 0.202536 0.200378 3.24348 0.370158 0.390478 5.95126 0.351387 0.44004 1.30015 0.192206 0.20541 9 9.2 15114 3525 3089 3131
