#Observed stellar masses in Msun
#Quenching delay times in Gyr.
#MW Mass Range: 10^11.75 - 10^12.25 Msun.
#Group Mass Range: 10^12.75 - 10^13.25 Msun.
#Cluster Mass Range: 10^13.75 - 10^14.25 Msun.
#Err+ and Err- are errors over all MCMC points.
#+1 and -1 sigma are the 84th and 16th percentile ranges for galaxies in a single model.
#All satellites selected at a=0.318873.
#Quenched threshold: observed SSFR < 1e-11/yr
#Bestfit_X_Counts is the number of quenched(all)/quenched after infall(sats) galaxies in the bin for the bestfit model.
#SM Median_Quenching_Delay_Time(MW) Err+ Err- +1_sigma_Quenching_Delay_Time(MW) Err+ Err- -1_sigma_Quenching_Delay_Time(MW) Err+ Err- Median_Quenching_Delay_Time(GR) Err+ Err- +1_sigma_Quenching_Delay_Time(GR) Err+ Err- -1_sigma_Quenching_Delay_Time(GR) Err+ Err- Median_Quenching_Delay_Time(CL) Err+ Err- +1_sigma_Quenching_Delay_Time(CL) Err+ Err- -1_sigma_Quenching_Delay_Time(CL) Err+ Err- SM_Left SM_Right Bestfit_Galaxy_Counts Bestfit_Sats_MW_Counts Bestfit_Sats_GR_Counts Bestfit_Sats_Cluster_Counts
7.3 0.645 0.225 0.17 1.0875 0.445916 0.202521 0.21166 0.193967 0.109223 0.775 0.425 0.175 1.21827 0.360336 0.312355 0.368991 0.266706 0.160336 0 0.495 0 0 0.725958 0 0 0.231731 0 7.2 7.4 124 28 9 0
7.5 0.725 0.2625 0.2 1.24928 0.420429 0.277042 0.235579 0.287502 0.119714 0.85 0.35 0.208333 1.46932 0.456877 0.48519 0.464664 0.175 0.172235 0 0.65 0 0 0.692067 0 0 0.413462 0 7.4 7.6 163 50 21 1
7.7 0.8125 0.252083 0.3125 1.49783 0.200042 0.55216 0.272597 0.260579 0.146714 0.9 0.225 0.480848 1.64447 0.273798 0.859177 0.341725 0.261418 0.159994 0 1.375 0 0 1.43413 0 0 1.1738 0 7.6 7.8 165 101 30 2
7.9 0.858333 0.241667 0.283333 1.55673 0.170055 0.620906 0.414907 0.13224 0.2734 1.03333 0.266667 0.541993 1.64327 0.298557 0.725019 0.459925 0.29957 0.296463 0.325 1.275 0.325 0.806729 1.01947 0.806729 0.0952128 0.886518 0.0952128 7.8 8 258 144 46 4
8.1 0.97875 0.165 0.33221 1.65288 0.103566 0.553314 0.477079 0.119879 0.185251 1.19643 0.253572 0.549172 1.84867 0.079932 0.847662 0.516588 0.192908 0.392376 0 1.6 0 0 1.73413 0 0 0.78726 0 8 8.2 334 226 88 2
8.3 0.95 0.105357 0.275 1.55708 0.128487 0.339538 0.443523 0.101291 0.211791 1.1 0.4 0.475 1.89134 0.211059 0.651738 0.521238 0.116023 0.233661 0.85 0.625 0.85 1.43413 0.233773 1.43413 0.565866 0.892067 0.565866 8.2 8.4 516 365 120 4
8.5 0.938333 0.129524 0.231603 1.59409 0.0917215 0.381354 0.42327 0.0799767 0.194536 1.175 0.5 0.404545 1.93798 0.130291 0.468385 0.508535 0.109655 0.271275 1.075 0.15 1.075 1.24207 0.428605 1.24207 0.331731 0.384134 0.331731 8.4 8.6 755 531 164 8
8.7 0.865 0.105833 0.24 1.45865 0.083033 0.174056 0.418309 0.0609928 0.183452 1.05 0.1375 0.2875 1.72975 0.102097 0.260872 0.46879 0.118475 0.196229 1.175 0.0500001 1.175 1.23758 0.148958 1.23758 0.43726 0.618269 0.43726 8.6 8.8 991 609 219 7
8.9 0.85 0.0818182 0.176626 1.4998 0.131637 0.282719 0.426572 0.057721 0.158947 1.085 0.1775 0.2975 1.78948 0.0920749 0.19758 0.460038 0.0556969 0.22434 0.9375 0.2625 0.6 1.59447 0.673798 0.952403 0.239664 0.315866 0.138219 8.8 9 1333 684 275 10
9.1 0.806944 0.0787697 0.134028 1.43521 0.121093 0.17326 0.410714 0.0725407 0.116919 0.86 0.0983333 0.148889 1.67892 0.151523 0.208225 0.420256 0.0612866 0.149962 0.95 0.0375 0.375 1.15481 0.657933 0.461059 0.476563 0.121034 0.169191 9 9.2 1693 661 362 14
9.3 0.816667 0.0929487 0.128205 1.42655 0.133141 0.158223 0.424332 0.0904532 0.127502 0.835714 0.0817858 0.139004 1.58894 0.0776417 0.224858 0.402206 0.0769623 0.115961 0.9 0.75 0.9 1.4024 0.489664 1.4024 0.413462 0.510336 0.413462 9.2 9.4 2028 500 457 5
9.5 0.783333 0.102778 0.127083 1.39255 0.0870172 0.162161 0.346183 0.101775 0.0885832 0.8375 0.100833 0.1875 1.55415 0.150414 0.201296 0.322311 0.0647723 0.0828862 0.825 0.825 0.18125 1.69447 0.428605 0.346034 0.371395 0.268269 0.194471 9.4 9.6 2278 367 470 14
9.7 0.827778 0.142222 0.162778 1.39026 0.170581 0.12563 0.323769 0.0584488 0.0474049 0.75 0.0961539 0.114516 1.3907 0.0773247 0.167773 0.310098 0.0700776 0.0694494 0.575 0.45 0.175 1.42308 0.33726 0.574639 0.265064 0.0904649 0.133333 9.6 9.8 2563 249 518 17
9.9 0.754167 0.120833 0.147917 1.29573 0.140084 0.154088 0.31707 0.166185 0.0839187 0.692857 0.0925595 0.136905 1.36037 0.119068 0.200545 0.25576 0.0719357 0.0908633 0.9 0.4 0.3125 1.56034 0.315865 0.547597 0.389664 0.215866 0.194471 9.8 10 2690 137 488 12
10.1 0.85 0.25 0.203571 1.29543 0.0970583 0.175671 0.378369 0.160815 0.145876 0.605263 0.0815016 0.116133 1.27628 0.0851187 0.195961 0.219924 0.0559909 0.0726007 0.95 0.325 0.475 1.63257 0.246034 0.351563 0.368991 0.294471 0.184496 10 10.2 2825 70 472 13
10.3 0.775 0.1 0.1 1.20168 0.103126 0.208412 0.407372 0.246955 0.260577 0.518 0.097 0.073 1.17865 0.11772 0.228889 0.200325 0.0421948 0.0701749 0.7125 0.1625 0.2375 1.47308 0.3 0.423798 0.318991 0.0524034 0.189664 10.2 10.4 2862 33 444 21
10.5 0.8125 0.1625 0.1125 1.33101 0.0579327 0.234135 0.43726 0.2 0.260336 0.47875 0.0478125 0.06625 1.0444 0.15364 0.179546 0.138645 0.0489382 0.0173459 0.495 0.1675 0.07 1.22067 0.2 0.523798 0.284857 0.0786051 0.150361 10.4 10.6 2925 13 396 18
10.7 0.85 0.275 0.0875 1.5024 0.307933 0.368269 0.247597 0.0920672 0.157933 0.488 0.05575 0.0481852 0.989564 0.139941 0.153097 0.164365 0.0432545 0.033127 0.3875 0.1625 0.1 0.723076 0.465865 0.118269 0.145193 0.0817311 0.051563 10.6 10.8 2533 7 297 15
10.9 0.1 1 0.025 0.142067 1.08413 0.05 0.0658655 0.0158655 0.00793276 0.522917 0.0659722 0.0729167 0.983866 0.0823536 0.109832 0.169965 0.0527934 0.0411173 0.275 0.175 0.1375 0.626202 0.218269 0.265866 0.0896638 0.05 0.021154 10.8 11 1983 1 167 2
11.1 1.775 0.0500001 0.9 1.79207 0.05 0.9 1.75793 0.05 0.9 0.49 0.0516666 0.04 0.961531 0.144957 0.120908 0.120468 0.0210852 0.0156594 0.25 0.275 0.0375 0.768269 0.15 0.4 0.131731 0.1 0.0420672 11 11.2 1120 2 102 5
11.3 0 0 0 0 0 0 0 0 0 0.575 0.0625 0.09 1.02476 0.104807 0.123798 0.202285 0.0405043 0.0698319 0.925 0.05 0.925 0.976202 0.157933 0.976202 0.107933 0.8 0.107933 11.2 11.4 499 0 40 1
11.5 0 0 0 0 0 0 0 0 0 0.45 0.5 0.175 1.3262 0.334134 0.165865 0.0817311 0.0579328 0.0118991 0 0 0 0 0 0 0 0 0 11.4 11.6 136 0 5 0
11.7 0 0 0 0 0 0 0 0 0 0 0.775 0 0 1.66034 0 0 0.557933 0 0 0 0 0 0 0 0 0 0 11.6 11.8 26 0 1 0
11.9 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 11.8 12 0 0 0 0
12.1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 12 12.2 0 0 0 0
