#Observed stellar masses in Msun
#Quenching delay times in Gyr.
#MW Mass Range: 10^11.75 - 10^12.25 Msun.
#Group Mass Range: 10^12.75 - 10^13.25 Msun.
#Cluster Mass Range: 10^13.75 - 10^14.25 Msun.
#Err+ and Err- are errors over all MCMC points.
#+1 and -1 sigma are the 84th and 16th percentile ranges for galaxies in a single model.
#All satellites selected at a=0.475810.
#Quenched threshold: observed SSFR < 1e-11/yr
#Bestfit_X_Counts is the number of quenched(all)/quenched after infall(sats) galaxies in the bin for the bestfit model.
#SM Median_Quenching_Delay_Time(MW) Err+ Err- +1_sigma_Quenching_Delay_Time(MW) Err+ Err- -1_sigma_Quenching_Delay_Time(MW) Err+ Err- Median_Quenching_Delay_Time(GR) Err+ Err- +1_sigma_Quenching_Delay_Time(GR) Err+ Err- -1_sigma_Quenching_Delay_Time(GR) Err+ Err- Median_Quenching_Delay_Time(CL) Err+ Err- +1_sigma_Quenching_Delay_Time(CL) Err+ Err- -1_sigma_Quenching_Delay_Time(CL) Err+ Err- SM_Left SM_Right Bestfit_Galaxy_Counts Bestfit_Sats_MW_Counts Bestfit_Sats_GR_Counts Bestfit_Sats_Cluster_Counts
7.3 1.54167 0.341667 0.366667 2.74603 0.477949 0.599268 0.794874 0.185302 0.423232 1.60227 0.256061 0.427273 2.7513 0.333548 0.511397 0.754426 0.179903 0.407309 1.6625 0.2125 0.5625 2.82596 0.365386 0.606849 0.771159 0.209692 0.436302 7.2 7.4 543 214 137 55
7.5 2 0.428125 0.580882 3.36589 0.286227 0.661628 1.00395 0.224505 0.420144 1.9625 0.41875 0.501974 3.18197 0.483773 0.571637 0.969316 0.239479 0.335407 2.11667 0.308333 0.5 3.47115 0.291588 0.609135 1.03702 0.245429 0.456974 7.4 7.6 812 363 213 92
7.7 2.275 0.340384 0.435417 3.52151 0.157704 0.298711 1.09344 0.181608 0.327891 2.3625 0.331944 0.619643 3.7539 0.186513 0.493582 1.13469 0.209726 0.398915 2.2 0.25 0.325 3.75925 0.163086 0.391957 1.19231 0.265626 0.301443 7.6 7.8 1223 618 353 164
7.9 2.24868 0.306316 0.386587 3.55046 0.148281 0.228514 1.01827 0.200827 0.253897 2.42237 0.269298 0.475494 3.80399 0.149805 0.360334 1.15286 0.192855 0.309733 2.375 0.291667 0.325 3.92499 0.189428 0.427041 1.18498 0.275898 0.195693 7.8 8 1684 899 544 230
8.1 2.12237 0.294632 0.412212 3.41369 0.108235 0.262855 0.967218 0.188663 0.253748 2.33269 0.287308 0.376442 3.77476 0.11647 0.343881 1.09887 0.198313 0.249831 2.4 0.26875 0.308333 3.69919 0.210362 0.284852 1.21727 0.270481 0.298343 8 8.2 2225 1173 699 304
8.3 1.95469 0.284003 0.357068 3.24627 0.174519 0.261801 0.877909 0.166843 0.215046 2.16711 0.292105 0.417863 3.6081 0.163914 0.279848 1.01984 0.158093 0.192612 2.365 0.174286 0.438077 3.71538 0.16346 0.362992 1.12825 0.148839 0.231279 8.2 8.4 2830 1531 892 372
8.5 1.81161 0.247143 0.32534 3.15202 0.128291 0.261163 0.807147 0.126174 0.17167 2.04808 0.245256 0.335577 3.52929 0.154013 0.360082 0.904594 0.15623 0.207079 2.19375 0.30375 0.32125 3.58328 0.337824 0.292131 1.1006 0.171996 0.246478 8.4 8.6 3552 1855 1046 414
8.7 1.67545 0.246604 0.318758 2.96574 0.165513 0.255451 0.724204 0.140938 0.163536 1.88393 0.238988 0.318019 3.36857 0.174696 0.37771 0.827764 0.1543 0.151671 2.1375 0.1975 0.333088 3.43765 0.261609 0.349873 1.01451 0.158044 0.236404 8.6 8.8 4187 2019 1241 449
8.9 1.56636 0.206713 0.296025 2.81977 0.159962 0.277757 0.72266 0.0781064 0.155557 1.78864 0.27803 0.298485 3.25812 0.186945 0.336517 0.758658 0.137298 0.169143 1.92143 0.188572 0.321428 3.38667 0.150501 0.383638 0.867722 0.120561 0.176985 8.8 9 4705 2165 1339 444
9.1 1.45702 0.215396 0.289552 2.70705 0.179525 0.331684 0.642824 0.0989757 0.118326 1.71932 0.228598 0.366434 3.0795 0.199595 0.403025 0.716568 0.107459 0.200539 1.975 0.215 0.3475 3.40864 0.186728 0.4101 0.918957 0.116046 0.243147 9 9.2 5239 1952 1333 491
9.3 1.31818 0.219318 0.221039 2.55769 0.155275 0.244241 0.607858 0.0974934 0.126561 1.55089 0.192857 0.332789 2.99523 0.210646 0.434625 0.611837 0.125875 0.181725 1.75 0.222222 0.254167 3.0372 0.298338 0.350399 0.732216 0.155082 0.106465 9.2 9.4 5507 1681 1390 434
9.5 1.21625 0.176699 0.198281 2.40366 0.176373 0.232167 0.564343 0.0666687 0.149245 1.31053 0.179129 0.271322 2.69312 0.241403 0.42355 0.540039 0.0987033 0.169876 1.62308 0.208741 0.323077 2.9048 0.179155 0.335099 0.707113 0.0988274 0.163837 9.4 9.6 5910 1280 1358 487
9.7 1.21696 0.153036 0.202678 2.38291 0.166737 0.243499 0.54908 0.0961217 0.137057 1.15857 0.130559 0.212217 2.46432 0.224881 0.399824 0.424887 0.0925744 0.13008 1.36563 0.302232 0.235937 2.72775 0.243077 0.360329 0.547455 0.105921 0.182701 9.6 9.8 6385 946 1388 443
9.9 1.17917 0.151389 0.166667 2.3512 0.20733 0.238775 0.519836 0.0881879 0.147838 1.03108 0.107872 0.153403 2.28577 0.218542 0.327214 0.350118 0.0465308 0.101555 1.2125 0.171875 0.223864 2.39126 0.253966 0.311786 0.414911 0.0913095 0.114563 9.8 10 7423 605 1473 468
