#Observed stellar masses in Msun
#Quenching delay times in Gyr.
#MW Mass Range: 10^11.75 - 10^12.25 Msun.
#Group Mass Range: 10^12.75 - 10^13.25 Msun.
#Cluster Mass Range: 10^13.75 - 10^14.25 Msun.
#Err+ and Err- are errors over all MCMC points.
#+1 and -1 sigma are the 84th and 16th percentile ranges for galaxies in a single model.
#All satellites selected at a=0.637810.
#Quenched threshold: observed SSFR < 1e-11/yr
#Bestfit_X_Counts is the number of quenched(all)/quenched after infall(sats) galaxies in the bin for the bestfit model.
#SM Median_Quenching_Delay_Time(MW) Err+ Err- +1_sigma_Quenching_Delay_Time(MW) Err+ Err- -1_sigma_Quenching_Delay_Time(MW) Err+ Err- Median_Quenching_Delay_Time(GR) Err+ Err- +1_sigma_Quenching_Delay_Time(GR) Err+ Err- -1_sigma_Quenching_Delay_Time(GR) Err+ Err- Median_Quenching_Delay_Time(CL) Err+ Err- +1_sigma_Quenching_Delay_Time(CL) Err+ Err- -1_sigma_Quenching_Delay_Time(CL) Err+ Err- SM_Left SM_Right Bestfit_Galaxy_Counts Bestfit_Sats_MW_Counts Bestfit_Sats_GR_Counts Bestfit_Sats_Cluster_Counts
7.3 2.19821 0.189286 0.258214 3.62435 0.205976 0.210735 1.08952 0.151319 0.239871 2.56667 0.175833 0.279167 3.89379 0.145567 0.169179 1.17586 0.126949 0.239918 2.69167 0.142708 0.294792 4.0776 0.227194 0.190927 1.26996 0.160216 0.179465 7.2 7.4 1917 530 527 373
7.5 2.2447 0.469886 0.273269 3.77062 0.539864 0.32281 1.09483 0.24209 0.173857 2.71563 0.330803 0.328125 4.07961 0.370961 0.32301 1.29541 0.203458 0.211354 2.74 0.220714 0.28125 4.07751 0.252202 0.201245 1.21943 0.212487 0.201663 7.4 7.6 2292 699 609 493
7.7 2.6925 0.735833 0.537955 4.54009 0.671365 0.754166 1.23273 0.431875 0.27165 2.95 0.6 0.443382 4.64973 0.678389 0.596106 1.37629 0.357382 0.217653 3.03194 0.361805 0.414445 4.61865 0.48792 0.466359 1.40868 0.204449 0.279713 7.6 7.8 3083 953 838 677
7.9 3.18056 0.624558 0.781448 5.10933 0.38721 0.54879 1.33642 0.404105 0.336399 3.34375 0.54375 0.631908 5.37939 0.44724 0.754736 1.59377 0.404073 0.376288 3.415 0.319375 0.4275 5.20524 0.333451 0.508329 1.62654 0.311567 0.285083 7.8 8 4569 1533 1309 1079
8.1 3.20784 0.425222 0.63076 5.07173 0.295312 0.367242 1.40263 0.343476 0.313927 3.39758 0.405753 0.511955 5.42311 0.42161 0.487585 1.52783 0.366655 0.325674 3.44423 0.341186 0.397172 5.4516 0.32784 0.354123 1.66748 0.239078 0.299505 8 8.2 5702 2117 1703 1402
8.3 2.94012 0.371422 0.49964 4.88857 0.301104 0.337194 1.21983 0.254802 0.234866 3.29352 0.420544 0.457312 5.39658 0.339169 0.416688 1.40093 0.316119 0.292574 3.24844 0.255134 0.365104 5.21621 0.301621 0.402873 1.46593 0.230628 0.255162 8.2 8.4 6691 2545 1994 1526
8.5 2.62738 0.381391 0.454304 4.63905 0.29139 0.384964 1.16439 0.189332 0.206161 3.01957 0.396344 0.479243 5.09575 0.34698 0.462783 1.27881 0.265306 0.227323 3.10882 0.316176 0.34049 5.00225 0.322652 0.398366 1.44436 0.21563 0.26157 8.4 8.6 7494 2705 2249 1617
8.7 2.42372 0.33944 0.415385 4.36268 0.274369 0.347025 1.01127 0.181791 0.188256 2.80862 0.403879 0.418756 4.88863 0.327118 0.470498 1.18453 0.236763 0.20628 2.94583 0.2975 0.345834 4.86564 0.267089 0.366705 1.27571 0.158896 0.216214 8.6 8.8 8318 2935 2230 1729
8.9 2.18807 0.357054 0.339205 4.1014 0.297423 0.337854 0.946479 0.140399 0.168261 2.57381 0.339583 0.387976 4.65309 0.345056 0.36083 1.07713 0.166075 0.220819 2.81833 0.31381 0.350476 4.68573 0.241651 0.324924 1.12284 0.195645 0.219151 8.8 9 8571 2962 2257 1606
9.1 1.97222 0.317643 0.295951 3.86344 0.258779 0.331299 0.845323 0.125942 0.16255 2.37841 0.310758 0.364947 4.39665 0.345588 0.392898 0.979501 0.13242 0.190714 2.575 0.282692 0.415625 4.51975 0.265406 0.421389 1.0597 0.168382 0.196201 9 9.2 8775 2808 2131 1592
9.3 1.83704 0.278057 0.270023 3.63243 0.309386 0.350183 0.752834 0.149652 0.150695 2.10185 0.311481 0.355423 4.14852 0.307189 0.364364 0.813144 0.152912 0.180099 2.35652 0.214907 0.378189 4.22715 0.334422 0.358606 0.956977 0.119369 0.166801 9.2 9.4 9148 2530 2087 1564
9.5 1.66855 0.231452 0.254104 3.44659 0.262591 0.329692 0.704051 0.122367 0.17115 1.85595 0.255766 0.27825 3.90277 0.308036 0.416406 0.683982 0.133517 0.168103 2.005 0.26375 0.289 3.92904 0.328063 0.415058 0.763304 0.142284 0.149316 9.4 9.6 9544 2110 2098 1493
9.7 1.58208 0.166861 0.171361 3.18605 0.339645 0.263621 0.631046 0.105353 0.156477 1.6413 0.208696 0.216304 3.5763 0.301485 0.413094 0.547773 0.109948 0.141651 1.8625 0.2125 0.3125 3.66066 0.288856 0.387028 0.685913 0.0900801 0.148336 9.6 9.8 10408 1695 2024 1395
9.9 1.48879 0.191564 0.139551 3.05608 0.215517 0.266536 0.617794 0.100302 0.137994 1.41319 0.15541 0.168194 3.12403 0.276077 0.315364 0.441416 0.0695176 0.0998448 1.54891 0.137337 0.226545 3.37399 0.293382 0.341957 0.51625 0.0908074 0.101484 9.8 10 11492 1186 1945 1425
10.1 1.51562 0.122836 0.126736 3.09013 0.199455 0.223231 0.582558 0.12676 0.137378 1.20864 0.0969192 0.116031 2.82083 0.260233 0.269078 0.343325 0.0794241 0.0364748 1.39 0.151667 0.165962 2.9688 0.256085 0.353735 0.430728 0.0641122 0.0930121 10 10.2 13188 763 1981 1285
