#Observed stellar masses in Msun
#Quenching delay times in Gyr.
#MW Mass Range: 10^11.75 - 10^12.25 Msun.
#Group Mass Range: 10^12.75 - 10^13.25 Msun.
#Cluster Mass Range: 10^13.75 - 10^14.25 Msun.
#Err+ and Err- are errors over all MCMC points.
#+1 and -1 sigma are the 84th and 16th percentile ranges for galaxies in a single model.
#All satellites selected at a=0.607435.
#Quenched threshold: observed SSFR < 1e-11/yr
#Bestfit_X_Counts is the number of quenched(all)/quenched after infall(sats) galaxies in the bin for the bestfit model.
#SM Median_Quenching_Delay_Time(MW) Err+ Err- +1_sigma_Quenching_Delay_Time(MW) Err+ Err- -1_sigma_Quenching_Delay_Time(MW) Err+ Err- Median_Quenching_Delay_Time(GR) Err+ Err- +1_sigma_Quenching_Delay_Time(GR) Err+ Err- -1_sigma_Quenching_Delay_Time(GR) Err+ Err- Median_Quenching_Delay_Time(CL) Err+ Err- +1_sigma_Quenching_Delay_Time(CL) Err+ Err- -1_sigma_Quenching_Delay_Time(CL) Err+ Err- SM_Left SM_Right Bestfit_Galaxy_Counts Bestfit_Sats_MW_Counts Bestfit_Sats_GR_Counts Bestfit_Sats_Cluster_Counts
7.3 2.05294 0.207773 0.277941 3.33056 0.300538 0.183687 1.07014 0.151816 0.236361 2.35435 0.208152 0.323098 3.65119 0.172293 0.308408 1.14127 0.131001 0.382852 2.31667 0.158333 0.20625 3.6804 0.144431 0.191004 1.0428 0.130172 0.235108 7.2 7.4 1614 449 418 331
7.5 2.21316 0.552467 0.329824 3.62256 0.764255 0.434056 1.09337 0.296945 0.200986 2.58056 0.288195 0.31627 3.878 0.362381 0.285019 1.25393 0.176248 0.201284 2.55 0.4125 0.238636 3.93472 0.387983 0.350516 1.22548 0.265064 0.170536 7.4 7.6 1946 614 539 374
7.7 2.74531 0.646354 0.63553 4.57209 0.454944 0.803609 1.23923 0.404344 0.307723 2.93636 0.451136 0.511364 4.63715 0.57022 0.731446 1.40386 0.313935 0.267035 2.92812 0.405208 0.40767 4.49013 0.357088 0.477589 1.44893 0.230576 0.297438 7.6 7.8 2659 939 760 564
7.9 3.13512 0.554464 0.74217 4.92681 0.300376 0.522718 1.34584 0.4341 0.284515 3.18594 0.562396 0.554271 5.18582 0.421359 0.685296 1.46168 0.395055 0.282868 3.18167 0.351666 0.448975 5.01188 0.243886 0.409392 1.5577 0.236932 0.309837 7.8 8 3941 1455 1191 893
8.1 3.02092 0.390082 0.609712 4.76639 0.281773 0.353345 1.30311 0.28759 0.321818 3.26786 0.439496 0.592857 5.20612 0.33356 0.457217 1.42731 0.295277 0.327118 3.22955 0.250454 0.341153 5.11425 0.269547 0.371921 1.5628 0.288942 0.25964 8 8.2 5041 2048 1469 1237
8.3 2.73333 0.366667 0.440196 4.58341 0.27173 0.314172 1.21233 0.251327 0.258712 3.04878 0.381775 0.46128 4.99229 0.245798 0.449505 1.28498 0.271143 0.285405 3.08125 0.226704 0.341776 4.94874 0.308726 0.315614 1.42023 0.212473 0.23248 8.2 8.4 5943 2291 1727 1281
8.5 2.49113 0.368445 0.414277 4.39237 0.253426 0.323476 1.07897 0.169764 0.17924 2.86923 0.368864 0.458814 4.82294 0.355481 0.428222 1.22381 0.243641 0.231502 2.9087 0.280193 0.335258 4.77232 0.294888 0.343073 1.33812 0.225026 0.233775 8.4 8.6 6698 2611 1952 1457
8.7 2.31596 0.333081 0.42492 4.15973 0.263729 0.351678 0.982102 0.185252 0.168537 2.63015 0.328677 0.412906 4.61253 0.416926 0.41398 1.14165 0.195876 0.21979 2.81842 0.306579 0.348421 4.57926 0.312627 0.340411 1.24262 0.191042 0.205709 8.6 8.8 7330 2757 2049 1418
8.9 2.07264 0.292425 0.316554 3.83316 0.241166 0.346442 0.904998 0.12538 0.173241 2.41548 0.37619 0.320945 4.40525 0.353154 0.430489 1.01453 0.193842 0.203757 2.64417 0.294069 0.380931 4.48874 0.265552 0.392043 1.10909 0.181466 0.236566 8.8 9 7755 2803 2064 1397
9.1 1.87991 0.271371 0.277567 3.62944 0.222712 0.320857 0.81999 0.114299 0.145324 2.24397 0.341749 0.363013 4.15577 0.312359 0.35961 0.9121 0.148539 0.193367 2.29643 0.233572 0.313095 4.2607 0.156198 0.392126 1.00537 0.158367 0.193503 9 9.2 8139 2653 2101 1362
9.3 1.75741 0.292593 0.268682 3.44532 0.286288 0.303501 0.744541 0.144794 0.154204 1.99773 0.336756 0.333441 3.96139 0.28486 0.406547 0.813206 0.141023 0.221637 2.24265 0.299661 0.364647 4.11194 0.253726 0.351135 0.888289 0.146541 0.166496 9.2 9.4 8276 2428 1970 1367
9.5 1.61814 0.233692 0.247304 3.2847 0.235839 0.287729 0.691031 0.11275 0.177377 1.79783 0.21646 0.288104 3.72629 0.321979 0.4331 0.671505 0.113412 0.186804 1.9875 0.241667 0.289062 3.83725 0.264084 0.434139 0.733964 0.115068 0.151827 9.4 9.6 8893 2029 1939 1297
9.7 1.48958 0.211699 0.172562 3.05789 0.307475 0.28706 0.608309 0.110612 0.16276 1.51944 0.228633 0.211111 3.28731 0.295995 0.36635 0.491084 0.122878 0.112823 1.76548 0.209524 0.279762 3.56227 0.303222 0.420167 0.655302 0.102361 0.157999 9.6 9.8 9538 1554 1914 1261
9.9 1.43077 0.140481 0.130769 2.94271 0.169057 0.255384 0.59187 0.0881499 0.124842 1.33725 0.153186 0.173152 3.05678 0.269305 0.365075 0.435701 0.0600029 0.0946041 1.5 0.147619 0.209524 3.05271 0.23262 0.320373 0.530187 0.0805143 0.118803 9.8 10 10793 1123 1848 1238
10.1 1.4631 0.167586 0.190595 2.94316 0.249913 0.265721 0.516832 0.128609 0.128834 1.17851 0.0895946 0.111626 2.69563 0.294233 0.295754 0.333167 0.0692974 0.0316195 1.3125 0.16369 0.16875 2.89269 0.309826 0.300941 0.40767 0.0486598 0.0857153 10 10.2 12743 709 1979 1163
10.3 1.34375 0.11875 0.10125 2.85522 0.14694 0.261737 0.491327 0.0925523 0.133341 0.971786 0.0601588 0.058244 2.26044 0.199671 0.208915 0.237922 0.0432332 0.0173008 1.13375 0.122019 0.144095 2.74061 0.349793 0.371205 0.321147 0.0263789 0.0629407 10.2 10.4 14297 360 1873 1074
10.5 1.3 0.15625 0.13 2.8661 0.145665 0.109535 0.614848 0.0770304 0.106665 0.86579 0.057806 0.0516448 2.06984 0.217328 0.230999 0.20346 0.0177699 0.0177981 0.973571 0.0954763 0.102143 2.30956 0.15678 0.215343 0.235092 0.0483562 0.0256826 10.4 10.6 15788 180 1744 986
