#Observed stellar masses in Msun
#Quenching delay times in Gyr.
#MW Mass Range: 10^11.75 - 10^12.25 Msun.
#Group Mass Range: 10^12.75 - 10^13.25 Msun.
#Cluster Mass Range: 10^13.75 - 10^14.25 Msun.
#Err+ and Err- are errors over all MCMC points.
#+1 and -1 sigma are the 84th and 16th percentile ranges for galaxies in a single model.
#All satellites selected at a=0.566935.
#Quenched threshold: observed SSFR < 1e-11/yr
#Bestfit_X_Counts is the number of quenched(all)/quenched after infall(sats) galaxies in the bin for the bestfit model.
#SM Median_Quenching_Delay_Time(MW) Err+ Err- +1_sigma_Quenching_Delay_Time(MW) Err+ Err- -1_sigma_Quenching_Delay_Time(MW) Err+ Err- Median_Quenching_Delay_Time(GR) Err+ Err- +1_sigma_Quenching_Delay_Time(GR) Err+ Err- -1_sigma_Quenching_Delay_Time(GR) Err+ Err- Median_Quenching_Delay_Time(CL) Err+ Err- +1_sigma_Quenching_Delay_Time(CL) Err+ Err- -1_sigma_Quenching_Delay_Time(CL) Err+ Err- SM_Left SM_Right Bestfit_Galaxy_Counts Bestfit_Sats_MW_Counts Bestfit_Sats_GR_Counts Bestfit_Sats_Cluster_Counts
7.3 1.90682 0.244571 0.278693 3.07211 0.343586 0.314203 0.976939 0.164126 0.31694 2.11562 0.190625 0.308482 3.26321 0.263584 0.252323 0.968273 0.136484 0.258954 2.2125 0.1625 0.270833 3.32024 0.192018 0.19923 0.975966 0.110415 0.239424 7.2 7.4 1169 393 283 212
7.5 2.175 0.575 0.376316 3.70088 0.603078 0.664885 1.04458 0.263358 0.233818 2.36071 0.272619 0.391396 3.69758 0.492067 0.503494 1.15204 0.183149 0.205317 2.42857 0.321429 0.323571 3.59188 0.429261 0.303586 1.15951 0.196749 0.194923 7.4 7.6 1597 518 421 261
7.7 2.75192 0.558077 0.728173 4.39597 0.354595 0.649301 1.24423 0.416147 0.292103 2.685 0.557857 0.442692 4.48232 0.411332 0.685891 1.23795 0.324533 0.214589 2.76667 0.352083 0.406667 4.46762 0.285732 0.640831 1.27862 0.2929 0.229713 7.6 7.8 2278 877 663 463
7.9 2.86125 0.440536 0.59875 4.46719 0.249961 0.366907 1.24962 0.308638 0.290604 3.02778 0.422222 0.585278 4.76534 0.258543 0.480398 1.3858 0.31599 0.327062 2.96739 0.229037 0.376482 4.65444 0.261999 0.306549 1.4327 0.186125 0.300969 7.8 8 3112 1315 965 676
8.1 2.72308 0.404304 0.514744 4.37094 0.211708 0.380434 1.20175 0.28069 0.264257 2.94583 0.432738 0.465833 4.75941 0.270437 0.337758 1.34302 0.26845 0.318793 2.96176 0.249346 0.323128 4.77018 0.259056 0.36258 1.43805 0.180006 0.253992 8 8.2 4085 1737 1208 876
8.3 2.52315 0.301019 0.40325 4.20575 0.198983 0.309759 1.08653 0.218513 0.221059 2.69062 0.359375 0.415625 4.54679 0.261866 0.348791 1.20079 0.265102 0.269636 2.81759 0.26455 0.362905 4.52753 0.229109 0.345382 1.37672 0.249412 0.259612 8.2 8.4 4993 2141 1558 1013
8.5 2.29844 0.354971 0.405527 3.97254 0.224884 0.269101 0.9857 0.213704 0.206623 2.62206 0.336941 0.394059 4.42653 0.311387 0.362651 1.1696 0.24557 0.242015 2.82778 0.261508 0.320086 4.52032 0.202033 0.365518 1.33953 0.162925 0.250049 8.4 8.6 5620 2415 1657 1070
8.7 2.11892 0.264952 0.35315 3.7851 0.221959 0.320388 0.906735 0.16949 0.174112 2.40417 0.327083 0.379167 4.24928 0.262983 0.51667 1.06337 0.172473 0.236063 2.66 0.205384 0.332222 4.28129 0.236245 0.319 1.18178 0.143401 0.220154 8.6 8.8 6277 2567 1770 1085
8.9 1.92969 0.319703 0.337188 3.5617 0.28266 0.387486 0.839044 0.130197 0.18156 2.21149 0.289295 0.365653 4.0028 0.300395 0.385818 0.955527 0.139057 0.214247 2.38235 0.264869 0.335925 4.07228 0.301102 0.378708 0.996768 0.200168 0.174969 8.8 9 6882 2650 1846 1093
9.1 1.74514 0.269268 0.269658 3.33711 0.242069 0.279254 0.778645 0.113868 0.179326 2.1087 0.27789 0.356991 3.88578 0.261828 0.460054 0.878985 0.111915 0.188569 2.22708 0.23625 0.322083 3.93215 0.259038 0.379461 0.981848 0.144699 0.200073 9 9.2 7166 2453 1860 1143
9.3 1.63045 0.254091 0.249651 3.20068 0.238177 0.312413 0.702243 0.111571 0.169814 1.83824 0.235152 0.340821 3.64412 0.233661 0.359142 0.684324 0.124911 0.161074 2.0625 0.216072 0.35625 3.84196 0.239038 0.435978 0.831431 0.149485 0.182346 9.2 9.4 7395 2305 1807 1103
9.5 1.50089 0.197744 0.21293 3.01765 0.223164 0.305623 0.677784 0.0971468 0.181716 1.60083 0.260931 0.244881 3.39714 0.236129 0.417393 0.599716 0.141642 0.176707 1.83864 0.195187 0.29056 3.46849 0.240838 0.364714 0.71022 0.107072 0.162375 9.4 9.6 7925 1802 1759 1015
9.7 1.35403 0.160551 0.148885 2.83458 0.169353 0.268067 0.598917 0.0982851 0.149016 1.43681 0.178059 0.24118 3.06984 0.25062 0.355867 0.497317 0.119556 0.116775 1.62206 0.188655 0.277494 3.2107 0.241812 0.350041 0.644942 0.0736518 0.140194 9.6 9.8 8497 1399 1738 1035
