#Observed stellar masses in Msun
#Quenching delay times in Gyr.
#MW Mass Range: 10^11.75 - 10^12.25 Msun.
#Group Mass Range: 10^12.75 - 10^13.25 Msun.
#Cluster Mass Range: 10^13.75 - 10^14.25 Msun.
#Err+ and Err- are errors over all MCMC points.
#+1 and -1 sigma are the 84th and 16th percentile ranges for galaxies in a single model.
#All satellites selected at a=0.652998.
#Quenched threshold: observed SSFR < 1e-11/yr
#Bestfit_X_Counts is the number of quenched(all)/quenched after infall(sats) galaxies in the bin for the bestfit model.
#SM Median_Quenching_Delay_Time(MW) Err+ Err- +1_sigma_Quenching_Delay_Time(MW) Err+ Err- -1_sigma_Quenching_Delay_Time(MW) Err+ Err- Median_Quenching_Delay_Time(GR) Err+ Err- +1_sigma_Quenching_Delay_Time(GR) Err+ Err- -1_sigma_Quenching_Delay_Time(GR) Err+ Err- Median_Quenching_Delay_Time(CL) Err+ Err- +1_sigma_Quenching_Delay_Time(CL) Err+ Err- -1_sigma_Quenching_Delay_Time(CL) Err+ Err- SM_Left SM_Right Bestfit_Galaxy_Counts Bestfit_Sats_MW_Counts Bestfit_Sats_GR_Counts Bestfit_Sats_Cluster_Counts
7.3 2.23158 0.268421 0.168536 3.76129 0.168139 0.173266 1.15122 0.157896 0.177008 2.70625 0.227083 0.253125 4.06538 0.159714 0.185938 1.29853 0.133966 0.220096 2.8 0.15625 0.248333 4.14825 0.205399 0.168927 1.25421 0.134016 0.166911 7.2 7.4 2279 583 589 449
7.5 2.32727 0.420644 0.357273 3.80561 0.522206 0.338762 1.10025 0.208218 0.187834 2.73625 0.297083 0.340416 4.07177 0.3427 0.2553 1.27186 0.162283 0.203701 2.885 0.24 0.291818 4.21442 0.346071 0.23608 1.40027 0.185705 0.211097 7.4 7.6 2617 745 699 577
7.7 2.70179 0.793215 0.49217 4.55894 0.746133 0.705138 1.19822 0.393436 0.239219 3.01875 0.43125 0.464583 4.7359 0.578686 0.607907 1.44519 0.267987 0.345783 3.06786 0.325893 0.361278 4.69538 0.416157 0.425043 1.42858 0.21375 0.238668 7.6 7.8 3438 1008 872 773
7.9 3.15227 0.659266 0.749148 5.14332 0.453728 0.647149 1.41618 0.386496 0.352453 3.3625 0.61875 0.5775 5.36565 0.574174 0.651268 1.55926 0.435993 0.344181 3.46979 0.351041 0.454275 5.2636 0.381075 0.43881 1.67312 0.311472 0.324815 7.8 8 4636 1504 1340 1152
8.1 3.24593 0.500945 0.68968 5.25979 0.332151 0.448567 1.34236 0.359301 0.279519 3.50446 0.419399 0.58401 5.64312 0.375445 0.611865 1.55021 0.357233 0.328174 3.50259 0.37033 0.392586 5.5088 0.325523 0.396152 1.63153 0.308486 0.29712 8 8.2 6131 2210 1856 1514
8.3 3.03962 0.387051 0.504199 5.07503 0.310754 0.370249 1.29463 0.271802 0.253765 3.32812 0.448875 0.449899 5.46224 0.394032 0.464791 1.406 0.325268 0.293421 3.35 0.313462 0.36875 5.37333 0.289454 0.373348 1.50967 0.290771 0.260443 8.2 8.4 7243 2649 2129 1680
8.5 2.76284 0.344305 0.451548 4.81173 0.281091 0.343742 1.18108 0.207526 0.21067 3.13071 0.428452 0.460977 5.29412 0.337985 0.539732 1.33155 0.267051 0.241242 3.12946 0.334424 0.31917 5.13608 0.385849 0.374878 1.43757 0.218285 0.24873 8.4 8.6 7987 2841 2270 1790
8.7 2.47 0.360555 0.386667 4.51075 0.286328 0.330572 1.04994 0.160427 0.20989 2.88636 0.370303 0.430283 5.00871 0.333021 0.409002 1.22802 0.234365 0.232881 3.05972 0.311432 0.334722 4.95069 0.342898 0.360803 1.29981 0.250178 0.219453 8.6 8.8 8554 2988 2379 1880
8.9 2.22021 0.294659 0.363588 4.22538 0.263916 0.325562 0.935896 0.153819 0.161797 2.67812 0.348875 0.428125 4.79221 0.33822 0.414323 1.09678 0.190453 0.210465 2.81 0.3725 0.344091 4.66286 0.381381 0.325537 1.15599 0.179629 0.172432 8.8 9 8831 3074 2309 1815
9.1 2.0726 0.327404 0.291346 3.99743 0.287698 0.358577 0.909791 0.142537 0.178122 2.44583 0.341123 0.357676 4.48819 0.347166 0.342493 0.983803 0.171595 0.189688 2.62396 0.257292 0.40253 4.57022 0.306213 0.335868 1.08162 0.171056 0.242662 9 9.2 9239 2839 2248 1767
