#Observed stellar masses in Msun
#Quenching delay times in Gyr.
#MW Mass Range: 10^11.75 - 10^12.25 Msun.
#Group Mass Range: 10^12.75 - 10^13.25 Msun.
#Cluster Mass Range: 10^13.75 - 10^14.25 Msun.
#Err+ and Err- are errors over all MCMC points.
#+1 and -1 sigma are the 84th and 16th percentile ranges for galaxies in a single model.
#All satellites selected at a=0.420122.
#Quenched threshold: observed SSFR < 1e-11/yr
#Bestfit_X_Counts is the number of quenched(all)/quenched after infall(sats) galaxies in the bin for the bestfit model.
#SM Median_Quenching_Delay_Time(MW) Err+ Err- +1_sigma_Quenching_Delay_Time(MW) Err+ Err- -1_sigma_Quenching_Delay_Time(MW) Err+ Err- Median_Quenching_Delay_Time(GR) Err+ Err- +1_sigma_Quenching_Delay_Time(GR) Err+ Err- -1_sigma_Quenching_Delay_Time(GR) Err+ Err- Median_Quenching_Delay_Time(CL) Err+ Err- +1_sigma_Quenching_Delay_Time(CL) Err+ Err- -1_sigma_Quenching_Delay_Time(CL) Err+ Err- SM_Left SM_Right Bestfit_Galaxy_Counts Bestfit_Sats_MW_Counts Bestfit_Sats_GR_Counts Bestfit_Sats_Cluster_Counts
7.3 1.2625 0.3525 0.416667 2.41988 0.294943 0.872164 0.544957 0.273013 0.31611 1.21 0.24 0.335 2.28133 0.356891 0.782773 0.526364 0.243589 0.274344 1.35 0.275 0.4 2.20649 0.246756 0.41995 0.530891 0.282571 0.298437 7.2 7.4 345 115 73 21
7.5 1.61818 0.304895 0.555682 2.80781 0.179062 0.679395 0.782454 0.158175 0.356724 1.64167 0.279762 0.608333 2.7423 0.303957 0.949034 0.797958 0.171277 0.480168 1.5 0.225 0.8 2.57163 0.199041 0.780286 0.604328 0.107454 0.38774 7.4 7.6 443 230 124 34
7.7 1.7875 0.209375 0.55 2.87239 0.125172 0.399981 0.827213 0.137565 0.249159 1.83182 0.205682 0.512652 3.03121 0.163745 0.613931 0.932454 0.17917 0.361059 1.95625 0.26875 0.46875 3.20432 0.230694 0.744227 1.16971 0.433894 0.641223 7.6 7.8 673 381 216 52
7.9 1.74741 0.235086 0.364081 2.83485 0.127844 0.221348 0.821407 0.143896 0.218878 1.8875 0.166667 0.425 3.07982 0.148201 0.329105 0.958781 0.190622 0.276327 2.05 0.2625 0.25 3.30901 0.140265 0.435701 0.994235 0.422353 0.353848 7.8 8 1013 606 322 94
8.1 1.71563 0.223661 0.375347 2.80115 0.144877 0.236673 0.778008 0.140775 0.156718 1.86538 0.234615 0.415385 3.0856 0.125369 0.348586 0.842229 0.162626 0.182852 2.15 0.35 0.341667 3.21791 0.242664 0.401445 1.1343 0.183736 0.367709 8 8.2 1376 830 411 86
8.3 1.63529 0.189706 0.301961 2.68742 0.0895979 0.221146 0.752198 0.151087 0.183793 1.77045 0.212879 0.307955 3.06042 0.135998 0.266741 0.780773 0.133419 0.164185 1.9 0.22 0.458333 3.10961 0.19363 0.314027 0.841591 0.231569 0.308414 8.2 8.4 1804 1009 563 125
8.5 1.46833 0.236667 0.286515 2.56838 0.156633 0.246206 0.688511 0.116391 0.161908 1.63056 0.223611 0.230556 2.89439 0.151573 0.290953 0.786599 0.0968423 0.158035 1.7 0.25 0.275 2.99615 0.101059 0.309746 0.848083 0.152639 0.185677 8.4 8.6 2287 1365 723 167
8.7 1.40633 0.176783 0.241325 2.42409 0.111318 0.175741 0.644486 0.10285 0.156519 1.64048 0.186086 0.290476 2.84215 0.135105 0.295542 0.747586 0.11671 0.179722 1.775 0.391667 0.380556 3.07155 0.17572 0.352375 0.751264 0.201744 0.146094 8.6 8.8 2896 1538 847 205
8.9 1.28571 0.178571 0.24127 2.32218 0.153151 0.231702 0.605724 0.0831947 0.150767 1.56296 0.203704 0.311647 2.76953 0.14343 0.338878 0.683509 0.114464 0.175704 1.5625 0.225 0.2875 2.72043 0.162742 0.376047 0.669294 0.0998231 0.204785 8.8 9 3478 1706 930 214
9.1 1.23152 0.185786 0.212905 2.2849 0.120653 0.287427 0.584483 0.0835125 0.124767 1.4125 0.167763 0.227273 2.68969 0.153249 0.324109 0.605861 0.0813255 0.161647 1.56 0.215 0.31 2.63401 0.200184 0.33005 0.708828 0.148466 0.206661 9 9.2 3976 1531 1038 241
9.3 1.14091 0.149631 0.20202 2.16219 0.14105 0.236523 0.524199 0.0864099 0.154112 1.27143 0.175 0.257679 2.4779 0.190897 0.316373 0.533879 0.104842 0.166706 1.62083 0.109167 0.358333 2.65953 0.154851 0.260496 0.700683 0.156534 0.153901 9.2 9.4 4407 1288 1080 207
9.5 1.12833 0.158667 0.198825 2.1255 0.167591 0.278954 0.537578 0.0889482 0.125671 1.15726 0.156284 0.183963 2.31647 0.15773 0.293188 0.501717 0.0713637 0.142596 1.42857 0.265179 0.309821 2.62019 0.111062 0.440873 0.542871 0.116651 0.143638 9.4 9.6 4797 963 1175 223
9.7 1.09194 0.193065 0.226551 2.08461 0.232732 0.311368 0.462846 0.0747444 0.137403 0.979545 0.123454 0.175 2.05662 0.241998 0.355117 0.362316 0.081957 0.11025 1.1 0.208333 0.177778 2.31402 0.194392 0.389386 0.458176 0.114285 0.144202 9.6 9.8 5200 658 1123 206
9.9 1.03571 0.147619 0.157381 2.00663 0.118334 0.255707 0.478789 0.0544574 0.121619 0.907143 0.134524 0.145106 1.97645 0.224203 0.304533 0.289986 0.0706647 0.0660017 1.00937 0.155625 0.184375 2.16185 0.262541 0.402728 0.331815 0.17628 0.103421 9.8 10 5768 353 1132 205
10.1 1.12188 0.143125 0.179375 2.08757 0.133336 0.18199 0.436553 0.0687999 0.103965 0.779688 0.0926098 0.100818 1.75376 0.251196 0.219441 0.243593 0.047284 0.0354029 0.91 0.19 0.218333 1.83742 0.36386 0.459137 0.278655 0.121168 0.070653 10 10.2 6444 215 1233 199
10.3 1.20833 0.226667 0.141667 2.17283 0.122833 0.2351 0.361781 0.0756414 0.0699499 0.693403 0.0921528 0.0667899 1.56607 0.235897 0.258909 0.215262 0.0318868 0.0373581 0.819444 0.126389 0.161111 1.77361 0.176202 0.329468 0.257366 0.060188 0.0574669 10.2 10.4 7203 107 1156 202
10.5 1.075 0.0625 0.125 1.90504 0.230772 0.25 0.407697 0.0921852 0.094714 0.609043 0.0664204 0.0745831 1.35735 0.249254 0.223023 0.180142 0.0286082 0.0305585 0.786111 0.151389 0.123611 1.77398 0.192849 0.353386 0.246846 0.0718712 0.079958 10.4 10.6 7831 63 1085 184
10.7 0.925 0.15 0.1625 1.86274 0.201202 0.480529 0.326924 0.214185 0.109614 0.571552 0.0784483 0.0481474 1.23243 0.2005 0.129447 0.171551 0.0288233 0.0274978 0.535 0.165 0.0975 1.47752 0.308373 0.361907 0.138613 0.046546 0.0232478 10.6 10.8 7457 36 864 161
10.9 1.075 0.35 0.4 1.77861 0.160336 0.331731 0.260697 0.310697 0.171034 0.618269 0.0365918 0.0495192 1.22277 0.130231 0.100106 0.164496 0.0292872 0.0200892 0.6125 0.104167 0.0916666 1.49639 0.173798 0.268026 0.14319 0.0265708 0.0173993 10.8 11 5734 7 545 111
