#Observed stellar masses in Msun
#Infall delay times in Gyr.
#MW Mass Range: 10^11.75 - 10^12.25 Msun.
#Group Mass Range: 10^12.75 - 10^13.25 Msun.
#Cluster Mass Range: 10^13.75 - 10^14.25 Msun.
#Err+ and Err- are errors over all MCMC points.
#+1 and -1 sigma are the 84th and 16th percentile ranges for galaxies in a single model.
#All satellites selected at a=0.258123.
#Quenched threshold: observed SSFR < 1e-11/yr
#Bestfit_X_Counts is the number of galaxies in the bin for the bestfit model.
#SM Median_Infall_Delay_Time(MW) Err+ Err- +1_sigma_Infall_Delay_Time(MW) Err+ Err- -1_sigma_Infall_Delay_Time(MW) Err+ Err- Median_Infall_Delay_Time(GR) Err+ Err- +1_sigma_Infall_Delay_Time(GR) Err+ Err- -1_sigma_Infall_Delay_Time(GR) Err+ Err- Median_Infall_Delay_Time(CL) Err+ Err- +1_sigma_Infall_Delay_Time(CL) Err+ Err- -1_sigma_Infall_Delay_Time(CL) Err+ Err- SM_Left SM_Right Bestfit_Galaxy_Counts Bestfit_Sats_MW_Counts Bestfit_Sats_GR_Counts Bestfit_Sats_Cluster_Counts
7.3 0.506661 0.0556917 0.0430425 1.01209 0.121293 0.112104 0.181821 0.0205701 0.017841 0.511079 0.0556841 0.0385194 1.01313 0.16486 0.113111 0.185115 0.0220442 0.0181402 2.03053 0 0 2.03053 0 0 2.03053 0 0 7.2 7.4 628256 21817 2999 0
7.5 0.594539 0.0757984 0.0718194 1.20772 0.0648084 0.102525 0.213319 0.0267424 0.0257376 0.622416 0.0759192 0.0659148 1.31294 0.0719429 0.150638 0.221788 0.0193337 0.0193466 2.03053 0 0 2.03053 0 0 2.03053 0 0 7.4 7.6 504412 21761 3020 0
7.7 0.676239 0.0788884 0.0801375 1.28872 0.0432273 0.0511866 0.24234 0.0313118 0.0297585 0.745139 0.0604478 0.0741891 1.42351 0.034696 0.0537536 0.254433 0.0295524 0.0263087 2.03053 0 0 2.03053 0 0 2.03053 0 0 7.6 7.8 396353 21386 3061 0
7.9 0.716516 0.081448 0.0649339 1.32171 0.0354573 0.0353094 0.253255 0.0305837 0.0241641 0.809477 0.0666302 0.0585404 1.4757 0.0189965 0.0269334 0.291899 0.0257608 0.024569 2.03053 0 0 2.03053 0 0 2.03053 0 0 7.8 8 304165 19459 2915 0
8.1 0.712863 0.066353 0.0580875 1.31053 0.0362693 0.0343091 0.251236 0.031052 0.0243984 0.860215 0.0515479 0.0674245 1.49868 0.0163492 0.0262314 0.312071 0.0250262 0.0239745 2.03053 0 0 2.03053 0 0 2.03053 0 0 8 8.2 227610 17163 2412 0
8.3 0.694644 0.0603122 0.0555845 1.28238 0.0367253 0.0322841 0.243263 0.0271181 0.0237536 0.854631 0.0510265 0.040401 1.4943 0.0160098 0.0167406 0.307947 0.0234141 0.0242473 2.03053 0 0 2.03053 0 0 2.03053 0 0 8.2 8.4 167529 14294 2028 0
8.5 0.654554 0.0512386 0.0473293 1.23468 0.0355812 0.0373745 0.22751 0.0244786 0.0194482 0.838091 0.0444134 0.0524691 1.47996 0.0106179 0.0174752 0.283865 0.0244952 0.0202805 2.03053 0 0 2.03053 0 0 2.03053 0 0 8.4 8.6 123831 11780 1731 0
8.7 0.621291 0.0476664 0.0449718 1.18303 0.0323418 0.0306381 0.217956 0.019609 0.0183545 0.819878 0.0336663 0.0369909 1.45164 0.0236946 0.0195735 0.296579 0.0173627 0.0183171 2.03053 0 0 2.03053 0 0 2.03053 0 0 8.6 8.8 90309 9543 1415 0
8.9 0.593135 0.0373394 0.0413837 1.15045 0.0243664 0.0300683 0.196855 0.0140989 0.0158596 0.823175 0.0298609 0.0355019 1.42423 0.0127354 0.0167917 0.29878 0.020196 0.0204219 2.03053 0 0 2.03053 0 0 2.03053 0 0 8.8 9 66058 7227 1147 0
9.1 0.564151 0.0324746 0.03578 1.10418 0.0228878 0.0312539 0.184589 0.0146178 0.0137432 0.799271 0.0351762 0.0258082 1.40551 0.0136847 0.014757 0.297855 0.012997 0.0135477 2.03053 0 0 2.03053 0 0 2.03053 0 0 9 9.2 48079 5290 1000 0
