#Observed stellar masses in Msun
#Quenching delay times in Gyr.
#MW Mass Range: 10^11.75 - 10^12.25 Msun.
#Group Mass Range: 10^12.75 - 10^13.25 Msun.
#Cluster Mass Range: 10^13.75 - 10^14.25 Msun.
#Err+ and Err- are errors over all MCMC points.
#+1 and -1 sigma are the 84th and 16th percentile ranges for galaxies in a single model.
#All satellites selected at a=0.273310.
#Quenched threshold: observed SSFR < 1e-11/yr
#Bestfit_X_Counts is the number of quenched(all)/quenched after infall(sats) galaxies in the bin for the bestfit model.
#SM Median_Quenching_Delay_Time(MW) Err+ Err- +1_sigma_Quenching_Delay_Time(MW) Err+ Err- -1_sigma_Quenching_Delay_Time(MW) Err+ Err- Median_Quenching_Delay_Time(GR) Err+ Err- +1_sigma_Quenching_Delay_Time(GR) Err+ Err- -1_sigma_Quenching_Delay_Time(GR) Err+ Err- Median_Quenching_Delay_Time(CL) Err+ Err- +1_sigma_Quenching_Delay_Time(CL) Err+ Err- -1_sigma_Quenching_Delay_Time(CL) Err+ Err- SM_Left SM_Right Bestfit_Galaxy_Counts Bestfit_Sats_MW_Counts Bestfit_Sats_GR_Counts Bestfit_Sats_Cluster_Counts
7.3 0.566667 0.133333 0.141667 0.848076 0.333342 0.13774 0.27271 0.0828198 0.159247 0.55 0.075 0.235612 0.694471 0.323798 0.160336 0.189664 0.273798 0.0920672 0 0 0 0 0 0 0 0 0 7.2 7.4 72 10 1 0
7.5 0.5625 0.1625 0.129167 0.850958 0.331252 0.22079 0.273798 0.155529 0.150838 0.4875 0.1875 0.184964 0.628809 0.498828 0.144675 0.297597 0.0920672 0.204721 0 0 0 0 0 0 0 0 0 7.4 7.6 82 17 7 0
7.7 0.6 0.2625 0.325 1.12308 0.161457 0.538941 0.163462 0.248759 0.0777647 0.4 0.45 0.4 0.592067 0.801681 0.592067 0.173798 0.371395 0.173798 0 0 0 0 0 0 0 0 0 7.6 7.8 90 18 7 0
7.9 0.608333 0.166667 0.309479 1.09466 0.25462 0.514489 0.271432 0.155045 0.176631 0.375 0.3875 0.375 0.676202 0.740504 0.676202 0.17484 0.116106 0.17484 0 0 0 0 0 0 0 0 0 7.8 8 101 51 17 0
8.1 0.625 0.175 0.625 1.13702 0.191588 1.13702 0.355529 0.153966 0.355529 0.704167 0.420833 0.704167 1.14207 0.420672 1.14207 0.286059 0.471874 0.286059 0 0 0 0 0 0 0 0 0 8 8.2 150 87 17 0
8.3 0.65 0.145 0.65 1.12308 0.151923 1.12308 0.324521 0.0648068 0.324521 0.65 0.3 0.65 1.0262 0.460336 1.0262 0.28726 0.318269 0.28726 0 0 0 0 0 0 0 0 0 8.2 8.4 196 143 33 0
8.5 0.6125 0.123214 0.6125 1.0395 0.166453 1.0395 0.316614 0.0682775 0.316614 0.633333 0.176667 0.633333 1.07137 0.32887 1.07137 0.28726 0.109216 0.28726 0 0 0 0 0 0 0 0 0 8.4 8.6 291 193 43 0
8.7 0.6 0.0714285 0.293994 1.00967 0.129995 0.423128 0.308655 0.0460467 0.210918 0.6375 0.2125 0.6375 1.14207 0.254807 1.14207 0.320515 0.191745 0.320515 0 0 0 0 0 0 0 0 0 8.6 8.8 429 267 74 0
8.9 0.628333 0.138333 0.253333 1.08413 0.0906709 0.403005 0.273025 0.0582265 0.107159 0.7 0.145 0.625 1.20601 0.180529 1.11394 0.268991 0.127411 0.211059 0 0 0 0 0 0 0 0 0 8.8 9 616 295 102 0
9.1 0.636111 0.0555555 0.302637 1.11991 0.0694511 0.463012 0.313858 0.0647194 0.205744 0.741667 0.158333 0.430357 1.26463 0.0939448 0.637325 0.325602 0.0713555 0.228008 0 0 0 0 0 0 0 0 0 9 9.2 800 294 124 0
