#Observed stellar masses in Msun
#Infall delay times in Gyr.
#MW Mass Range: 10^11.75 - 10^12.25 Msun.
#Group Mass Range: 10^12.75 - 10^13.25 Msun.
#Cluster Mass Range: 10^13.75 - 10^14.25 Msun.
#Err+ and Err- are errors over all MCMC points.
#+1 and -1 sigma are the 84th and 16th percentile ranges for galaxies in a single model.
#All satellites selected at a=0.964342.
#Quenched threshold: observed SSFR < 1e-11/yr
#Bestfit_X_Counts is the number of galaxies in the bin for the bestfit model.
#SM Median_Infall_Delay_Time(MW) Err+ Err- +1_sigma_Infall_Delay_Time(MW) Err+ Err- -1_sigma_Infall_Delay_Time(MW) Err+ Err- Median_Infall_Delay_Time(GR) Err+ Err- +1_sigma_Infall_Delay_Time(GR) Err+ Err- -1_sigma_Infall_Delay_Time(GR) Err+ Err- Median_Infall_Delay_Time(CL) Err+ Err- +1_sigma_Infall_Delay_Time(CL) Err+ Err- -1_sigma_Infall_Delay_Time(CL) Err+ Err- SM_Left SM_Right Bestfit_Galaxy_Counts Bestfit_Sats_MW_Counts Bestfit_Sats_GR_Counts Bestfit_Sats_Cluster_Counts
7.3 4.41442 0.272555 0.358618 7.33546 0.130264 0.168958 1.20749 0.116894 0.108548 5.30729 0.275081 0.360687 7.82577 0.140554 0.168067 1.32899 0.106247 0.0953821 5.36248 0.146064 0.200713 7.80501 0.114621 0.156402 1.49176 0.0541764 0.0865697 7.2 7.4 689367 16094 16927 16298
7.5 4.58852 0.208592 0.232988 7.43844 0.117433 0.134347 1.33941 0.0999314 0.104851 5.65916 0.190196 0.232131 8.05899 0.127651 0.133879 1.49335 0.0919152 0.106441 5.69057 0.108322 0.105194 8.06604 0.0928497 0.0844159 1.63988 0.0590056 0.0562007 7.4 7.6 611658 15658 16329 15645
7.7 4.61106 0.175855 0.173454 7.4793 0.12706 0.130535 1.41629 0.0878518 0.0930804 5.83983 0.157889 0.183859 8.20897 0.102037 0.0988646 1.59034 0.0885866 0.0977128 5.91634 0.0695868 0.0767217 8.29359 0.0628853 0.0717144 1.74663 0.0288616 0.0441725 7.6 7.8 522394 14644 15093 14597
7.9 4.56672 0.177641 0.157399 7.41972 0.119948 0.100073 1.453 0.0926291 0.0719092 5.95977 0.160501 0.150342 8.31629 0.114849 0.102135 1.68183 0.103284 0.0862094 6.1022 0.0658946 0.0809989 8.47205 0.0504742 0.0618849 1.82546 0.0461433 0.0470448 7.8 8 434672 13559 13847 13532
8.1 4.47502 0.249313 0.16405 7.42144 0.364373 0.159384 1.49768 0.122962 0.0758315 6.06738 0.205544 0.146127 8.43011 0.205241 0.127152 1.81865 0.116187 0.096135 6.30205 0.0917239 0.0791411 8.64563 0.104546 0.0747557 1.97741 0.0543134 0.0479888 8 8.2 352549 11977 12363 11995
8.3 4.71922 0.660728 0.356107 8.26038 1.06946 0.715178 1.58358 0.269905 0.121528 6.40295 0.329342 0.2376 9.0209 0.650153 0.380415 2.00091 0.25171 0.150435 6.63701 0.140298 0.128059 9.1834 0.245918 0.221682 2.18043 0.0922618 0.0833371 8.2 8.4 289508 11133 11479 10912
8.5 5.1686 0.924874 0.52616 9.13144 0.859682 0.696461 1.7353 0.403994 0.193646 6.68816 0.411569 0.268227 9.81026 0.915197 0.561154 2.25864 0.284573 0.168541 7.04306 0.171635 0.125134 9.75446 0.284417 0.202044 2.55159 0.152707 0.137784 8.4 8.6 241285 10469 10550 10361
8.7 5.27046 0.804693 0.512662 9.13671 0.599084 0.434057 1.83643 0.36608 0.22278 6.75117 0.362846 0.272658 10.0842 0.744509 0.561084 2.34415 0.283194 0.216132 7.22595 0.133965 0.145066 9.91478 0.242412 0.206958 2.70727 0.228189 0.173981 8.6 8.8 199449 9609 9275 9178
8.9 5.17822 0.664918 0.480525 8.88948 0.536933 0.502841 1.78925 0.341674 0.207015 6.5892 0.393947 0.259906 10.1184 0.623971 0.530053 2.24454 0.334463 0.167431 7.26841 0.115792 0.127441 9.92125 0.271113 0.177979 2.79892 0.152359 0.146923 8.8 9 161072 8496 7647 7658
9.1 4.95219 0.661438 0.452383 8.51215 0.549738 0.396691 1.67104 0.317457 0.174823 6.47608 0.362854 0.279299 9.95691 0.586785 0.476526 2.16976 0.277166 0.190811 7.25125 0.100149 0.125259 9.93103 0.185963 0.135882 2.7079 0.169939 0.108862 9 9.2 129100 7385 6357 6419
9.3 4.82757 0.681387 0.514045 8.23889 0.54425 0.443576 1.69162 0.329431 0.209316 6.28328 0.370925 0.289707 9.77822 0.585248 0.487767 2.19736 0.240073 0.179476 7.19479 0.135477 0.133434 9.95213 0.2341 0.180361 2.83919 0.218928 0.172533 9.2 9.4 105726 6236 5409 5312
9.5 4.70604 0.614281 0.44787 8.02494 0.577404 0.396849 1.6364 0.280022 0.173599 6.04271 0.396462 0.254746 9.68919 0.556642 0.462487 2.1313 0.262217 0.157744 7.18133 0.126481 0.108149 9.8734 0.179846 0.155449 2.76355 0.142321 0.165892 9.4 9.6 87177 4876 4487 4528
