#Observed stellar masses in Msun
#Quenching delay times in Gyr.
#MW Mass Range: 10^11.75 - 10^12.25 Msun.
#Group Mass Range: 10^12.75 - 10^13.25 Msun.
#Cluster Mass Range: 10^13.75 - 10^14.25 Msun.
#Err+ and Err- are errors over all MCMC points.
#+1 and -1 sigma are the 84th and 16th percentile ranges for galaxies in a single model.
#All satellites selected at a=0.217623.
#Quenched threshold: observed SSFR < 1e-11/yr
#Bestfit_X_Counts is the number of quenched(all)/quenched after infall(sats) galaxies in the bin for the bestfit model.
#SM Median_Quenching_Delay_Time(MW) Err+ Err- +1_sigma_Quenching_Delay_Time(MW) Err+ Err- -1_sigma_Quenching_Delay_Time(MW) Err+ Err- Median_Quenching_Delay_Time(GR) Err+ Err- +1_sigma_Quenching_Delay_Time(GR) Err+ Err- -1_sigma_Quenching_Delay_Time(GR) Err+ Err- Median_Quenching_Delay_Time(CL) Err+ Err- +1_sigma_Quenching_Delay_Time(CL) Err+ Err- -1_sigma_Quenching_Delay_Time(CL) Err+ Err- SM_Left SM_Right Bestfit_Galaxy_Counts Bestfit_Sats_MW_Counts Bestfit_Sats_GR_Counts Bestfit_Sats_Cluster_Counts
7.3 0 0.475 0 0 0.684134 0 0 0.239664 0 0 0.165816 0 0 0.362233 0 0 0.0658655 0 0 0 0 0 0 0 0 0 0 7.2 7.4 22 1 0 0
7.5 0.204081 0.445919 0.204081 0.432195 0.386074 0.432195 0.0853163 0.430549 0.0853163 0 0.190217 0 0 0.432591 0 0 0.0706761 0 0 0 0 0 0 0 0 0 0 7.4 7.6 27 0 0 0
7.7 0.202402 0.272598 0.202402 0.426202 0.307933 0.426202 0.149176 0.158756 0.149176 0 0.182653 0 0 0.40891 0 0 0.0678012 0 0 0 0 0 0 0 0 0 0 7.6 7.8 36 4 0 0
7.9 0.4 0.0875 0.4 0.476202 0.201681 0.476202 0.136254 0.271679 0.136254 0 0.409375 0 0 0.634134 0 0 0.156613 0 0 0 0 0 0 0 0 0 0 7.8 8 41 2 0 0
8.1 0.236167 0.188833 0.236167 0.434134 0.302768 0.434134 0.13041 0.217187 0.13041 0 0.425 0 0 0.576921 0 0 0.215866 0 0 0 0 0 0 0 0 0 0 8 8.2 44 6 1 0
8.3 0.225 0.243182 0.225 0.392067 0.378303 0.392067 0.0853992 0.159794 0.0853992 0 0.475 0 0 0.592067 0 0 0.407933 0 0 0 0 0 0 0 0 0 0 8.2 8.4 43 17 1 0
8.5 0.199573 0.306677 0.199573 0.292067 0.488941 0.292067 0.0747875 0.22305 0.0747875 0 0.525 0 0 0.81274 0 0 0.465866 0 0 0 0 0 0 0 0 0 0 8.4 8.6 67 31 5 0
8.7 0.201091 0.230159 0.201091 0.376702 0.404548 0.376702 0.0816169 0.0977651 0.0816169 0.125 0.625 0.125 0.192067 0.715143 0.192067 0.0533829 0.196858 0.0533829 0 0 0 0 0 0 0 0 0 8.6 8.8 87 46 7 0
8.9 0.227094 0.272906 0.227094 0.442067 0.321489 0.442067 0.0876575 0.184939 0.0876575 0.175 0.35 0.175 0.322895 0.516046 0.322895 0.0817311 0.2 0.0817311 0 0 0 0 0 0 0 0 0 8.8 9 116 40 6 0
9.1 0.275 0.183333 0.275 0.492828 0.191307 0.492828 0.105246 0.151869 0.105246 0.175 0.4 0.175 0.342067 0.534135 0.342067 0.0771773 0.291453 0.0771773 0 0 0 0 0 0 0 0 0 9 9.2 163 58 10 0
