#Observed stellar masses in Msun
#Infall delay times in Gyr.
#MW Mass Range: 10^11.75 - 10^12.25 Msun.
#Group Mass Range: 10^12.75 - 10^13.25 Msun.
#Cluster Mass Range: 10^13.75 - 10^14.25 Msun.
#Err+ and Err- are errors over all MCMC points.
#+1 and -1 sigma are the 84th and 16th percentile ranges for galaxies in a single model.
#All satellites selected at a=0.253060.
#Quenched threshold: observed SSFR < 1e-11/yr
#Bestfit_X_Counts is the number of galaxies in the bin for the bestfit model.
#SM Median_Infall_Delay_Time(MW) Err+ Err- +1_sigma_Infall_Delay_Time(MW) Err+ Err- -1_sigma_Infall_Delay_Time(MW) Err+ Err- Median_Infall_Delay_Time(GR) Err+ Err- +1_sigma_Infall_Delay_Time(GR) Err+ Err- -1_sigma_Infall_Delay_Time(GR) Err+ Err- Median_Infall_Delay_Time(CL) Err+ Err- +1_sigma_Infall_Delay_Time(CL) Err+ Err- -1_sigma_Infall_Delay_Time(CL) Err+ Err- SM_Left SM_Right Bestfit_Galaxy_Counts Bestfit_Sats_MW_Counts Bestfit_Sats_GR_Counts Bestfit_Sats_Cluster_Counts
7.3 0.49149 0.0538152 0.0464388 0.994273 0.108756 0.118317 0.177169 0.0213807 0.0184107 0.511424 0.0449352 0.0418753 1.01853 0.132974 0.124179 0.182954 0.0143417 0.0145127 1.96527 0 0 1.96527 0 0 1.96527 0 0 7.2 7.4 628006 20999 2748 0
7.5 0.572853 0.0673169 0.0674522 1.16462 0.0640734 0.0958648 0.209359 0.0226285 0.0251198 0.611852 0.0700158 0.0675606 1.25855 0.0798743 0.118445 0.208918 0.0237614 0.0190094 1.96527 0 0 1.96527 0 0 1.96527 0 0 7.4 7.6 504665 21178 2840 0
7.7 0.647831 0.0785016 0.07468 1.24282 0.0423894 0.0486405 0.230453 0.0306452 0.0235512 0.711115 0.0551411 0.0580769 1.37053 0.0302119 0.0435258 0.238489 0.021705 0.0226018 1.96527 0 0 1.96527 0 0 1.96527 0 0 7.6 7.8 394842 20423 2749 0
7.9 0.690433 0.0756089 0.0633132 1.2695 0.0400245 0.0352412 0.245679 0.0297784 0.0263788 0.770172 0.0562787 0.0632582 1.42104 0.0257208 0.0301659 0.273283 0.0240963 0.0288962 1.96527 0 0 1.96527 0 0 1.96527 0 0 7.8 8 300869 18738 2482 0
8.1 0.69249 0.063602 0.0563903 1.26326 0.0336024 0.0308187 0.245972 0.0305487 0.0231597 0.820686 0.0461363 0.0444655 1.43659 0.0158828 0.0210086 0.297223 0.0251813 0.0209517 1.96527 0 0 1.96527 0 0 1.96527 0 0 8 8.2 225298 16340 2166 0
8.3 0.673608 0.060002 0.0523916 1.24077 0.032191 0.0314312 0.23775 0.0263318 0.0208151 0.824656 0.0382532 0.0453829 1.42588 0.0135325 0.0121187 0.284428 0.0195759 0.0172372 1.96527 0 0 1.96527 0 0 1.96527 0 0 8.2 8.4 165484 13786 1874 0
8.5 0.638883 0.046635 0.0482946 1.19145 0.0316739 0.0349501 0.222369 0.023186 0.0194721 0.807872 0.0427957 0.0411693 1.42904 0.0130762 0.0196034 0.288518 0.0214866 0.016209 1.96527 0 0 1.96527 0 0 1.96527 0 0 8.4 8.6 121545 11325 1552 0
8.7 0.604274 0.0416332 0.0464479 1.14688 0.0292084 0.0330464 0.206279 0.0199535 0.0177469 0.807995 0.042783 0.0362208 1.41738 0.010025 0.0235233 0.297119 0.0183493 0.0173502 1.96527 0 0 1.96527 0 0 1.96527 0 0 8.6 8.8 88729 9123 1301 0
8.9 0.568349 0.0384846 0.0384529 1.11611 0.0270883 0.0302783 0.196587 0.0126266 0.015401 0.780548 0.0337788 0.0363272 1.36024 0.0178894 0.0124599 0.271466 0.009646 0.0128146 1.96527 0 0 1.96527 0 0 1.96527 0 0 8.8 9 64361 6797 1060 0
9.1 0.538103 0.0314024 0.0389497 1.06714 0.0239464 0.0317339 0.177722 0.0123687 0.013454 0.785596 0.036742 0.0403726 1.39376 0.0148518 0.0220753 0.284174 0.0130407 0.0155788 1.96527 0 0 1.96527 0 0 1.96527 0 0 9 9.2 46306 4956 825 0
