#Observed stellar masses in Msun
#Infall delay times in Gyr.
#MW Mass Range: 10^11.75 - 10^12.25 Msun.
#Group Mass Range: 10^12.75 - 10^13.25 Msun.
#Cluster Mass Range: 10^13.75 - 10^14.25 Msun.
#Err+ and Err- are errors over all MCMC points.
#+1 and -1 sigma are the 84th and 16th percentile ranges for galaxies in a single model.
#All satellites selected at a=0.546685.
#Quenched threshold: observed SSFR < 1e-11/yr
#Bestfit_X_Counts is the number of galaxies in the bin for the bestfit model.
#SM Median_Infall_Delay_Time(MW) Err+ Err- +1_sigma_Infall_Delay_Time(MW) Err+ Err- -1_sigma_Infall_Delay_Time(MW) Err+ Err- Median_Infall_Delay_Time(GR) Err+ Err- +1_sigma_Infall_Delay_Time(GR) Err+ Err- -1_sigma_Infall_Delay_Time(GR) Err+ Err- Median_Infall_Delay_Time(CL) Err+ Err- +1_sigma_Infall_Delay_Time(CL) Err+ Err- -1_sigma_Infall_Delay_Time(CL) Err+ Err- SM_Left SM_Right Bestfit_Galaxy_Counts Bestfit_Sats_MW_Counts Bestfit_Sats_GR_Counts Bestfit_Sats_Cluster_Counts
7.3 1.62072 0.155097 0.110125 2.9602 0.113235 0.0892918 0.545357 0.0462219 0.034731 1.82886 0.173081 0.124955 3.20535 0.0852826 0.0581045 0.594409 0.0371214 0.0377718 1.99257 0.0913392 0.101424 3.27181 0.0502219 0.0718699 0.650924 0.0147372 0.0163579 7.2 7.4 583748 21679 16340 7830
7.5 1.73 0.226721 0.132588 3.11598 0.288417 0.170362 0.570615 0.0800474 0.0419902 1.99861 0.203956 0.111573 3.36414 0.141239 0.124598 0.623728 0.0624169 0.0276377 2.18751 0.0656519 0.0747995 3.43355 0.0748322 0.0756142 0.699643 0.0325091 0.0258025 7.4 7.6 472643 19833 14643 6876
7.7 1.93682 0.433474 0.209296 3.77363 0.714824 0.549702 0.653603 0.162996 0.0745012 2.26431 0.250516 0.193592 3.76841 0.531712 0.308521 0.711616 0.09115 0.0548066 2.4341 0.0899327 0.120654 3.85515 0.197404 0.228958 0.795106 0.041214 0.0431616 7.6 7.8 389827 18712 13184 6143
7.9 2.31878 0.511461 0.303552 4.5501 0.319909 0.393909 0.767685 0.207735 0.0983119 2.5367 0.309317 0.193774 4.65698 0.451262 0.545052 0.777799 0.118736 0.0686587 2.74794 0.125134 0.139745 4.59308 0.260337 0.374359 0.918843 0.064258 0.0600218 7.8 8 329244 18804 12647 6225
8.1 2.4891 0.446484 0.268329 4.69606 0.170771 0.184948 0.831022 0.197357 0.0957111 2.70823 0.278485 0.194472 5.04025 0.179225 0.24731 0.859061 0.139018 0.0788924 2.92266 0.106296 0.0857916 4.98097 0.160966 0.165061 1.0094 0.0646944 0.0472391 8 8.2 277038 18249 11941 5956
8.3 2.4407 0.415508 0.23192 4.58979 0.162291 0.144167 0.857459 0.175122 0.0996989 2.73352 0.226824 0.164829 5.01355 0.168932 0.162361 0.896042 0.110578 0.0788291 2.96956 0.0945148 0.0813653 4.99603 0.0920458 0.107022 1.07233 0.0480435 0.03913 8.2 8.4 226731 16832 10359 5240
8.5 2.36666 0.358177 0.221413 4.4598 0.152082 0.151439 0.833641 0.159445 0.0952018 2.67012 0.239555 0.153173 4.97414 0.164382 0.155385 0.872274 0.110024 0.0659015 2.99498 0.0922575 0.0749578 5.00868 0.0905781 0.112319 1.07572 0.0351444 0.0505637 8.4 8.6 182033 14505 8846 4392
8.7 2.27022 0.347485 0.206381 4.33219 0.165451 0.159801 0.785729 0.135843 0.0932695 2.63847 0.22732 0.143804 4.93932 0.136041 0.164606 0.880911 0.102352 0.0631082 2.97756 0.0587308 0.0669339 4.98422 0.0707803 0.145733 1.05658 0.0579261 0.0512156 8.6 8.8 144920 12476 7549 3507
8.9 2.19251 0.308246 0.21739 4.14235 0.190838 0.177038 0.755179 0.118538 0.0827947 2.59072 0.240945 0.1439 4.85683 0.173131 0.144721 0.899976 0.0850209 0.0601129 2.90875 0.0698719 0.0806353 4.90479 0.0988355 0.115473 0.969376 0.03296 0.0420783 8.8 9 115233 10569 6273 3047
9.1 2.15634 0.291335 0.195595 4.05751 0.189443 0.17615 0.718912 0.11419 0.0750718 2.56073 0.213014 0.137534 4.83359 0.151944 0.155391 0.846556 0.125518 0.059015 2.89339 0.0849748 0.0751395 4.94486 0.0765963 0.0972466 1.01608 0.0508631 0.0472843 9 9.2 91761 8577 5264 2596
