#Observed stellar masses in Msun
#Infall delay times in Gyr.
#MW Mass Range: 10^11.75 - 10^12.25 Msun.
#Group Mass Range: 10^12.75 - 10^13.25 Msun.
#Cluster Mass Range: 10^13.75 - 10^14.25 Msun.
#Err+ and Err- are errors over all MCMC points.
#+1 and -1 sigma are the 84th and 16th percentile ranges for galaxies in a single model.
#All satellites selected at a=0.698560.
#Quenched threshold: observed SSFR < 1e-11/yr
#Bestfit_X_Counts is the number of galaxies in the bin for the bestfit model.
#SM Median_Infall_Delay_Time(MW) Err+ Err- +1_sigma_Infall_Delay_Time(MW) Err+ Err- -1_sigma_Infall_Delay_Time(MW) Err+ Err- Median_Infall_Delay_Time(GR) Err+ Err- +1_sigma_Infall_Delay_Time(GR) Err+ Err- -1_sigma_Infall_Delay_Time(GR) Err+ Err- Median_Infall_Delay_Time(CL) Err+ Err- +1_sigma_Infall_Delay_Time(CL) Err+ Err- -1_sigma_Infall_Delay_Time(CL) Err+ Err- SM_Left SM_Right Bestfit_Galaxy_Counts Bestfit_Sats_MW_Counts Bestfit_Sats_GR_Counts Bestfit_Sats_Cluster_Counts
7.3 2.57659 0.213813 0.175581 4.5324 0.091805 0.0902238 0.810116 0.0836823 0.0576966 3.06539 0.194669 0.172853 4.89232 0.0864253 0.0715284 0.873051 0.0638574 0.0486025 3.18589 0.0809438 0.080313 4.94778 0.0610623 0.0803833 0.971564 0.0364512 0.0272712 7.2 7.4 618111 19484 17486 13420
7.5 2.66171 0.159521 0.128644 4.54936 0.101105 0.087388 0.849253 0.0669865 0.0462757 3.21738 0.157946 0.156032 4.96827 0.0893416 0.0715423 0.917175 0.0404506 0.044694 3.36938 0.0555422 0.0775976 5.08134 0.05194 0.0549417 1.0311 0.0196025 0.0212241 7.4 7.6 518014 17763 15825 12272
7.7 2.65009 0.180253 0.124444 4.54876 0.216882 0.124443 0.881426 0.0672909 0.0625007 3.32317 0.18153 0.13592 5.06197 0.142723 0.103977 0.939183 0.0779295 0.0406815 3.45785 0.0833023 0.0722585 5.21279 0.0577307 0.0649858 1.07181 0.0239928 0.0276355 7.6 7.8 430919 15959 13927 10822
7.9 2.78247 0.451338 0.235809 5.05441 0.93306 0.468802 0.933069 0.174205 0.0968308 3.52807 0.306113 0.201341 5.43056 0.447469 0.287702 1.01634 0.115156 0.0701536 3.74088 0.119696 0.127779 5.53668 0.188673 0.175427 1.15969 0.0735506 0.050385 7.8 8 357017 14645 12500 9668
8.1 3.20945 0.654643 0.356198 6.12392 0.663517 0.702929 1.08456 0.256515 0.151323 3.88862 0.407625 0.263298 6.37768 0.816541 0.654179 1.17186 0.19962 0.117624 4.10707 0.145049 0.14354 6.24954 0.321227 0.315768 1.35212 0.0726569 0.0725693 8 8.2 300134 14301 11778 9405
8.3 3.47473 0.658811 0.383391 6.51106 0.340594 0.332763 1.21478 0.280389 0.146066 4.06705 0.363654 0.244065 6.9791 0.421884 0.517341 1.28976 0.200447 0.117643 4.31284 0.126893 0.09232 6.63123 0.27989 0.206425 1.46616 0.0773044 0.0557266 8.2 8.4 253055 14269 11265 8792
8.5 3.50004 0.586205 0.332056 6.47179 0.232347 0.262267 1.22415 0.268543 0.13553 4.10685 0.300734 0.221689 7.06805 0.280741 0.354982 1.32292 0.147964 0.103905 4.39079 0.123626 0.0909505 6.81092 0.221 0.276702 1.51035 0.0822755 0.0828195 8.4 8.6 207320 12835 9921 7615
8.7 3.33937 0.523529 0.322113 6.21233 0.290835 0.300022 1.16725 0.244193 0.129565 4.06895 0.299784 0.189979 6.96898 0.289773 0.379845 1.28294 0.194672 0.106308 4.42904 0.0897379 0.0797606 6.79597 0.200356 0.190932 1.5587 0.0519667 0.0593426 8.6 8.8 167470 11418 8429 6674
8.9 3.24936 0.509856 0.346341 5.96196 0.326865 0.29925 1.11848 0.219053 0.126684 4.00741 0.267087 0.205088 6.94392 0.281522 0.371355 1.37696 0.147082 0.129289 4.42606 0.0860591 0.071228 6.68354 0.173475 0.152915 1.55469 0.0641584 0.0426517 8.8 9 133762 9830 7134 5381
9.1 3.17413 0.484081 0.344196 5.82333 0.293681 0.2716 1.12842 0.193358 0.140166 3.87581 0.258277 0.173063 6.71952 0.322503 0.310429 1.29402 0.130056 0.0739187 4.40655 0.0801053 0.0881433 6.67606 0.175767 0.169608 1.5437 0.0484052 0.0591391 9 9.2 109168 8209 6072 4642
