#Observed stellar masses in Msun
#Quenching delay times in Gyr.
#MW Mass Range: 10^11.75 - 10^12.25 Msun.
#Group Mass Range: 10^12.75 - 10^13.25 Msun.
#Cluster Mass Range: 10^13.75 - 10^14.25 Msun.
#Err+ and Err- are errors over all MCMC points.
#+1 and -1 sigma are the 84th and 16th percentile ranges for galaxies in a single model.
#All satellites selected at a=0.415060.
#Quenched threshold: observed SSFR < 1e-11/yr
#Bestfit_X_Counts is the number of quenched(all)/quenched after infall(sats) galaxies in the bin for the bestfit model.
#SM Median_Quenching_Delay_Time(MW) Err+ Err- +1_sigma_Quenching_Delay_Time(MW) Err+ Err- -1_sigma_Quenching_Delay_Time(MW) Err+ Err- Median_Quenching_Delay_Time(GR) Err+ Err- +1_sigma_Quenching_Delay_Time(GR) Err+ Err- -1_sigma_Quenching_Delay_Time(GR) Err+ Err- Median_Quenching_Delay_Time(CL) Err+ Err- +1_sigma_Quenching_Delay_Time(CL) Err+ Err- -1_sigma_Quenching_Delay_Time(CL) Err+ Err- SM_Left SM_Right Bestfit_Galaxy_Counts Bestfit_Sats_MW_Counts Bestfit_Sats_GR_Counts Bestfit_Sats_Cluster_Counts
7.3 1.275 0.301786 0.433333 2.31498 0.370254 0.727485 0.545193 0.258094 0.339999 1.15625 0.34375 0.25 1.991 0.440013 0.416718 0.547597 0.257454 0.312017 1.075 0.3125 0.275 1.99687 0.815866 0.69967 0.215866 0.398319 0.0512017 7.2 7.4 328 127 57 17
7.5 1.475 0.329545 0.508929 2.70168 0.23269 0.609794 0.6519 0.197403 0.368724 1.53333 0.238889 0.558333 2.73148 0.313344 0.965136 0.755812 0.128927 0.460619 1.65 0.375 0.625 2.78822 0.358655 0.616588 0.631333 0.11386 0.449602 7.4 7.6 451 229 105 32
7.7 1.6875 0.296591 0.444363 2.80847 0.136858 0.432995 0.817344 0.136746 0.299924 1.825 0.21 0.525 3.00981 0.162307 0.587452 0.852411 0.187268 0.304266 1.7625 0.2125 0.525 2.71995 0.547596 0.494471 0.802566 0.136862 0.331171 7.6 7.8 659 370 200 45
7.9 1.74091 0.190788 0.390909 2.76432 0.143342 0.220888 0.819656 0.153285 0.264005 1.82778 0.265972 0.367064 2.99585 0.134914 0.373098 0.921877 0.162383 0.25144 1.875 0.175 0.5625 3.11755 0.211059 1.02054 0.973326 0.270665 0.480537 7.8 8 982 574 316 63
8.1 1.73036 0.193327 0.36369 2.77181 0.072437 0.230548 0.803678 0.13993 0.216737 1.85139 0.223611 0.296843 2.9943 0.188148 0.240429 0.933781 0.129033 0.238587 1.84167 0.164583 0.241667 3.11073 0.213142 0.507852 1.1021 0.151183 0.616425 8 8.2 1377 768 388 88
8.3 1.60383 0.193673 0.310076 2.64052 0.129796 0.204348 0.739187 0.141543 0.165363 1.80833 0.166667 0.283333 2.95486 0.140106 0.248556 0.849637 0.137326 0.170232 1.65 0.325 0.2 3.01634 0.221395 0.477396 0.879689 0.227584 0.360697 8.2 8.4 1721 961 528 125
8.5 1.44214 0.17619 0.255143 2.47424 0.132348 0.201675 0.667367 0.0996757 0.162667 1.6625 0.20625 0.274621 2.89358 0.149584 0.234074 0.7434 0.110227 0.151552 1.79583 0.316667 0.452976 2.99375 0.178967 0.428369 0.719839 0.195068 0.179543 8.4 8.6 2184 1323 668 154
8.7 1.36225 0.20261 0.25288 2.426 0.117132 0.200228 0.653258 0.0897207 0.16424 1.57955 0.192194 0.289773 2.80849 0.144552 0.292966 0.702973 0.11919 0.148117 1.80833 0.191667 0.433333 2.91345 0.14784 0.42758 0.76082 0.0641816 0.133974 8.6 8.8 2745 1554 853 164
8.9 1.29578 0.221221 0.244616 2.31757 0.144049 0.242388 0.618555 0.101386 0.150568 1.53846 0.186539 0.251854 2.74467 0.120134 0.348965 0.656945 0.12716 0.166857 1.675 0.21875 0.2625 2.78593 0.179088 0.350604 0.817672 0.124521 0.200601 8.8 9 3322 1551 927 199
9.1 1.20698 0.168781 0.234608 2.19622 0.135099 0.23714 0.56145 0.0893891 0.161761 1.35455 0.130455 0.217045 2.57928 0.140996 0.268815 0.605692 0.0680176 0.189953 1.575 0.216667 0.2875 2.66298 0.150917 0.356738 0.644235 0.100361 0.159136 9 9.2 3828 1485 993 195
9.3 1.14324 0.149148 0.213141 2.12467 0.149926 0.245121 0.521009 0.0896401 0.123168 1.28696 0.183498 0.261064 2.45447 0.169875 0.302047 0.539407 0.113868 0.176052 1.43125 0.25625 0.289583 2.52055 0.134097 0.32528 0.643061 0.137111 0.154717 9.2 9.4 4259 1271 1069 198
9.5 1.101 0.167182 0.182818 2.12149 0.149068 0.277198 0.513368 0.0930472 0.112541 1.13203 0.162086 0.200324 2.31079 0.226856 0.326031 0.447988 0.0792087 0.12469 1.275 0.2 0.22 2.44222 0.170751 0.377165 0.587462 0.0748796 0.111658 9.4 9.6 4752 916 1104 172
9.7 1.03333 0.155303 0.211218 2.03545 0.175772 0.333695 0.461527 0.0632177 0.142911 1.00385 0.126154 0.192829 2.09629 0.216353 0.342311 0.376143 0.0841076 0.104474 1.16667 0.208333 0.241667 2.41839 0.134488 0.450133 0.516348 0.158413 0.196779 9.6 9.8 5087 625 1066 179
9.9 1.1325 0.200833 0.22 2.06262 0.195961 0.278778 0.528608 0.0718495 0.160311 0.857857 0.131726 0.157122 1.88766 0.258581 0.333255 0.28592 0.0660834 0.0624175 1.025 0.2 0.189286 2.21586 0.220273 0.429807 0.308127 0.214904 0.0763713 9.8 10 5583 360 1097 177
10.1 1.1 0.133333 0.163889 2.00764 0.146603 0.181218 0.385428 0.103819 0.100672 0.765541 0.102793 0.104002 1.71358 0.21524 0.260796 0.237773 0.0660078 0.0391069 0.875 0.195833 0.208333 1.80138 0.315526 0.385159 0.269061 0.136594 0.0692025 10 10.2 6224 221 1156 198
10.3 1.125 0.075 0.14375 2.13714 0.101924 0.228966 0.477549 0.0893998 0.132776 0.681452 0.0695484 0.0719278 1.54792 0.182405 0.203147 0.202211 0.0248315 0.0387479 0.7375 0.175 0.0839286 1.88251 0.191643 0.397097 0.231251 0.0956393 0.0480751 10.2 10.4 6854 116 1137 173
10.5 1.25 0.2 0.216667 2.14495 0.192546 0.352765 0.499042 0.211177 0.199521 0.625 0.0730392 0.0784615 1.37812 0.224998 0.233906 0.189265 0.0259558 0.0408255 0.796875 0.123125 0.155208 1.78878 0.150634 0.323164 0.210675 0.0481016 0.0688772 10.4 10.6 7587 45 1026 162
10.7 0.958333 0.129167 0.15 1.84855 0.229328 0.426681 0.264185 0.0529637 0.0920672 0.554167 0.0770833 0.0287635 1.2269 0.166929 0.130011 0.1716 0.0350623 0.02969 0.73125 0.11875 0.138393 1.6236 0.151271 0.310392 0.209685 0.0452837 0.0705661 10.6 10.8 7360 34 846 142
10.9 1.15 0.075 0.175 1.49844 0.722235 0.0670673 0.253126 0.318269 0.163462 0.588235 0.0513481 0.0488603 1.24476 0.209461 0.12324 0.184703 0.0175129 0.0271964 0.558333 0.0966667 0.123333 1.33124 0.161781 0.214421 0.138252 0.0272154 0.0157752 10.8 11 5465 8 540 109
11.1 1.425 0.775 1.35 1.64207 0.6 1.55 1.26587 0.15 1.20793 0.544118 0.0642157 0.0205882 1.15585 0.127996 0.0758625 0.161158 0.0297817 0.0188144 0.5 0.075 0.175 1.41719 0.133773 0.36863 0.118323 0.0161211 0.0152458 11 11.2 3268 2 228 46
11.3 0.375 1.55 0.375 0.392067 1.55 0.392067 0.357933 1.55 0.357933 0.6375 0.1125 0.0803571 1.57572 0.168322 0.31995 0.172678 0.0351764 0.0469552 0.4 0.775 0.15 1.76274 0.826202 0.547597 0.153126 0.0615379 0.0661064 11.2 11.4 1267 1 80 11
11.5 0 0.975 0 0 0.992067 0 0 0.957933 0 0.675 0.2 0.05 1.48101 0.2 0.231731 0.17416 0.0448319 0.076563 0.325 0.125 0.1 0.476202 2.09207 0.142067 0.215866 0.1 0.134134 11.4 11.6 301 0 13 3
11.7 0 0 0 0 0 0 0 0 0 0.525 1.125 0.525 0.542067 1.14207 0.542067 0.465866 0.05 0.465866 0 0 0 0 0 0 0 0 0 11.6 11.8 53 0 1 0
11.9 0 0 0 0 0 0 0 0 0 0 0.475 0 0 0.492067 0 0 0.457933 0 0 0 0 0 0 0 0 0 0 11.8 12 0 0 0 0
12.1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 12 12.2 0 0 0 0
12.3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 12.2 12.4 0 0 0 0
12.5 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 12.4 12.6 0 0 0 0
12.7 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 12.6 12.8 0 0 0 0
12.9 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 12.8 13 0 0 0 0
13.1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 13 13.2 0 0 0 0
