#Observed stellar masses in Msun
#Quenching delay times in Gyr.
#MW Mass Range: 10^11.75 - 10^12.25 Msun.
#Group Mass Range: 10^12.75 - 10^13.25 Msun.
#Cluster Mass Range: 10^13.75 - 10^14.25 Msun.
#Err+ and Err- are errors over all MCMC points.
#+1 and -1 sigma are the 84th and 16th percentile ranges for galaxies in a single model.
#All satellites selected at a=0.858029.
#Quenched threshold: observed SSFR < 1e-11/yr
#Bestfit_X_Counts is the number of quenched(all)/quenched after infall(sats) galaxies in the bin for the bestfit model.
#SM Median_Quenching_Delay_Time(MW) Err+ Err- +1_sigma_Quenching_Delay_Time(MW) Err+ Err- -1_sigma_Quenching_Delay_Time(MW) Err+ Err- Median_Quenching_Delay_Time(GR) Err+ Err- +1_sigma_Quenching_Delay_Time(GR) Err+ Err- -1_sigma_Quenching_Delay_Time(GR) Err+ Err- Median_Quenching_Delay_Time(CL) Err+ Err- +1_sigma_Quenching_Delay_Time(CL) Err+ Err- -1_sigma_Quenching_Delay_Time(CL) Err+ Err- SM_Left SM_Right Bestfit_Galaxy_Counts Bestfit_Sats_MW_Counts Bestfit_Sats_GR_Counts Bestfit_Sats_Cluster_Counts
7.3 3.33 0.43875 0.433125 5.60798 0.331889 0.413129 1.48965 0.248348 0.284547 3.97833 0.418889 0.546515 5.93898 0.383268 0.403035 1.78962 0.328226 0.243935 3.9825 0.456136 0.564643 6.05022 0.263128 0.433722 1.81895 0.328789 0.257418 7.2 7.4 7351 1201 1481 1537
7.5 3.28173 0.365328 0.409856 5.56597 0.33986 0.42921 1.46203 0.236163 0.285008 4.03472 0.427778 0.534722 5.97957 0.347342 0.405026 1.74687 0.343176 0.247189 4.11667 0.420238 0.616667 6.18493 0.278851 0.4421 1.84829 0.302802 0.276773 7.4 7.6 8204 1481 1754 1803
7.7 3.12237 0.425658 0.395979 5.48677 0.268348 0.429824 1.4576 0.200259 0.255496 3.84375 0.475694 0.517788 6.00819 0.295532 0.481906 1.70818 0.347375 0.249338 4.05769 0.44458 0.538645 6.17192 0.344263 0.411156 1.74831 0.266638 0.278938 7.6 7.8 8981 1734 1980 2052
7.9 3.13333 0.574167 0.44386 5.45164 0.543642 0.414703 1.3716 0.288138 0.212801 3.86471 0.56161 0.477206 6.01098 0.448886 0.44442 1.75031 0.41294 0.279746 4.07206 0.556513 0.531781 6.30974 0.349859 0.430551 1.73428 0.345603 0.257967 7.8 8 9966 2002 2247 2344
8.1 3.49474 0.875717 0.61307 6.09923 0.848419 0.806744 1.49394 0.463141 0.315893 4.22024 0.688095 0.591667 6.47458 0.787999 0.554615 1.91186 0.472991 0.428803 4.23571 0.539286 0.494538 6.58557 0.5001 0.400041 1.8407 0.371412 0.286043 8 8.2 11843 2504 2830 2922
8.3 3.73583 0.673826 0.654216 6.55485 0.644945 0.637452 1.57538 0.373977 0.331953 4.31689 0.625965 0.573142 6.96527 0.812595 0.612085 1.80153 0.437704 0.348302 4.39914 0.463362 0.537709 6.98088 0.45716 0.481086 1.9187 0.425878 0.364665 8.2 8.4 14270 3267 3524 3656
8.5 3.68529 0.522831 0.545294 6.42117 0.499945 0.569669 1.4434 0.2863 0.227435 4.19074 0.490688 0.547616 6.95561 0.495476 0.601308 1.72954 0.345908 0.269908 4.20968 0.453366 0.407826 6.87593 0.405113 0.405128 1.77918 0.359782 0.279477 8.4 8.6 15453 3626 3904 3838
8.7 3.21491 0.466635 0.433431 6.03923 0.411626 0.466807 1.33244 0.227957 0.230275 3.82647 0.504363 0.535064 6.58806 0.500317 0.54679 1.51648 0.301609 0.266943 3.87667 0.490269 0.395215 6.58279 0.377538 0.50495 1.5791 0.261414 0.207977 8.6 8.8 15719 3686 3701 3843
8.9 2.90096 0.476816 0.347157 5.71 0.387383 0.468257 1.18331 0.217294 0.201081 3.46705 0.463258 0.452529 6.23238 0.446094 0.489932 1.37752 0.199691 0.195315 3.63611 0.404106 0.377778 6.31891 0.390166 0.41341 1.43536 0.237237 0.22101 8.8 9 15517 3631 3399 3559
9.1 2.60865 0.377974 0.369119 5.23934 0.333553 0.387481 1.05735 0.164855 0.187285 3.17742 0.347581 0.444086 5.93706 0.379773 0.418904 1.21045 0.17195 0.230461 3.33523 0.414773 0.463799 5.99159 0.389033 0.432745 1.30466 0.194694 0.231331 9 9.2 15459 3540 3142 3197
9.3 2.24734 0.336899 0.266983 4.79858 0.350439 0.42124 0.919224 0.155854 0.195771 2.80185 0.361027 0.344352 5.55411 0.414492 0.514511 1.05059 0.165377 0.196688 2.96643 0.388835 0.370275 5.6704 0.307801 0.436814 1.16316 0.158056 0.177936 9.2 9.4 15290 3065 2862 3018
9.5 2.07857 0.28656 0.226649 4.45672 0.366804 0.416252 0.823158 0.1306 0.133903 2.49932 0.301509 0.318074 5.14788 0.348017 0.356638 0.890584 0.181913 0.179239 2.70435 0.272736 0.341848 5.36157 0.311359 0.45878 1.03578 0.134782 0.162554 9.4 9.6 15232 2555 2596 2711
