#Observed stellar masses in Msun
#Infall delay times in Gyr.
#MW Mass Range: 10^11.75 - 10^12.25 Msun.
#Group Mass Range: 10^12.75 - 10^13.25 Msun.
#Cluster Mass Range: 10^13.75 - 10^14.25 Msun.
#Err+ and Err- are errors over all MCMC points.
#+1 and -1 sigma are the 84th and 16th percentile ranges for galaxies in a single model.
#All satellites selected at a=0.751717.
#Quenched threshold: observed SSFR < 1e-11/yr
#Bestfit_X_Counts is the number of galaxies in the bin for the bestfit model.
#SM Median_Infall_Delay_Time(MW) Err+ Err- +1_sigma_Infall_Delay_Time(MW) Err+ Err- -1_sigma_Infall_Delay_Time(MW) Err+ Err- Median_Infall_Delay_Time(GR) Err+ Err- +1_sigma_Infall_Delay_Time(GR) Err+ Err- -1_sigma_Infall_Delay_Time(GR) Err+ Err- Median_Infall_Delay_Time(CL) Err+ Err- +1_sigma_Infall_Delay_Time(CL) Err+ Err- -1_sigma_Infall_Delay_Time(CL) Err+ Err- SM_Left SM_Right Bestfit_Galaxy_Counts Bestfit_Sats_MW_Counts Bestfit_Sats_GR_Counts Bestfit_Sats_Cluster_Counts
7.3 2.96054 0.212569 0.208847 5.10786 0.119375 0.122142 0.885388 0.0880983 0.0665938 3.55427 0.208838 0.230887 5.51239 0.0809674 0.0803752 0.963571 0.0555657 0.0466462 3.70569 0.0998828 0.14973 5.55709 0.0743585 0.110283 1.1076 0.0319816 0.0476767 7.2 7.4 633122 18526 17492 14354
7.5 3.03531 0.161024 0.14713 5.12837 0.0836897 0.0802541 0.935326 0.0638921 0.0544479 3.69017 0.14925 0.136021 5.58277 0.105881 0.0889611 1.02059 0.0580587 0.0479391 3.86341 0.0571804 0.0597792 5.71315 0.0514283 0.0659852 1.17267 0.0234865 0.0297137 7.4 7.6 536233 17433 16039 13206
7.7 3.00951 0.153082 0.140239 5.08699 0.132046 0.0947504 0.976156 0.0822968 0.0586716 3.77521 0.15216 0.147743 5.6792 0.10676 0.0952864 1.06392 0.0627329 0.0602448 3.92878 0.0625408 0.0615337 5.82254 0.047121 0.0438108 1.20553 0.025032 0.0212609 7.6 7.8 450637 15560 14431 11882
7.9 3.03128 0.335834 0.172231 5.29232 0.651631 0.298914 0.992771 0.127409 0.0669348 3.93596 0.2655 0.204334 5.88124 0.275925 0.180161 1.09554 0.107765 0.0510197 4.12078 0.0804009 0.0790267 6.04265 0.116856 0.112127 1.26193 0.0327665 0.0361577 7.8 8 371630 14074 12546 10592
8.1 3.40507 0.671874 0.348591 6.37984 0.933145 0.73599 1.1406 0.238302 0.147834 4.25289 0.389156 0.224178 6.56972 0.956612 0.466658 1.25618 0.182368 0.106168 4.51571 0.177653 0.170744 6.62167 0.302943 0.272317 1.4465 0.0703056 0.0819926 8 8.2 309786 13439 11883 9727
8.3 3.82622 0.71045 0.411133 7.09128 0.459536 0.511906 1.30446 0.310382 0.154126 4.52673 0.399324 0.255967 7.49629 0.611561 0.705163 1.41615 0.21389 0.125032 4.84368 0.141048 0.102664 7.1961 0.318165 0.221621 1.56924 0.0902808 0.0618535 8.2 8.4 260845 13149 11340 9328
8.5 3.88301 0.616302 0.393426 7.09854 0.301325 0.350021 1.39296 0.280208 0.170598 4.6479 0.332638 0.206354 7.76883 0.360621 0.432004 1.55465 0.202533 0.133193 4.91415 0.0898981 0.103486 7.31523 0.278986 0.214 1.6758 0.0764281 0.067057 8.4 8.6 216420 12459 10062 8335
8.7 3.7292 0.583356 0.317914 6.8299 0.364009 0.305332 1.34164 0.243047 0.126854 4.61293 0.311474 0.228724 7.6078 0.385606 0.415776 1.5194 0.173683 0.123146 4.95588 0.111363 0.0864067 7.33615 0.167695 0.138745 1.75242 0.089555 0.0684755 8.6 8.8 174790 11038 8765 7156
8.9 3.61932 0.584631 0.347232 6.60128 0.361151 0.285254 1.26263 0.259009 0.151523 4.49949 0.288865 0.231325 7.55512 0.373483 0.413227 1.4652 0.157936 0.125445 5.02445 0.140778 0.104624 7.38084 0.22026 0.201204 1.784 0.0596492 0.0732239 8.8 9 140694 9443 7297 6035
9.1 3.49132 0.547685 0.368069 6.37169 0.35145 0.396691 1.22916 0.226053 0.141431 4.41001 0.282426 0.187863 7.47527 0.373331 0.395508 1.50126 0.169682 0.111699 5.02699 0.0777497 0.101141 7.32233 0.140057 0.119291 1.79996 0.0611112 0.0538341 9 9.2 113982 7967 6189 5032
