#Observed stellar masses in Msun
#Quenching delay times in Gyr.
#MW Mass Range: 10^11.75 - 10^12.25 Msun.
#Group Mass Range: 10^12.75 - 10^13.25 Msun.
#Cluster Mass Range: 10^13.75 - 10^14.25 Msun.
#Err+ and Err- are errors over all MCMC points.
#+1 and -1 sigma are the 84th and 16th percentile ranges for galaxies in a single model.
#All satellites selected at a=0.888404.
#Quenched threshold: observed SSFR < 1e-11/yr
#Bestfit_X_Counts is the number of quenched(all)/quenched after infall(sats) galaxies in the bin for the bestfit model.
#SM Median_Quenching_Delay_Time(MW) Err+ Err- +1_sigma_Quenching_Delay_Time(MW) Err+ Err- -1_sigma_Quenching_Delay_Time(MW) Err+ Err- Median_Quenching_Delay_Time(GR) Err+ Err- +1_sigma_Quenching_Delay_Time(GR) Err+ Err- -1_sigma_Quenching_Delay_Time(GR) Err+ Err- Median_Quenching_Delay_Time(CL) Err+ Err- +1_sigma_Quenching_Delay_Time(CL) Err+ Err- -1_sigma_Quenching_Delay_Time(CL) Err+ Err- SM_Left SM_Right Bestfit_Galaxy_Counts Bestfit_Sats_MW_Counts Bestfit_Sats_GR_Counts Bestfit_Sats_Cluster_Counts
7.3 3.54375 0.447917 0.55 5.93268 0.286718 0.54331 1.59367 0.312153 0.312324 4.20833 0.4375 0.665476 6.25433 0.331511 0.513049 1.91644 0.335439 0.347258 4.19167 0.440151 0.657292 6.35912 0.332258 0.516584 1.85849 0.290853 0.292335 7.2 7.4 8343 1339 1622 1741
7.5 3.49853 0.426471 0.427376 5.88278 0.294552 0.478827 1.56853 0.285506 0.350893 4.175 0.490625 0.590625 6.38172 0.299046 0.529301 1.83497 0.353527 0.274408 4.24 0.428182 0.595208 6.40032 0.283751 0.404708 1.81786 0.282202 0.23874 7.4 7.6 9149 1601 1911 2055
7.7 3.33571 0.375 0.471652 5.74759 0.267618 0.470675 1.49644 0.216006 0.266197 4.05 0.503947 0.581667 6.28922 0.329391 0.493165 1.73895 0.366863 0.256062 4.23462 0.465384 0.657763 6.50455 0.276797 0.46067 1.83024 0.25596 0.331806 7.6 7.8 10098 1883 2218 2353
7.9 3.22672 0.564185 0.440186 5.56937 0.457937 0.367879 1.45108 0.246666 0.255848 4.01944 0.530556 0.569444 6.31743 0.403436 0.406187 1.78953 0.317662 0.278887 4.275 0.452778 0.648214 6.55275 0.301803 0.456192 1.75626 0.406527 0.268314 7.8 8 11076 2115 2511 2569
8.1 3.4337 0.89223 0.507609 6.08744 0.856849 0.665341 1.46535 0.42165 0.287045 4.24792 0.653274 0.529861 6.54521 0.692884 0.484302 1.90595 0.505085 0.351254 4.295 0.569516 0.545 6.65043 0.510069 0.394722 1.83226 0.406157 0.290159 8 8.2 12723 2597 3063 3069
8.3 3.82083 0.717361 0.662745 6.65785 0.682026 0.694039 1.5901 0.374403 0.36377 4.49844 0.59753 0.647373 7.13069 0.72161 0.638806 1.92617 0.413881 0.367437 4.52568 0.51361 0.539069 7.08185 0.564175 0.491549 1.96436 0.425717 0.363034 8.2 8.4 15167 3291 3673 3952
8.5 3.78276 0.527535 0.587759 6.63879 0.54972 0.613259 1.49115 0.314783 0.20443 4.35313 0.552689 0.575521 7.20882 0.542823 0.600979 1.78447 0.375495 0.303587 4.35921 0.465789 0.48176 7.15288 0.409898 0.434015 1.82526 0.356455 0.270157 8.4 8.6 16482 3669 4056 4129
8.7 3.36968 0.508511 0.442507 6.2736 0.463335 0.50018 1.34802 0.225997 0.194176 4.00074 0.498372 0.483235 6.8855 0.451341 0.513025 1.57821 0.252927 0.250181 4.01686 0.456711 0.413388 6.77658 0.328833 0.476543 1.62404 0.302521 0.224066 8.6 8.8 16749 3856 3894 4165
8.9 2.95 0.451744 0.384868 5.80982 0.416184 0.413071 1.22953 0.206399 0.182299 3.62069 0.426453 0.502833 6.50472 0.421545 0.517041 1.4014 0.192749 0.210513 3.76667 0.471491 0.430637 6.5125 0.425422 0.459274 1.46833 0.229238 0.224101 8.8 9 16655 3675 3586 3862
9.1 2.7 0.404717 0.352439 5.41384 0.366678 0.363703 1.05621 0.189146 0.21611 3.27391 0.352962 0.422663 6.09819 0.398483 0.476531 1.23569 0.192128 0.20805 3.42632 0.394517 0.427786 6.22362 0.349792 0.360909 1.29691 0.194343 0.212274 9 9.2 15874 3523 3263 3344
9.3 2.29826 0.351009 0.24401 4.98382 0.334885 0.430517 0.915702 0.158799 0.185164 2.83333 0.353509 0.362281 5.6227 0.439249 0.465287 1.07391 0.152675 0.166138 3.15729 0.340122 0.453615 5.8439 0.341272 0.454237 1.19197 0.181633 0.194236 9.2 9.4 15941 3236 2869 3204
9.5 2.13571 0.281096 0.226475 4.60761 0.355982 0.37025 0.838122 0.123281 0.152533 2.51574 0.317018 0.301991 5.28734 0.407507 0.425818 0.894789 0.171249 0.186065 2.71293 0.307657 0.308621 5.53514 0.385963 0.420478 1.011 0.11034 0.149854 9.4 9.6 15929 2495 2697 2854
9.7 1.94295 0.220688 0.201282 4.25472 0.251713 0.35956 0.637131 0.175864 0.119081 2.17778 0.225107 0.241013 4.73996 0.361264 0.351561 0.677073 0.126076 0.123284 2.42308 0.278239 0.295299 5.10296 0.29077 0.426208 0.824089 0.13347 0.121157 9.6 9.8 16315 2074 2441 2681
9.9 1.77 0.216 0.151818 4.01709 0.273165 0.352686 0.579368 0.146825 0.101165 1.85972 0.177778 0.161995 4.26715 0.226918 0.339141 0.571084 0.108033 0.10473 2.07685 0.22411 0.231999 4.68676 0.29678 0.326835 0.634097 0.0898375 0.140887 9.8 10 16678 1366 2271 2393
10.1 1.85375 0.14125 0.16125 3.8105 0.206129 0.231356 0.641069 0.10789 0.140932 1.57965 0.0810633 0.0931646 3.72845 0.240273 0.263026 0.416808 0.0516426 0.0508767 1.75294 0.173911 0.16306 4.02979 0.288501 0.330674 0.495682 0.0886197 0.0405132 10 10.2 18057 922 1983 2158
