#Observed stellar masses in Msun
#Infall delay times in Gyr.
#MW Mass Range: 10^11.75 - 10^12.25 Msun.
#Group Mass Range: 10^12.75 - 10^13.25 Msun.
#Cluster Mass Range: 10^13.75 - 10^14.25 Msun.
#Err+ and Err- are errors over all MCMC points.
#+1 and -1 sigma are the 84th and 16th percentile ranges for galaxies in a single model.
#All satellites selected at a=0.551747.
#Quenched threshold: observed SSFR < 1e-11/yr
#Bestfit_X_Counts is the number of galaxies in the bin for the bestfit model.
#SM Median_Infall_Delay_Time(MW) Err+ Err- +1_sigma_Infall_Delay_Time(MW) Err+ Err- -1_sigma_Infall_Delay_Time(MW) Err+ Err- Median_Infall_Delay_Time(GR) Err+ Err- +1_sigma_Infall_Delay_Time(GR) Err+ Err- -1_sigma_Infall_Delay_Time(GR) Err+ Err- Median_Infall_Delay_Time(CL) Err+ Err- +1_sigma_Infall_Delay_Time(CL) Err+ Err- -1_sigma_Infall_Delay_Time(CL) Err+ Err- SM_Left SM_Right Bestfit_Galaxy_Counts Bestfit_Sats_MW_Counts Bestfit_Sats_GR_Counts Bestfit_Sats_Cluster_Counts
7.3 1.646 0.153909 0.127161 3.0145 0.0961254 0.089103 0.542062 0.0553902 0.0407394 1.86821 0.173683 0.129691 3.2515 0.0882289 0.0604277 0.595691 0.0453199 0.0357401 2.0132 0.0615072 0.071185 3.32196 0.0417759 0.052335 0.678495 0.0231454 0.035051 7.2 7.4 585055 21880 16339 7654
7.5 1.74086 0.21657 0.135009 3.12085 0.280751 0.143386 0.583027 0.0808713 0.0487811 2.05284 0.17443 0.132125 3.40623 0.139174 0.123863 0.647011 0.0504383 0.0314624 2.1637 0.0828099 0.0745542 3.45784 0.0945442 0.0762174 0.701261 0.0206625 0.0171288 7.4 7.6 474211 19704 14683 6868
7.7 1.97783 0.425057 0.215538 3.78783 0.719138 0.542375 0.663829 0.152391 0.0747367 2.26258 0.24474 0.16966 3.76317 0.458267 0.267179 0.705551 0.0732855 0.0510091 2.47114 0.0935335 0.13779 3.88327 0.204525 0.222632 0.788902 0.0394087 0.0363469 7.6 7.8 389102 18319 13036 6340
7.9 2.31883 0.50352 0.267533 4.58398 0.356199 0.388019 0.765438 0.203866 0.103163 2.55972 0.337143 0.210507 4.68938 0.517443 0.608688 0.798298 0.143897 0.0772843 2.76202 0.133495 0.129525 4.63247 0.303217 0.346006 0.912679 0.0711097 0.0554249 7.8 8 330590 18663 12658 6248
8.1 2.48948 0.496037 0.274515 4.74641 0.185695 0.198857 0.839339 0.205139 0.10538 2.76537 0.302991 0.2005 5.11337 0.18552 0.2338 0.876287 0.125196 0.0797839 2.96508 0.117151 0.100777 4.994 0.153792 0.171535 1.0385 0.0603342 0.0469192 8 8.2 277585 18289 11961 6025
8.3 2.5042 0.414911 0.242667 4.67671 0.14408 0.163226 0.874947 0.172261 0.0949606 2.77031 0.205317 0.171817 5.10388 0.156407 0.160224 0.904309 0.11329 0.0819947 3.03691 0.0819483 0.072336 5.07173 0.100644 0.116768 1.06213 0.0566622 0.0384659 8.2 8.4 227530 16459 10310 5321
8.5 2.42423 0.364125 0.227212 4.53986 0.156858 0.160663 0.833802 0.17927 0.0894642 2.71222 0.228398 0.137759 5.03371 0.16153 0.161268 0.901991 0.108909 0.0726169 3.04572 0.0742545 0.0683141 5.02725 0.112375 0.10255 1.09134 0.0495489 0.0439347 8.4 8.6 183209 14701 8926 4346
8.7 2.28876 0.323917 0.200666 4.3532 0.180302 0.165874 0.802158 0.133913 0.0779251 2.69552 0.22431 0.151276 5.01042 0.133935 0.188962 0.912483 0.0883802 0.0766211 2.99342 0.0763152 0.079205 5.03771 0.0854492 0.122266 1.05757 0.0528474 0.0421668 8.6 8.8 145300 12534 7453 3610
8.9 2.24236 0.330297 0.211375 4.26463 0.182188 0.208053 0.76724 0.147689 0.0914315 2.6029 0.216967 0.146269 4.88596 0.17896 0.202316 0.87945 0.10006 0.0528978 2.97144 0.0866525 0.0609298 4.99847 0.109719 0.099369 1.02874 0.0277106 0.0322167 8.8 9 115367 10370 6390 3109
9.1 2.17937 0.296609 0.197783 4.06706 0.223106 0.168104 0.721844 0.114971 0.0668832 2.6024 0.230677 0.14646 4.90848 0.149904 0.177968 0.889747 0.117313 0.0575987 2.94662 0.0939965 0.0768633 4.9186 0.0946383 0.104814 1.02097 0.0386255 0.038394 9 9.2 92619 8679 5306 2595
