#Observed stellar masses in Msun
#Infall delay times in Gyr.
#MW Mass Range: 10^11.75 - 10^12.25 Msun.
#Group Mass Range: 10^12.75 - 10^13.25 Msun.
#Cluster Mass Range: 10^13.75 - 10^14.25 Msun.
#Err+ and Err- are errors over all MCMC points.
#+1 and -1 sigma are the 84th and 16th percentile ranges for galaxies in a single model.
#All satellites selected at a=0.949154.
#Quenched threshold: observed SSFR < 1e-11/yr
#Bestfit_X_Counts is the number of galaxies in the bin for the bestfit model.
#SM Median_Infall_Delay_Time(MW) Err+ Err- +1_sigma_Infall_Delay_Time(MW) Err+ Err- -1_sigma_Infall_Delay_Time(MW) Err+ Err- Median_Infall_Delay_Time(GR) Err+ Err- +1_sigma_Infall_Delay_Time(GR) Err+ Err- -1_sigma_Infall_Delay_Time(GR) Err+ Err- Median_Infall_Delay_Time(CL) Err+ Err- +1_sigma_Infall_Delay_Time(CL) Err+ Err- -1_sigma_Infall_Delay_Time(CL) Err+ Err- SM_Left SM_Right Bestfit_Galaxy_Counts Bestfit_Sats_MW_Counts Bestfit_Sats_GR_Counts Bestfit_Sats_Cluster_Counts
7.3 4.39338 0.228415 0.346138 7.17198 0.153513 0.155804 1.23716 0.0999299 0.120916 5.18916 0.263236 0.30862 7.67794 0.145919 0.173945 1.31557 0.0871 0.094226 5.20776 0.158735 0.191084 7.64215 0.101522 0.131742 1.45344 0.0728034 0.0683926 7.2 7.4 685229 16180 16909 16089
7.5 4.4759 0.19997 0.202483 7.28196 0.113258 0.110239 1.3211 0.0898514 0.105308 5.54239 0.175983 0.224629 7.90862 0.109979 0.129477 1.46164 0.0883074 0.099262 5.57631 0.0974364 0.122129 7.91505 0.0940747 0.107554 1.63799 0.040674 0.0542386 7.4 7.6 606822 15665 16330 15725
7.7 4.50216 0.186821 0.182304 7.32039 0.109381 0.119338 1.35816 0.0886227 0.0849952 5.65667 0.175477 0.153924 8.01131 0.121582 0.112145 1.53291 0.0920856 0.081322 5.77566 0.0667157 0.0635099 8.12673 0.0450563 0.0535946 1.67929 0.0334198 0.0366704 7.6 7.8 517977 14700 15014 14454
7.9 4.46931 0.146242 0.139965 7.22153 0.146831 0.0958476 1.42278 0.0864859 0.077762 5.84192 0.146748 0.15751 8.15974 0.100864 0.107539 1.6516 0.102571 0.104231 5.91951 0.0722585 0.0625472 8.29292 0.0487337 0.0651407 1.75282 0.0498614 0.0416491 7.8 8 430057 13651 13982 13195
8.1 4.39224 0.26886 0.165763 7.30297 0.392053 0.184965 1.44354 0.146043 0.0826018 5.94732 0.200963 0.161262 8.28045 0.223624 0.146141 1.75573 0.114378 0.0913304 6.14369 0.0837326 0.0818915 8.50457 0.114886 0.0922556 1.92498 0.0425235 0.0526642 8 8.2 349454 12120 12329 11887
8.3 4.62227 0.703022 0.35495 8.11682 1.20873 0.712503 1.54886 0.299124 0.135508 6.28397 0.331831 0.225116 8.90211 0.698543 0.386775 1.96083 0.226888 0.137224 6.50458 0.186283 0.146645 9.04139 0.296825 0.2456 2.13483 0.108526 0.087616 8.2 8.4 287265 11240 11392 10730
8.5 5.09845 0.882016 0.53667 9.00264 0.809216 0.627557 1.76401 0.380947 0.227256 6.5506 0.413575 0.275165 9.66082 0.959255 0.588539 2.17575 0.303414 0.185374 6.90937 0.157886 0.148365 9.60492 0.314037 0.197254 2.40135 0.171142 0.111945 8.4 8.6 239775 10597 10443 10167
8.7 5.17256 0.764977 0.427903 9.02369 0.571074 0.470361 1.79185 0.352352 0.204991 6.61536 0.36484 0.276039 9.99382 0.671531 0.586906 2.3217 0.246788 0.185508 7.02725 0.111249 0.114905 9.6891 0.243826 0.190333 2.69485 0.186038 0.194961 8.6 8.8 198009 9679 9261 8995
8.9 5.07049 0.713593 0.52911 8.73962 0.548585 0.470787 1.73029 0.362128 0.204644 6.4905 0.367942 0.227463 9.89715 0.610872 0.485917 2.2208 0.264102 0.208256 7.08978 0.1281 0.123476 9.71372 0.246147 0.155287 2.67738 0.14757 0.118658 8.8 9 159828 8542 7717 7538
9.1 4.85193 0.638623 0.452878 8.41372 0.47049 0.432087 1.65253 0.294545 0.195925 6.35482 0.356104 0.242635 9.78764 0.552587 0.513368 2.14206 0.270551 0.193233 7.10578 0.0901546 0.122619 9.76267 0.166598 0.171125 2.72969 0.13464 0.172128 9 9.2 128658 7375 6412 6348
