#Observed stellar masses in Msun
#Infall delay times in Gyr.
#MW Mass Range: 10^11.75 - 10^12.25 Msun.
#Group Mass Range: 10^12.75 - 10^13.25 Msun.
#Cluster Mass Range: 10^13.75 - 10^14.25 Msun.
#Err+ and Err- are errors over all MCMC points.
#+1 and -1 sigma are the 84th and 16th percentile ranges for galaxies in a single model.
#All satellites selected at a=0.308748.
#Quenched threshold: observed SSFR < 1e-11/yr
#Bestfit_X_Counts is the number of galaxies in the bin for the bestfit model.
#SM Median_Infall_Delay_Time(MW) Err+ Err- +1_sigma_Infall_Delay_Time(MW) Err+ Err- -1_sigma_Infall_Delay_Time(MW) Err+ Err- Median_Infall_Delay_Time(GR) Err+ Err- +1_sigma_Infall_Delay_Time(GR) Err+ Err- -1_sigma_Infall_Delay_Time(GR) Err+ Err- Median_Infall_Delay_Time(CL) Err+ Err- +1_sigma_Infall_Delay_Time(CL) Err+ Err- -1_sigma_Infall_Delay_Time(CL) Err+ Err- SM_Left SM_Right Bestfit_Galaxy_Counts Bestfit_Sats_MW_Counts Bestfit_Sats_GR_Counts Bestfit_Sats_Cluster_Counts
7.3 0.671517 0.089963 0.0788233 1.33678 0.17565 0.160523 0.240136 0.0303115 0.0297211 0.674318 0.0753161 0.0622645 1.294 0.180287 0.120698 0.245121 0.0262863 0.0229435 0.68213 0.113808 0.052604 1.2817 0.171602 0.0922236 0.237629 0.0889711 0.0390445 7.2 7.4 616206 25650 6577 123
7.5 0.808011 0.118056 0.124607 1.66892 0.101789 0.163721 0.282531 0.044686 0.0405113 0.817525 0.0916916 0.0922652 1.72037 0.132309 0.23297 0.29652 0.030828 0.0335867 0.828125 0.0480089 0.053724 1.58433 0.249841 0.131227 0.362924 0.0234573 0.0513343 7.4 7.6 504665 25837 6679 128
7.7 0.933631 0.128655 0.125662 1.79646 0.0724534 0.0755309 0.332092 0.0501656 0.0453273 0.957492 0.100067 0.102174 1.94556 0.0535388 0.0959077 0.335896 0.0390757 0.0324472 1.04256 0.0914284 0.180112 2.05184 0.0627601 0.174949 0.449917 0.0427891 0.0360787 7.6 7.8 404890 25514 6509 139
7.9 0.97639 0.131495 0.0974687 1.82239 0.0624195 0.0562136 0.341949 0.0521584 0.0366358 1.05727 0.0932359 0.0895353 2.01996 0.0431359 0.0478739 0.366719 0.0428039 0.0341713 1.14469 0.0426068 0.0799743 2.09403 0.056555 0.0755398 0.340421 0.0537221 0.0236672 7.8 8 317170 23824 5933 132
8.1 0.980946 0.108347 0.0902305 1.79491 0.0606536 0.0483903 0.338008 0.0486085 0.0351169 1.10587 0.0820537 0.0789189 2.04085 0.0306654 0.0299461 0.392098 0.0365193 0.0329213 1.10587 0.0662518 0.0514785 2.10313 0.0359643 0.0539837 0.484182 0.0322569 0.0836238 8 8.2 243104 20504 5149 108
8.3 0.931284 0.110089 0.0855794 1.74739 0.0562756 0.0473715 0.324659 0.0448309 0.0334353 1.11257 0.0817089 0.0778644 2.03109 0.0264761 0.0257747 0.40233 0.0343525 0.0361431 1.17212 0.135136 0.0545467 2.06322 0.0333073 0.0386941 0.520354 0.0277898 0.0199746 8.2 8.4 183531 17622 4485 99
8.5 0.879 0.0942484 0.0697044 1.68618 0.0490241 0.0540589 0.307056 0.0400948 0.0295021 1.06557 0.0828276 0.0636097 2.00992 0.0272932 0.0260041 0.37083 0.0323556 0.0309052 1.27752 0.117929 0.0750831 2.08196 0.0839598 0.0581374 0.566107 0.0558541 0.168154 8.4 8.6 139128 14622 3686 85
8.7 0.830541 0.083155 0.0651687 1.62712 0.0424961 0.0537527 0.28321 0.0316181 0.022956 1.063 0.0766643 0.0552431 1.989 0.0231328 0.0253749 0.387609 0.0311559 0.0246052 1.09561 0.0916929 0.0931282 1.84815 0.089536 0.0293641 0.41164 0.095576 0.0431042 8.6 8.8 105793 12035 3008 51
8.9 0.816608 0.0739972 0.0719118 1.58475 0.0497506 0.0455804 0.272494 0.0267955 0.0257615 1.04173 0.0597867 0.054909 1.96243 0.017121 0.0223112 0.3727 0.0297979 0.0236705 0.971122 0.109063 0.0315166 2.01006 0.0723121 0.0884994 0.555704 0.023743 0.0341174 8.8 9 80496 9283 2497 54
9.1 0.776915 0.0606378 0.0681346 1.52676 0.043735 0.0454425 0.237037 0.0199322 0.0195624 0.984235 0.0582689 0.0472615 1.90087 0.0215831 0.0292786 0.377449 0.027639 0.0263748 1.27752 0.0593075 0.225202 1.9062 0.166729 0.0790039 0.586711 0.0637463 0.113715 9 9.2 60397 6527 2118 35
