#Observed stellar masses in Msun
#Infall delay times in Gyr.
#MW Mass Range: 10^11.75 - 10^12.25 Msun.
#Group Mass Range: 10^12.75 - 10^13.25 Msun.
#Cluster Mass Range: 10^13.75 - 10^14.25 Msun.
#Err+ and Err- are errors over all MCMC points.
#+1 and -1 sigma are the 84th and 16th percentile ranges for galaxies in a single model.
#All satellites selected at a=0.895998.
#Quenched threshold: observed SSFR < 1e-11/yr
#Bestfit_X_Counts is the number of galaxies in the bin for the bestfit model.
#SM Median_Infall_Delay_Time(MW) Err+ Err- +1_sigma_Infall_Delay_Time(MW) Err+ Err- -1_sigma_Infall_Delay_Time(MW) Err+ Err- Median_Infall_Delay_Time(GR) Err+ Err- +1_sigma_Infall_Delay_Time(GR) Err+ Err- -1_sigma_Infall_Delay_Time(GR) Err+ Err- Median_Infall_Delay_Time(CL) Err+ Err- +1_sigma_Infall_Delay_Time(CL) Err+ Err- -1_sigma_Infall_Delay_Time(CL) Err+ Err- SM_Left SM_Right Bestfit_Galaxy_Counts Bestfit_Sats_MW_Counts Bestfit_Sats_GR_Counts Bestfit_Sats_Cluster_Counts
7.3 3.96375 0.235572 0.297066 6.6234 0.115923 0.12816 1.13682 0.09012 0.0912429 4.81283 0.250778 0.331586 7.14984 0.112679 0.156619 1.23575 0.093464 0.0967336 4.80895 0.146261 0.168119 7.11344 0.0911002 0.113113 1.38313 0.0581602 0.0514909 7.2 7.4 670235 16661 17224 15864
7.5 4.06778 0.204182 0.19459 6.69353 0.162522 0.12618 1.21043 0.107904 0.0902747 5.06416 0.15539 0.189384 7.2967 0.103573 0.100678 1.35837 0.0813226 0.0745358 5.11732 0.0766969 0.0967116 7.30982 0.0527034 0.0715661 1.49878 0.0294105 0.0360484 7.4 7.6 588698 15979 16241 15067
7.7 4.09443 0.164937 0.174024 6.73789 0.10151 0.102426 1.2628 0.085654 0.0795705 5.15789 0.17509 0.156284 7.42023 0.0911069 0.114897 1.43562 0.0822659 0.0843801 5.2865 0.0530462 0.0708714 7.53052 0.0540924 0.0821638 1.55524 0.0218588 0.0345019 7.6 7.8 500351 14809 15117 13870
7.9 4.01475 0.180407 0.112823 6.64837 0.163716 0.0990276 1.27676 0.0957712 0.0737267 5.34419 0.151733 0.138931 7.49935 0.14511 0.0919852 1.49302 0.0830076 0.0663337 5.40915 0.0725403 0.0679054 7.65037 0.0559998 0.0409884 1.6153 0.0459136 0.0373241 7.8 8 414960 13676 13556 12708
8.1 4.09097 0.360192 0.190317 6.89199 0.698302 0.330258 1.36119 0.181609 0.102967 5.44167 0.232147 0.167107 7.70536 0.328688 0.173101 1.55805 0.144955 0.0919087 5.68236 0.0991783 0.109984 7.94136 0.167904 0.134999 1.75396 0.0561996 0.0481552 8 8.2 338676 12437 12288 11097
8.3 4.4423 0.747607 0.441294 7.96751 1.03289 0.787941 1.50283 0.276316 0.164128 5.78169 0.362067 0.245255 8.5029 0.887541 0.519447 1.81073 0.258868 0.15024 6.06297 0.178925 0.15201 8.55988 0.286749 0.245193 1.96283 0.0967598 0.0864496 8.2 8.4 280107 11526 11412 10544
8.5 4.80776 0.785087 0.476619 8.53774 0.680779 0.636411 1.65558 0.31997 0.183115 6.01375 0.383812 0.247465 9.21188 0.746737 0.561467 2.00564 0.276459 0.167703 6.38857 0.161309 0.129961 9.01698 0.28203 0.197449 2.23991 0.157579 0.126378 8.4 8.6 234564 10971 10511 9661
8.7 4.83946 0.660985 0.449241 8.44766 0.484335 0.419748 1.66201 0.351337 0.199504 5.98228 0.386446 0.243551 9.27311 0.637555 0.514131 2.00892 0.237376 0.159645 6.45656 0.14099 0.104537 9.0839 0.279846 0.165507 2.39081 0.139413 0.129979 8.6 8.8 192256 9996 9013 8607
8.9 4.6355 0.65689 0.442341 8.15217 0.550513 0.438312 1.61591 0.351174 0.177619 5.96131 0.369311 0.232685 9.30849 0.53303 0.502222 2.00487 0.228666 0.154508 6.52728 0.106694 0.110343 9.12628 0.199854 0.180697 2.43095 0.131371 0.107802 8.8 9 155376 8867 7734 7294
9.1 4.47884 0.660651 0.427242 7.83498 0.536975 0.374818 1.5024 0.319029 0.175879 5.73523 0.339644 0.225787 8.97549 0.602347 0.436139 1.96124 0.216645 0.131452 6.51865 0.0919456 0.104 9.11772 0.207117 0.150908 2.45707 0.134185 0.121852 9 9.2 125468 7591 6424 5923
