#Observed stellar masses in Msun
#Infall delay times in Gyr.
#MW Mass Range: 10^11.75 - 10^12.25 Msun.
#Group Mass Range: 10^12.75 - 10^13.25 Msun.
#Cluster Mass Range: 10^13.75 - 10^14.25 Msun.
#Err+ and Err- are errors over all MCMC points.
#+1 and -1 sigma are the 84th and 16th percentile ranges for galaxies in a single model.
#All satellites selected at a=0.288498.
#Quenched threshold: observed SSFR < 1e-11/yr
#Bestfit_X_Counts is the number of galaxies in the bin for the bestfit model.
#SM Median_Infall_Delay_Time(MW) Err+ Err- +1_sigma_Infall_Delay_Time(MW) Err+ Err- -1_sigma_Infall_Delay_Time(MW) Err+ Err- Median_Infall_Delay_Time(GR) Err+ Err- +1_sigma_Infall_Delay_Time(GR) Err+ Err- -1_sigma_Infall_Delay_Time(GR) Err+ Err- Median_Infall_Delay_Time(CL) Err+ Err- +1_sigma_Infall_Delay_Time(CL) Err+ Err- -1_sigma_Infall_Delay_Time(CL) Err+ Err- SM_Left SM_Right Bestfit_Galaxy_Counts Bestfit_Sats_MW_Counts Bestfit_Sats_GR_Counts Bestfit_Sats_Cluster_Counts
7.3 0.605776 0.0735357 0.0683764 1.22344 0.148257 0.157302 0.21819 0.0292798 0.0270488 0.615334 0.0594789 0.0587206 1.20475 0.206569 0.142631 0.204792 0.0213053 0.0197871 2.43362 0 0 2.43362 0 0 2.43362 0 0 7.2 7.4 623367 24476 5066 0
7.5 0.713809 0.100784 0.0963555 1.47726 0.0830346 0.12526 0.259199 0.035628 0.035455 0.742122 0.0863301 0.0815567 1.57891 0.101598 0.184419 0.256068 0.0320934 0.032096 2.43362 0 0 2.43362 0 0 2.43362 0 0 7.4 7.6 507074 24649 5214 0
7.7 0.829523 0.108797 0.115303 1.58754 0.0635171 0.069109 0.291559 0.042803 0.0403473 0.876931 0.0734931 0.0888179 1.72666 0.0440859 0.0629189 0.311736 0.0303163 0.0317618 2.43362 0 0 2.43362 0 0 2.43362 0 0 7.6 7.8 403049 24127 5030 0
7.9 0.873391 0.115966 0.0853255 1.61778 0.0536759 0.0488952 0.30695 0.0483141 0.0326588 0.961033 0.0848241 0.0842466 1.78953 0.0321026 0.0359284 0.34906 0.0380162 0.0315897 2.43362 0 0 2.43362 0 0 2.43362 0 0 7.8 8 313292 22512 4667 0
8.1 0.871512 0.0989609 0.0774871 1.59249 0.0484998 0.0427631 0.308831 0.0412063 0.0299388 1.00172 0.0776917 0.0617288 1.81271 0.0272 0.0293858 0.363938 0.0321612 0.0293961 2.43362 0 0 2.43362 0 0 2.43362 0 0 8 8.2 237688 19511 4155 0
8.3 0.837666 0.0837778 0.0778099 1.54558 0.0481851 0.0457782 0.291933 0.0365568 0.0258455 0.997631 0.0787625 0.0666012 1.81237 0.0208877 0.0277816 0.355984 0.0354369 0.0258951 2.43362 0 0 2.43362 0 0 2.43362 0 0 8.2 8.4 178390 16553 3490 0
8.5 0.786035 0.0792834 0.0592646 1.49222 0.0427225 0.0396155 0.282544 0.0296268 0.0264412 0.965118 0.0656232 0.0514351 1.79216 0.0222783 0.0257874 0.370202 0.0220709 0.02343 2.43362 0 0 2.43362 0 0 2.43362 0 0 8.4 8.6 134014 13771 2853 0
8.7 0.753387 0.0656384 0.0647848 1.44866 0.0374864 0.0382528 0.259399 0.0260649 0.0240243 0.954429 0.057929 0.0465133 1.75984 0.0223037 0.0201256 0.344277 0.0258156 0.0234866 2.43362 0 0 2.43362 0 0 2.43362 0 0 8.6 8.8 100131 11203 2396 0
8.9 0.70372 0.0588589 0.0558004 1.40078 0.0345732 0.0495358 0.23107 0.0217643 0.0206462 0.949193 0.057739 0.0570929 1.73889 0.0168314 0.0243969 0.352443 0.0243635 0.0244958 2.43362 0 0 2.43362 0 0 2.43362 0 0 8.8 9 75203 8414 2060 0
9.1 0.675284 0.0502078 0.0494623 1.33114 0.0335999 0.039129 0.204669 0.0181045 0.0170733 0.941376 0.0593577 0.0509171 1.69299 0.0181881 0.0192719 0.321361 0.0259919 0.0190214 2.43362 0 0 2.43362 0 0 2.43362 0 0 9 9.2 55698 6197 1619 0
