#Observed stellar masses in Msun
#Infall delay times in Gyr.
#MW Mass Range: 10^11.75 - 10^12.25 Msun.
#Group Mass Range: 10^12.75 - 10^13.25 Msun.
#Cluster Mass Range: 10^13.75 - 10^14.25 Msun.
#Err+ and Err- are errors over all MCMC points.
#+1 and -1 sigma are the 84th and 16th percentile ranges for galaxies in a single model.
#All satellites selected at a=0.156873.
#Quenched threshold: observed SSFR < 1e-11/yr
#Bestfit_X_Counts is the number of galaxies in the bin for the bestfit model.
#SM Median_Infall_Delay_Time(MW) Err+ Err- +1_sigma_Infall_Delay_Time(MW) Err+ Err- -1_sigma_Infall_Delay_Time(MW) Err+ Err- Median_Infall_Delay_Time(GR) Err+ Err- +1_sigma_Infall_Delay_Time(GR) Err+ Err- -1_sigma_Infall_Delay_Time(GR) Err+ Err- Median_Infall_Delay_Time(CL) Err+ Err- +1_sigma_Infall_Delay_Time(CL) Err+ Err- -1_sigma_Infall_Delay_Time(CL) Err+ Err- SM_Left SM_Right Bestfit_Galaxy_Counts Bestfit_Sats_MW_Counts Bestfit_Sats_GR_Counts Bestfit_Sats_Cluster_Counts
7.3 0.221963 0.028132 0.0147317 0.421058 0.0293365 0.0278361 0.0734999 0.0135225 0.00540081 0.288269 0.0540366 0.0393611 0.40862 0.211259 0.0592832 0.0812807 0.101794 0.040378 0.848343 0 0 0.848343 0 0 0.848343 0 0 7.2 7.4 387102 2109 10 0
7.5 0.258987 0.0196909 0.0236202 0.463178 0.0202765 0.025781 0.0927304 0.0107329 0.0134321 0.264732 0.0468518 0.0477616 0.570174 0.0455626 0.168822 0.0972849 0.0396413 0.0426155 0.848343 0 0 0.848343 0 0 0.848343 0 0 7.4 7.6 295843 2152 11 0
7.7 0.283338 0.0175344 0.0188073 0.492013 0.0115424 0.0185759 0.105796 0.00974022 0.00763609 0.264732 0.0196314 0.0424125 0.58554 0.0376615 0.21887 0.115611 0.0373406 0.0287414 0.848343 0 0 0.848343 0 0 0.848343 0 0 7.6 7.8 215401 2111 16 0
7.9 0.297311 0.0107602 0.0117613 0.50325 0.00822651 0.00879472 0.1171 0.00562078 0.00770676 0.311583 0.0760251 0.0626753 0.474414 0.118303 0.054309 0.121134 0.0817386 0.0214329 0.848343 0 0 0.848343 0 0 0.848343 0 0 7.8 8 151284 1926 14 0
8.1 0.298498 0.0115046 0.0127559 0.507968 0.0085364 0.0106017 0.119196 0.00529707 0.00621258 0.424627 0.0218841 0.089962 0.602399 0.0683982 0.109462 0.175318 0.0181799 0.0167606 0.848343 0 0 0.848343 0 0 0.848343 0 0 8 8.2 101981 1663 9 0
8.3 0.289769 0.0128179 0.0125877 0.499603 0.010528 0.0132845 0.106304 0.00913947 0.00873749 0.200853 0.245658 0.0243596 0.604048 0.0746843 0.410901 0.161695 0.0136223 0.0860083 0.848343 0 0 0.848343 0 0 0.848343 0 0 8.2 8.4 67995 1386 2 0
8.5 0.283298 0.0101735 0.01157 0.489777 0.0125577 0.0174201 0.0989064 0.00443943 0.00532764 0.417276 0.0580299 0.228575 0.578715 0.0886229 0.150707 0.16754 0.127029 0.0838279 0.848343 0 0 0.848343 0 0 0.848343 0 0 8.4 8.6 44323 1095 4 0
8.7 0.255047 0.0130149 0.00815213 0.455394 0.0142379 0.0117118 0.0954951 0.00476313 0.00452533 0.475306 0.0700089 0.17924 0.669994 0.0304272 0.117511 0.284664 0.109326 0.00994596 0.848343 0 0 0.848343 0 0 0.848343 0 0 8.6 8.8 28415 877 4 0
8.9 0.253396 0.00911823 0.0101434 0.453605 0.0101765 0.0111736 0.0890095 0.0077837 0.00710493 0.372615 0.0883479 0.139627 0.617809 0.0826123 0.117271 0.271468 0.00822681 0.230565 0.848343 0 0 0.848343 0 0 0.848343 0 0 8.8 9 18386 715 5 0
9.1 0.239704 0.00727084 0.00780508 0.436383 0.00974071 0.00911558 0.078336 0.00368444 0.003562 0.21697 0.155644 0.0404762 0.617809 0.00413853 0.0718343 0.0490219 0.126296 0.00811907 0.848343 0 0 0.848343 0 0 0.848343 0 0 9 9.2 11561 545 5 0
