#Observed stellar masses in Msun
#Quenching delay times in Gyr.
#MW Mass Range: 10^11.75 - 10^12.25 Msun.
#Group Mass Range: 10^12.75 - 10^13.25 Msun.
#Cluster Mass Range: 10^13.75 - 10^14.25 Msun.
#Err+ and Err- are errors over all MCMC points.
#+1 and -1 sigma are the 84th and 16th percentile ranges for galaxies in a single model.
#All satellites selected at a=0.911185.
#Quenched threshold: observed SSFR < 1e-11/yr
#Bestfit_X_Counts is the number of quenched(all)/quenched after infall(sats) galaxies in the bin for the bestfit model.
#SM Median_Quenching_Delay_Time(MW) Err+ Err- +1_sigma_Quenching_Delay_Time(MW) Err+ Err- -1_sigma_Quenching_Delay_Time(MW) Err+ Err- Median_Quenching_Delay_Time(GR) Err+ Err- +1_sigma_Quenching_Delay_Time(GR) Err+ Err- -1_sigma_Quenching_Delay_Time(GR) Err+ Err- Median_Quenching_Delay_Time(CL) Err+ Err- +1_sigma_Quenching_Delay_Time(CL) Err+ Err- -1_sigma_Quenching_Delay_Time(CL) Err+ Err- SM_Left SM_Right Bestfit_Galaxy_Counts Bestfit_Sats_MW_Counts Bestfit_Sats_GR_Counts Bestfit_Sats_Cluster_Counts
7.3 3.7125 0.415 0.603125 6.10672 0.337811 0.543556 1.65212 0.260518 0.352287 4.34625 0.50875 0.74625 6.5075 0.307385 0.521144 2.02027 0.308347 0.40112 4.32115 0.450274 0.700641 6.56293 0.293275 0.584223 1.91065 0.253514 0.355107 7.2 7.4 8982 1386 1703 1969
7.5 3.62727 0.394156 0.508042 6.12086 0.291512 0.561767 1.5957 0.292471 0.342966 4.37708 0.529167 0.691369 6.56696 0.357422 0.4949 1.90742 0.335795 0.33352 4.39737 0.450846 0.64055 6.68619 0.222876 0.487739 1.90374 0.27501 0.252105 7.4 7.6 9861 1707 2026 2210
7.7 3.51618 0.438171 0.488399 5.96737 0.292219 0.42543 1.5732 0.248924 0.325068 4.23929 0.523214 0.618131 6.59029 0.285242 0.55033 1.80425 0.345904 0.247222 4.41875 0.42978 0.693074 6.69715 0.231861 0.493847 1.84106 0.32231 0.308248 7.6 7.8 10915 2004 2390 2459
7.9 3.34423 0.485769 0.485897 5.82227 0.34969 0.403834 1.47359 0.264534 0.272519 4.2 0.490741 0.592308 6.55566 0.34864 0.461373 1.81556 0.378247 0.277314 4.46806 0.420278 0.702579 6.71438 0.27994 0.492239 1.85244 0.296679 0.286817 7.8 8 11654 2197 2665 2774
8.1 3.425 0.83875 0.504375 6.06407 0.811074 0.600472 1.48344 0.367779 0.307876 4.25948 0.623413 0.597816 6.64393 0.6298 0.467172 1.90771 0.421636 0.38555 4.34559 0.535294 0.590325 6.7918 0.434448 0.468536 1.81155 0.444166 0.272196 8 8.2 13325 2607 3154 3263
8.3 3.75278 0.769192 0.606482 6.64701 0.75768 0.736066 1.53431 0.413724 0.322047 4.55431 0.621331 0.657088 7.24194 0.714627 0.709985 1.92617 0.444695 0.348449 4.59062 0.532348 0.571458 7.12408 0.566139 0.482551 1.98035 0.432656 0.381344 8.2 8.4 15575 3236 3833 3939
8.5 3.83868 0.514793 0.644235 6.78112 0.524946 0.584498 1.52952 0.312323 0.279299 4.42917 0.540428 0.565417 7.36612 0.574798 0.607447 1.79513 0.354185 0.280096 4.46023 0.488457 0.499357 7.28344 0.441429 0.491155 1.89407 0.341494 0.334719 8.4 8.6 17118 3745 4216 4427
8.7 3.41646 0.481563 0.469241 6.42461 0.458348 0.503989 1.37784 0.210909 0.215626 4.07339 0.528226 0.521114 7.02371 0.488411 0.574873 1.59849 0.284107 0.267451 4.063 0.501772 0.429875 6.95142 0.383127 0.469409 1.6426 0.299199 0.242079 8.6 8.8 17068 3799 4019 4282
8.9 3.04917 0.477989 0.386071 5.95356 0.419844 0.442708 1.22779 0.221107 0.174042 3.7181 0.460803 0.520376 6.6551 0.46327 0.55976 1.43484 0.224194 0.233339 3.85147 0.466238 0.418382 6.72729 0.377329 0.492687 1.48505 0.259814 0.203162 8.8 9 16936 3749 3733 3987
9.1 2.68819 0.376937 0.361843 5.45794 0.376525 0.394927 1.06166 0.174412 0.219723 3.37583 0.381742 0.442879 6.30052 0.358618 0.516652 1.29485 0.169622 0.265024 3.5087 0.391304 0.458696 6.35865 0.386282 0.393596 1.32995 0.204801 0.196375 9 9.2 16498 3512 3356 3556
9.3 2.41823 0.303993 0.304167 5.10704 0.288246 0.473522 0.946051 0.16877 0.207785 2.94286 0.352455 0.391667 5.84828 0.340526 0.465314 1.11279 0.151425 0.17724 3.13966 0.349739 0.401283 5.96374 0.305617 0.460256 1.20251 0.178102 0.192804 9.2 9.4 16017 3118 2896 3263
9.5 2.13426 0.275356 0.224032 4.68853 0.300693 0.406744 0.806207 0.133472 0.144647 2.6 0.327273 0.3125 5.37325 0.477447 0.459795 0.904204 0.168452 0.185649 2.80192 0.30141 0.341209 5.66677 0.357921 0.476278 1.00683 0.138162 0.151592 9.4 9.6 16195 2591 2658 2989
9.7 1.93448 0.238594 0.201907 4.28959 0.310142 0.328321 0.652653 0.173905 0.118236 2.20865 0.227283 0.250321 4.85469 0.273637 0.292613 0.712604 0.112733 0.126845 2.49196 0.306845 0.288934 5.20118 0.280898 0.418785 0.864738 0.127086 0.1394 9.6 9.8 16320 2030 2510 2707
