#Observed stellar masses in Msun
#Quenching delay times in Gyr.
#MW Mass Range: 10^11.75 - 10^12.25 Msun.
#Group Mass Range: 10^12.75 - 10^13.25 Msun.
#Cluster Mass Range: 10^13.75 - 10^14.25 Msun.
#Err+ and Err- are errors over all MCMC points.
#+1 and -1 sigma are the 84th and 16th percentile ranges for galaxies in a single model.
#All satellites selected at a=0.263185.
#Quenched threshold: observed SSFR < 1e-11/yr
#Bestfit_X_Counts is the number of quenched(all)/quenched after infall(sats) galaxies in the bin for the bestfit model.
#SM Median_Quenching_Delay_Time(MW) Err+ Err- +1_sigma_Quenching_Delay_Time(MW) Err+ Err- -1_sigma_Quenching_Delay_Time(MW) Err+ Err- Median_Quenching_Delay_Time(GR) Err+ Err- +1_sigma_Quenching_Delay_Time(GR) Err+ Err- -1_sigma_Quenching_Delay_Time(GR) Err+ Err- Median_Quenching_Delay_Time(CL) Err+ Err- +1_sigma_Quenching_Delay_Time(CL) Err+ Err- -1_sigma_Quenching_Delay_Time(CL) Err+ Err- SM_Left SM_Right Bestfit_Galaxy_Counts Bestfit_Sats_MW_Counts Bestfit_Sats_GR_Counts Bestfit_Sats_Cluster_Counts
7.3 0.537745 0.0997549 0.28838 0.728605 0.42596 0.220607 0.252765 0.121034 0.168072 0.475 0.175 0.475 0.584134 0.492067 0.584134 0.123798 0.2 0.123798 0 0 0 0 0 0 0 0 0 7.2 7.4 79 3 2 0
7.5 0.5875 0.125 0.1625 0.826202 0.291345 0.2 0.181731 0.219832 0.0920672 0.5 0.0966667 0.225 0.592067 0.493144 0.1 0.197597 0.257933 0.1 0 0 0 0 0 0 0 0 0 7.4 7.6 91 10 3 0
7.7 0.58125 0.14375 0.25625 0.884134 0.342067 0.256302 0.247769 0.160164 0.150172 0.383411 0.391589 0.383411 0.584134 0.670672 0.584134 0.165866 0.33726 0.165866 0 0 0 0 0 0 0 0 0 7.6 7.8 88 21 3 0
7.9 0.572461 0.340039 0.290624 1.08413 0.134135 0.642067 0.288302 0.127563 0.20387 0.227143 0.647857 0.227143 0.342067 0.929807 0.342067 0.0802123 0.233171 0.0802123 0 0 0 0 0 0 0 0 0 7.8 8 80 39 6 0
8.1 0.441487 0.254346 0.441487 0.868269 0.303765 0.868269 0.324521 0.0861044 0.324521 0.607895 0.358772 0.607895 0.942067 0.544471 0.942067 0.139664 0.768269 0.139664 0 0 0 0 0 0 0 0 0 8 8.2 117 75 13 0
8.3 0.583333 0.141667 0.583333 0.955043 0.206252 0.955043 0.300188 0.115677 0.300188 0.575 0.271875 0.575 0.75186 0.716409 0.75186 0.214065 0.349397 0.214065 0 0 0 0 0 0 0 0 0 8.2 8.4 164 103 25 0
8.5 0.525 0.15 0.525 0.961175 0.21743 0.961175 0.23705 0.130259 0.23705 0.625 0.1 0.625 0.852403 0.304807 0.852403 0.284857 0.331009 0.284857 0 0 0 0 0 0 0 0 0 8.4 8.6 233 157 34 0
8.7 0.6 0.0819445 0.6 1.0524 0.142071 1.0524 0.268991 0.0786051 0.268991 0.655 0.1825 0.655 1.02861 0.157992 1.02861 0.212069 0.188293 0.212069 0 0 0 0 0 0 0 0 0 8.6 8.8 341 217 40 0
8.9 0.603 0.107 0.431409 1.01081 0.0958005 0.668741 0.28915 0.0517968 0.244485 0.72 0.555 0.437683 1.2762 0.268269 0.68274 0.345916 0.343748 0.258781 0 0 0 0 0 0 0 0 0 8.8 9 498 221 84 0
9.1 0.55 0.0565789 0.258212 0.965981 0.133234 0.39886 0.281171 0.061619 0.184279 0.6625 0.120833 0.372283 1.09903 0.169874 0.527172 0.310878 0.0881635 0.220493 0 0 0 0 0 0 0 0 0 9 9.2 635 224 90 0
