#Observed stellar masses in Msun
#Quenching delay times in Gyr.
#MW Mass Range: 10^11.75 - 10^12.25 Msun.
#Group Mass Range: 10^12.75 - 10^13.25 Msun.
#Cluster Mass Range: 10^13.75 - 10^14.25 Msun.
#Err+ and Err- are errors over all MCMC points.
#+1 and -1 sigma are the 84th and 16th percentile ranges for galaxies in a single model.
#All satellites selected at a=0.232810.
#Quenched threshold: observed SSFR < 1e-11/yr
#Bestfit_X_Counts is the number of quenched(all)/quenched after infall(sats) galaxies in the bin for the bestfit model.
#SM Median_Quenching_Delay_Time(MW) Err+ Err- +1_sigma_Quenching_Delay_Time(MW) Err+ Err- -1_sigma_Quenching_Delay_Time(MW) Err+ Err- Median_Quenching_Delay_Time(GR) Err+ Err- +1_sigma_Quenching_Delay_Time(GR) Err+ Err- -1_sigma_Quenching_Delay_Time(GR) Err+ Err- Median_Quenching_Delay_Time(CL) Err+ Err- +1_sigma_Quenching_Delay_Time(CL) Err+ Err- -1_sigma_Quenching_Delay_Time(CL) Err+ Err- SM_Left SM_Right Bestfit_Galaxy_Counts Bestfit_Sats_MW_Counts Bestfit_Sats_GR_Counts Bestfit_Sats_Cluster_Counts
7.3 0.2 0.375 0.2 0.460001 0.368604 0.460001 0.094733 0.279065 0.094733 0 0.238291 0 0 0.442627 0 0 0.0906231 0 0 0 0 0 0 0 0 0 0 7.2 7.4 40 3 0 0
7.5 0.237015 0.312985 0.162015 0.494471 0.307933 0.402403 0.083153 0.130309 0.0252202 0 0.558333 0 0 0.941345 0 0 0.289664 0 0 0 0 0 0 0 0 0 0 7.4 7.6 51 7 1 0
7.7 0.225 0.375 0.225 0.496691 0.295376 0.496691 0.0942873 0.263526 0.0942873 0 0.775 0 0 0.942067 0 0 0.415866 0 0 0 0 0 0 0 0 0 0 7.6 7.8 73 8 1 0
7.9 0.260019 0.379266 0.260019 0.53054 0.265132 0.53054 0.092606 0.362923 0.092606 0 0.775 0 0 0.828152 0 0 0.755529 0 0 0 0 0 0 0 0 0 0 7.8 8 90 14 2 0
8.1 0.425 0.1 0.425 0.542067 0.362017 0.542067 0.197316 0.310616 0.197316 0 0.55 0 0 0.884134 0 0 0.221121 0 0 0 0 0 0 0 0 0 0 8 8.2 86 12 1 0
8.3 0.25 0.2625 0.25 0.449698 0.340815 0.449698 0.0916843 0.161217 0.0916843 0 0.75 0 0 1.01034 0 0 0.407933 0 0 0 0 0 0 0 0 0 0 8.2 8.4 91 37 5 0
8.5 0.325 0.2375 0.325 0.529804 0.318673 0.529804 0.13455 0.20271 0.13455 0 0.55 0 0 0.875479 0 0 0.247597 0 0 0 0 0 0 0 0 0 0 8.4 8.6 103 50 10 0
8.7 0.445 0.08 0.445 0.578528 0.325678 0.578528 0.176563 0.189303 0.176563 0.206707 0.568293 0.206707 0.498074 0.493993 0.498074 0.0811894 0.408474 0.0811894 0 0 0 0 0 0 0 0 0 8.6 8.8 155 77 15 0
8.9 0.393932 0.131068 0.393932 0.565103 0.322095 0.565103 0.170729 0.166532 0.170729 0.375 0.1875 0.375 0.702403 0.16274 0.702403 0.139664 0.139664 0.139664 0 0 0 0 0 0 0 0 0 8.8 9 199 72 21 0
9.1 0.377041 0.135459 0.377041 0.673376 0.119364 0.673376 0.164785 0.119831 0.164785 0.475 0.3 0.475 0.82079 0.489546 0.82079 0.232454 0.225479 0.232454 0 0 0 0 0 0 0 0 0 9 9.2 293 120 24 0
