#Observed stellar masses in Msun
#Infall delay times in Gyr.
#MW Mass Range: 10^11.75 - 10^12.25 Msun.
#Group Mass Range: 10^12.75 - 10^13.25 Msun.
#Cluster Mass Range: 10^13.75 - 10^14.25 Msun.
#Err+ and Err- are errors over all MCMC points.
#+1 and -1 sigma are the 84th and 16th percentile ranges for galaxies in a single model.
#All satellites selected at a=0.177123.
#Quenched threshold: observed SSFR < 1e-11/yr
#Bestfit_X_Counts is the number of galaxies in the bin for the bestfit model.
#SM Median_Infall_Delay_Time(MW) Err+ Err- +1_sigma_Infall_Delay_Time(MW) Err+ Err- -1_sigma_Infall_Delay_Time(MW) Err+ Err- Median_Infall_Delay_Time(GR) Err+ Err- +1_sigma_Infall_Delay_Time(GR) Err+ Err- -1_sigma_Infall_Delay_Time(GR) Err+ Err- Median_Infall_Delay_Time(CL) Err+ Err- +1_sigma_Infall_Delay_Time(CL) Err+ Err- -1_sigma_Infall_Delay_Time(CL) Err+ Err- SM_Left SM_Right Bestfit_Galaxy_Counts Bestfit_Sats_MW_Counts Bestfit_Sats_GR_Counts Bestfit_Sats_Cluster_Counts
7.3 0.276339 0.0332669 0.0267856 0.532778 0.0453693 0.0553632 0.0963564 0.0121744 0.0103955 0.303401 0.0845127 0.0437332 0.569963 0.0674009 0.0125535 0.104835 0.0181633 0.0358768 1.06221 0 0 1.06221 0 0 1.06221 0 0 7.2 7.4 495287 5419 70 0
7.5 0.323902 0.0247847 0.033677 0.597034 0.0265366 0.0369268 0.114036 0.0105421 0.0129973 0.384239 0.0277845 0.0582269 0.697361 0.0407618 0.108642 0.108568 0.0178871 0.0325134 1.06221 0 0 1.06221 0 0 1.06221 0 0 7.4 7.6 382146 5501 61 0
7.7 0.349183 0.0198659 0.0216014 0.628035 0.0149462 0.0193378 0.12663 0.00915737 0.0102362 0.406624 0.0772215 0.0507283 0.734869 0.054996 0.0279322 0.135763 0.0214154 0.039234 1.06221 0 0 1.06221 0 0 1.06221 0 0 7.6 7.8 283670 5414 72 0
7.9 0.373222 0.0212256 0.0219988 0.635983 0.012687 0.0134802 0.137618 0.00945529 0.0111611 0.462775 0.0419651 0.0319381 0.776363 0.0648864 0.0235409 0.157662 0.0141693 0.0277508 1.06221 0 0 1.06221 0 0 1.06221 0 0 7.8 8 202526 4998 78 0
8.1 0.380233 0.017222 0.019169 0.642788 0.0137422 0.014491 0.138321 0.0094274 0.0088439 0.459601 0.0315771 0.0448811 0.759643 0.0173701 0.00882936 0.168067 0.0189576 0.0461334 1.06221 0 0 1.06221 0 0 1.06221 0 0 8 8.2 142071 4379 62 0
8.3 0.37195 0.0172283 0.0197178 0.640093 0.0118816 0.0156433 0.133809 0.00800824 0.00823738 0.486469 0.0234632 0.0316425 0.763831 0.0110511 0.0100845 0.19135 0.0388618 0.0401624 1.06221 0 0 1.06221 0 0 1.06221 0 0 8.2 8.4 96919 3432 53 0
8.5 0.350004 0.0145391 0.016764 0.618121 0.0123848 0.0169761 0.126683 0.00644863 0.00715723 0.494315 0.0156174 0.0157165 0.766612 0.0185282 0.0165577 0.204926 0.0424467 0.0280911 1.06221 0 0 1.06221 0 0 1.06221 0 0 8.4 8.6 65337 2828 37 0
8.7 0.321175 0.0165045 0.0152818 0.591 0.0117206 0.0102471 0.112701 0.00592048 0.00617188 0.509932 0.0232394 0.0260867 0.774599 0.0156558 0.0323858 0.179274 0.0159609 0.0210641 1.06221 0 0 1.06221 0 0 1.06221 0 0 8.6 8.8 43895 2320 33 0
8.9 0.314829 0.0116912 0.0129352 0.586171 0.00902033 0.0142841 0.108594 0.00532587 0.0067946 0.478598 0.0673786 0.125183 0.739857 0.0338917 0.0361808 0.160155 0.0437226 0.0339552 1.06221 0 0 1.06221 0 0 1.06221 0 0 8.8 9 29080 1736 23 0
9.1 0.291162 0.0121538 0.0128938 0.550145 0.0132647 0.0117152 0.102254 0.00533698 0.00421984 0.290769 0.0252135 0.0169282 0.705036 0.148078 0.127835 0.101681 0.0241337 0.00915486 1.06221 0 0 1.06221 0 0 1.06221 0 0 9 9.2 19327 1334 23 0
