#Observed stellar masses in Msun
#Quenching delay times in Gyr.
#MW Mass Range: 10^11.75 - 10^12.25 Msun.
#Group Mass Range: 10^12.75 - 10^13.25 Msun.
#Cluster Mass Range: 10^13.75 - 10^14.25 Msun.
#Err+ and Err- are errors over all MCMC points.
#+1 and -1 sigma are the 84th and 16th percentile ranges for galaxies in a single model.
#All satellites selected at a=0.156873.
#Quenched threshold: observed SSFR < 1e-11/yr
#Bestfit_X_Counts is the number of quenched(all)/quenched after infall(sats) galaxies in the bin for the bestfit model.
#SM Median_Quenching_Delay_Time(MW) Err+ Err- +1_sigma_Quenching_Delay_Time(MW) Err+ Err- -1_sigma_Quenching_Delay_Time(MW) Err+ Err- Median_Quenching_Delay_Time(GR) Err+ Err- +1_sigma_Quenching_Delay_Time(GR) Err+ Err- -1_sigma_Quenching_Delay_Time(GR) Err+ Err- Median_Quenching_Delay_Time(CL) Err+ Err- +1_sigma_Quenching_Delay_Time(CL) Err+ Err- -1_sigma_Quenching_Delay_Time(CL) Err+ Err- SM_Left SM_Right Bestfit_Galaxy_Counts Bestfit_Sats_MW_Counts Bestfit_Sats_GR_Counts Bestfit_Sats_Cluster_Counts
7.3 0 0.075 0 0 0.157331 0 0 0.0335556 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 7.2 7.4 0 0 0 0
7.5 0 0.0888186 0 0 0.206079 0 0 0.0328011 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 7.4 7.6 0 0 0 0
7.7 0 0.107732 0 0 0.236284 0 0 0.0362445 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 7.6 7.8 0 0 0 0
7.9 0 0.120055 0 0 0.255768 0 0 0.0440453 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 7.8 8 0 0 0 0
8.1 0 0.129851 0 0 0.260855 0 0 0.0427229 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 8 8.2 0 0 0 0
8.3 0 0.141346 0 0 0.288003 0 0 0.0608839 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 8.2 8.4 1 0 0 0
8.5 0 0.225 0 0 0.292067 0 0 0.105628 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 8.4 8.6 2 0 0 0
8.7 0 0.225 0 0 0.292067 0 0 0.108975 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 8.6 8.8 1 1 0 0
8.9 0 0.175 0 0 0.268269 0 0 0.101172 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 8.8 9 3 2 0 0
9.1 0 0.138971 0 0 0.28337 0 0 0.0579328 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 9 9.2 1 0 0 0
9.3 0 0.215 0 0 0.261277 0 0 0.100328 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 9.2 9.4 1 1 0 0
9.5 0 0.158333 0 0 0.303076 0 0 0.0676685 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 9.4 9.6 4 1 0 0
9.7 0 0.175 0 0 0.334695 0 0 0.0769714 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 9.6 9.8 5 0 0 0
9.9 0 0.15 0 0 0.31887 0 0 0.0547479 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 9.8 10 5 0 0 0
10.1 0 0.1875 0 0 0.38137 0 0 0.0436302 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 10 10.2 3 0 0 0
10.3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 10.2 10.4 2 0 0 0
10.5 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 10.4 10.6 1 0 0 0
10.7 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 10.6 10.8 2 0 0 0
10.9 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 10.8 11 1 0 0 0
