#Observed stellar masses in Msun
#Quenching delay times in Gyr.
#MW Mass Range: 10^11.75 - 10^12.25 Msun.
#Group Mass Range: 10^12.75 - 10^13.25 Msun.
#Cluster Mass Range: 10^13.75 - 10^14.25 Msun.
#Err+ and Err- are errors over all MCMC points.
#+1 and -1 sigma are the 84th and 16th percentile ranges for galaxies in a single model.
#All satellites selected at a=0.577060.
#Quenched threshold: observed SSFR < 1e-11/yr
#Bestfit_X_Counts is the number of quenched(all)/quenched after infall(sats) galaxies in the bin for the bestfit model.
#SM Median_Quenching_Delay_Time(MW) Err+ Err- +1_sigma_Quenching_Delay_Time(MW) Err+ Err- -1_sigma_Quenching_Delay_Time(MW) Err+ Err- Median_Quenching_Delay_Time(GR) Err+ Err- +1_sigma_Quenching_Delay_Time(GR) Err+ Err- -1_sigma_Quenching_Delay_Time(GR) Err+ Err- Median_Quenching_Delay_Time(CL) Err+ Err- +1_sigma_Quenching_Delay_Time(CL) Err+ Err- -1_sigma_Quenching_Delay_Time(CL) Err+ Err- SM_Left SM_Right Bestfit_Galaxy_Counts Bestfit_Sats_MW_Counts Bestfit_Sats_GR_Counts Bestfit_Sats_Cluster_Counts
7.3 1.99583 0.216667 0.239583 3.25408 0.321234 0.268226 0.983037 0.195893 0.278606 2.17321 0.285119 0.330714 3.29621 0.331307 0.226691 0.981595 0.197455 0.380049 2.3 0.15 0.24375 3.40608 0.180067 0.20626 1.0226 0.119227 0.232689 7.2 7.4 1274 395 312 201
7.5 2.2625 0.545833 0.367188 3.73149 0.64221 0.553822 1.11297 0.226785 0.200892 2.41167 0.269583 0.3825 3.78999 0.511988 0.482605 1.13167 0.185652 0.18892 2.42778 0.254365 0.227778 3.7036 0.36995 0.303602 1.09343 0.17196 0.16016 7.4 7.6 1578 532 444 304
7.7 2.73864 0.514488 0.68479 4.45059 0.321779 0.711893 1.23984 0.36418 0.308616 2.72206 0.577941 0.459559 4.522 0.487907 0.833226 1.3046 0.266327 0.230075 2.775 0.3 0.3575 4.37806 0.299454 0.56521 1.33586 0.227614 0.252317 7.6 7.8 2240 918 686 477
7.9 2.99231 0.422115 0.671255 4.62546 0.218753 0.404202 1.31121 0.326089 0.352213 3.105 0.453333 0.624118 4.86575 0.310545 0.470019 1.43991 0.31515 0.341892 3.0375 0.291071 0.409559 4.76307 0.243057 0.390575 1.46638 0.265928 0.263505 7.8 8 3304 1354 1019 731
8.1 2.80217 0.406159 0.527174 4.45056 0.256896 0.320539 1.23197 0.264381 0.25632 2.99286 0.440476 0.449675 4.89411 0.27254 0.43435 1.34638 0.263502 0.322687 3.04531 0.234688 0.353312 4.85772 0.238762 0.304975 1.49473 0.191035 0.318384 8 8.2 4304 1802 1309 947
8.3 2.586 0.364595 0.464947 4.3174 0.230951 0.327117 1.1111 0.243514 0.198764 2.82614 0.372078 0.418242 4.7084 0.23026 0.365802 1.23507 0.242501 0.257753 2.92941 0.240901 0.34789 4.62613 0.26207 0.303852 1.42969 0.190958 0.282273 8.2 8.4 5092 2165 1538 1063
8.5 2.36786 0.318618 0.367857 4.06414 0.218899 0.302106 1.00748 0.211341 0.184256 2.59338 0.368076 0.418382 4.53307 0.280537 0.429942 1.17375 0.194361 0.252998 2.8375 0.253572 0.328676 4.52142 0.235007 0.382382 1.28339 0.155727 0.218967 8.4 8.6 5919 2428 1753 1122
8.7 2.13372 0.305814 0.354667 3.84428 0.248827 0.335238 0.92689 0.150194 0.170649 2.42414 0.368571 0.357833 4.30747 0.32825 0.448529 1.07029 0.198505 0.231061 2.62833 0.17902 0.340333 4.2956 0.255261 0.318739 1.18627 0.11368 0.21908 8.6 8.8 6487 2674 1860 1168
8.9 1.89796 0.347755 0.311775 3.64907 0.257384 0.372468 0.824912 0.143164 0.172603 2.27037 0.281482 0.366667 4.12047 0.265682 0.477141 0.941304 0.166361 0.199459 2.44583 0.232738 0.340833 4.2435 0.211198 0.401778 1.0611 0.138438 0.193578 8.8 9 7083 2671 1886 1184
9.1 1.77071 0.296994 0.290227 3.37893 0.258918 0.320768 0.758123 0.141306 0.158675 2.15139 0.295163 0.329514 3.9339 0.262581 0.427515 0.921351 0.131703 0.200682 2.25357 0.267857 0.35253 4.01532 0.276432 0.378239 0.972811 0.192061 0.17267 9 9.2 7378 2606 1877 1181
