#Observed stellar masses in Msun
#Quenching delay times in Gyr.
#MW Mass Range: 10^11.75 - 10^12.25 Msun.
#Group Mass Range: 10^12.75 - 10^13.25 Msun.
#Cluster Mass Range: 10^13.75 - 10^14.25 Msun.
#Err+ and Err- are errors over all MCMC points.
#+1 and -1 sigma are the 84th and 16th percentile ranges for galaxies in a single model.
#All satellites selected at a=0.399872.
#Quenched threshold: observed SSFR < 1e-11/yr
#Bestfit_X_Counts is the number of quenched(all)/quenched after infall(sats) galaxies in the bin for the bestfit model.
#SM Median_Quenching_Delay_Time(MW) Err+ Err- +1_sigma_Quenching_Delay_Time(MW) Err+ Err- -1_sigma_Quenching_Delay_Time(MW) Err+ Err- Median_Quenching_Delay_Time(GR) Err+ Err- +1_sigma_Quenching_Delay_Time(GR) Err+ Err- -1_sigma_Quenching_Delay_Time(GR) Err+ Err- Median_Quenching_Delay_Time(CL) Err+ Err- +1_sigma_Quenching_Delay_Time(CL) Err+ Err- -1_sigma_Quenching_Delay_Time(CL) Err+ Err- SM_Left SM_Right Bestfit_Galaxy_Counts Bestfit_Sats_MW_Counts Bestfit_Sats_GR_Counts Bestfit_Sats_Cluster_Counts
7.3 1.14 0.32875 0.33375 2.16688 0.277219 0.732277 0.45373 0.318923 0.251277 1.06875 0.339583 0.29375 1.81129 0.572833 0.441345 0.427983 0.310276 0.206588 1.2 0.3 0.375 1.53413 1.1262 0.342067 0.618991 0.596874 0.486974 7.2 7.4 301 97 50 8
7.5 1.3875 0.309375 0.4875 2.53702 0.143434 0.876444 0.704251 0.12638 0.455788 1.475 0.3625 0.475 2.53517 0.385808 0.856087 0.729328 0.245916 0.440624 1.35 0.475 0.65 2.23101 0.445193 0.886538 0.614664 0.204328 0.277403 7.4 7.6 385 207 91 17
7.7 1.57778 0.261111 0.469444 2.61425 0.111789 0.420407 0.753098 0.161573 0.265607 1.7125 0.2625 0.6 2.90997 0.0698321 0.900361 0.82219 0.172768 0.415212 1.6375 0.4125 0.6875 2.51514 0.504807 1.02308 0.908655 0.394471 0.518991 7.6 7.8 560 290 152 37
7.9 1.6 0.221875 0.34 2.60377 0.118534 0.260021 0.794294 0.137201 0.250061 1.85 0.25 0.405 2.91862 0.133898 0.374152 0.893579 0.223496 0.323865 1.875 0.2 0.45 3.02415 0.2341 0.707811 0.995193 0.38005 0.379717 7.8 8 775 440 241 45
8.1 1.52604 0.198958 0.261042 2.53853 0.10008 0.207672 0.72441 0.126575 0.187028 1.77 0.212143 0.37 2.78537 0.115995 0.232352 0.813949 0.171295 0.191383 1.875 0.2 0.435 2.96538 0.207697 0.653362 0.987983 0.188941 0.445672 8 8.2 1193 693 373 77
8.3 1.43714 0.237857 0.263832 2.43546 0.130402 0.219921 0.692403 0.116605 0.163958 1.54559 0.166912 0.320588 2.66448 0.155924 0.282828 0.78688 0.0972565 0.165121 1.55 0.175 0.2375 2.5855 0.234118 0.385899 0.721557 0.261619 0.300162 8.2 8.4 1564 896 482 88
8.5 1.36111 0.204167 0.251691 2.3219 0.112147 0.189876 0.631958 0.0810201 0.143448 1.58333 0.131667 0.257738 2.77387 0.138543 0.251296 0.736681 0.114284 0.169599 1.6 0.258333 0.375 2.80168 0.115504 0.441831 0.672479 0.0560086 0.214446 8.4 8.6 1962 1181 557 114
8.7 1.32667 0.20509 0.234747 2.33363 0.136417 0.22734 0.618413 0.094576 0.124987 1.54219 0.136979 0.200521 2.68498 0.112281 0.280575 0.710297 0.106402 0.130665 1.65 0.325 0.307143 2.68773 0.179573 0.286538 0.840268 0.196756 0.272743 8.6 8.8 2488 1476 663 123
8.9 1.20909 0.185354 0.208778 2.18065 0.128174 0.235736 0.572456 0.0913004 0.116153 1.45673 0.171603 0.249378 2.61201 0.171335 0.328471 0.65088 0.0976506 0.184485 1.575 0.275 0.241667 2.53161 0.23005 0.299639 0.658336 0.15489 0.141464 8.8 9 3010 1442 855 162
9.1 1.12875 0.148173 0.20375 2.09077 0.129869 0.230268 0.531988 0.0927431 0.143753 1.40937 0.153783 0.271375 2.49245 0.146543 0.288607 0.594449 0.0981091 0.155007 1.5375 0.1625 0.31875 2.4875 0.164664 0.362661 0.766352 0.0830507 0.227923 9 9.2 3578 1324 884 146
