#Observed stellar masses in Msun
#Quenching delay times in Gyr.
#MW Mass Range: 10^11.75 - 10^12.25 Msun.
#Group Mass Range: 10^12.75 - 10^13.25 Msun.
#Cluster Mass Range: 10^13.75 - 10^14.25 Msun.
#Err+ and Err- are errors over all MCMC points.
#+1 and -1 sigma are the 84th and 16th percentile ranges for galaxies in a single model.
#All satellites selected at a=0.288498.
#Quenched threshold: observed SSFR < 1e-11/yr
#Bestfit_X_Counts is the number of quenched(all)/quenched after infall(sats) galaxies in the bin for the bestfit model.
#SM Median_Quenching_Delay_Time(MW) Err+ Err- +1_sigma_Quenching_Delay_Time(MW) Err+ Err- -1_sigma_Quenching_Delay_Time(MW) Err+ Err- Median_Quenching_Delay_Time(GR) Err+ Err- +1_sigma_Quenching_Delay_Time(GR) Err+ Err- -1_sigma_Quenching_Delay_Time(GR) Err+ Err- Median_Quenching_Delay_Time(CL) Err+ Err- +1_sigma_Quenching_Delay_Time(CL) Err+ Err- -1_sigma_Quenching_Delay_Time(CL) Err+ Err- SM_Left SM_Right Bestfit_Galaxy_Counts Bestfit_Sats_MW_Counts Bestfit_Sats_GR_Counts Bestfit_Sats_Cluster_Counts
7.3 0.5625 0.3375 0.19482 1.0655 0.366345 0.284857 0.161059 0.155049 0.0634621 0.625 0.325 0.625 0.942067 0.2887 0.942067 0.28726 0.326202 0.28726 0 0 0 0 0 0 0 0 0 7.2 7.4 96 14 7 0
7.5 0.575 0.3875 0.25 1.01442 0.427403 0.413935 0.28005 0.209415 0.185879 0.725 0.325 0.725 1.09348 0.332722 1.09348 0.147597 0.493991 0.147597 0 0 0 0 0 0 0 0 0 7.4 7.6 115 23 7 0
7.7 0.65 0.283333 0.325 1.08654 0.332572 0.462391 0.295349 0.256987 0.197752 0.625 0.3 0.282273 0.910336 0.577521 0.318269 0.329345 0.236521 0.224764 0 0 0 0 0 0 0 0 0 7.6 7.8 107 42 12 0
7.9 0.725 0.169444 0.2 1.11442 0.28814 0.288219 0.363643 0.194531 0.228786 0.7 0.2 0.7 0.834134 0.743989 0.834134 0.406252 0.201681 0.406252 0 0 0 0 0 0 0 0 0 7.8 8 145 71 16 0
8.1 0.733333 0.155128 0.183333 1.28961 0.0969242 0.395143 0.363823 0.194109 0.175781 0.775 0.35 0.775 1.28413 0.324757 1.28413 0.389664 0.192067 0.389664 0 0 0 0 0 0 0 0 0 8 8.2 205 142 35 0
8.3 0.75 0.130357 0.395448 1.28341 0.125962 0.56145 0.406252 0.141345 0.303032 0.775 0.525 0.480303 1.34207 0.388219 0.75 0.456134 0.301799 0.366827 0 0 0 0 0 0 0 0 0 8.2 8.4 271 200 53 0
8.5 0.7 0.08125 0.355671 1.14213 0.137076 0.433789 0.370449 0.127147 0.266389 0.675 0.225 0.675 1.37956 0.169353 1.37956 0.370193 0.100722 0.370193 0 0 0 0 0 0 0 0 0 8.4 8.6 439 263 75 0
8.7 0.698611 0.0835317 0.226753 1.23353 0.0906386 0.465672 0.332369 0.0644777 0.200638 0.7375 0.2125 0.419932 1.31514 0.141824 0.578605 0.363462 0.105529 0.265851 0 0 0 0 0 0 0 0 0 8.6 8.8 622 366 105 0
8.9 0.716667 0.125 0.189359 1.21962 0.0770674 0.201353 0.359544 0.0685821 0.147262 0.9125 0.0875 0.5775 1.39134 0.133412 0.651898 0.377325 0.0920279 0.269392 0 0 0 0 0 0 0 0 0 8.8 9 841 389 150 0
9.1 0.7 0.05 0.156723 1.16656 0.0986408 0.182427 0.361077 0.0949494 0.150767 0.758333 0.116667 0.283333 1.39543 0.0879792 0.335093 0.328127 0.0638815 0.204328 0 0 0 0 0 0 0 0 0 9 9.2 1052 411 198 0
9.3 0.667647 0.0891711 0.167647 1.18998 0.0964597 0.287577 0.297597 0.0378856 0.104392 0.75 0.11875 0.184524 1.34207 0.13237 0.224782 0.285899 0.0910253 0.111108 0 0 0 0 0 0 0 0 0 9.2 9.4 1306 335 228 0
9.5 0.675 0.14375 0.15 1.16394 0.0875405 0.159855 0.317923 0.0543747 0.108863 0.707143 0.0928571 0.140476 1.31833 0.104651 0.186119 0.32105 0.108277 0.132227 0 0 0 0 0 0 0 0 0 9.4 9.6 1542 252 301 0
9.7 0.741667 0.0833333 0.180303 1.18401 0.092189 0.161082 0.325804 0.133453 0.0990287 0.609091 0.0940341 0.125758 1.20038 0.0844717 0.214219 0.252493 0.0440368 0.0867456 0 0 0 0 0 0 0 0 0 9.6 9.8 1716 169 287 0
9.9 0.725 0.075 0.129167 1.09799 0.0663079 0.0728767 0.303126 0.0573725 0.0692274 0.565 0.0544445 0.0858333 1.09495 0.104519 0.155529 0.225848 0.046992 0.0646432 0 0 0 0 0 0 0 0 0 9.8 10 1865 100 294 0
10.1 0.775 0.1375 0.175 1.14976 0.101199 0.16154 0.264504 0.0851764 0.0360169 0.563889 0.0686111 0.109127 1.11263 0.0820744 0.19323 0.239937 0.0448 0.0896725 0 0 0 0 0 0 0 0 0 10 10.2 1924 54 305 0
10.3 0.8 0.166667 0.225 1.077 0.119871 0.11823 0.269552 0.273238 0.102123 0.476923 0.0480769 0.0986622 0.945731 0.0701784 0.152053 0.164443 0.0420102 0.0367021 0 0 0 0 0 0 0 0 0 10.2 10.4 1924 20 265 0
10.5 0.8 0.2 0.5 0.936538 0.231731 0.202403 0.165866 0.4 0.0603362 0.4625 0.0708334 0.0798077 0.965554 0.0581217 0.126098 0.163188 0.0336549 0.0297352 0 0 0 0 0 0 0 0 0 10.4 10.6 1776 4 221 0
10.7 0.8 0.7 0.425 1.18413 0.35 0.0817311 0.197597 0.318269 0.1 0.4525 0.0725 0.0810715 0.861413 0.136902 0.142425 0.159046 0.110839 0.027822 0 0 0 0 0 0 0 0 0 10.6 10.8 1570 4 174 0
10.9 0.825 0.175 0.25 0.984134 0.15 0.25 0.215866 0.35 0 0.48125 0.0346591 0.114583 0.916264 0.0744003 0.17444 0.125722 0.0114666 0.0120192 0 0 0 0 0 0 0 0 0 10.8 11 1126 2 100 0
11.1 0 0 0 0 0 0 0 0 0 0.475 0.05 0.05 0.916101 0.0789295 0.122353 0.148078 0.102644 0.019712 0 0 0 0 0 0 0 0 0 11 11.2 634 0 54 0
11.3 0 0 0 0 0 0 0 0 0 0.55 0.1 0.158333 0.915143 0.186538 0.122656 0.172196 0.0552885 0.0520029 0 0 0 0 0 0 0 0 0 11.2 11.4 323 0 31 0
11.5 0 0 0 0 0 0 0 0 0 0.375 0.291667 0.075 1.13654 0.407933 0.373798 0.121395 0.0841345 0.031731 0 0 0 0 0 0 0 0 0 11.4 11.6 93 0 5 0
11.7 0 0 0 0 0 0 0 0 0 0.525 0.85 0.525 0.542067 0.85 0.542067 0.123798 1.23413 0.123798 0 0 0 0 0 0 0 0 0 11.6 11.8 22 0 1 0
11.9 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 11.8 12 5 0 0 0
12.1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 12 12.2 0 0 0 0
12.3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 12.2 12.4 0 0 0 0
12.5 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 12.4 12.6 0 0 0 0
12.7 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 12.6 12.8 0 0 0 0
12.9 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 12.8 13 0 0 0 0
13.1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 13 13.2 0 0 0 0
