#Observed stellar masses in Msun
#Infall delay times in Gyr.
#MW Mass Range: 10^11.75 - 10^12.25 Msun.
#Group Mass Range: 10^12.75 - 10^13.25 Msun.
#Cluster Mass Range: 10^13.75 - 10^14.25 Msun.
#Err+ and Err- are errors over all MCMC points.
#+1 and -1 sigma are the 84th and 16th percentile ranges for galaxies in a single model.
#All satellites selected at a=0.283435.
#Quenched threshold: observed SSFR < 1e-11/yr
#Bestfit_X_Counts is the number of galaxies in the bin for the bestfit model.
#SM Median_Infall_Delay_Time(MW) Err+ Err- +1_sigma_Infall_Delay_Time(MW) Err+ Err- -1_sigma_Infall_Delay_Time(MW) Err+ Err- Median_Infall_Delay_Time(GR) Err+ Err- +1_sigma_Infall_Delay_Time(GR) Err+ Err- -1_sigma_Infall_Delay_Time(GR) Err+ Err- Median_Infall_Delay_Time(CL) Err+ Err- +1_sigma_Infall_Delay_Time(CL) Err+ Err- -1_sigma_Infall_Delay_Time(CL) Err+ Err- SM_Left SM_Right Bestfit_Galaxy_Counts Bestfit_Sats_MW_Counts Bestfit_Sats_GR_Counts Bestfit_Sats_Cluster_Counts
7.3 0.586765 0.0736498 0.0642036 1.1856 0.149844 0.157025 0.212305 0.0253943 0.0240885 0.600294 0.0583351 0.0603163 1.16586 0.163522 0.136064 0.203466 0.0193051 0.016959 2.3651 0 0 2.3651 0 0 2.3651 0 0 7.2 7.4 623345 23954 4762 0
7.5 0.694367 0.0930906 0.0913777 1.42662 0.0786273 0.125505 0.244622 0.034183 0.0313378 0.711239 0.0814081 0.0729393 1.50945 0.103957 0.162722 0.249976 0.0310204 0.0321652 2.3651 0 0 2.3651 0 0 2.3651 0 0 7.4 7.6 507289 24404 4714 0
7.7 0.797783 0.103941 0.105971 1.53425 0.0594925 0.0702603 0.282728 0.042641 0.0383041 0.861334 0.0788901 0.0928957 1.68185 0.0435463 0.0621059 0.308518 0.0276337 0.0330106 2.3651 0 0 2.3651 0 0 2.3651 0 0 7.6 7.8 403312 23712 4802 0
7.9 0.846395 0.106514 0.0877548 1.56698 0.051693 0.0422908 0.298466 0.0412409 0.0311239 0.934686 0.0858567 0.0809386 1.74309 0.0322317 0.0408479 0.326089 0.0362027 0.0305366 2.3651 0 0 2.3651 0 0 2.3651 0 0 7.8 8 310816 21914 4375 0
8.1 0.853315 0.0898854 0.081504 1.54954 0.0487146 0.043788 0.304204 0.0406922 0.0296862 0.993604 0.0756989 0.0741894 1.7661 0.0203197 0.0273197 0.360869 0.0366009 0.0295617 2.3651 0 0 2.3651 0 0 2.3651 0 0 8 8.2 236381 19217 3819 0
8.3 0.811074 0.0809299 0.0691029 1.50227 0.0453988 0.0435609 0.286854 0.033257 0.0296836 0.987846 0.0623124 0.0589019 1.75122 0.0201879 0.0208211 0.359982 0.0265877 0.019823 2.3651 0 0 2.3651 0 0 2.3651 0 0 8.2 8.4 177389 16205 3244 0
8.5 0.769958 0.072696 0.0650741 1.45393 0.0403816 0.0391551 0.268916 0.0302701 0.0221009 0.979985 0.0588571 0.0630844 1.74519 0.0182818 0.0246261 0.354949 0.0270314 0.0231878 2.3651 0 0 2.3651 0 0 2.3651 0 0 8.4 8.6 132301 13511 2706 0
8.7 0.736377 0.0652999 0.0596211 1.40422 0.035951 0.0351489 0.250762 0.0271855 0.0205804 0.910659 0.0575058 0.0454417 1.70301 0.0244784 0.0351274 0.33265 0.0220818 0.0190357 2.3651 0 0 2.3651 0 0 2.3651 0 0 8.6 8.8 98902 10830 2215 0
8.9 0.690572 0.0579308 0.0468941 1.3616 0.0364476 0.035845 0.232856 0.0243001 0.018889 0.930438 0.0537857 0.0554312 1.68295 0.0193359 0.0230613 0.329181 0.0264346 0.0188156 2.3651 0 0 2.3651 0 0 2.3651 0 0 8.8 9 73973 8335 1861 0
9.1 0.644375 0.0443262 0.0470282 1.29821 0.0267055 0.030583 0.20506 0.0143445 0.0169423 0.883431 0.0394506 0.0315738 1.63826 0.0170852 0.0192111 0.337548 0.0207126 0.016346 2.3651 0 0 2.3651 0 0 2.3651 0 0 9 9.2 54647 6167 1634 0
