#Observed stellar masses in Msun
#Infall delay times in Gyr.
#MW Mass Range: 10^11.75 - 10^12.25 Msun.
#Group Mass Range: 10^12.75 - 10^13.25 Msun.
#Cluster Mass Range: 10^13.75 - 10^14.25 Msun.
#Err+ and Err- are errors over all MCMC points.
#+1 and -1 sigma are the 84th and 16th percentile ranges for galaxies in a single model.
#All satellites selected at a=0.987123.
#Quenched threshold: observed SSFR < 1e-11/yr
#Bestfit_X_Counts is the number of galaxies in the bin for the bestfit model.
#SM Median_Infall_Delay_Time(MW) Err+ Err- +1_sigma_Infall_Delay_Time(MW) Err+ Err- -1_sigma_Infall_Delay_Time(MW) Err+ Err- Median_Infall_Delay_Time(GR) Err+ Err- +1_sigma_Infall_Delay_Time(GR) Err+ Err- -1_sigma_Infall_Delay_Time(GR) Err+ Err- Median_Infall_Delay_Time(CL) Err+ Err- +1_sigma_Infall_Delay_Time(CL) Err+ Err- -1_sigma_Infall_Delay_Time(CL) Err+ Err- SM_Left SM_Right Bestfit_Galaxy_Counts Bestfit_Sats_MW_Counts Bestfit_Sats_GR_Counts Bestfit_Sats_Cluster_Counts
7.3 4.58858 0.260537 0.348802 7.53904 0.138433 0.148103 1.26874 0.105806 0.119608 5.4251 0.294578 0.332087 8.05134 0.137455 0.183124 1.37575 0.11154 0.108037 5.51691 0.198524 0.260251 8.03363 0.118955 0.159689 1.55818 0.0546391 0.0871402 7.2 7.4 696238 15825 16818 16516
7.5 4.7836 0.208061 0.234149 7.71526 0.110132 0.167327 1.36302 0.106448 0.0990069 5.83737 0.175935 0.253984 8.295 0.123914 0.124399 1.53412 0.0918729 0.0979594 5.9303 0.0929904 0.129396 8.30753 0.0785103 0.0888186 1.6838 0.0662879 0.0589247 7.4 7.6 618624 15469 16266 16184
7.7 4.80835 0.192683 0.198046 7.71779 0.132998 0.121131 1.46282 0.0911216 0.113431 6.07187 0.147942 0.204577 8.47523 0.0972672 0.125471 1.64353 0.0989783 0.0919902 6.12567 0.0692358 0.0662355 8.55453 0.0857267 0.0975933 1.81597 0.0332303 0.0429912 7.6 7.8 530209 14594 15198 15071
7.9 4.77219 0.15747 0.165393 7.70655 0.115995 0.102264 1.53939 0.0988171 0.0971071 6.15667 0.17326 0.143642 8.59577 0.119787 0.101569 1.76836 0.137012 0.11684 6.31439 0.0712018 0.0841179 8.72538 0.0533934 0.0633898 1.87068 0.0470765 0.0398395 7.8 8 440557 13531 13962 13844
8.1 4.60378 0.222573 0.121563 7.64697 0.278105 0.126514 1.52088 0.114523 0.0594122 6.28833 0.169644 0.1242 8.69162 0.16851 0.110322 1.84446 0.105456 0.0778787 6.48827 0.0994987 0.0838199 8.87931 0.0957909 0.073431 2.03283 0.0751724 0.0757093 8 8.2 357551 11990 12609 12528
8.3 4.80602 0.619533 0.354809 8.27691 1.09908 0.602109 1.6373 0.250605 0.135991 6.58043 0.356987 0.242557 9.17168 0.565304 0.307753 2.08526 0.208129 0.149295 6.88611 0.145545 0.129717 9.41139 0.253166 0.21247 2.2985 0.0975435 0.0849264 8.2 8.4 292594 11066 11366 11193
8.5 5.24208 0.916254 0.448686 9.26789 0.907742 0.67533 1.82061 0.353199 0.190752 6.88433 0.427747 0.273001 10.0074 0.958698 0.614347 2.27348 0.324177 0.198559 7.29389 0.148273 0.152554 10.0294 0.291986 0.232051 2.57969 0.190615 0.127812 8.4 8.6 243244 10309 10698 10541
8.7 5.46612 0.806841 0.51534 9.341 0.63729 0.509279 1.91024 0.378801 0.187587 6.97754 0.349088 0.268793 10.3989 0.706529 0.567955 2.48379 0.302946 0.200996 7.42933 0.149293 0.122383 10.2163 0.254025 0.203272 2.81429 0.185776 0.152687 8.6 8.8 201165 9421 9276 9451
8.9 5.26517 0.74771 0.505738 9.07907 0.588595 0.488885 1.81083 0.362022 0.209027 6.80353 0.406925 0.261531 10.2483 0.698869 0.569454 2.2725 0.340982 0.208915 7.49417 0.12625 0.116866 10.1125 0.20465 0.171574 2.93253 0.175251 0.158928 8.8 9 162478 8372 7839 7917
9.1 5.08421 0.677716 0.503807 8.7004 0.542183 0.430921 1.76061 0.311737 0.205071 6.70008 0.34806 0.276417 10.1966 0.58217 0.422874 2.25942 0.275579 0.196734 7.44921 0.102072 0.157886 10.2457 0.213388 0.207911 2.91104 0.157979 0.19261 9 9.2 130741 7302 6261 6614
