#Observed stellar masses in Msun
#Infall delay times in Gyr.
#MW Mass Range: 10^11.75 - 10^12.25 Msun.
#Group Mass Range: 10^12.75 - 10^13.25 Msun.
#Cluster Mass Range: 10^13.75 - 10^14.25 Msun.
#Err+ and Err- are errors over all MCMC points.
#+1 and -1 sigma are the 84th and 16th percentile ranges for galaxies in a single model.
#All satellites selected at a=0.465685.
#Quenched threshold: observed SSFR < 1e-11/yr
#Bestfit_X_Counts is the number of galaxies in the bin for the bestfit model.
#SM Median_Infall_Delay_Time(MW) Err+ Err- +1_sigma_Infall_Delay_Time(MW) Err+ Err- -1_sigma_Infall_Delay_Time(MW) Err+ Err- Median_Infall_Delay_Time(GR) Err+ Err- +1_sigma_Infall_Delay_Time(GR) Err+ Err- -1_sigma_Infall_Delay_Time(GR) Err+ Err- Median_Infall_Delay_Time(CL) Err+ Err- +1_sigma_Infall_Delay_Time(CL) Err+ Err- -1_sigma_Infall_Delay_Time(CL) Err+ Err- SM_Left SM_Right Bestfit_Galaxy_Counts Bestfit_Sats_MW_Counts Bestfit_Sats_GR_Counts Bestfit_Sats_Cluster_Counts
7.3 1.2263 0.154145 0.11087 2.28462 0.166984 0.13427 0.41863 0.0528825 0.0335054 1.35506 0.137154 0.103152 2.42627 0.0939419 0.0869911 0.464133 0.0330244 0.0285736 1.48875 0.0639346 0.0677819 2.46718 0.054265 0.0727856 0.505127 0.0220623 0.0268305 7.2 7.4 576624 23699 14491 3746
7.5 1.42267 0.279491 0.18273 2.68503 0.490442 0.332554 0.48607 0.103565 0.0640141 1.5319 0.174015 0.141726 2.6707 0.235797 0.176517 0.499016 0.0596426 0.0345843 1.68966 0.0843452 0.102302 2.76142 0.172363 0.179324 0.559649 0.0303691 0.0268286 7.4 7.6 468946 22355 13244 3394
7.7 1.70406 0.356098 0.223603 3.39855 0.309551 0.385296 0.570252 0.145385 0.0719159 1.78785 0.241122 0.193554 3.29847 0.503816 0.448955 0.571966 0.0868609 0.054492 1.9497 0.102019 0.123267 3.38511 0.299599 0.311095 0.634917 0.0418286 0.0329683 7.6 7.8 388813 22238 12814 3561
7.9 1.91342 0.365608 0.225293 3.65973 0.163292 0.160018 0.657837 0.154092 0.0899572 2.0216 0.239563 0.15618 3.87566 0.197886 0.250329 0.653295 0.091874 0.0618217 2.2345 0.115748 0.111264 3.99294 0.112516 0.153611 0.78058 0.0674953 0.0569006 7.8 8 324872 22247 12187 3437
8.1 1.95943 0.308242 0.193823 3.65457 0.117041 0.113787 0.671168 0.114264 0.079022 2.10917 0.218922 0.149503 3.97573 0.125737 0.128559 0.700394 0.105179 0.0714062 2.32387 0.0840373 0.0817144 4.03686 0.0649948 0.0723426 0.891577 0.0390389 0.050108 8 8.2 265833 20547 10974 3117
8.3 1.89476 0.268212 0.182479 3.57869 0.101857 0.10424 0.636921 0.115385 0.0696721 2.09874 0.186312 0.140177 3.98457 0.10829 0.115007 0.70148 0.0953238 0.0581919 2.30587 0.0554743 0.0544984 4.03755 0.04105 0.0583451 0.85041 0.0270552 0.0312359 8.2 8.4 212361 17968 9362 2609
8.5 1.82639 0.261386 0.166783 3.45645 0.099365 0.11481 0.62223 0.110639 0.0634726 2.05302 0.155265 0.121309 3.90275 0.0832157 0.0929375 0.702389 0.0771282 0.0552586 2.32089 0.0632219 0.0598805 4.0339 0.045239 0.0720358 0.861036 0.0347894 0.0388644 8.4 8.6 168761 15391 7904 2235
8.7 1.745 0.240553 0.165786 3.32288 0.116897 0.12065 0.605501 0.087437 0.0652086 2.00144 0.159942 0.110242 3.84661 0.0898721 0.100992 0.701108 0.0612071 0.0448168 2.35222 0.0715353 0.0670178 4.01814 0.0501351 0.0601795 0.925302 0.049419 0.0392153 8.6 8.8 134191 13221 6624 1892
8.9 1.66714 0.203212 0.143322 3.18877 0.1189 0.122972 0.548181 0.0872793 0.0557854 1.97648 0.151469 0.112839 3.83102 0.0915632 0.0855408 0.672846 0.0676973 0.0457221 2.34605 0.067733 0.0527098 4.02375 0.0390406 0.0463672 0.885972 0.0340421 0.0408478 8.8 9 105708 10996 5650 1542
9.1 1.59395 0.197795 0.133393 3.09926 0.122922 0.105846 0.502933 0.0729879 0.0488588 1.97095 0.141689 0.107116 3.77463 0.0845251 0.0859451 0.687006 0.0966516 0.0569847 2.26153 0.0951514 0.0671816 3.94762 0.0485384 0.0651989 0.829479 0.0240553 0.0295111 9 9.2 82901 8580 4626 1241
9.3 1.57919 0.173943 0.13457 3.01769 0.145457 0.124949 0.492359 0.0643432 0.0525317 1.89791 0.133616 0.123905 3.67243 0.0914223 0.0961404 0.684785 0.0549477 0.0448399 2.23918 0.0838084 0.0648112 3.87633 0.0633271 0.0932205 0.817942 0.0317054 0.0325482 9.2 9.4 65788 6210 3892 1078
9.5 1.53916 0.157745 0.123597 2.98074 0.160828 0.113418 0.452381 0.0665611 0.046607 1.84859 0.16768 0.103859 3.58077 0.110998 0.0993302 0.637673 0.0860908 0.0438142 2.23865 0.0718949 0.0762887 3.91787 0.0323126 0.051017 0.793095 0.0447691 0.038031 9.4 9.6 52335 4268 3326 853
9.7 1.47478 0.158154 0.139755 2.87458 0.169109 0.124616 0.41536 0.0625666 0.0488793 1.7905 0.155592 0.0876888 3.45299 0.10198 0.0875413 0.634501 0.0563015 0.0393931 2.28908 0.0587456 0.0796118 3.93631 0.0483859 0.0540824 0.874247 0.0361999 0.0363307 9.6 9.8 43671 2761 3079 743
9.9 1.50883 0.160585 0.143411 2.86191 0.142198 0.0985947 0.415465 0.0546204 0.0472816 1.72481 0.129884 0.0961151 3.3226 0.107024 0.105055 0.650166 0.0746852 0.050422 2.20153 0.0695643 0.0625958 3.93371 0.037977 0.052299 0.86805 0.0360569 0.044709 9.8 10 38459 1662 2896 711
10.1 1.64504 0.162348 0.177541 2.99751 0.0935507 0.0831323 0.367774 0.0536082 0.0487134 1.68179 0.11224 0.0961499 3.27153 0.0792851 0.0986459 0.618276 0.058735 0.0494261 2.09813 0.0831397 0.0825553 3.74625 0.0516791 0.0469029 0.847096 0.0482466 0.0383351 10 10.2 34865 966 2688 649
10.3 1.76073 0.137403 0.129816 3.08351 0.126081 0.075268 0.412092 0.0591125 0.0645469 1.52997 0.102924 0.0940936 3.04092 0.103084 0.0816715 0.533809 0.0493284 0.0465607 2.09123 0.0697017 0.0597036 3.72404 0.0544012 0.0515394 0.787428 0.0389623 0.032818 10.2 10.4 32288 496 2697 660
