#Observed stellar masses in Msun
#Infall delay times in Gyr.
#MW Mass Range: 10^11.75 - 10^12.25 Msun.
#Group Mass Range: 10^12.75 - 10^13.25 Msun.
#Cluster Mass Range: 10^13.75 - 10^14.25 Msun.
#Err+ and Err- are errors over all MCMC points.
#+1 and -1 sigma are the 84th and 16th percentile ranges for galaxies in a single model.
#All satellites selected at a=0.926373.
#Quenched threshold: observed SSFR < 1e-11/yr
#Bestfit_X_Counts is the number of galaxies in the bin for the bestfit model.
#SM Median_Infall_Delay_Time(MW) Err+ Err- +1_sigma_Infall_Delay_Time(MW) Err+ Err- -1_sigma_Infall_Delay_Time(MW) Err+ Err- Median_Infall_Delay_Time(GR) Err+ Err- +1_sigma_Infall_Delay_Time(GR) Err+ Err- -1_sigma_Infall_Delay_Time(GR) Err+ Err- Median_Infall_Delay_Time(CL) Err+ Err- +1_sigma_Infall_Delay_Time(CL) Err+ Err- -1_sigma_Infall_Delay_Time(CL) Err+ Err- SM_Left SM_Right Bestfit_Galaxy_Counts Bestfit_Sats_MW_Counts Bestfit_Sats_GR_Counts Bestfit_Sats_Cluster_Counts
7.3 4.20298 0.236259 0.308029 6.95603 0.132217 0.16759 1.19589 0.0962038 0.100875 5.02315 0.257048 0.316344 7.45168 0.122182 0.156109 1.2677 0.0804715 0.0805898 5.04014 0.156114 0.196107 7.41457 0.0874863 0.112531 1.43226 0.0511698 0.0643387 7.2 7.4 679179 16511 17192 16076
7.5 4.29147 0.203867 0.19411 7.01657 0.119219 0.0978298 1.28072 0.0892919 0.0959033 5.31238 0.178698 0.194296 7.65137 0.111789 0.110363 1.40469 0.0835011 0.0955932 5.37002 0.0775056 0.100209 7.65964 0.0780373 0.094872 1.55446 0.0485936 0.043026 7.4 7.6 598412 15696 16214 15285
7.7 4.35512 0.181146 0.191543 7.0685 0.130914 0.10797 1.30258 0.0988692 0.0892985 5.45363 0.165228 0.163789 7.75389 0.125688 0.102966 1.49942 0.0969782 0.0910995 5.52818 0.07055 0.0819259 7.87658 0.0570521 0.0786209 1.61581 0.0309216 0.0396922 7.6 7.8 511991 14840 15141 14330
7.9 4.27027 0.164147 0.136578 6.98232 0.145374 0.0966921 1.34835 0.091037 0.0742253 5.60166 0.162553 0.142155 7.86654 0.112657 0.0886531 1.60144 0.092424 0.091231 5.75398 0.0646954 0.0676556 8.04441 0.0404119 0.0501208 1.75337 0.0449201 0.059466 7.8 8 423443 13543 13670 13109
8.1 4.25501 0.29101 0.151485 7.09487 0.517838 0.206817 1.4363 0.152168 0.0924126 5.75085 0.202675 0.143388 8.05398 0.279186 0.173083 1.68511 0.119298 0.0887432 5.90012 0.0990744 0.105234 8.22084 0.155563 0.108214 1.7924 0.0408461 0.0419186 8 8.2 344283 12142 12221 11500
8.3 4.55591 0.777864 0.38365 8.06835 1.12301 0.714185 1.53117 0.29133 0.154575 6.05458 0.362631 0.2433 8.65405 0.828405 0.417185 1.91631 0.261533 0.175788 6.29759 0.172461 0.136123 8.82176 0.31258 0.232718 2.04406 0.0792847 0.0979497 8.2 8.4 284915 11422 11381 10803
8.5 4.98439 0.805707 0.526406 8.82763 0.750628 0.600568 1.70846 0.364015 0.219019 6.317 0.396909 0.260014 9.5006 0.850581 0.599962 2.11455 0.317765 0.180586 6.67567 0.145042 0.132615 9.36029 0.290041 0.200241 2.37957 0.197361 0.164477 8.4 8.6 237389 10657 10535 10030
8.7 4.99522 0.741471 0.44678 8.72633 0.56319 0.445395 1.71555 0.352237 0.175874 6.36718 0.35545 0.258905 9.70798 0.639776 0.539429 2.14242 0.256131 0.163276 6.80846 0.131721 0.10976 9.45081 0.211061 0.202793 2.56054 0.144237 0.121441 8.6 8.8 195338 9893 9205 8799
8.9 4.92558 0.655913 0.478188 8.4976 0.556648 0.46866 1.69301 0.342122 0.234151 6.25453 0.350811 0.233037 9.6332 0.598675 0.529522 2.13557 0.252506 0.162405 6.82657 0.127631 0.117246 9.47876 0.247679 0.163314 2.5674 0.126618 0.0990207 8.8 9 157698 8675 7680 7421
9.1 4.66331 0.629343 0.469969 8.15889 0.525084 0.440881 1.58251 0.320514 0.186448 6.0951 0.366121 0.246554 9.42752 0.594626 0.479335 2.05474 0.301851 0.184444 6.84084 0.10034 0.103153 9.50211 0.190225 0.165453 2.51663 0.130616 0.103637 9 9.2 127397 7553 6246 6177
