#Observed stellar masses in Msun
#Quenching delay times in Gyr.
#MW Mass Range: 10^11.75 - 10^12.25 Msun.
#Group Mass Range: 10^12.75 - 10^13.25 Msun.
#Cluster Mass Range: 10^13.75 - 10^14.25 Msun.
#Err+ and Err- are errors over all MCMC points.
#+1 and -1 sigma are the 84th and 16th percentile ranges for galaxies in a single model.
#All satellites selected at a=0.541622.
#Quenched threshold: observed SSFR < 1e-11/yr
#Bestfit_X_Counts is the number of quenched(all)/quenched after infall(sats) galaxies in the bin for the bestfit model.
#SM Median_Quenching_Delay_Time(MW) Err+ Err- +1_sigma_Quenching_Delay_Time(MW) Err+ Err- -1_sigma_Quenching_Delay_Time(MW) Err+ Err- Median_Quenching_Delay_Time(GR) Err+ Err- +1_sigma_Quenching_Delay_Time(GR) Err+ Err- -1_sigma_Quenching_Delay_Time(GR) Err+ Err- Median_Quenching_Delay_Time(CL) Err+ Err- +1_sigma_Quenching_Delay_Time(CL) Err+ Err- -1_sigma_Quenching_Delay_Time(CL) Err+ Err- SM_Left SM_Right Bestfit_Galaxy_Counts Bestfit_Sats_MW_Counts Bestfit_Sats_GR_Counts Bestfit_Sats_Cluster_Counts
7.3 1.8125 0.354167 0.33125 3.02499 0.461899 0.440145 0.921085 0.221274 0.340313 2.015 0.235 0.515 3.04912 0.31254 0.302964 0.857461 0.140861 0.271638 2.16875 0.18125 0.3625 3.34116 0.314444 0.328525 1.08682 0.12592 0.272395 7.2 7.4 943 292 240 142
7.5 2.2125 0.5 0.4415 3.73913 0.403933 0.695715 1.13746 0.21481 0.287545 2.31667 0.274242 0.440196 3.70224 0.554367 0.623158 1.09394 0.229928 0.277147 2.425 0.314286 0.445 3.65985 0.33005 0.375624 1.03775 0.20132 0.306724 7.4 7.6 1346 454 352 214
7.7 2.6025 0.455833 0.6475 4.14025 0.26922 0.453596 1.23834 0.260136 0.345062 2.54375 0.48375 0.400417 4.36189 0.239922 0.707453 1.24046 0.30177 0.282718 2.62292 0.289583 0.35506 4.13413 0.416249 0.482887 1.26915 0.214995 0.24484 7.6 7.8 1925 785 550 383
7.9 2.74828 0.420145 0.60634 4.28202 0.187982 0.385877 1.24065 0.258452 0.278717 2.8371 0.436588 0.637097 4.52629 0.253607 0.457095 1.30899 0.26097 0.3303 2.91667 0.225 0.420833 4.49098 0.262621 0.436722 1.46593 0.219351 0.33571 7.8 8 2729 1259 854 525
8.1 2.545 0.3425 0.410132 4.11974 0.17324 0.234607 1.11059 0.251511 0.200593 2.71771 0.37966 0.410016 4.43538 0.235699 0.321636 1.2461 0.267538 0.278358 2.775 0.223333 0.372727 4.35436 0.133572 0.232262 1.29946 0.174081 0.213872 8 8.2 3658 1656 1111 744
8.3 2.37881 0.356414 0.434077 3.94644 0.219426 0.300538 1.04462 0.223342 0.230108 2.56136 0.351136 0.380594 4.30857 0.20403 0.356996 1.15219 0.256668 0.276457 2.77083 0.160417 0.395833 4.39728 0.205827 0.355173 1.31691 0.171137 0.254831 8.2 8.4 4395 1922 1310 822
8.5 2.18103 0.301412 0.363177 3.79628 0.168206 0.346589 0.962905 0.158456 0.208955 2.48125 0.28775 0.414145 4.23533 0.226793 0.415233 1.10818 0.198536 0.245499 2.6425 0.1875 0.355 4.28197 0.239706 0.338922 1.21755 0.146473 0.228921 8.4 8.6 5034 2293 1504 913
8.7 1.93587 0.320797 0.308472 3.56654 0.20479 0.36255 0.845619 0.159201 0.145287 2.282 0.320678 0.359885 4.00901 0.284009 0.410407 0.985139 0.146398 0.17299 2.485 0.230789 0.305834 4.05587 0.212243 0.343357 1.12648 0.163005 0.229846 8.6 8.8 5681 2496 1577 947
8.9 1.81354 0.286101 0.334304 3.31015 0.266146 0.295514 0.791551 0.121469 0.177788 2.15333 0.255417 0.360686 3.83798 0.221108 0.425692 0.928287 0.144563 0.196186 2.33182 0.228182 0.32289 3.90202 0.232889 0.358371 1.02257 0.155114 0.233791 8.8 9 6120 2457 1717 947
9.1 1.67067 0.243558 0.286533 3.19767 0.199116 0.318332 0.73915 0.117816 0.162773 1.94423 0.304769 0.334382 3.70948 0.250247 0.398713 0.82579 0.131169 0.184038 2.05938 0.203125 0.315375 3.70507 0.232114 0.478115 0.901248 0.125791 0.209323 9 9.2 6635 2373 1771 977
