#Observed stellar masses in Msun
#Infall delay times in Gyr.
#MW Mass Range: 10^11.75 - 10^12.25 Msun.
#Group Mass Range: 10^12.75 - 10^13.25 Msun.
#Cluster Mass Range: 10^13.75 - 10^14.25 Msun.
#Err+ and Err- are errors over all MCMC points.
#+1 and -1 sigma are the 84th and 16th percentile ranges for galaxies in a single model.
#All satellites selected at a=0.941560.
#Quenched threshold: observed SSFR < 1e-11/yr
#Bestfit_X_Counts is the number of galaxies in the bin for the bestfit model.
#SM Median_Infall_Delay_Time(MW) Err+ Err- +1_sigma_Infall_Delay_Time(MW) Err+ Err- -1_sigma_Infall_Delay_Time(MW) Err+ Err- Median_Infall_Delay_Time(GR) Err+ Err- +1_sigma_Infall_Delay_Time(GR) Err+ Err- -1_sigma_Infall_Delay_Time(GR) Err+ Err- Median_Infall_Delay_Time(CL) Err+ Err- +1_sigma_Infall_Delay_Time(CL) Err+ Err- -1_sigma_Infall_Delay_Time(CL) Err+ Err- SM_Left SM_Right Bestfit_Galaxy_Counts Bestfit_Sats_MW_Counts Bestfit_Sats_GR_Counts Bestfit_Sats_Cluster_Counts
7.3 4.30003 0.232238 0.349267 7.09074 0.145653 0.156497 1.22183 0.104042 0.123444 5.12415 0.259461 0.343714 7.59896 0.15022 0.171803 1.29175 0.0879735 0.0981841 5.16295 0.147756 0.202973 7.56279 0.10401 0.125602 1.45699 0.0608162 0.0825502 7.2 7.4 683211 16282 16967 16144
7.5 4.40706 0.206388 0.185119 7.1916 0.122818 0.110706 1.29393 0.0871743 0.0943145 5.4619 0.190223 0.221758 7.83374 0.101056 0.135702 1.4276 0.106724 0.0946668 5.52052 0.0835037 0.129925 7.837 0.0822349 0.102186 1.6074 0.0413275 0.0517725 7.4 7.6 604296 15794 16306 15447
7.7 4.40702 0.218668 0.180804 7.2177 0.133623 0.11064 1.32712 0.0977675 0.0705316 5.65279 0.146482 0.163222 7.95974 0.104889 0.104019 1.549 0.096189 0.0813822 5.68198 0.063241 0.0646257 8.04319 0.0557995 0.0723729 1.64693 0.0304116 0.0346582 7.6 7.8 515823 14824 15143 14195
7.9 4.44567 0.147925 0.1334 7.16718 0.126023 0.0994558 1.38469 0.0984457 0.0857456 5.72203 0.142952 0.136192 8.03496 0.104829 0.0984969 1.62891 0.102814 0.0800837 5.89005 0.0705223 0.0881557 8.20806 0.0571365 0.0683794 1.7555 0.0496426 0.0552323 7.8 8 427942 13565 13664 13159
8.1 4.36154 0.251292 0.167465 7.22915 0.456027 0.18313 1.46355 0.121496 0.100509 5.88805 0.208261 0.137862 8.20605 0.231939 0.163879 1.70672 0.121926 0.0882889 6.06849 0.0878372 0.0839162 8.41821 0.1231 0.0983381 1.90255 0.0446841 0.0466766 8 8.2 348112 12148 12460 11667
8.3 4.62106 0.737584 0.369953 8.15243 1.1124 0.753565 1.56389 0.306985 0.156114 6.22775 0.348511 0.25066 8.83467 0.758119 0.407197 1.91436 0.233908 0.136933 6.45325 0.183089 0.151301 8.97307 0.294521 0.247842 2.07989 0.107788 0.0792987 8.2 8.4 285920 11275 11252 10693
8.5 5.02861 0.897949 0.486687 8.94995 0.78222 0.646798 1.73928 0.351444 0.213774 6.50374 0.393319 0.258663 9.67778 0.8606 0.588734 2.17182 0.3065 0.187866 6.81283 0.158646 0.137819 9.53979 0.325472 0.202416 2.37769 0.170193 0.128382 8.4 8.6 239451 10654 10533 10124
8.7 5.15849 0.7629 0.470316 8.94745 0.541125 0.43884 1.76526 0.372952 0.20537 6.51537 0.363628 0.291082 9.88671 0.654203 0.572539 2.26216 0.289154 0.183192 6.98697 0.118091 0.112748 9.61571 0.22498 0.164426 2.64645 0.152784 0.160284 8.6 8.8 196886 9716 9324 8891
8.9 4.98351 0.668247 0.489584 8.58637 0.580959 0.456944 1.75518 0.337283 0.218748 6.44076 0.362265 0.249832 9.8464 0.588181 0.534033 2.20612 0.282515 0.175915 7.00787 0.128614 0.121248 9.64218 0.236721 0.191381 2.66257 0.118107 0.110679 8.8 9 159139 8639 7649 7407
9.1 4.79432 0.654225 0.46537 8.32332 0.57272 0.452292 1.61475 0.301359 0.173068 6.27708 0.364863 0.214705 9.69706 0.544322 0.488229 2.1514 0.290163 0.180929 6.97698 0.112571 0.125192 9.60984 0.216508 0.144511 2.62948 0.138763 0.159377 9 9.2 128372 7420 6408 6188
