#Observed stellar masses in Msun
#Quenching delay times in Gyr.
#MW Mass Range: 10^11.75 - 10^12.25 Msun.
#Group Mass Range: 10^12.75 - 10^13.25 Msun.
#Cluster Mass Range: 10^13.75 - 10^14.25 Msun.
#Err+ and Err- are errors over all MCMC points.
#+1 and -1 sigma are the 84th and 16th percentile ranges for galaxies in a single model.
#All satellites selected at a=0.632748.
#Quenched threshold: observed SSFR < 1e-11/yr
#Bestfit_X_Counts is the number of quenched(all)/quenched after infall(sats) galaxies in the bin for the bestfit model.
#SM Median_Quenching_Delay_Time(MW) Err+ Err- +1_sigma_Quenching_Delay_Time(MW) Err+ Err- -1_sigma_Quenching_Delay_Time(MW) Err+ Err- Median_Quenching_Delay_Time(GR) Err+ Err- +1_sigma_Quenching_Delay_Time(GR) Err+ Err- -1_sigma_Quenching_Delay_Time(GR) Err+ Err- Median_Quenching_Delay_Time(CL) Err+ Err- +1_sigma_Quenching_Delay_Time(CL) Err+ Err- -1_sigma_Quenching_Delay_Time(CL) Err+ Err- SM_Left SM_Right Bestfit_Galaxy_Counts Bestfit_Sats_MW_Counts Bestfit_Sats_GR_Counts Bestfit_Sats_Cluster_Counts
7.3 2.1725 0.2975 0.25375 3.55611 0.216247 0.262599 1.07654 0.201887 0.275292 2.57955 0.212121 0.329545 3.83084 0.161216 0.165076 1.1991 0.140333 0.247627 2.68 0.13875 0.305 3.99561 0.125349 0.203307 1.20722 0.114821 0.158654 7.2 7.4 1910 519 517 385
7.5 2.35 0.4375 0.351042 3.77413 0.582231 0.35066 1.16864 0.261653 0.228333 2.62812 0.334375 0.310625 4.01137 0.259057 0.242567 1.32298 0.166598 0.262843 2.83409 0.182576 0.320202 4.14783 0.339541 0.255064 1.27063 0.182806 0.153928 7.4 7.6 2259 660 625 467
7.7 2.71563 0.759375 0.579911 4.59471 0.653147 0.802168 1.21863 0.434772 0.245792 2.91731 0.522348 0.446154 4.64713 0.718189 0.603154 1.3704 0.318019 0.200856 2.975 0.40625 0.396875 4.59274 0.47798 0.484528 1.31702 0.289959 0.265017 7.6 7.8 3029 953 833 660
7.9 3.24138 0.53215 0.849713 5.12047 0.345792 0.589851 1.42584 0.403323 0.392069 3.325 0.592308 0.668519 5.29726 0.422379 0.658758 1.57311 0.387789 0.376667 3.3875 0.3375 0.4375 5.19874 0.32696 0.549259 1.59125 0.242062 0.276709 7.8 8 4372 1503 1254 1049
8.1 3.14583 0.44678 0.572349 5.02921 0.299449 0.3399 1.34501 0.323183 0.272791 3.42639 0.405611 0.543576 5.43992 0.358551 0.472101 1.47558 0.37315 0.288519 3.42812 0.289732 0.370982 5.37673 0.271393 0.365983 1.62754 0.270237 0.253247 8 8.2 5570 2120 1703 1370
8.3 2.88472 0.375572 0.487354 4.82792 0.291802 0.356809 1.21644 0.252559 0.247378 3.22667 0.418646 0.46303 5.29428 0.341629 0.511505 1.40473 0.293892 0.30917 3.24423 0.249519 0.381135 5.19893 0.311499 0.410315 1.52317 0.236408 0.278954 8.2 8.4 6776 2518 1941 1490
8.5 2.63373 0.348413 0.473909 4.57288 0.268237 0.372059 1.1054 0.200803 0.193139 3.0025 0.370833 0.460565 5.10448 0.33292 0.478862 1.25871 0.230101 0.201169 3.05952 0.273169 0.342132 4.95365 0.307755 0.312664 1.36175 0.241471 0.229546 8.4 8.6 7360 2699 2164 1634
8.7 2.41475 0.331448 0.364754 4.31033 0.293505 0.314881 1.02973 0.175678 0.193545 2.77895 0.378053 0.434503 4.85638 0.334907 0.454209 1.18336 0.239071 0.231755 2.975 0.286364 0.351191 4.8178 0.292805 0.303991 1.27116 0.150441 0.20018 8.6 8.8 7975 2909 2213 1690
8.9 2.14115 0.338266 0.321146 4.07337 0.254737 0.397601 0.933665 0.134589 0.156377 2.52857 0.343303 0.360302 4.59405 0.33742 0.404864 1.08166 0.158107 0.194933 2.75893 0.306456 0.388474 4.64985 0.273423 0.405272 1.16171 0.180647 0.257141 8.8 9 8545 2877 2204 1608
9.1 1.96971 0.282875 0.290679 3.82848 0.278485 0.377 0.837852 0.134941 0.136528 2.36638 0.281746 0.371736 4.3287 0.338397 0.389518 0.947953 0.142378 0.214153 2.51071 0.283036 0.385714 4.43967 0.310892 0.372653 1.04678 0.147216 0.208013 9 9.2 8670 2806 2213 1546
9.3 1.83482 0.287461 0.268475 3.58634 0.284844 0.322583 0.767671 0.141509 0.184327 2.06579 0.310137 0.316431 4.11934 0.316096 0.391416 0.817286 0.155092 0.218376 2.3375 0.295833 0.35 4.30444 0.307898 0.472672 0.931505 0.146051 0.162299 9.2 9.4 8893 2485 2081 1491
9.5 1.64444 0.239841 0.232602 3.38617 0.263148 0.357837 0.692279 0.115666 0.171217 1.82361 0.307639 0.323611 3.88304 0.27911 0.453971 0.667483 0.120338 0.179404 1.94853 0.262834 0.272141 3.81296 0.255752 0.372629 0.748029 0.109169 0.155979 9.4 9.6 9647 2117 1993 1499
9.7 1.57773 0.16446 0.164632 3.24566 0.283221 0.269835 0.622121 0.11646 0.155778 1.61354 0.20797 0.213542 3.53316 0.30613 0.405294 0.512591 0.128944 0.104908 1.89038 0.209615 0.302051 3.76643 0.334131 0.481895 0.696791 0.058555 0.158098 9.6 9.8 10094 1701 1976 1362
9.9 1.5025 0.178269 0.1525 3.06125 0.20511 0.231755 0.624076 0.096083 0.137062 1.38913 0.164441 0.160061 3.11667 0.309406 0.325623 0.45035 0.0795431 0.105914 1.55119 0.180952 0.217857 3.40005 0.247531 0.436574 0.54637 0.0919195 0.110102 9.8 10 11484 1199 1992 1345
10.1 1.43654 0.151619 0.177163 2.96681 0.209407 0.22032 0.568256 0.0997431 0.105495 1.18792 0.0769271 0.111354 2.74499 0.27377 0.30918 0.31971 0.0374255 0.047499 1.36184 0.141283 0.153777 2.96549 0.263988 0.295391 0.428838 0.0600862 0.0863832 10 10.2 13117 740 1896 1326
10.3 1.4625 0.105357 0.0982143 2.97486 0.131613 0.161468 0.505254 0.0913435 0.101164 1.05181 0.053744 0.0925808 2.4136 0.204521 0.247452 0.280165 0.0390057 0.0402917 1.20455 0.118182 0.153296 2.85675 0.273136 0.3534 0.343782 0.0619971 0.03965 10.2 10.4 15127 408 1971 1225
10.5 1.38333 0.0616666 0.075 2.9883 0.131888 0.175204 0.456335 0.115879 0.122678 0.929794 0.0344912 0.042838 2.18471 0.18954 0.17589 0.228813 0.0151044 0.0180382 1.01765 0.0712419 0.117647 2.45288 0.172835 0.168639 0.231025 0.0247682 0.0307428 10.4 10.6 16728 163 1782 1055
10.7 1.425 0.1 0.3375 2.8006 0.150597 0.233412 0.416352 0.114185 0.134857 0.848707 0.0410367 0.0296391 1.89021 0.14028 0.174505 0.19008 0.00772586 0.0095503 0.858333 0.0892858 0.0675438 1.9946 0.233554 0.150376 0.210072 0.0123702 0.018757 10.6 10.8 16058 83 1418 814
10.9 1.325 0.0999999 0.375 2.96202 0.247597 0.646874 0.477647 0.0806473 0.0951931 0.818125 0.0223162 0.0298896 1.72368 0.116303 0.114074 0.201558 0.00989741 0.00877318 0.81875 0.028125 0.0822116 1.93338 0.143192 0.148582 0.200001 0.0123091 0.012005 10.8 11 12625 20 757 491
11.1 1.65 0.0500001 0.275 3.51274 0.315866 1.66827 1.0976 0.165866 0.134134 0.865625 0.051875 0.0348558 1.9019 0.092797 0.133061 0.20067 0.024693 0.0101644 0.795833 0.0391667 0.0779762 1.81869 0.289601 0.0921425 0.201845 0.0152802 0.0166486 11 11.2 7480 4 271 221
11.3 1.425 1.675 0.875 2.38413 0.75 1.8 0.289664 0.276202 0.215866 0.9 0.075 0.0791667 1.97752 0.325118 0.253966 0.21166 0.0305699 0.0250858 0.625 0.09375 0.141667 1.60577 0.178487 0.163462 0.166862 0.0150756 0.0132553 11.2 11.4 3162 3 56 68
11.5 0 0 0 0 0 0 0 0 0 1.05 0.3 0.125 2.38894 1.33173 0.470672 0.631731 0.2 0.4 0.75 0.15 0.425 1.13654 0.342067 0.192067 0.189664 0.0420672 0.0341345 11.4 11.6 952 0 7 7
11.7 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1.125 0 0 1.14207 0 0 1.10793 0 11.6 11.8 191 0 0 0
11.9 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 11.8 12 31 0 0 0
12.1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 12 12.2 1 0 0 0
12.3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 12.2 12.4 0 0 0 0
12.5 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 12.4 12.6 0 0 0 0
12.7 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 12.6 12.8 0 0 0 0
