#Observed stellar masses in Msun
#Quenching delay times in Gyr.
#MW Mass Range: 10^11.75 - 10^12.25 Msun.
#Group Mass Range: 10^12.75 - 10^13.25 Msun.
#Cluster Mass Range: 10^13.75 - 10^14.25 Msun.
#Err+ and Err- are errors over all MCMC points.
#+1 and -1 sigma are the 84th and 16th percentile ranges for galaxies in a single model.
#All satellites selected at a=0.460622.
#Quenched threshold: observed SSFR < 1e-11/yr
#Bestfit_X_Counts is the number of quenched(all)/quenched after infall(sats) galaxies in the bin for the bestfit model.
#SM Median_Quenching_Delay_Time(MW) Err+ Err- +1_sigma_Quenching_Delay_Time(MW) Err+ Err- -1_sigma_Quenching_Delay_Time(MW) Err+ Err- Median_Quenching_Delay_Time(GR) Err+ Err- +1_sigma_Quenching_Delay_Time(GR) Err+ Err- -1_sigma_Quenching_Delay_Time(GR) Err+ Err- Median_Quenching_Delay_Time(CL) Err+ Err- +1_sigma_Quenching_Delay_Time(CL) Err+ Err- -1_sigma_Quenching_Delay_Time(CL) Err+ Err- SM_Left SM_Right Bestfit_Galaxy_Counts Bestfit_Sats_MW_Counts Bestfit_Sats_GR_Counts Bestfit_Sats_Cluster_Counts
7.3 1.57083 0.354167 0.439583 2.67538 0.455143 0.604164 0.760907 0.191328 0.472202 1.54167 0.289583 0.322917 2.63952 0.587526 0.519326 0.767983 0.177853 0.401395 1.575 0.341667 0.6 2.46706 0.354173 0.700675 0.75289 0.269468 0.521159 7.2 7.4 501 202 95 38
7.5 1.88542 0.358333 0.535417 3.20318 0.191586 0.62971 0.934708 0.200286 0.331338 1.96875 0.33125 0.64375 3.35096 0.311236 0.801445 0.920302 0.205664 0.369816 2.1 0.35 0.55 3.37878 0.337201 0.837688 0.982935 0.399518 0.595675 7.4 7.6 709 315 176 68
7.7 2.1375 0.2625 0.5075 3.37862 0.102984 0.32076 0.957815 0.212319 0.223044 2.23125 0.25 0.497322 3.49543 0.190947 0.448319 1.08113 0.189303 0.374882 2.175 0.225 0.4375 3.5637 0.192789 0.584375 1.24064 0.219522 0.450251 7.6 7.8 1010 556 349 112
7.9 2.13 0.27875 0.383 3.31003 0.164387 0.236717 0.99638 0.193609 0.258665 2.275 0.301923 0.441667 3.67295 0.127656 0.324553 1.13102 0.185038 0.329144 2.35313 0.171875 0.330625 3.57347 0.137825 0.245586 1.18181 0.118672 0.196958 7.8 8 1518 815 468 186
8.1 2.045 0.261081 0.323226 3.29693 0.121469 0.240117 0.931644 0.181781 0.208037 2.15625 0.36375 0.335417 3.53389 0.179471 0.274971 1.00689 0.145384 0.186216 2.35 0.175 0.35 3.5971 0.1803 0.330876 1.15785 0.260804 0.265064 8 8.2 2033 1109 636 233
8.3 1.825 0.263333 0.295833 3.07861 0.147455 0.219199 0.792629 0.151023 0.156718 2.07083 0.329167 0.375 3.47283 0.108476 0.262142 0.920608 0.163383 0.185733 2.16667 0.239583 0.336667 3.46658 0.252212 0.335817 1.13745 0.191264 0.312205 8.2 8.4 2627 1405 797 269
8.5 1.72148 0.23429 0.32009 2.95736 0.125849 0.228653 0.779658 0.148972 0.174595 1.95357 0.285065 0.301191 3.39692 0.205547 0.321211 0.89193 0.15757 0.181036 2.085 0.186429 0.305 3.35256 0.151361 0.26891 1.00169 0.135975 0.21647 8.4 8.6 3268 1715 957 353
8.7 1.58333 0.259014 0.284048 2.83779 0.1572 0.295693 0.730729 0.127732 0.154748 1.92 0.19875 0.35603 3.2669 0.160124 0.266371 0.826658 0.131836 0.162792 2.05 0.2875 0.345833 3.44002 0.224157 0.383098 0.87335 0.142807 0.174519 8.6 8.8 3835 1946 1091 373
8.9 1.49113 0.214228 0.277749 2.73985 0.119867 0.271007 0.658568 0.114463 0.149157 1.75804 0.240402 0.342518 3.14174 0.143395 0.412527 0.764579 0.140208 0.171082 1.93333 0.160417 0.311111 3.43575 0.205345 0.439566 0.941976 0.172622 0.248648 8.8 9 4401 2046 1212 366
9.1 1.38347 0.197613 0.267004 2.51792 0.141943 0.229445 0.629531 0.106525 0.127598 1.64405 0.184178 0.362797 2.96641 0.18135 0.340547 0.683103 0.107378 0.190853 1.765 0.169375 0.328889 3.17267 0.17258 0.391431 0.787846 0.118927 0.176212 9 9.2 4840 1856 1326 380
