#Observed stellar masses in Msun
#Quenching delay times in Gyr.
#MW Mass Range: 10^11.75 - 10^12.25 Msun.
#Group Mass Range: 10^12.75 - 10^13.25 Msun.
#Cluster Mass Range: 10^13.75 - 10^14.25 Msun.
#Err+ and Err- are errors over all MCMC points.
#+1 and -1 sigma are the 84th and 16th percentile ranges for galaxies in a single model.
#All satellites selected at a=0.736529.
#Quenched threshold: observed SSFR < 1e-11/yr
#Bestfit_X_Counts is the number of quenched(all)/quenched after infall(sats) galaxies in the bin for the bestfit model.
#SM Median_Quenching_Delay_Time(MW) Err+ Err- +1_sigma_Quenching_Delay_Time(MW) Err+ Err- -1_sigma_Quenching_Delay_Time(MW) Err+ Err- Median_Quenching_Delay_Time(GR) Err+ Err- +1_sigma_Quenching_Delay_Time(GR) Err+ Err- -1_sigma_Quenching_Delay_Time(GR) Err+ Err- Median_Quenching_Delay_Time(CL) Err+ Err- +1_sigma_Quenching_Delay_Time(CL) Err+ Err- -1_sigma_Quenching_Delay_Time(CL) Err+ Err- SM_Left SM_Right Bestfit_Galaxy_Counts Bestfit_Sats_MW_Counts Bestfit_Sats_GR_Counts Bestfit_Sats_Cluster_Counts
7.3 2.75 0.344445 0.246428 4.49114 0.240853 0.22742 1.32574 0.228241 0.227929 3.22083 0.360417 0.302083 4.87369 0.259036 0.322937 1.55947 0.224679 0.234409 3.28889 0.317361 0.388889 4.92347 0.23942 0.228102 1.50442 0.140787 0.180868 7.2 7.4 3816 833 924 934
7.5 2.62812 0.329875 0.282292 4.44023 0.29696 0.25308 1.24044 0.193838 0.189324 3.23333 0.3375 0.341666 4.91111 0.238816 0.314088 1.47768 0.244392 0.174375 3.24444 0.386806 0.288194 5.02326 0.288406 0.195675 1.5286 0.18851 0.188967 7.4 7.6 4293 970 1085 1074
7.7 2.67875 0.617679 0.35375 4.54911 0.734614 0.379027 1.19507 0.2924 0.204194 3.14792 0.416146 0.357917 4.98477 0.373869 0.340464 1.48321 0.240332 0.180622 3.32679 0.426339 0.347838 5.05795 0.304189 0.253876 1.53638 0.204495 0.201023 7.6 7.8 5069 1166 1281 1205
7.9 3.1533 0.773971 0.670543 5.36877 0.781191 0.830973 1.407 0.394644 0.330222 3.54844 0.67061 0.605256 5.52861 0.764684 0.650464 1.63363 0.40221 0.366522 3.62833 0.471667 0.485152 5.55779 0.474961 0.488699 1.62857 0.349929 0.280184 7.8 8 6346 1618 1584 1608
8.1 3.61071 0.592758 0.760715 5.88048 0.499311 0.607602 1.4748 0.432301 0.301276 3.82672 0.634942 0.614882 6.18134 0.52458 0.688737 1.69254 0.427402 0.357464 3.89545 0.445335 0.472628 6.07892 0.445055 0.546239 1.83408 0.379216 0.322824 8 8.2 8218 2373 2125 2200
8.3 3.45036 0.479637 0.527743 5.84777 0.35098 0.40549 1.44172 0.325644 0.279018 3.75671 0.461149 0.526152 6.18112 0.452818 0.544657 1.61616 0.378978 0.321708 3.83824 0.401765 0.406092 6.07154 0.424793 0.445427 1.66222 0.318646 0.309087 8.2 8.4 9899 2958 2750 2670
8.5 3.115 0.457917 0.460833 5.54468 0.347579 0.422342 1.30385 0.254186 0.224725 3.61167 0.415417 0.567024 5.88863 0.463571 0.476926 1.48469 0.324264 0.292981 3.59079 0.401518 0.389123 5.86259 0.442637 0.356454 1.49046 0.333647 0.211349 8.4 8.6 10822 3331 2945 2709
8.7 2.81161 0.424504 0.472654 5.19789 0.379717 0.488098 1.15905 0.209394 0.24022 3.28553 0.410568 0.464432 5.67292 0.391216 0.546858 1.33928 0.242038 0.180691 3.44286 0.33006 0.342857 5.63983 0.385847 0.407877 1.43686 0.232027 0.223307 8.6 8.8 11223 3326 2942 2787
8.9 2.548 0.367476 0.387204 4.8331 0.351083 0.392321 1.02889 0.177836 0.18256 3.089 0.375655 0.442125 5.48218 0.385808 0.486881 1.24342 0.213968 0.172952 3.08929 0.419805 0.343937 5.3624 0.425205 0.384007 1.30982 0.177268 0.210057 8.8 9 11503 3360 2819 2706
9.1 2.24336 0.36478 0.296988 4.48 0.346695 0.381593 0.957852 0.146371 0.168718 2.73603 0.37323 0.398529 5.04369 0.414025 0.438404 1.08315 0.168678 0.189719 2.79621 0.414657 0.335275 5.04751 0.420284 0.369937 1.11382 0.201571 0.195631 9 9.2 11599 3133 2767 2536
