#Observed stellar masses in Msun
#Quenching delay times in Gyr.
#MW Mass Range: 10^11.75 - 10^12.25 Msun.
#Group Mass Range: 10^12.75 - 10^13.25 Msun.
#Cluster Mass Range: 10^13.75 - 10^14.25 Msun.
#Err+ and Err- are errors over all MCMC points.
#+1 and -1 sigma are the 84th and 16th percentile ranges for galaxies in a single model.
#All satellites selected at a=0.409997.
#Quenched threshold: observed SSFR < 1e-11/yr
#Bestfit_X_Counts is the number of quenched(all)/quenched after infall(sats) galaxies in the bin for the bestfit model.
#SM Median_Quenching_Delay_Time(MW) Err+ Err- +1_sigma_Quenching_Delay_Time(MW) Err+ Err- -1_sigma_Quenching_Delay_Time(MW) Err+ Err- Median_Quenching_Delay_Time(GR) Err+ Err- +1_sigma_Quenching_Delay_Time(GR) Err+ Err- -1_sigma_Quenching_Delay_Time(GR) Err+ Err- Median_Quenching_Delay_Time(CL) Err+ Err- +1_sigma_Quenching_Delay_Time(CL) Err+ Err- -1_sigma_Quenching_Delay_Time(CL) Err+ Err- SM_Left SM_Right Bestfit_Galaxy_Counts Bestfit_Sats_MW_Counts Bestfit_Sats_GR_Counts Bestfit_Sats_Cluster_Counts
7.3 1.24583 0.347917 0.408333 2.32409 0.314487 0.715689 0.489428 0.312464 0.288686 1.25833 0.229167 0.3875 2.02331 0.467111 0.505529 0.543571 0.169206 0.324869 1.025 0.475 0.325 1.86478 0.635779 0.872715 0.479328 0.244471 0.34844 7.2 7.4 330 123 64 13
7.5 1.575 0.260714 0.6125 2.64573 0.210035 0.620015 0.731495 0.160914 0.407294 1.57143 0.191072 0.546429 2.77682 0.248655 1.02274 0.716252 0.201098 0.423462 1.6625 0.3875 0.845833 2.66274 0.635698 1.32383 0.600722 0.238941 0.476541 7.4 7.6 398 203 112 30
7.7 1.61429 0.307936 0.439286 2.71389 0.130882 0.389116 0.814726 0.13556 0.312721 1.7625 0.241667 0.504167 2.98204 0.101372 0.665213 0.848464 0.17795 0.276345 1.825 0.25 0.5875 2.8923 0.436302 0.808891 0.676563 0.505168 0.376961 7.6 7.8 631 373 190 39
7.9 1.68095 0.219048 0.405952 2.70269 0.122645 0.240553 0.79848 0.131739 0.22275 1.84375 0.197917 0.44375 2.95906 0.10211 0.489056 0.932516 0.173299 0.292931 1.95 0.15 0.4875 3.00769 0.231252 0.779252 1.08558 0.181731 0.453848 7.8 8 899 531 266 68
8.1 1.60833 0.266667 0.281944 2.6463 0.148193 0.27888 0.769417 0.150001 0.182549 1.86579 0.241711 0.440789 2.97886 0.165966 0.342645 0.856016 0.135173 0.176513 1.57083 0.266667 0.220833 2.71502 0.247357 0.546752 0.885417 0.266067 0.484695 8 8.2 1267 743 353 76
8.3 1.51618 0.266718 0.276072 2.58442 0.108446 0.215432 0.693717 0.125723 0.140108 1.72024 0.139377 0.238988 2.85697 0.180231 0.179213 0.794381 0.130837 0.165172 1.83333 0.322917 0.308333 3.06923 0.221395 0.502507 0.917075 0.190198 0.374646 8.2 8.4 1687 927 527 115
8.5 1.39545 0.214731 0.249158 2.4149 0.122383 0.174161 0.657594 0.101807 0.176261 1.65278 0.194949 0.2931 2.81796 0.206007 0.235644 0.75955 0.138533 0.162874 1.9375 0.4375 0.433333 3.08845 0.251445 0.359016 0.83558 0.227647 0.286177 8.4 8.6 2121 1306 612 121
8.7 1.35294 0.197773 0.231389 2.36482 0.113469 0.198958 0.628872 0.0867699 0.126151 1.62361 0.183998 0.303611 2.78195 0.107949 0.270661 0.725628 0.103717 0.15763 1.775 0.2625 0.39 2.70024 0.12939 0.355047 0.781134 0.327285 0.198138 8.6 8.8 2660 1503 768 140
8.9 1.27839 0.188715 0.233527 2.2684 0.153821 0.222068 0.60779 0.0778937 0.145 1.46389 0.17963 0.247222 2.67836 0.115654 0.339842 0.637487 0.104039 0.128571 1.64643 0.208571 0.283929 2.78277 0.141207 0.333973 0.701323 0.11671 0.164781 8.8 9 3300 1566 935 171
9.1 1.17198 0.177236 0.197468 2.19696 0.140248 0.223912 0.540066 0.0970985 0.124655 1.354 0.1585 0.236031 2.52509 0.149519 0.290998 0.558881 0.104172 0.174667 1.40833 0.354167 0.308333 2.58221 0.219591 0.330611 0.663155 0.16345 0.172382 9 9.2 3734 1465 999 186
