#Observed stellar masses in Msun
#Infall delay times in Gyr.
#MW Mass Range: 10^11.75 - 10^12.25 Msun.
#Group Mass Range: 10^12.75 - 10^13.25 Msun.
#Cluster Mass Range: 10^13.75 - 10^14.25 Msun.
#Err+ and Err- are errors over all MCMC points.
#+1 and -1 sigma are the 84th and 16th percentile ranges for galaxies in a single model.
#All satellites selected at a=0.835248.
#Quenched threshold: observed SSFR < 1e-11/yr
#Bestfit_X_Counts is the number of galaxies in the bin for the bestfit model.
#SM Median_Infall_Delay_Time(MW) Err+ Err- +1_sigma_Infall_Delay_Time(MW) Err+ Err- -1_sigma_Infall_Delay_Time(MW) Err+ Err- Median_Infall_Delay_Time(GR) Err+ Err- +1_sigma_Infall_Delay_Time(GR) Err+ Err- -1_sigma_Infall_Delay_Time(GR) Err+ Err- Median_Infall_Delay_Time(CL) Err+ Err- +1_sigma_Infall_Delay_Time(CL) Err+ Err- -1_sigma_Infall_Delay_Time(CL) Err+ Err- SM_Left SM_Right Bestfit_Galaxy_Counts Bestfit_Sats_MW_Counts Bestfit_Sats_GR_Counts Bestfit_Sats_Cluster_Counts
7.3 3.53432 0.219873 0.246765 5.9824 0.119019 0.131115 1.05196 0.076365 0.0813721 4.23935 0.194288 0.248583 6.47279 0.102983 0.123761 1.10813 0.0583535 0.0557642 4.38856 0.0982347 0.169264 6.43579 0.0656524 0.0857339 1.26314 0.0458627 0.0553831 7.2 7.4 654202 17248 17250 15224
7.5 3.59802 0.189743 0.195447 6.04376 0.124428 0.11745 1.07192 0.0763037 0.0701373 4.46056 0.176685 0.178835 6.59224 0.104489 0.10479 1.17582 0.0712718 0.0725427 4.60941 0.0795593 0.0796924 6.6569 0.0868506 0.0881371 1.38038 0.032833 0.0342538 7.4 7.6 568065 16536 16122 14535
7.7 3.60329 0.153835 0.135684 6.0499 0.0807595 0.0923767 1.12753 0.0905472 0.0767162 4.59104 0.163103 0.145558 6.6633 0.0977197 0.0838199 1.23365 0.0820057 0.055979 4.73166 0.0619931 0.0601859 6.8316 0.0421705 0.0556035 1.4043 0.0226904 0.0241822 7.6 7.8 479394 15194 14619 13134
7.9 3.55285 0.223992 0.124002 6.02889 0.242805 0.129908 1.17845 0.0975827 0.062464 4.67616 0.195474 0.144302 6.77908 0.156075 0.117949 1.2967 0.0834599 0.0599763 4.89286 0.0740237 0.0699391 6.97108 0.0736094 0.0660419 1.47998 0.0326191 0.03293 7.8 8 396932 13589 13132 11759
8.1 3.74439 0.533363 0.256241 6.50181 1.14637 0.464334 1.26969 0.201626 0.109992 4.92827 0.321366 0.240601 7.1697 0.559805 0.314476 1.43358 0.194391 0.129131 5.17375 0.114633 0.124337 7.38647 0.191789 0.214832 1.57914 0.0902541 0.0593513 8 8.2 326698 12678 12087 10553
8.3 4.20427 0.778108 0.49978 7.68474 0.800087 0.85323 1.40977 0.324588 0.164684 5.27136 0.35813 0.259827 8.1145 0.887297 0.634687 1.66925 0.221311 0.123841 5.4996 0.177236 0.139336 7.95967 0.322874 0.207479 1.82607 0.102746 0.0860064 8.2 8.4 272102 12062 11271 10128
8.5 4.42219 0.742449 0.407736 7.98012 0.516464 0.497898 1.52261 0.3554 0.18754 5.41432 0.385704 0.229005 8.5749 0.648791 0.527853 1.73269 0.245798 0.149418 5.74293 0.136225 0.102852 8.28493 0.257756 0.208114 2.01462 0.0995636 0.0746933 8.4 8.6 227221 11384 10259 9203
8.7 4.37079 0.64044 0.38247 7.78419 0.428707 0.370109 1.51788 0.317989 0.164746 5.41004 0.33186 0.216837 8.63258 0.504126 0.524386 1.74129 0.20495 0.105951 5.78268 0.13189 0.0921068 8.30702 0.258105 0.169607 2.07387 0.118643 0.0708253 8.6 8.8 185836 10392 9118 8059
8.9 4.26101 0.587429 0.422479 7.52594 0.412626 0.374882 1.53586 0.246318 0.166542 5.29561 0.343417 0.220932 8.61245 0.471221 0.469915 1.76396 0.204352 0.127241 5.89169 0.102233 0.0979581 8.33963 0.215708 0.148921 2.13557 0.128525 0.0860245 8.8 9 149420 9082 7491 6660
9.1 4.09321 0.608074 0.386496 7.28488 0.444957 0.422985 1.46352 0.280886 0.171248 5.19276 0.357863 0.226909 8.40334 0.474516 0.466657 1.70328 0.173913 0.145745 5.8391 0.0846934 0.0943136 8.37927 0.228661 0.187652 2.17201 0.10954 0.0833766 9 9.2 121485 7627 6276 5511
9.3 3.97545 0.596042 0.366948 7.0027 0.471722 0.343548 1.35549 0.293773 0.142323 5.12211 0.34322 0.243656 8.35352 0.488792 0.389808 1.70554 0.203049 0.118845 5.85474 0.111971 0.11089 8.3344 0.20135 0.147814 2.28642 0.125587 0.102242 9.2 9.4 99560 6506 5271 4693
9.5 3.84207 0.499873 0.401326 6.89256 0.410949 0.362067 1.28421 0.243963 0.172341 4.88965 0.361723 0.197823 8.31538 0.382021 0.39064 1.71925 0.181892 0.126274 5.84942 0.13123 0.0981779 8.28632 0.183842 0.143846 2.22066 0.157391 0.0800655 9.4 9.6 83926 5241 4547 4183
