#Observed stellar masses in Msun
#Quenching delay times in Gyr.
#MW Mass Range: 10^11.75 - 10^12.25 Msun.
#Group Mass Range: 10^12.75 - 10^13.25 Msun.
#Cluster Mass Range: 10^13.75 - 10^14.25 Msun.
#Err+ and Err- are errors over all MCMC points.
#+1 and -1 sigma are the 84th and 16th percentile ranges for galaxies in a single model.
#All satellites selected at a=0.308748.
#Quenched threshold: observed SSFR < 1e-11/yr
#Bestfit_X_Counts is the number of quenched(all)/quenched after infall(sats) galaxies in the bin for the bestfit model.
#SM Median_Quenching_Delay_Time(MW) Err+ Err- +1_sigma_Quenching_Delay_Time(MW) Err+ Err- -1_sigma_Quenching_Delay_Time(MW) Err+ Err- Median_Quenching_Delay_Time(GR) Err+ Err- +1_sigma_Quenching_Delay_Time(GR) Err+ Err- -1_sigma_Quenching_Delay_Time(GR) Err+ Err- Median_Quenching_Delay_Time(CL) Err+ Err- +1_sigma_Quenching_Delay_Time(CL) Err+ Err- -1_sigma_Quenching_Delay_Time(CL) Err+ Err- SM_Left SM_Right Bestfit_Galaxy_Counts Bestfit_Sats_MW_Counts Bestfit_Sats_GR_Counts Bestfit_Sats_Cluster_Counts
7.3 0.658333 0.179167 0.233333 1.09134 0.408412 0.177403 0.219472 0.0939902 0.123196 0.85 0.125 0.325 1.18654 0.302403 0.276307 0.437024 0.236774 0.313226 0 0.3875 0 0 0.742114 0 0 0.127765 0 7.2 7.4 138 20 8 0
7.5 0.7125 0.25 0.175 1.16682 0.393512 0.322353 0.261899 0.235697 0.158353 0.85 0.475 0.175 1.37067 0.510577 0.55531 0.531731 0.134135 0.246874 0 1.275 0 0 1.6262 0 0 1.0738 0 7.4 7.6 142 43 9 2
7.7 0.6875 0.2875 0.15 1.22861 0.415379 0.492067 0.300722 0.204072 0.17416 0.93125 0.89375 0.43125 1.76887 0.173201 1.02195 0.515866 0.207933 0.333412 0 1.175 0 0 1.28413 0 0 0.965865 0 7.6 7.8 139 71 16 1
7.9 0.8275 0.165833 0.2775 1.34904 0.28341 0.371154 0.327153 0.188988 0.203877 0.9 0.2 0.375 1.41918 0.420719 0.65566 0.465866 0.242067 0.225633 0 0.975 0 0 1.4893 0 0 0.857933 0 7.8 8 213 142 44 2
8.1 0.8625 0.105357 0.174444 1.45132 0.206223 0.514782 0.413193 0.100751 0.207664 1.05 0.2625 0.419286 1.49207 0.416525 0.641344 0.531731 0.255529 0.392067 0 0.7 0 0 0.834134 0 0 0.515866 0 8 8.2 317 201 58 0
8.3 0.93 0.13 0.305397 1.50554 0.106478 0.326934 0.433827 0.0945739 0.173282 1.025 0.275 0.41625 1.66178 0.168989 0.604746 0.493792 0.272073 0.295792 0.095 1.105 0.095 0.276202 1.09447 0.276202 0.0574521 1.10048 0.0574521 8.2 8.4 441 297 93 2
8.5 0.894444 0.0847222 0.269444 1.4626 0.0745478 0.295536 0.416642 0.0884473 0.177291 0.953125 0.246875 0.490044 1.81787 0.163143 1.00884 0.478008 0.139782 0.341459 0.575 0.65 0.575 1.06827 0.354084 1.06827 0.189664 1.01827 0.189664 8.4 8.6 608 404 126 4
8.7 0.840179 0.0948215 0.24096 1.45906 0.0747154 0.276963 0.406452 0.0739818 0.289768 0.9 0.1 0.2375 1.70993 0.103045 0.500083 0.450136 0.0569564 0.196769 0 1.325 0 0 1.39207 0 0 0.689664 0 8.6 8.8 915 541 192 4
8.9 0.775 0.128571 0.175 1.39647 0.0966761 0.236135 0.344337 0.0992376 0.114774 0.95 0.215 0.245536 1.6391 0.117389 0.167574 0.410819 0.0873132 0.108277 0.5 0.35 0.5 1.02861 0.331731 1.02861 0.339664 0.1 0.339664 8.8 9 1158 587 217 5
9.1 0.73 0.0831579 0.08 1.35913 0.0642623 0.238195 0.334107 0.0900778 0.0889136 0.9875 0.125 0.23125 1.64919 0.0714821 0.185461 0.413403 0.0829401 0.13207 0.525 0.55 0.525 1.29567 0.238462 1.29567 0.207933 0.0317311 0.207933 9 9.2 1438 537 267 6
9.3 0.751786 0.0845779 0.101786 1.33831 0.12875 0.182759 0.388419 0.0801151 0.117907 0.8125 0.123214 0.15125 1.52733 0.112621 0.212324 0.377086 0.0544456 0.122396 0.625 0.2 0.3 0.918269 0.610336 0.284135 0.289664 0.0762017 0.157933 9.2 9.4 1744 472 393 9
9.5 0.764286 0.0982143 0.139286 1.36478 0.125782 0.215235 0.335505 0.113576 0.0995312 0.73125 0.11875 0.126562 1.43831 0.101382 0.169844 0.301685 0.0530907 0.0699535 0.675 0.25 0.675 0.899278 0.895193 0.899278 0.365866 0.457933 0.365866 9.4 9.6 2080 329 404 3
9.7 0.78 0.178333 0.161731 1.3238 0.116465 0.184085 0.312622 0.155553 0.0728605 0.702273 0.115035 0.150487 1.34014 0.147598 0.212054 0.294521 0.0676216 0.114074 0.9375 0.3875 0.3125 1.7524 0.207933 0.457933 0.755529 0.168269 0.523798 9.6 9.8 2319 214 426 11
9.9 0.795 0.121667 0.135909 1.28183 0.152545 0.138957 0.316588 0.103126 0.0788411 0.6425 0.079375 0.1315 1.29086 0.0872942 0.191201 0.223465 0.0461135 0.0582544 0.925 0.225 0.4375 1.18413 0.368269 0.215865 0.581731 0.334135 0.434134 9.8 10 2401 112 445 4
10.1 0.741667 0.208333 0.0966667 1.15096 0.135218 0.156008 0.328848 0.173235 0.05571 0.52 0.0716667 0.0727777 1.1437 0.115081 0.168592 0.18586 0.0736835 0.0512777 0.675 0.5 0.175 1.3262 0.142067 0.347597 0.147597 0.125 0.0579327 10 10.2 2527 62 419 9
10.3 0.7375 0.1375 0.1375 1.33029 0.187622 0.184975 0.340386 0.109975 0.0786051 0.526429 0.0819048 0.0722619 1.16634 0.0923882 0.210817 0.183215 0.0585238 0.049831 0.725 0.4 0.1875 1.54687 0.215865 0.315866 0.461059 0.160336 0.209496 10.2 10.4 2530 37 352 15
10.5 0.775 0.275 0.25 1.19928 0.218991 0.220672 0.271395 0.276202 0.147235 0.476471 0.0417112 0.0582888 1.04303 0.113399 0.187844 0.148787 0.0490518 0.0203649 0.375 0.275 0.1 0.636538 0.607933 0.218269 0.131731 0.173798 0.0420672 10.4 10.6 2495 11 308 6
10.7 0.9 0.675 0.225 1.4762 0.35 0.505529 0.547597 0.818269 0.223798 0.5 0.05 0.0791667 0.954061 0.140226 0.149018 0.197751 0.0456583 0.0583597 0.475 0.175 0.25 0.810336 0.184134 0.15 0.0817311 0.0579328 0.0158655 10.6 10.8 2170 5 269 5
10.9 0 0.875 0 0 0.892067 0 0 0.857933 0 0.47 0.08625 0.0825 0.891984 0.0987565 0.117827 0.169382 0.0758805 0.0339911 0.425 0.0583333 0.1 0.644471 0.184135 0.1 0.152765 0.202765 0.075 10.8 11 1671 0 133 10
11.1 0.825 0 0 0.842067 0 0 0.807933 0 0 0.49375 0.0729167 0.03875 0.923496 0.15763 0.126767 0.122657 0.0227231 0.0164063 0.375 0.425 0.375 0.510336 0.373798 0.510336 0.123798 0.242067 0.123798 11 11.2 986 1 92 3
11.3 0 0 0 0 0 0 0 0 0 0.625 0.05 0.1 1.1601 0.0510813 0.232213 0.120013 0.0679704 0.0240025 0.125 0.975 0.125 0.142067 0.992067 0.142067 0.107933 0.00793277 0.107933 11.2 11.4 406 0 36 0
11.5 0 0 0 0 0 0 0 0 0 0.475 0.375 0.175 1.13654 0.031731 0.260336 0.234496 0.0199917 0.0210336 0 0 0 0 0 0 0 0 0 11.4 11.6 94 0 4 0
11.7 0 0 0 0 0 0 0 0 0 0.975 0.7 0.625 0.992067 0.7 0.323798 0.957933 0.7 0.75 0 0 0 0 0 0 0 0 0 11.6 11.8 22 0 1 0
11.9 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 11.8 12 2 0 0 0
12.1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 12 12.2 0 0 0 0
12.3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 12.2 12.4 0 0 0 0
12.5 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 12.4 12.6 0 0 0 0
12.7 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 12.6 12.8 0 0 0 0
12.9 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 12.8 13 0 0 0 0
13.1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 13 13.2 0 0 0 0
