#Observed stellar masses in Msun
#Infall delay times in Gyr.
#MW Mass Range: 10^11.75 - 10^12.25 Msun.
#Group Mass Range: 10^12.75 - 10^13.25 Msun.
#Cluster Mass Range: 10^13.75 - 10^14.25 Msun.
#Err+ and Err- are errors over all MCMC points.
#+1 and -1 sigma are the 84th and 16th percentile ranges for galaxies in a single model.
#All satellites selected at a=0.933967.
#Quenched threshold: observed SSFR < 1e-11/yr
#Bestfit_X_Counts is the number of galaxies in the bin for the bestfit model.
#SM Median_Infall_Delay_Time(MW) Err+ Err- +1_sigma_Infall_Delay_Time(MW) Err+ Err- -1_sigma_Infall_Delay_Time(MW) Err+ Err- Median_Infall_Delay_Time(GR) Err+ Err- +1_sigma_Infall_Delay_Time(GR) Err+ Err- -1_sigma_Infall_Delay_Time(GR) Err+ Err- Median_Infall_Delay_Time(CL) Err+ Err- +1_sigma_Infall_Delay_Time(CL) Err+ Err- -1_sigma_Infall_Delay_Time(CL) Err+ Err- SM_Left SM_Right Bestfit_Galaxy_Counts Bestfit_Sats_MW_Counts Bestfit_Sats_GR_Counts Bestfit_Sats_Cluster_Counts
7.3 4.22113 0.250002 0.291392 6.99592 0.137316 0.14232 1.20112 0.0907562 0.11071 5.07657 0.252265 0.327098 7.53751 0.140821 0.165102 1.27492 0.0963326 0.0841707 5.12321 0.104968 0.176351 7.49417 0.0932217 0.125528 1.45796 0.0411569 0.0555799 7.2 7.4 681608 16252 17222 15991
7.5 4.35488 0.204702 0.199975 7.09593 0.118941 0.128416 1.28099 0.0995615 0.0926383 5.40228 0.18108 0.215335 7.72995 0.102065 0.119847 1.41126 0.0927969 0.0858437 5.42483 0.100768 0.132145 7.74039 0.0756469 0.0842414 1.58111 0.0529624 0.0574766 7.4 7.6 600823 15851 16194 15431
7.7 4.39557 0.183631 0.188553 7.13886 0.137639 0.11044 1.3386 0.0849386 0.0890316 5.54727 0.15287 0.165328 7.86017 0.102591 0.111903 1.51214 0.0894846 0.0908815 5.62238 0.0639963 0.0632334 7.95077 0.0520182 0.0688777 1.62407 0.0335526 0.033444 7.6 7.8 513365 14714 15054 14324
7.9 4.34432 0.148144 0.129883 7.08632 0.143475 0.0913262 1.37206 0.0932904 0.0789152 5.68846 0.146552 0.148588 7.96584 0.0983214 0.104454 1.6255 0.0967581 0.10092 5.79631 0.0617781 0.0714035 8.10346 0.0658216 0.0691652 1.74111 0.0672978 0.0556489 7.8 8 425484 13664 13674 13155
8.1 4.28145 0.27936 0.169699 7.13582 0.465636 0.204998 1.40216 0.126548 0.0737057 5.79535 0.208473 0.138688 8.11564 0.252688 0.144519 1.69817 0.110713 0.0794214 6.01302 0.0841608 0.0967546 8.34639 0.116973 0.105881 1.88097 0.0354385 0.0428177 8 8.2 346744 12236 12350 11625
8.3 4.60133 0.726043 0.361177 8.15137 1.06673 0.770146 1.54957 0.28605 0.163416 6.12698 0.340168 0.261549 8.72116 0.777678 0.403979 1.89459 0.216359 0.148431 6.36563 0.197443 0.14898 8.91002 0.294516 0.24453 2.03926 0.129513 0.0896749 8.2 8.4 285510 11278 11484 10775
8.5 5.01586 0.86758 0.532323 8.87458 0.762294 0.637498 1.6886 0.399837 0.219783 6.42715 0.392258 0.259748 9.60086 0.852364 0.582476 2.17424 0.338461 0.192214 6.70877 0.158352 0.142181 9.41751 0.316864 0.190142 2.35865 0.14784 0.120975 8.4 8.6 237986 10830 10483 10101
8.7 5.10282 0.732068 0.45281 8.82739 0.57255 0.445449 1.78601 0.348887 0.204984 6.42884 0.376249 0.248467 9.78519 0.658442 0.590433 2.2048 0.263179 0.16803 6.87135 0.119502 0.0884099 9.50062 0.249949 0.167806 2.54197 0.111171 0.119401 8.6 8.8 196701 9691 9322 8776
8.9 4.92816 0.678269 0.469251 8.53221 0.54278 0.426188 1.72153 0.303887 0.199308 6.3835 0.3823 0.2469 9.77304 0.590624 0.530751 2.15035 0.287462 0.171718 6.92026 0.129038 0.139401 9.59001 0.223689 0.194958 2.66052 0.161296 0.169092 8.8 9 158099 8593 7598 7529
9.1 4.75112 0.636627 0.501676 8.25979 0.520694 0.466569 1.57689 0.327692 0.171034 6.13888 0.349627 0.227642 9.53694 0.580609 0.473796 2.09087 0.259835 0.176211 6.89543 0.108516 0.114157 9.59593 0.228193 0.162312 2.55105 0.123077 0.127834 9 9.2 127872 7441 6391 6233
