#Observed stellar masses in Msun
#Infall delay times in Gyr.
#MW Mass Range: 10^11.75 - 10^12.25 Msun.
#Group Mass Range: 10^12.75 - 10^13.25 Msun.
#Cluster Mass Range: 10^13.75 - 10^14.25 Msun.
#Err+ and Err- are errors over all MCMC points.
#+1 and -1 sigma are the 84th and 16th percentile ranges for galaxies in a single model.
#All satellites selected at a=0.663123.
#Quenched threshold: observed SSFR < 1e-11/yr
#Bestfit_X_Counts is the number of galaxies in the bin for the bestfit model.
#SM Median_Infall_Delay_Time(MW) Err+ Err- +1_sigma_Infall_Delay_Time(MW) Err+ Err- -1_sigma_Infall_Delay_Time(MW) Err+ Err- Median_Infall_Delay_Time(GR) Err+ Err- +1_sigma_Infall_Delay_Time(GR) Err+ Err- -1_sigma_Infall_Delay_Time(GR) Err+ Err- Median_Infall_Delay_Time(CL) Err+ Err- +1_sigma_Infall_Delay_Time(CL) Err+ Err- -1_sigma_Infall_Delay_Time(CL) Err+ Err- SM_Left SM_Right Bestfit_Galaxy_Counts Bestfit_Sats_MW_Counts Bestfit_Sats_GR_Counts Bestfit_Sats_Cluster_Counts
7.3 2.33958 0.184522 0.175467 4.13845 0.0893168 0.0863571 0.7484 0.062911 0.0518013 2.76162 0.197656 0.183658 4.4763 0.102194 0.0785122 0.826619 0.0525908 0.0541115 2.88446 0.0808933 0.0927866 4.51826 0.0494637 0.0773201 0.877435 0.0293695 0.0204448 7.2 7.4 607813 20001 17199 12001
7.5 2.42092 0.137673 0.155407 4.1666 0.104308 0.0953875 0.761871 0.069195 0.0502964 2.88891 0.173554 0.139883 4.55709 0.0940905 0.069386 0.843274 0.0504385 0.0306966 3.02598 0.0644164 0.0583076 4.66013 0.0600033 0.0544825 0.929083 0.0197884 0.0199022 7.4 7.6 504913 18037 15689 10693
7.7 2.41699 0.226524 0.128307 4.26285 0.345358 0.177444 0.810152 0.086966 0.0646669 3.04037 0.194685 0.14392 4.70593 0.163187 0.145813 0.877074 0.0662162 0.0487815 3.18051 0.0758708 0.0917773 4.82638 0.0872941 0.0732522 0.996133 0.0369151 0.0479435 7.6 7.8 418010 16081 13580 9367
7.9 2.61776 0.547084 0.236906 4.97428 0.990695 0.596385 0.874833 0.198131 0.0967336 3.27914 0.333359 0.222637 5.16957 0.705613 0.369518 0.953622 0.142023 0.0745103 3.46462 0.140295 0.142357 5.23521 0.217441 0.212348 1.08662 0.0441095 0.0428222 7.8 8 347305 15018 12382 8810
8.1 3.06659 0.644972 0.36733 5.93854 0.461124 0.537369 1.05119 0.260074 0.142234 3.6199 0.364282 0.270214 6.15675 0.627384 0.606131 1.10946 0.181347 0.0964379 3.79519 0.154763 0.14303 5.9237 0.377297 0.331911 1.23619 0.0974563 0.0763215 8 8.2 294084 15032 11962 8395
8.3 3.25252 0.591858 0.335357 6.09219 0.256801 0.26805 1.13626 0.247193 0.134759 3.72495 0.334743 0.202065 6.56258 0.317219 0.355255 1.16543 0.180688 0.0987079 4.055 0.107083 0.103303 6.32197 0.224721 0.218425 1.4225 0.0657095 0.0588616 8.2 8.4 247311 14741 11101 7859
8.5 3.22632 0.524195 0.316779 5.99299 0.226899 0.249948 1.11583 0.232162 0.129989 3.74694 0.293671 0.206288 6.57031 0.259068 0.347486 1.25139 0.171024 0.106486 3.99617 0.0963547 0.0835507 6.33014 0.221918 0.200814 1.37744 0.0391467 0.0436804 8.4 8.6 201167 13261 9757 6769
8.7 3.10934 0.482914 0.309188 5.78622 0.248034 0.238717 1.09327 0.192727 0.107695 3.70614 0.266412 0.202111 6.47658 0.272512 0.338489 1.18842 0.145548 0.0968211 4.06328 0.0981455 0.087014 6.34937 0.15282 0.155794 1.43084 0.0710111 0.0603573 8.6 8.8 161586 11603 8332 5618
8.9 2.98041 0.464122 0.311367 5.49985 0.302738 0.256592 1.05577 0.193908 0.122777 3.63785 0.247879 0.205582 6.4145 0.247165 0.309805 1.2231 0.125182 0.0874 4.04012 0.0777683 0.0744309 6.29406 0.161843 0.157134 1.38695 0.0405803 0.0422399 8.8 9 129593 9826 6931 4653
9.1 2.94078 0.421061 0.300195 5.39014 0.298261 0.216311 0.986714 0.176159 0.104951 3.54423 0.275302 0.178036 6.37413 0.227835 0.314633 1.1752 0.15063 0.0830637 4.02067 0.0937438 0.0726013 6.28804 0.156782 0.187361 1.3732 0.0511465 0.0420674 9 9.2 104716 8364 5738 4002
