#Observed stellar masses in Msun
#Quenching delay times in Gyr.
#MW Mass Range: 10^11.75 - 10^12.25 Msun.
#Group Mass Range: 10^12.75 - 10^13.25 Msun.
#Cluster Mass Range: 10^13.75 - 10^14.25 Msun.
#Err+ and Err- are errors over all MCMC points.
#+1 and -1 sigma are the 84th and 16th percentile ranges for galaxies in a single model.
#All satellites selected at a=0.865623.
#Quenched threshold: observed SSFR < 1e-11/yr
#Bestfit_X_Counts is the number of quenched(all)/quenched after infall(sats) galaxies in the bin for the bestfit model.
#SM Median_Quenching_Delay_Time(MW) Err+ Err- +1_sigma_Quenching_Delay_Time(MW) Err+ Err- -1_sigma_Quenching_Delay_Time(MW) Err+ Err- Median_Quenching_Delay_Time(GR) Err+ Err- +1_sigma_Quenching_Delay_Time(GR) Err+ Err- -1_sigma_Quenching_Delay_Time(GR) Err+ Err- Median_Quenching_Delay_Time(CL) Err+ Err- +1_sigma_Quenching_Delay_Time(CL) Err+ Err- -1_sigma_Quenching_Delay_Time(CL) Err+ Err- SM_Left SM_Right Bestfit_Galaxy_Counts Bestfit_Sats_MW_Counts Bestfit_Sats_GR_Counts Bestfit_Sats_Cluster_Counts
7.3 3.3775 0.4535 0.465 5.68539 0.315176 0.452591 1.49794 0.287494 0.298688 4.04667 0.467619 0.537292 6.06021 0.33554 0.481494 1.85307 0.375983 0.349655 4.04688 0.435625 0.63125 6.13764 0.251173 0.440392 1.81377 0.276989 0.288097 7.2 7.4 7565 1222 1508 1579
7.5 3.33125 0.457212 0.43125 5.66898 0.29822 0.442315 1.51476 0.231796 0.292808 4.05536 0.470357 0.553571 6.10473 0.309286 0.479137 1.80326 0.358914 0.254073 4.11875 0.45125 0.58125 6.22315 0.292796 0.422792 1.86059 0.294439 0.268792 7.4 7.6 8484 1551 1774 1913
7.7 3.24 0.3975 0.4185 5.56927 0.292737 0.390153 1.48372 0.213472 0.248805 4.01471 0.425679 0.538236 6.14161 0.233931 0.413382 1.75367 0.331224 0.260908 4.115 0.445714 0.553462 6.28205 0.290413 0.420553 1.7789 0.272611 0.289676 7.6 7.8 9306 1700 2046 2090
7.9 3.125 0.521667 0.382292 5.47519 0.572427 0.449153 1.39938 0.265934 0.235044 3.83393 0.5625 0.510491 6.11074 0.400515 0.458575 1.70604 0.359577 0.262458 4.08947 0.58168 0.528224 6.37112 0.369762 0.400648 1.72676 0.347104 0.243117 7.8 8 10238 2041 2355 2375
8.1 3.41641 0.9125 0.612656 6.02163 0.87658 0.722522 1.47337 0.428888 0.307949 4.175 0.642105 0.582143 6.41035 0.867514 0.494895 1.90221 0.437404 0.419469 4.30833 0.508333 0.5625 6.6446 0.488617 0.432997 1.84045 0.363708 0.319785 8 8.2 12083 2501 2836 2989
8.3 3.80179 0.663901 0.683403 6.57806 0.629524 0.691389 1.5625 0.38882 0.339416 4.40833 0.624667 0.605303 7.00346 0.691977 0.607918 1.91977 0.447635 0.422889 4.41957 0.484601 0.504243 6.98815 0.479516 0.43118 1.96291 0.398118 0.375127 8.2 8.4 14517 3270 3564 3720
8.5 3.7 0.52093 0.564024 6.49103 0.487923 0.560071 1.48087 0.302162 0.236448 4.21087 0.502821 0.601048 7.04669 0.526976 0.629876 1.7031 0.316794 0.275401 4.23583 0.521459 0.413465 6.88312 0.46946 0.383485 1.8082 0.370391 0.322223 8.4 8.6 15817 3655 3923 3966
8.7 3.21595 0.49308 0.438742 6.08866 0.493802 0.48615 1.33191 0.236006 0.205512 3.87045 0.497254 0.496079 6.68467 0.496014 0.554064 1.55163 0.276318 0.24258 3.92188 0.428125 0.411161 6.71151 0.371974 0.485389 1.56426 0.264597 0.215333 8.6 8.8 16105 3744 3775 3922
8.9 2.9625 0.426389 0.419643 5.69856 0.421276 0.45645 1.20762 0.202819 0.21678 3.54348 0.455206 0.518478 6.36667 0.363124 0.562835 1.4162 0.189367 0.220834 3.62035 0.439266 0.384349 6.31538 0.407296 0.437002 1.44031 0.22447 0.230734 8.8 9 15923 3638 3511 3674
9.1 2.59583 0.345343 0.314167 5.31282 0.304299 0.419639 1.01416 0.200931 0.166343 3.16987 0.360485 0.4413 5.83477 0.454867 0.420566 1.17941 0.160108 0.201777 3.35227 0.400727 0.450189 6.12793 0.357282 0.406932 1.3123 0.202725 0.213794 9 9.2 15711 3603 3109 3360
9.3 2.27619 0.364599 0.289652 4.79461 0.367419 0.428502 0.909963 0.165202 0.179808 2.79038 0.371849 0.362528 5.57669 0.392766 0.46899 1.06989 0.166304 0.181826 2.96167 0.385208 0.360833 5.70721 0.325704 0.487248 1.15273 0.154824 0.189787 9.2 9.4 15377 3023 2828 3024
9.5 2.069 0.277951 0.239213 4.45978 0.336901 0.403639 0.820983 0.128122 0.142927 2.53971 0.289461 0.320351 5.2307 0.408725 0.464447 0.850815 0.202155 0.152037 2.70119 0.354244 0.344709 5.24951 0.33311 0.385389 0.999195 0.138561 0.132673 9.4 9.6 15458 2603 2621 2778
9.7 1.94306 0.243611 0.205934 4.26137 0.274562 0.352058 0.686294 0.150984 0.12434 2.13167 0.199368 0.250714 4.72376 0.278934 0.273343 0.672613 0.112554 0.117455 2.41019 0.276657 0.312685 5.06637 0.322999 0.377645 0.858579 0.128255 0.144812 9.6 9.8 15936 1975 2379 2604
9.9 1.80119 0.166667 0.139286 3.89686 0.247619 0.36831 0.606576 0.138458 0.129155 1.83696 0.147018 0.140445 4.1356 0.275832 0.252289 0.552333 0.0818309 0.0919034 2.04625 0.227663 0.232969 4.51883 0.323602 0.303444 0.639465 0.0959822 0.142551 9.8 10 16437 1450 2298 2342
10.1 1.78929 0.125714 0.144841 3.67115 0.173907 0.182603 0.634644 0.0953578 0.122814 1.50556 0.0935516 0.0683215 3.61459 0.250306 0.291777 0.394035 0.0681265 0.0456391 1.69138 0.162192 0.142421 4.00641 0.309867 0.310936 0.477212 0.0515196 0.0389143 10 10.2 18157 896 2114 2170
10.3 1.71346 0.189664 0.127747 3.70912 0.299243 0.14855 0.453201 0.121951 0.0686348 1.33485 0.0497669 0.0576746 3.1282 0.210182 0.194389 0.315843 0.0378319 0.0667325 1.52708 0.0890931 0.131771 3.68643 0.162539 0.271428 0.411008 0.0388577 0.0468753 10.2 10.4 19178 440 1990 1945
10.5 1.625 0.0928571 0.1375 3.62067 0.0935004 0.143635 0.496319 0.0718087 0.0508012 1.13088 0.045138 0.0515856 2.63932 0.117868 0.124365 0.23567 0.00807233 0.00871544 1.30403 0.0662802 0.0940322 3.25363 0.230336 0.198087 0.297341 0.0244092 0.0556037 10.4 10.6 20425 172 1736 1514
10.7 1.3875 0.220833 0.0875001 4.22644 0.146874 0.203126 0.479809 0.0834132 0.0609358 1.02679 0.0391234 0.0466576 2.29032 0.104781 0.101015 0.225587 0.00697215 0.00750665 1.14211 0.053728 0.0784689 2.65775 0.159204 0.160849 0.243943 0.0141019 0.00837328 10.6 10.8 19151 63 1263 1144
10.9 1.45 0.225 0.0333333 3.70961 1.24207 0.776202 0.524521 0.0643419 0.197597 0.984259 0.0443121 0.0304713 2.06171 0.135576 0.126887 0.218434 0.00606094 0.00755538 0.991667 0.0661458 0.0440476 2.41885 0.0668993 0.111573 0.223806 0.00735418 0.0122509 10.8 11 14874 20 685 654
11.1 2 0.85 0.875 3.86034 0.134134 1.00793 0.405529 0.0262017 0.215866 0.85 0.08125 0.05 2.12583 0.124481 0.188101 0.190126 0.0124685 0.0151024 0.8025 0.035 0.0615909 2.08773 0.164487 0.185176 0.177422 0.0156991 0.0149613 11 11.2 8954 4 179 283
11.3 0 0 0 0 0 0 0 0 0 0.8375 0.1625 0.1625 1.62235 0.0944706 0.0825715 0.216227 0.0352182 0.0297675 0.70625 0.03125 0.0895833 1.85264 0.192067 0.135454 0.186781 0.0277628 0.0436302 11.2 11.4 4191 0 29 63
11.5 0 0 0 0 0 0 0 0 0 1.025 0.9 1.025 1.21827 0.815865 1.21827 0.165866 1.55 0.165866 0.85 0.075 0.3875 1.49687 0.242067 0.0762017 0.0936302 0.051563 0.0118991 11.4 11.6 1678 0 1 15
11.7 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.35 0.125 0.225 0.476202 0.65 0.334134 0.131731 0.326202 0.0237983 11.6 11.8 533 0 0 2
11.9 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 11.8 12 117 0 0 0
12.1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 12 12.2 16 0 0 0
12.3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 12.2 12.4 4 0 0 0
12.5 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 12.4 12.6 0 0 0 0
12.7 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 12.6 12.8 0 0 0 0
12.9 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 12.8 13 0 0 0 0
13.1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 13 13.2 0 0 0 0
