#Observed stellar masses in Msun
#Quenching delay times in Gyr.
#MW Mass Range: 10^11.75 - 10^12.25 Msun.
#Group Mass Range: 10^12.75 - 10^13.25 Msun.
#Cluster Mass Range: 10^13.75 - 10^14.25 Msun.
#Err+ and Err- are errors over all MCMC points.
#+1 and -1 sigma are the 84th and 16th percentile ranges for galaxies in a single model.
#All satellites selected at a=0.455560.
#Quenched threshold: observed SSFR < 1e-11/yr
#Bestfit_X_Counts is the number of quenched(all)/quenched after infall(sats) galaxies in the bin for the bestfit model.
#SM Median_Quenching_Delay_Time(MW) Err+ Err- +1_sigma_Quenching_Delay_Time(MW) Err+ Err- -1_sigma_Quenching_Delay_Time(MW) Err+ Err- Median_Quenching_Delay_Time(GR) Err+ Err- +1_sigma_Quenching_Delay_Time(GR) Err+ Err- -1_sigma_Quenching_Delay_Time(GR) Err+ Err- Median_Quenching_Delay_Time(CL) Err+ Err- +1_sigma_Quenching_Delay_Time(CL) Err+ Err- -1_sigma_Quenching_Delay_Time(CL) Err+ Err- SM_Left SM_Right Bestfit_Galaxy_Counts Bestfit_Sats_MW_Counts Bestfit_Sats_GR_Counts Bestfit_Sats_Cluster_Counts
7.3 1.49643 0.437662 0.421429 2.67644 0.40505 0.602647 0.694249 0.225425 0.452618 1.51667 0.220833 0.416667 2.56135 0.342731 0.566647 0.731495 0.189036 0.383255 1.65 0.25 0.5 2.63654 0.518269 0.395193 0.456974 0.409378 0.261059 7.2 7.4 482 165 116 35
7.5 1.9 0.4 0.55 3.11746 0.22156 0.542465 0.883235 0.21058 0.304111 1.875 0.375 0.533333 3.27572 0.375723 0.8682 0.873843 0.22428 0.32456 2.15 0.3 0.65 3.3125 0.245552 0.813944 0.960258 0.312582 0.571073 7.4 7.6 693 322 156 57
7.7 2.075 0.265441 0.45 3.32993 0.129917 0.386962 0.960969 0.211256 0.320642 2.175 0.229167 0.5625 3.48437 0.172235 0.352664 1.00838 0.283063 0.332433 1.975 0.128125 0.35 3.3247 0.200059 0.633353 1.12404 0.147117 0.387976 7.6 7.8 1039 590 310 106
7.9 2.06964 0.280357 0.379643 3.30434 0.160057 0.218455 0.972458 0.168935 0.20533 2.27778 0.325631 0.465278 3.55274 0.200265 0.254489 1.11079 0.227678 0.331088 2.3375 0.21875 0.45 3.53461 0.118033 0.397688 1.38486 0.223798 0.439649 7.8 8 1440 749 478 160
8.1 1.9125 0.304891 0.339286 3.15353 0.183917 0.265045 0.874523 0.191031 0.222997 2.22917 0.370833 0.40032 3.52493 0.132214 0.265069 1.02654 0.168811 0.234413 2.25 0.233333 0.296428 3.49046 0.139393 0.314745 1.09279 0.157775 0.243068 8 8.2 1926 1070 641 206
8.3 1.82187 0.278125 0.329502 3.06465 0.11933 0.219858 0.839991 0.169878 0.20242 2 0.3 0.357258 3.4193 0.153986 0.339025 0.927889 0.160029 0.183241 2.2125 0.170833 0.3175 3.41496 0.199295 0.264961 1.19313 0.202971 0.294688 8.2 8.4 2516 1346 765 287
8.5 1.70694 0.251107 0.328373 2.95193 0.136221 0.21751 0.778159 0.128899 0.16281 1.90761 0.234058 0.317132 3.32057 0.131458 0.340929 0.84878 0.130737 0.189762 2.12727 0.247727 0.321023 3.49072 0.226345 0.335073 0.876872 0.106666 0.131675 8.4 8.6 3152 1659 930 323
8.7 1.577 0.242565 0.275 2.8148 0.13786 0.274158 0.727106 0.133939 0.172998 1.81875 0.237203 0.322656 3.20528 0.14092 0.353636 0.835979 0.126469 0.181052 1.96429 0.173214 0.334286 3.20456 0.118511 0.318677 0.892873 0.134537 0.210831 8.6 8.8 3768 1888 1066 351
8.9 1.45806 0.212128 0.245565 2.68239 0.157 0.2874 0.651798 0.099654 0.14106 1.69167 0.263021 0.295833 3.11856 0.153933 0.343645 0.725914 0.129274 0.145819 1.93889 0.161111 0.330556 3.36213 0.162732 0.414946 0.898032 0.159426 0.214895 8.8 9 4242 1992 1190 379
9.1 1.33008 0.193785 0.243331 2.47819 0.142081 0.222927 0.612519 0.109537 0.135169 1.63065 0.199117 0.342252 2.94687 0.142911 0.315687 0.681911 0.119029 0.186071 1.75385 0.224725 0.305513 3.19302 0.166508 0.35397 0.781929 0.136764 0.145267 9 9.2 4759 1829 1294 362
9.3 1.27357 0.193256 0.241185 2.38895 0.163432 0.248351 0.587721 0.0868319 0.141562 1.445 0.178 0.309516 2.76921 0.182294 0.389892 0.615539 0.0865157 0.217116 1.65 0.25 0.241667 2.89454 0.223482 0.301033 0.686169 0.0872124 0.17418 9.2 9.4 5146 1481 1302 359
9.5 1.1891 0.168898 0.192079 2.31826 0.149378 0.258264 0.587756 0.0612464 0.158392 1.25952 0.198289 0.243615 2.57275 0.24507 0.391845 0.496847 0.0875838 0.157122 1.47083 0.179167 0.341288 2.72828 0.187254 0.375486 0.511268 0.0936328 0.110887 9.4 9.6 5532 1165 1267 362
9.7 1.15469 0.171875 0.208854 2.24962 0.182602 0.313454 0.539605 0.0764533 0.13754 1.10735 0.13144 0.194853 2.32612 0.178774 0.322408 0.391798 0.0905952 0.104671 1.38929 0.285714 0.304911 2.62899 0.24077 0.432779 0.549162 0.118753 0.171588 9.6 9.8 6047 785 1287 340
9.9 1.17708 0.162917 0.214583 2.29164 0.161457 0.260364 0.488824 0.088392 0.126835 0.989205 0.100795 0.144673 2.17478 0.165573 0.346685 0.324847 0.0542107 0.0881734 1.18333 0.266667 0.210606 2.3798 0.25947 0.389841 0.474285 0.108051 0.160097 9.8 10 6760 514 1367 354
10.1 1.11667 0.122619 0.174167 2.25588 0.0843055 0.195264 0.38785 0.103548 0.0863444 0.867969 0.0858774 0.103114 1.90888 0.217587 0.251933 0.266417 0.0564769 0.0478634 0.975 0.166667 0.155556 2.18313 0.252067 0.447682 0.29039 0.111746 0.0924422 10 10.2 7677 311 1367 317
10.3 1.17917 0.105833 0.159167 2.23244 0.140794 0.268984 0.423081 0.159776 0.120385 0.736184 0.058381 0.0984724 1.64707 0.216757 0.20472 0.215803 0.0221274 0.0324535 0.848333 0.130833 0.104583 1.92298 0.222334 0.360007 0.26343 0.0934898 0.0537578 10.2 10.4 8782 166 1301 363
10.5 1.1125 0.0875001 0.1825 2.14819 0.166706 0.232815 0.361545 0.115865 0.124621 0.665116 0.0713702 0.0466098 1.52171 0.17121 0.181027 0.190437 0.0228446 0.0254333 0.7475 0.145682 0.11625 1.83036 0.326364 0.304084 0.226414 0.0273625 0.0408679 10.4 10.6 9633 90 1297 319
