#Observed stellar masses in Msun
#Infall delay times in Gyr.
#MW Mass Range: 10^11.75 - 10^12.25 Msun.
#Group Mass Range: 10^12.75 - 10^13.25 Msun.
#Cluster Mass Range: 10^13.75 - 10^14.25 Msun.
#Err+ and Err- are errors over all MCMC points.
#+1 and -1 sigma are the 84th and 16th percentile ranges for galaxies in a single model.
#All satellites selected at a=0.409997.
#Quenched threshold: observed SSFR < 1e-11/yr
#Bestfit_X_Counts is the number of galaxies in the bin for the bestfit model.
#SM Median_Infall_Delay_Time(MW) Err+ Err- +1_sigma_Infall_Delay_Time(MW) Err+ Err- -1_sigma_Infall_Delay_Time(MW) Err+ Err- Median_Infall_Delay_Time(GR) Err+ Err- +1_sigma_Infall_Delay_Time(GR) Err+ Err- -1_sigma_Infall_Delay_Time(GR) Err+ Err- Median_Infall_Delay_Time(CL) Err+ Err- +1_sigma_Infall_Delay_Time(CL) Err+ Err- -1_sigma_Infall_Delay_Time(CL) Err+ Err- SM_Left SM_Right Bestfit_Galaxy_Counts Bestfit_Sats_MW_Counts Bestfit_Sats_GR_Counts Bestfit_Sats_Cluster_Counts
7.3 1.01791 0.156024 0.115745 1.91231 0.218458 0.1729 0.350345 0.0504446 0.0357413 1.05687 0.107338 0.0888293 1.96821 0.10751 0.10787 0.367894 0.0261998 0.0238921 1.16636 0.0425941 0.0423385 2.03685 0.0706468 0.102132 0.4048 0.0158348 0.0222907 7.2 7.4 583619 24863 12687 1761
7.5 1.22548 0.232566 0.174473 2.4708 0.341486 0.404522 0.420957 0.0878387 0.0591326 1.25558 0.17324 0.139891 2.28556 0.361949 0.218812 0.410352 0.0538972 0.0385326 1.36566 0.082957 0.118973 2.35674 0.205817 0.184699 0.45524 0.0393898 0.0334546 7.4 7.6 477417 24249 12110 1666
7.7 1.45303 0.273256 0.182578 2.88403 0.163187 0.199225 0.498197 0.120788 0.0629668 1.4987 0.183746 0.144981 2.99382 0.214173 0.36597 0.497757 0.0827604 0.0550314 1.58654 0.121283 0.0976679 2.9164 0.202415 0.230319 0.571927 0.0371113 0.0324824 7.6 7.8 395113 25055 11686 1773
7.9 1.56693 0.276052 0.163201 2.97407 0.120485 0.0961242 0.552651 0.113226 0.0684429 1.65324 0.189467 0.140497 3.2334 0.101882 0.148061 0.562819 0.0771495 0.0473304 1.85678 0.0864236 0.107632 3.32264 0.051945 0.105138 0.675934 0.0502951 0.0508881 7.8 8 322682 23924 10936 1735
8.1 1.57954 0.232648 0.13924 2.95597 0.0990527 0.086935 0.554499 0.104474 0.0612289 1.71939 0.163263 0.118578 3.27681 0.0770392 0.0765533 0.607104 0.0636042 0.0559819 1.85635 0.0503167 0.0613186 3.30275 0.06041 0.07495 0.725285 0.032831 0.0379435 8 8.2 257663 21248 9862 1479
8.3 1.53879 0.20052 0.134134 2.87261 0.0863924 0.0818503 0.531495 0.0873823 0.056053 1.69585 0.162104 0.114655 3.23452 0.0717242 0.0637732 0.577115 0.0791491 0.0429108 1.88817 0.100539 0.0701466 3.27647 0.0802689 0.0692868 0.708839 0.037143 0.0364054 8.2 8.4 202709 18325 8359 1276
8.5 1.45044 0.183865 0.125803 2.75938 0.100864 0.0780458 0.513108 0.0759529 0.0505267 1.64688 0.1358 0.107416 3.19097 0.0715249 0.0737813 0.592462 0.0726575 0.0573825 1.83342 0.0633177 0.0668736 3.27455 0.0271416 0.0551562 0.663551 0.030063 0.0273042 8.4 8.6 160088 16040 6820 1044
8.7 1.40887 0.161148 0.117897 2.68437 0.0899153 0.0847757 0.475911 0.060795 0.0489528 1.61246 0.135043 0.0999548 3.16316 0.0588372 0.0528672 0.582976 0.0561783 0.0410638 1.83513 0.0458308 0.0517988 3.22279 0.0289533 0.0545084 0.665763 0.0260509 0.0274859 8.6 8.8 125533 13389 5902 907
8.9 1.33968 0.142581 0.117203 2.57297 0.101601 0.0983589 0.456441 0.0615775 0.041303 1.59706 0.124173 0.0900428 3.11268 0.0512242 0.0521557 0.577064 0.0493649 0.0369512 1.86355 0.0481044 0.0455173 3.26064 0.0399973 0.0402617 0.661644 0.0213454 0.0338221 8.8 9 98919 10840 4963 740
9.1 1.27561 0.139235 0.10224 2.50985 0.101217 0.0884473 0.428315 0.0506094 0.0435029 1.56588 0.127031 0.0938127 3.03698 0.0698647 0.0673163 0.547538 0.0562904 0.034853 1.81375 0.0430295 0.0454818 3.27152 0.0643592 0.085891 0.635492 0.0475336 0.0414806 9 9.2 77267 8127 4214 618
9.3 1.25148 0.127052 0.11416 2.45369 0.0947545 0.0975015 0.393294 0.0405443 0.0430025 1.52144 0.106928 0.0922571 2.98539 0.0617917 0.0777166 0.545608 0.043722 0.0467444 1.85097 0.0606784 0.0811189 3.15218 0.0580475 0.0629728 0.717458 0.0201607 0.020582 9.2 9.4 59755 5563 3364 477
9.5 1.19724 0.111184 0.110147 2.3604 0.104131 0.103951 0.341621 0.0457931 0.0343896 1.49448 0.111471 0.0778729 2.92667 0.06633 0.0765891 0.526529 0.0580021 0.0410476 1.88452 0.0721706 0.0819054 3.28369 0.0368109 0.0464206 0.678904 0.0331675 0.0322306 9.4 9.6 46607 3669 2956 417
9.7 1.20079 0.11322 0.114119 2.38646 0.0795662 0.0838163 0.32692 0.0332442 0.0343577 1.44046 0.105333 0.0765102 2.84972 0.0535033 0.0580783 0.518759 0.0487795 0.0334563 1.7604 0.0642842 0.0820191 3.17727 0.0414801 0.049545 0.710952 0.0496238 0.0481833 9.6 9.8 37617 2196 2586 355
9.9 1.2751 0.10778 0.120623 2.41812 0.0752196 0.103337 0.316616 0.0407512 0.0352421 1.40564 0.0852247 0.0652969 2.76057 0.0432448 0.0419693 0.544475 0.0319943 0.0383142 1.72151 0.0450369 0.0790942 3.10816 0.0282986 0.0620713 0.652096 0.0260624 0.0312286 9.8 10 31771 1174 2378 314
10.1 1.40436 0.141135 0.1025 2.56989 0.0870059 0.0599704 0.314959 0.0454522 0.0336231 1.31785 0.095626 0.0798368 2.61172 0.0733795 0.0606368 0.486832 0.0375828 0.0356469 1.65055 0.061353 0.0593915 3.05502 0.0756316 0.0983474 0.698557 0.05791 0.0403529 10 10.2 27500 604 2255 278
10.3 1.60749 0.123341 0.218001 2.60758 0.096045 0.0691841 0.306204 0.12101 0.0440265 1.24625 0.0785439 0.0674781 2.50492 0.0599439 0.0699136 0.447031 0.0249363 0.0249349 1.65561 0.0447429 0.0802372 2.86368 0.0440905 0.0403323 0.690027 0.0405037 0.0491152 10.2 10.4 24643 298 2080 261
10.5 1.76368 0.105542 0.0835615 2.65962 0.119725 0.0307148 0.461228 0.101092 0.0685889 1.12009 0.0730125 0.0698721 2.32959 0.0840909 0.0935447 0.401178 0.0178871 0.0205858 1.61332 0.0407081 0.0701683 2.85647 0.0678856 0.0622473 0.623597 0.0463646 0.032927 10.4 10.6 22003 142 1937 281
10.7 1.7522 0.0800836 0.0634004 2.6866 0.0735247 0.143374 0.597502 0.208459 0.211379 1.04921 0.064281 0.0554777 2.23347 0.0758822 0.0740452 0.361645 0.0276794 0.0223069 1.54902 0.0576427 0.0812421 2.64478 0.0631247 0.0568316 0.566905 0.0401353 0.0889629 10.6 10.8 17494 52 1496 235
10.9 1.75794 0.25471 0.0865092 2.55009 0.230692 0.0618982 0.602967 0.195983 0.062042 0.954866 0.0520344 0.042924 2.08519 0.0864158 0.0624785 0.289375 0.0173166 0.014046 1.49168 0.0899602 0.0487484 2.90301 0.113099 0.155549 0.470423 0.125717 0.0285687 10.8 11 12001 19 895 186
11.1 1.7407 0.599567 0.899027 2.95363 0.195566 0.38002 0.775199 0.0451283 0.150576 0.924305 0.0623849 0.0539732 2.01987 0.136775 0.152628 0.324799 0.0225469 0.0278735 1.14591 0.135943 0.119022 2.76855 0.19309 0.220052 0.426228 0.0474834 0.0351278 11 11.2 6216 6 447 106
11.3 1.53141 0.140018 0 2.34181 0.251382 0.786362 1.50732 0.0112041 0.85508 0.983895 0.0368611 0.0270918 2.26298 0.0416634 0.0809722 0.298109 0.0231278 0.0233727 1.17323 0.0363244 0.0364293 2.258 0.46767 0.157025 0.286982 0.112047 0.0278429 11.2 11.4 2184 4 141 38
