#Observed stellar masses in Msun
#Quenching delay times in Gyr.
#MW Mass Range: 10^11.75 - 10^12.25 Msun.
#Group Mass Range: 10^12.75 - 10^13.25 Msun.
#Cluster Mass Range: 10^13.75 - 10^14.25 Msun.
#Err+ and Err- are errors over all MCMC points.
#+1 and -1 sigma are the 84th and 16th percentile ranges for galaxies in a single model.
#All satellites selected at a=0.237873.
#Quenched threshold: observed SSFR < 1e-11/yr
#Bestfit_X_Counts is the number of quenched(all)/quenched after infall(sats) galaxies in the bin for the bestfit model.
#SM Median_Quenching_Delay_Time(MW) Err+ Err- +1_sigma_Quenching_Delay_Time(MW) Err+ Err- -1_sigma_Quenching_Delay_Time(MW) Err+ Err- Median_Quenching_Delay_Time(GR) Err+ Err- +1_sigma_Quenching_Delay_Time(GR) Err+ Err- -1_sigma_Quenching_Delay_Time(GR) Err+ Err- Median_Quenching_Delay_Time(CL) Err+ Err- +1_sigma_Quenching_Delay_Time(CL) Err+ Err- -1_sigma_Quenching_Delay_Time(CL) Err+ Err- SM_Left SM_Right Bestfit_Galaxy_Counts Bestfit_Sats_MW_Counts Bestfit_Sats_GR_Counts Bestfit_Sats_Cluster_Counts
7.3 0.3625 0.2 0.3625 0.550101 0.310235 0.550101 0.0817311 0.165748 0.0817311 0 0.675 0 0 0.930045 0 0 0.505529 0 0 0 0 0 0 0 0 0 0 7.2 7.4 50 3 0 0
7.5 0.375 0.233333 0.375 0.555349 0.278785 0.555349 0.0936302 0.241227 0.0936302 0 0.525 0 0 0.685336 0 0 0.233294 0 0 0 0 0 0 0 0 0 0 7.4 7.6 60 2 0 0
7.7 0.3 0.325 0.3 0.530916 0.346599 0.530916 0.107933 0.2 0.107933 0 0.675 0 0 0.942067 0 0 0.288554 0 0 0 0 0 0 0 0 0 0 7.6 7.8 67 11 2 0
7.9 0.234371 0.303129 0.234371 0.384134 0.515931 0.384134 0.0896638 0.155529 0.0896638 0 1 0 0 1.04207 0 0 0.815866 0 0 0 0 0 0 0 0 0 0 7.8 8 72 17 0 0
8.1 0.225 0.315625 0.225 0.518269 0.323993 0.518269 0.126563 0.138536 0.126563 0 0.75 0 0 0.942067 0 0 0.465866 0 0 0 0 0 0 0 0 0 0 8 8.2 71 27 5 0
8.3 0.262821 0.312179 0.262821 0.536345 0.410253 0.536345 0.115729 0.275778 0.115729 0 0.7625 0 0 1.02205 0 0 0.339664 0 0 0 0 0 0 0 0 0 0 8.2 8.4 84 41 6 0
8.5 0.423611 0.136389 0.423611 0.542067 0.377322 0.542067 0.16996 0.245906 0.16996 0.325 0.25 0.325 0.484134 0.434134 0.484134 0.117112 0.248753 0.117112 0 0 0 0 0 0 0 0 0 8.4 8.6 118 65 13 0
8.7 0.425 0.15 0.425 0.777032 0.293641 0.777032 0.194952 0.136779 0.194952 0.284211 0.232456 0.284211 0.510015 0.430177 0.510015 0.107933 0.161059 0.107933 0 0 0 0 0 0 0 0 0 8.6 8.8 167 81 17 0
8.9 0.397872 0.0824848 0.397872 0.633412 0.227883 0.633412 0.152233 0.0836661 0.152233 0.466667 0.258333 0.466667 0.816824 0.343512 0.816824 0.203126 0.218269 0.203126 0 0 0 0 0 0 0 0 0 8.8 9 267 109 26 0
9.1 0.45 0.0875 0.45 0.758169 0.123798 0.758169 0.20352 0.105135 0.20352 0.45 0.11875 0.45 0.778706 0.11937 0.778706 0.170097 0.138558 0.170097 0 0 0 0 0 0 0 0 0 9 9.2 323 149 41 0
