#Observed stellar masses in Msun
#Infall delay times in Gyr.
#MW Mass Range: 10^11.75 - 10^12.25 Msun.
#Group Mass Range: 10^12.75 - 10^13.25 Msun.
#Cluster Mass Range: 10^13.75 - 10^14.25 Msun.
#Err+ and Err- are errors over all MCMC points.
#+1 and -1 sigma are the 84th and 16th percentile ranges for galaxies in a single model.
#All satellites selected at a=0.359372.
#Quenched threshold: observed SSFR < 1e-11/yr
#Bestfit_X_Counts is the number of galaxies in the bin for the bestfit model.
#SM Median_Infall_Delay_Time(MW) Err+ Err- +1_sigma_Infall_Delay_Time(MW) Err+ Err- -1_sigma_Infall_Delay_Time(MW) Err+ Err- Median_Infall_Delay_Time(GR) Err+ Err- +1_sigma_Infall_Delay_Time(GR) Err+ Err- -1_sigma_Infall_Delay_Time(GR) Err+ Err- Median_Infall_Delay_Time(CL) Err+ Err- +1_sigma_Infall_Delay_Time(CL) Err+ Err- -1_sigma_Infall_Delay_Time(CL) Err+ Err- SM_Left SM_Right Bestfit_Galaxy_Counts Bestfit_Sats_MW_Counts Bestfit_Sats_GR_Counts Bestfit_Sats_Cluster_Counts
7.3 0.843103 0.121187 0.101086 1.6341 0.242787 0.181667 0.29609 0.0406419 0.0333123 0.85862 0.0955615 0.0725946 1.6117 0.13354 0.124134 0.308551 0.0249166 0.0284938 0.906832 0.0561638 0.0471156 1.6054 0.110118 0.100865 0.292671 0.0199159 0.0167218 7.2 7.4 597055 25957 9950 564
7.5 1.02093 0.176821 0.168435 2.11296 0.179588 0.2843 0.351304 0.0667912 0.0548353 1.04245 0.130753 0.134919 2.03397 0.280466 0.277938 0.348696 0.0472747 0.0313585 1.13344 0.104854 0.108033 1.98563 0.267742 0.217017 0.382858 0.0621751 0.0479432 7.4 7.6 491926 26247 9812 572
7.7 1.18637 0.194265 0.16636 2.34191 0.105808 0.136652 0.415009 0.0806317 0.0620826 1.22074 0.14697 0.132911 2.50164 0.0983698 0.19632 0.417371 0.0559432 0.0507292 1.37849 0.0675716 0.109971 2.59111 0.0889938 0.201474 0.537724 0.0435304 0.0490569 7.6 7.8 401015 26349 9622 576
7.9 1.26577 0.191457 0.131379 2.3893 0.0767229 0.0787616 0.443685 0.0761433 0.0512112 1.34146 0.15161 0.107465 2.6112 0.0606029 0.0707026 0.454961 0.0614951 0.0396157 1.3906 0.0400597 0.045092 2.67442 0.0442138 0.0416138 0.536521 0.0304989 0.0243464 7.8 8 321247 24941 9105 559
8.1 1.26667 0.163539 0.122676 2.36208 0.0765686 0.067863 0.437734 0.0722912 0.0440046 1.39639 0.13402 0.106444 2.63956 0.0501189 0.0495214 0.486545 0.0692382 0.0453691 1.49927 0.068072 0.0654576 2.69992 0.0248034 0.040843 0.551041 0.0355988 0.0248647 8 8.2 250989 21797 7878 534
8.3 1.21509 0.154349 0.101002 2.28731 0.0663505 0.0716729 0.426795 0.0649759 0.0419821 1.38961 0.106185 0.0941609 2.61909 0.0467429 0.0464859 0.473735 0.0526135 0.0365426 1.5348 0.0513626 0.0532275 2.68634 0.0428543 0.0388072 0.552129 0.037626 0.02858 8.2 8.4 194794 18673 6660 422
8.5 1.1526 0.137672 0.0936986 2.19344 0.0679836 0.0668206 0.406588 0.0564743 0.042335 1.36665 0.0971688 0.0877293 2.58107 0.0379646 0.0462263 0.485085 0.0415395 0.0418438 1.54371 0.0365046 0.0435572 2.70006 0.0300367 0.0522027 0.565345 0.0201614 0.0246066 8.4 8.6 150745 15867 5543 371
8.7 1.10104 0.124853 0.0865437 2.1146 0.0767434 0.0573306 0.376141 0.0478672 0.0350648 1.31819 0.0871742 0.0768982 2.54254 0.0431323 0.038296 0.472042 0.0459669 0.0336694 1.62125 0.0538648 0.0896717 2.71963 0.0373979 0.0321383 0.623616 0.0539003 0.052027 8.6 8.8 116921 12885 4774 286
8.9 1.04482 0.117633 0.090326 2.06048 0.0713267 0.0586076 0.350649 0.0389304 0.0360471 1.32133 0.097191 0.0897627 2.52062 0.0445163 0.045037 0.47171 0.0507878 0.0393812 1.40148 0.0555732 0.0413035 2.68467 0.0536983 0.0738809 0.565338 0.0350738 0.0268974 8.8 9 90299 10254 3905 236
9.1 0.997821 0.0986248 0.0859041 1.99636 0.0695643 0.0610186 0.321059 0.0309364 0.0257218 1.27231 0.100386 0.0792012 2.47476 0.0394046 0.0466397 0.487076 0.0422767 0.0375531 1.53587 0.0959718 0.0463159 2.54622 0.0418413 0.0603561 0.597428 0.0420368 0.0358571 9 9.2 69930 7567 3393 210
