#Observed stellar masses in Msun
#Quenching delay times in Gyr.
#MW Mass Range: 10^11.75 - 10^12.25 Msun.
#Group Mass Range: 10^12.75 - 10^13.25 Msun.
#Cluster Mass Range: 10^13.75 - 10^14.25 Msun.
#Err+ and Err- are errors over all MCMC points.
#+1 and -1 sigma are the 84th and 16th percentile ranges for galaxies in a single model.
#All satellites selected at a=0.445435.
#Quenched threshold: observed SSFR < 1e-11/yr
#Bestfit_X_Counts is the number of quenched(all)/quenched after infall(sats) galaxies in the bin for the bestfit model.
#SM Median_Quenching_Delay_Time(MW) Err+ Err- +1_sigma_Quenching_Delay_Time(MW) Err+ Err- -1_sigma_Quenching_Delay_Time(MW) Err+ Err- Median_Quenching_Delay_Time(GR) Err+ Err- +1_sigma_Quenching_Delay_Time(GR) Err+ Err- -1_sigma_Quenching_Delay_Time(GR) Err+ Err- Median_Quenching_Delay_Time(CL) Err+ Err- +1_sigma_Quenching_Delay_Time(CL) Err+ Err- -1_sigma_Quenching_Delay_Time(CL) Err+ Err- SM_Left SM_Right Bestfit_Galaxy_Counts Bestfit_Sats_MW_Counts Bestfit_Sats_GR_Counts Bestfit_Sats_Cluster_Counts
7.3 1.40227 0.322727 0.377273 2.63918 0.347767 0.700398 0.645196 0.175362 0.405496 1.35 0.292857 0.344445 2.38509 0.434975 0.559253 0.535218 0.278848 0.22458 1.575 0.325 0.6 2.40481 0.55 0.414185 0.508655 0.380773 0.336059 7.2 7.4 438 180 106 29
7.5 1.77 0.337812 0.498572 2.94928 0.236336 0.540713 0.851084 0.163365 0.38858 1.82083 0.354167 0.570833 3.1641 0.303443 0.832848 0.845462 0.270168 0.361084 2.3 0.31875 0.9125 3.18845 0.289067 0.616662 1.15577 0.568026 0.784378 7.4 7.6 605 300 144 39
7.7 1.93269 0.333379 0.511859 3.13557 0.163798 0.368385 0.885907 0.21798 0.257537 2.07917 0.320833 0.558333 3.40682 0.154594 0.408985 1.02549 0.210432 0.409496 1.985 0.1525 0.4725 3.32696 0.181451 0.630087 1.01256 0.163882 0.313 7.6 7.8 909 522 287 99
7.9 2.025 0.25625 0.420833 3.22828 0.111064 0.264333 0.934078 0.227356 0.208954 2.2 0.255882 0.4375 3.42971 0.162161 0.257309 1.01998 0.158722 0.257782 2.18333 0.275 0.483333 3.41298 0.108254 0.472356 1.14143 0.207613 0.332592 7.8 8 1383 723 448 131
8.1 1.94595 0.201276 0.340946 3.08638 0.12188 0.225281 0.900696 0.179625 0.225568 2.165 0.2725 0.43 3.43747 0.117852 0.310465 1.00426 0.19918 0.229912 2.14286 0.169643 0.405357 3.30192 0.252407 0.224437 1.02524 0.19147 0.40812 8 8.2 1734 982 548 164
8.3 1.75 0.206707 0.31 2.92145 0.158139 0.211364 0.783526 0.154539 0.175898 1.97 0.28 0.348125 3.32012 0.144779 0.305034 0.914907 0.143942 0.217813 2.1 0.225 0.286111 3.37596 0.157611 0.29319 0.994261 0.130982 0.204691 8.2 8.4 2305 1300 713 229
8.5 1.64286 0.239643 0.312302 2.88698 0.10184 0.24971 0.743818 0.126973 0.19239 1.8375 0.270833 0.289286 3.20734 0.157943 0.293784 0.87027 0.139677 0.154094 2.025 0.325 0.358333 3.2697 0.192792 0.267545 0.892551 0.139824 0.154804 8.4 8.6 2889 1577 862 231
8.7 1.50242 0.200259 0.26857 2.67945 0.124617 0.252918 0.719934 0.0971072 0.141203 1.75536 0.250198 0.321429 3.11571 0.111227 0.295207 0.785056 0.14574 0.19524 1.9625 0.270833 0.358333 3.21334 0.108824 0.396613 0.930773 0.13642 0.206912 8.6 8.8 3612 1773 1048 297
8.9 1.40705 0.184884 0.238996 2.5738 0.13848 0.257601 0.64595 0.109838 0.151427 1.63289 0.233772 0.294613 2.98848 0.171806 0.334886 0.712695 0.102566 0.167571 1.825 0.18125 0.303571 3.14501 0.109194 0.391939 0.879481 0.131903 0.218088 8.8 9 4088 1857 1152 336
9.1 1.33438 0.180469 0.262946 2.46485 0.117026 0.253253 0.60787 0.107177 0.15875 1.57917 0.206061 0.32526 2.9043 0.163048 0.316383 0.661556 0.114273 0.170684 1.66071 0.174286 0.327381 2.94699 0.276276 0.297956 0.730212 0.128286 0.24316 9 9.2 4580 1761 1139 332
