#Observed stellar masses in Msun
#Infall delay times in Gyr.
#MW Mass Range: 10^11.75 - 10^12.25 Msun.
#Group Mass Range: 10^12.75 - 10^13.25 Msun.
#Cluster Mass Range: 10^13.75 - 10^14.25 Msun.
#Err+ and Err- are errors over all MCMC points.
#+1 and -1 sigma are the 84th and 16th percentile ranges for galaxies in a single model.
#All satellites selected at a=0.979529.
#Quenched threshold: observed SSFR < 1e-11/yr
#Bestfit_X_Counts is the number of galaxies in the bin for the bestfit model.
#SM Median_Infall_Delay_Time(MW) Err+ Err- +1_sigma_Infall_Delay_Time(MW) Err+ Err- -1_sigma_Infall_Delay_Time(MW) Err+ Err- Median_Infall_Delay_Time(GR) Err+ Err- +1_sigma_Infall_Delay_Time(GR) Err+ Err- -1_sigma_Infall_Delay_Time(GR) Err+ Err- Median_Infall_Delay_Time(CL) Err+ Err- +1_sigma_Infall_Delay_Time(CL) Err+ Err- -1_sigma_Infall_Delay_Time(CL) Err+ Err- SM_Left SM_Right Bestfit_Galaxy_Counts Bestfit_Sats_MW_Counts Bestfit_Sats_GR_Counts Bestfit_Sats_Cluster_Counts
7.3 4.52796 0.2809 0.375071 7.46181 0.162648 0.162029 1.24844 0.108889 0.11564 5.38419 0.258085 0.308729 7.97211 0.141616 0.162078 1.37259 0.0838817 0.107727 5.46104 0.164158 0.240088 7.9323 0.127273 0.131118 1.53804 0.0494562 0.068875 7.2 7.4 693635 15909 16725 16528
7.5 4.72629 0.216993 0.251449 7.63226 0.115906 0.152452 1.36768 0.115732 0.118801 5.76088 0.217525 0.262615 8.22336 0.116258 0.117796 1.50936 0.115221 0.10565 5.85994 0.0928955 0.127842 8.24223 0.0970287 0.106093 1.68482 0.05084 0.0619619 7.4 7.6 616254 15457 16298 16040
7.7 4.77887 0.171118 0.175667 7.65943 0.112681 0.115145 1.44725 0.0992713 0.0963945 5.97898 0.155959 0.179957 8.36037 0.103235 0.111156 1.64888 0.0863508 0.114105 6.06245 0.0784321 0.0898166 8.4695 0.0497198 0.0669622 1.77309 0.0387088 0.0445929 7.6 7.8 528213 14526 15165 15343
7.9 4.70154 0.152004 0.163058 7.59013 0.124403 0.0931087 1.51909 0.0894241 0.0964326 6.09203 0.168948 0.148537 8.50898 0.117069 0.108647 1.73817 0.129058 0.110267 6.24056 0.0705853 0.0792389 8.63207 0.0698547 0.0628901 1.83276 0.0473803 0.035904 7.8 8 437728 13641 13986 13860
8.1 4.55195 0.269762 0.134482 7.57408 0.34485 0.149195 1.50552 0.114441 0.0733287 6.2447 0.192418 0.142933 8.63477 0.179258 0.127164 1.85079 0.116767 0.0788485 6.42106 0.0742874 0.0762134 8.82412 0.0900173 0.0633993 2.01013 0.0445657 0.0635422 8 8.2 356248 11945 12517 12402
8.3 4.75569 0.63506 0.331918 8.28151 1.12009 0.61953 1.59636 0.252326 0.120608 6.50471 0.332949 0.22791 9.13256 0.624761 0.327754 2.03894 0.215591 0.146574 6.80651 0.155914 0.152554 9.33169 0.269799 0.217553 2.30531 0.109571 0.115627 8.2 8.4 291310 10993 11499 11258
8.5 5.2385 0.918996 0.510981 9.23594 0.852448 0.676833 1.79538 0.390422 0.184028 6.82922 0.414168 0.257773 9.95191 0.933601 0.600427 2.30936 0.314776 0.202955 7.21776 0.155155 0.138936 9.95894 0.296723 0.19591 2.55858 0.152086 0.157892 8.4 8.6 242709 10439 10384 10529
8.7 5.39606 0.769613 0.505871 9.23542 0.682687 0.428579 1.87286 0.413145 0.182257 6.90013 0.350849 0.298328 10.2404 0.751239 0.513206 2.40713 0.316714 0.196543 7.39012 0.124927 0.136117 10.0868 0.230925 0.189803 2.86047 0.209178 0.193949 8.6 8.8 200853 9592 9471 9446
8.9 5.25879 0.734416 0.536726 9.03509 0.5721 0.45644 1.85442 0.345642 0.215627 6.74834 0.375743 0.269724 10.2848 0.630328 0.558081 2.25352 0.304779 0.196492 7.39 0.144039 0.115746 10.0886 0.235125 0.166405 2.85116 0.169883 0.139447 8.8 9 162087 8417 7732 7995
9.1 5.06981 0.701084 0.512976 8.70019 0.53941 0.43076 1.73065 0.326644 0.183035 6.64967 0.349504 0.28182 10.0553 0.586701 0.545404 2.22044 0.295506 0.214009 7.41152 0.127391 0.115067 10.074 0.249919 0.1822 2.81711 0.130618 0.139506 9 9.2 130280 7251 6443 6576
9.3 4.92176 0.645434 0.45309 8.37847 0.533375 0.416987 1.76861 0.294525 0.208956 6.38571 0.361928 0.267645 10.0373 0.577002 0.497202 2.25719 0.257279 0.144964 7.34368 0.126741 0.159018 10.154 0.182072 0.189008 3.0063 0.171796 0.203793 9.2 9.4 105916 6194 5311 5370
9.5 4.7731 0.702016 0.467716 8.16912 0.573361 0.443799 1.63739 0.341684 0.184053 6.10769 0.438821 0.239042 9.84452 0.588966 0.534855 2.14672 0.258851 0.134481 7.31793 0.134115 0.110147 10.0711 0.191147 0.167506 2.78357 0.155369 0.167852 9.4 9.6 87462 4735 4512 4742
9.7 4.67565 0.550198 0.392524 7.84441 0.603414 0.469206 1.59706 0.250152 0.220175 5.90505 0.4074 0.329505 9.58739 0.545972 0.424611 2.16494 0.196043 0.165525 7.29577 0.131004 0.132061 10.0295 0.203485 0.136388 2.7873 0.182343 0.17039 9.6 9.8 74603 3652 3895 4126
9.9 4.55489 0.571212 0.373119 7.78428 0.567541 0.489506 1.3898 0.315386 0.187471 5.55861 0.485016 0.26848 9.21618 0.480887 0.50176 2.03912 0.257274 0.152942 7.14455 0.129881 0.15215 9.82006 0.204659 0.147418 2.67708 0.151655 0.147341 9.8 10 64282 2482 3559 3643
10.1 4.75916 0.460842 0.430136 7.88263 0.42307 0.521978 1.46915 0.337523 0.23907 5.19442 0.402642 0.290412 8.77233 0.422735 0.396204 1.87425 0.181847 0.148239 7.02034 0.113622 0.0799403 9.76983 0.174413 0.135202 2.63895 0.163632 0.135246 10 10.2 57134 1436 3264 3389
10.3 5.16704 0.437435 0.356657 8.02347 0.452199 0.3171 1.62348 0.306127 0.240777 4.80001 0.439366 0.287114 8.16412 0.519446 0.385138 1.61548 0.23141 0.117977 6.69085 0.109861 0.129848 9.57961 0.163879 0.139927 2.34031 0.0948305 0.0828645 10.2 10.4 50935 661 3321 3150
10.5 6.04247 0.343986 0.500533 8.82546 0.327886 0.317412 2.73003 0.601967 0.549277 4.51826 0.395024 0.378469 7.7581 0.457443 0.288753 1.50708 0.193251 0.126433 6.43203 0.11358 0.113876 9.44401 0.135691 0.119934 2.24809 0.152405 0.0923738 10.4 10.6 44030 237 2959 2686
10.7 7.14455 0.206495 0.47709 10.3023 0.223571 0.134817 4.45729 0.173626 0.597406 4.07033 0.357592 0.309021 7.31834 0.422327 0.380321 1.36105 0.159843 0.1312 5.81623 0.15323 0.136974 8.95601 0.163424 0.205199 2.02811 0.0742548 0.0840325 10.6 10.8 34860 81 2301 2204
10.9 7.28229 0.0687518 0.096395 9.2432 0.479515 0.291273 4.88009 0.414635 0.240815 3.78129 0.420173 0.356129 7.09719 0.363782 0.417135 1.21763 0.156029 0.0985401 5.27109 0.172185 0.136748 8.47202 0.157909 0.141597 1.85388 0.0740675 0.0701571 10.8 11 23670 30 1310 1617
11.1 7.3098 0.247018 0.787985 9.7918 1.58801 0.570971 3.95683 1.33269 0.0585408 3.60773 0.245183 0.280556 6.73259 0.463407 0.337135 1.15054 0.145338 0.0949283 4.3924 0.209788 0.234676 7.69461 0.268462 0.275272 1.54791 0.0896205 0.113751 11 11.2 12413 8 415 862
11.3 9.77447 3.47938 2.34101 11.8296 1.42425 2.0295 9.74879 3.50505 9.69621 2.77097 0.6658 0.358868 6.73462 0.565656 0.861025 0.651964 0.19967 0.161078 3.22664 0.301642 0.136957 6.78043 0.234486 0.326895 1.25156 0.0914882 0.114977 11.2 11.4 5412 1 49 366
11.5 13.2538 0 0 13.2538 0 0 13.2538 0 0 3.25424 2.35024 2.58409 6.71863 0.0395694 0.0263858 0.216272 5.33128 0.0352687 2.27341 0.257942 0.216903 4.99589 0.421397 0.296872 0.619785 0.060166 0.0554802 11.4 11.6 2191 0 2 106
11.7 13.2538 0 0 13.2538 0 0 13.2538 0 0 13.2538 0 0 13.2538 0 0 13.2538 0 0 1.82138 0.412501 0.233561 5.13903 0.170505 1.87312 0.677217 0.0898059 0.266143 11.6 11.8 672 0 0 20
11.9 13.2538 0 0 13.2538 0 0 13.2538 0 0 13.2538 0 0 13.2538 0 0 13.2538 0 0 1.47166 0.291181 0.0579333 1.56936 0.233431 0.116097 1.39259 0.330348 0.0183487 11.8 12 215 0 0 2
12.1 13.2538 0 0 13.2538 0 0 13.2538 0 0 13.2538 0 0 13.2538 0 0 13.2538 0 0 13.2538 0 0 13.2538 0 0 13.2538 0 0 12 12.2 35 0 0 0
12.3 13.2538 0 0 13.2538 0 0 13.2538 0 0 13.2538 0 0 13.2538 0 0 13.2538 0 0 13.2538 0 0 13.2538 0 0 13.2538 0 0 12.2 12.4 2 0 0 0
12.5 13.2538 0 0 13.2538 0 0 13.2538 0 0 13.2538 0 0 13.2538 0 0 13.2538 0 0 13.2538 0 0 13.2538 0 0 13.2538 0 0 12.4 12.6 1 0 0 0
12.7 13.2538 0 0 13.2538 0 0 13.2538 0 0 13.2538 0 0 13.2538 0 0 13.2538 0 0 13.2538 0 0 13.2538 0 0 13.2538 0 0 12.6 12.8 0 0 0 0
12.9 13.2538 0 0 13.2538 0 0 13.2538 0 0 13.2538 0 0 13.2538 0 0 13.2538 0 0 13.2538 0 0 13.2538 0 0 13.2538 0 0 12.8 13 0 0 0 0
13.1 13.2538 0 0 13.2538 0 0 13.2538 0 0 13.2538 0 0 13.2538 0 0 13.2538 0 0 13.2538 0 0 13.2538 0 0 13.2538 0 0 13 13.2 0 0 0 0
