#Observed stellar masses in Msun
#Quenching delay times in Gyr.
#MW Mass Range: 10^11.75 - 10^12.25 Msun.
#Group Mass Range: 10^12.75 - 10^13.25 Msun.
#Cluster Mass Range: 10^13.75 - 10^14.25 Msun.
#Err+ and Err- are errors over all MCMC points.
#+1 and -1 sigma are the 84th and 16th percentile ranges for galaxies in a single model.
#All satellites selected at a=0.812467.
#Quenched threshold: observed SSFR < 1e-11/yr
#Bestfit_X_Counts is the number of quenched(all)/quenched after infall(sats) galaxies in the bin for the bestfit model.
#SM Median_Quenching_Delay_Time(MW) Err+ Err- +1_sigma_Quenching_Delay_Time(MW) Err+ Err- -1_sigma_Quenching_Delay_Time(MW) Err+ Err- Median_Quenching_Delay_Time(GR) Err+ Err- +1_sigma_Quenching_Delay_Time(GR) Err+ Err- -1_sigma_Quenching_Delay_Time(GR) Err+ Err- Median_Quenching_Delay_Time(CL) Err+ Err- +1_sigma_Quenching_Delay_Time(CL) Err+ Err- -1_sigma_Quenching_Delay_Time(CL) Err+ Err- SM_Left SM_Right Bestfit_Galaxy_Counts Bestfit_Sats_MW_Counts Bestfit_Sats_GR_Counts Bestfit_Sats_Cluster_Counts
7.3 3.11667 0.445833 0.393841 5.16523 0.306298 0.372002 1.43377 0.243565 0.241911 3.76964 0.454166 0.536831 5.61417 0.339462 0.334616 1.71499 0.296172 0.259539 3.65278 0.444949 0.418403 5.53382 0.246535 0.339033 1.71762 0.27043 0.250149 7.2 7.4 5611 1032 1210 1264
7.5 3.10119 0.323809 0.382441 5.14529 0.24586 0.348187 1.4319 0.175715 0.226663 3.70893 0.459821 0.421429 5.59097 0.293538 0.297765 1.68116 0.351449 0.231099 3.75714 0.449107 0.458929 5.76684 0.306017 0.365738 1.717 0.238433 0.217261 7.4 7.6 6579 1282 1455 1497
7.7 2.85476 0.434944 0.337115 5.02669 0.331558 0.326943 1.32917 0.167852 0.17868 3.603 0.456722 0.436824 5.58605 0.344408 0.328409 1.65977 0.319875 0.223368 3.775 0.483333 0.435714 5.77352 0.307762 0.324246 1.68277 0.301426 0.231423 7.6 7.8 7093 1474 1626 1684
7.9 3.06167 0.763333 0.484124 5.36037 0.797764 0.553808 1.41086 0.321334 0.302506 3.73889 0.547222 0.570833 5.77573 0.61508 0.40801 1.69158 0.442649 0.302615 3.83654 0.497333 0.45 5.92776 0.4146 0.340524 1.70307 0.328968 0.266199 7.8 8 8365 1827 1949 2027
8.1 3.51364 0.757518 0.615249 6.01512 0.717864 0.731741 1.48282 0.455727 0.287381 4.09015 0.627952 0.610464 6.40309 0.776496 0.616947 1.80847 0.482893 0.372959 4.003 0.581524 0.532412 6.41339 0.583842 0.500559 1.80535 0.404065 0.339912 8 8.2 10358 2335 2570 2621
8.3 3.67687 0.585389 0.593541 6.27952 0.558197 0.523813 1.53428 0.3527 0.266445 4.23333 0.522588 0.704762 6.75974 0.618412 0.624794 1.75712 0.435124 0.324887 4.22232 0.454762 0.472322 6.67962 0.381266 0.539098 1.91613 0.333819 0.341673 8.2 8.4 12606 3151 3169 3339
8.5 3.41852 0.511714 0.507581 6.08209 0.424101 0.482352 1.4031 0.282773 0.231262 3.98286 0.481849 0.556468 6.53585 0.534757 0.5794 1.65372 0.303644 0.311552 3.97125 0.421397 0.428393 6.5518 0.379047 0.481196 1.70278 0.288627 0.249364 8.4 8.6 13523 3399 3417 3583
8.7 3.05283 0.47083 0.445254 5.67155 0.386144 0.445494 1.24677 0.235703 0.203845 3.65862 0.412347 0.526621 6.29747 0.401097 0.552888 1.4652 0.258299 0.216694 3.73194 0.436325 0.377257 6.26309 0.427922 0.432826 1.50844 0.317678 0.235414 8.6 8.8 14001 3604 3424 3443
8.9 2.81509 0.381536 0.387038 5.36801 0.35748 0.444983 1.12793 0.194113 0.200353 3.25741 0.389021 0.441667 5.94028 0.418878 0.465907 1.25207 0.227615 0.172119 3.40313 0.446875 0.384943 5.94283 0.373689 0.360171 1.36839 0.249978 0.203467 8.8 9 13984 3478 3182 3281
9.1 2.42361 0.392426 0.322986 4.96163 0.366001 0.456763 0.990406 0.204015 0.160385 3.02857 0.356955 0.416729 5.56675 0.357863 0.518368 1.1822 0.157009 0.218804 3.18148 0.398326 0.45791 5.70149 0.389456 0.437971 1.21519 0.198094 0.177006 9 9.2 13834 3359 2937 3077
9.3 2.21346 0.282591 0.262535 4.66367 0.327804 0.3757 0.917819 0.139181 0.177218 2.651 0.302333 0.334654 5.16078 0.397367 0.417393 1.00592 0.152856 0.173694 2.82 0.360208 0.337308 5.3443 0.413123 0.378784 1.08108 0.152201 0.175664 9.2 9.4 14151 2971 2727 2783
9.5 1.98629 0.249619 0.18004 4.20081 0.342028 0.36638 0.824569 0.12161 0.1651 2.38958 0.32516 0.298869 4.87667 0.376986 0.390844 0.853364 0.14803 0.16292 2.50455 0.391608 0.283712 5.02778 0.334943 0.406145 0.97299 0.136018 0.154001 9.4 9.6 13990 2538 2494 2565
9.7 1.85962 0.210755 0.189973 4.05818 0.237812 0.365998 0.689556 0.122254 0.115916 2.07162 0.211273 0.269581 4.48033 0.336143 0.364197 0.653611 0.0893204 0.149571 2.3 0.276389 0.304808 4.69539 0.34221 0.358862 0.809565 0.133714 0.144257 9.6 9.8 14759 1996 2412 2451
9.9 1.6913 0.183696 0.126153 3.78102 0.276742 0.299647 0.590266 0.119815 0.132296 1.70745 0.130678 0.125899 3.97918 0.247245 0.34864 0.481797 0.0849186 0.0564106 1.99355 0.222361 0.248236 4.37101 0.305387 0.340114 0.642262 0.0918516 0.142515 9.8 10 15687 1474 2140 2251
10.1 1.7275 0.154643 0.147065 3.51856 0.235381 0.239899 0.60642 0.105944 0.13187 1.47 0.0660294 0.072174 3.41674 0.253747 0.242185 0.393141 0.066722 0.0548874 1.62841 0.167424 0.152695 3.76894 0.268569 0.25349 0.461594 0.0302363 0.0635696 10 10.2 16989 870 2105 2095
10.3 1.70192 0.168077 0.114423 3.6206 0.220089 0.170252 0.480554 0.106809 0.0565678 1.29375 0.0471591 0.0674108 3.08194 0.213807 0.276306 0.330754 0.0342595 0.0262799 1.43295 0.129545 0.120858 3.49878 0.269232 0.278273 0.394221 0.0310167 0.0492454 10.2 10.4 18800 478 1984 1903
10.5 1.66667 0.133333 0.116667 3.41466 0.281967 0.162622 0.628851 0.0543252 0.0911039 1.09423 0.0617476 0.0392307 2.41903 0.142605 0.129337 0.239895 0.00982715 0.0107303 1.29423 0.0448318 0.0830605 3.09494 0.253174 0.236084 0.310001 0.0184484 0.0588105 10.4 10.6 19792 174 1725 1464
10.7 1.275 0.0625 0.08 3.60504 0.142067 0.350723 0.474232 0.021142 0.0517532 1.00147 0.0360295 0.0235294 2.17349 0.0752287 0.112091 0.21922 0.0117582 0.0091868 1.09597 0.0552822 0.0537803 2.72394 0.118779 0.157408 0.23312 0.0104723 0.0120851 10.6 10.8 19001 68 1342 1177
