#Observed stellar masses in Msun
#Infall delay times in Gyr.
#MW Mass Range: 10^11.75 - 10^12.25 Msun.
#Group Mass Range: 10^12.75 - 10^13.25 Msun.
#Cluster Mass Range: 10^13.75 - 10^14.25 Msun.
#Err+ and Err- are errors over all MCMC points.
#+1 and -1 sigma are the 84th and 16th percentile ranges for galaxies in a single model.
#All satellites selected at a=0.450497.
#Quenched threshold: observed SSFR < 1e-11/yr
#Bestfit_X_Counts is the number of galaxies in the bin for the bestfit model.
#SM Median_Infall_Delay_Time(MW) Err+ Err- +1_sigma_Infall_Delay_Time(MW) Err+ Err- -1_sigma_Infall_Delay_Time(MW) Err+ Err- Median_Infall_Delay_Time(GR) Err+ Err- +1_sigma_Infall_Delay_Time(GR) Err+ Err- -1_sigma_Infall_Delay_Time(GR) Err+ Err- Median_Infall_Delay_Time(CL) Err+ Err- +1_sigma_Infall_Delay_Time(CL) Err+ Err- -1_sigma_Infall_Delay_Time(CL) Err+ Err- SM_Left SM_Right Bestfit_Galaxy_Counts Bestfit_Sats_MW_Counts Bestfit_Sats_GR_Counts Bestfit_Sats_Cluster_Counts
7.3 1.15859 0.173926 0.108617 2.17698 0.173796 0.144266 0.406894 0.0574878 0.0356928 1.2557 0.110235 0.0969075 2.28414 0.0920546 0.0851872 0.428385 0.0328328 0.0249331 1.42052 0.0514231 0.0808153 2.33761 0.0749252 0.0657625 0.499291 0.0145517 0.0185525 7.2 7.4 577407 23821 14315 3153
7.5 1.36352 0.263118 0.176836 2.63793 0.468702 0.354273 0.473556 0.085468 0.063554 1.43846 0.203637 0.158096 2.53904 0.275976 0.187268 0.476699 0.0480878 0.0424626 1.61615 0.0965989 0.104616 2.66889 0.178734 0.168566 0.562873 0.0322297 0.0350908 7.4 7.6 471458 22868 13054 2883
7.7 1.64401 0.337072 0.227233 3.2821 0.263864 0.316682 0.557411 0.130145 0.0777782 1.72528 0.233724 0.17858 3.28503 0.393105 0.470457 0.537143 0.0904932 0.0460857 1.92316 0.0826763 0.125986 3.41505 0.18686 0.342917 0.696354 0.0565783 0.0655587 7.6 7.8 390195 23148 12533 2977
7.9 1.8198 0.350019 0.195361 3.46715 0.152454 0.14368 0.613306 0.145875 0.0774103 1.92345 0.224919 0.149952 3.69582 0.167429 0.19028 0.622285 0.104501 0.0663587 2.07378 0.0977933 0.087392 3.75024 0.100654 0.132471 0.768469 0.0343794 0.0271784 7.8 8 323775 22862 12007 2916
8.1 1.85981 0.280502 0.186916 3.46979 0.104425 0.108239 0.636484 0.11734 0.0772221 1.9966 0.177982 0.136929 3.78969 0.103394 0.122853 0.662912 0.0934205 0.0545474 2.17839 0.100692 0.0743175 3.87584 0.0660503 0.067209 0.801534 0.0383615 0.0369599 8 8.2 263559 20569 10803 2632
8.3 1.8058 0.25162 0.183504 3.38944 0.0932777 0.0998821 0.615457 0.107691 0.0675026 1.98175 0.179442 0.128045 3.76128 0.0913248 0.103272 0.694096 0.0817296 0.0642279 2.15951 0.0814154 0.0569429 3.83222 0.0599046 0.0495374 0.818985 0.0540202 0.0489154 8.2 8.4 210593 18164 9044 2206
8.5 1.71862 0.217867 0.152189 3.26672 0.10372 0.105275 0.593076 0.0874268 0.0573927 1.92171 0.167136 0.109769 3.7066 0.0847914 0.108513 0.677194 0.0675862 0.0546016 2.18367 0.079318 0.0719078 3.82312 0.0450282 0.0488431 0.840269 0.042073 0.047135 8.4 8.6 166127 15486 7787 1851
8.7 1.64377 0.212294 0.135269 3.12894 0.118006 0.102355 0.540572 0.0908515 0.0586067 1.89896 0.144988 0.114036 3.64847 0.0867808 0.0885153 0.649969 0.0876665 0.0627659 2.18741 0.0540564 0.0576324 3.83647 0.0400577 0.0556812 0.764648 0.0365225 0.0367236 8.6 8.8 131810 13347 6362 1569
8.9 1.5914 0.190835 0.150074 3.02382 0.121572 0.110848 0.527369 0.0807377 0.0570226 1.84505 0.15785 0.0900633 3.61655 0.0886092 0.0814092 0.647906 0.0768319 0.0438139 2.17194 0.0620432 0.0709996 3.79369 0.0404973 0.0536711 0.823271 0.0378942 0.0293914 8.8 9 104185 10936 5565 1275
9.1 1.51544 0.180236 0.132174 2.93332 0.116626 0.11887 0.476401 0.069816 0.0485333 1.82543 0.155715 0.0993613 3.55999 0.0910597 0.0620463 0.652295 0.0716397 0.0495141 2.16324 0.0678849 0.0560856 3.78014 0.0506287 0.0605173 0.819153 0.0337805 0.0352345 9 9.2 81750 8541 4616 1099
