#Observed stellar masses in Msun
#Infall delay times in Gyr.
#MW Mass Range: 10^11.75 - 10^12.25 Msun.
#Group Mass Range: 10^12.75 - 10^13.25 Msun.
#Cluster Mass Range: 10^13.75 - 10^14.25 Msun.
#Err+ and Err- are errors over all MCMC points.
#+1 and -1 sigma are the 84th and 16th percentile ranges for galaxies in a single model.
#All satellites selected at a=0.556810.
#Quenched threshold: observed SSFR < 1e-11/yr
#Bestfit_X_Counts is the number of galaxies in the bin for the bestfit model.
#SM Median_Infall_Delay_Time(MW) Err+ Err- +1_sigma_Infall_Delay_Time(MW) Err+ Err- -1_sigma_Infall_Delay_Time(MW) Err+ Err- Median_Infall_Delay_Time(GR) Err+ Err- +1_sigma_Infall_Delay_Time(GR) Err+ Err- -1_sigma_Infall_Delay_Time(GR) Err+ Err- Median_Infall_Delay_Time(CL) Err+ Err- +1_sigma_Infall_Delay_Time(CL) Err+ Err- -1_sigma_Infall_Delay_Time(CL) Err+ Err- SM_Left SM_Right Bestfit_Galaxy_Counts Bestfit_Sats_MW_Counts Bestfit_Sats_GR_Counts Bestfit_Sats_Cluster_Counts
7.3 1.67107 0.150195 0.126944 3.04815 0.108341 0.0890019 0.547977 0.052439 0.038124 1.92134 0.169049 0.13486 3.31723 0.0847089 0.0732448 0.604114 0.0553863 0.0410393 2.05245 0.0735271 0.09351 3.37912 0.0434771 0.0586364 0.677099 0.0166752 0.0268575 7.2 7.4 585063 21738 16485 7864
7.5 1.76875 0.223412 0.143959 3.17723 0.251671 0.153582 0.583492 0.0829186 0.0452188 2.06169 0.166618 0.109207 3.43701 0.132251 0.100629 0.640343 0.0382976 0.0301756 2.1948 0.0609589 0.060035 3.51364 0.0639791 0.0598221 0.704211 0.0200986 0.0236517 7.4 7.6 475487 19533 14684 6972
7.7 1.97474 0.431826 0.205342 3.77316 0.762595 0.485975 0.670546 0.148278 0.0802039 2.29845 0.271565 0.183524 3.79499 0.46305 0.285482 0.710148 0.100961 0.0664378 2.5043 0.1113 0.157438 3.93818 0.183959 0.222781 0.790899 0.0489474 0.0431777 7.6 7.8 390471 18234 13321 6415
7.9 2.33631 0.511632 0.263311 4.63675 0.351791 0.405292 0.789273 0.194646 0.0959117 2.59287 0.33126 0.179651 4.76432 0.495113 0.607116 0.8171 0.117887 0.0655115 2.80383 0.133957 0.144697 4.58958 0.293233 0.324576 0.908675 0.0650497 0.0503951 7.8 8 330145 18286 12600 6352
8.1 2.52026 0.509652 0.290056 4.81028 0.189318 0.207384 0.854935 0.202275 0.115421 2.80127 0.305591 0.211969 5.17399 0.221427 0.278034 0.884831 0.136689 0.0786676 3.01188 0.123801 0.0830121 5.07314 0.155479 0.190473 1.04274 0.061982 0.0576477 8 8.2 278517 18038 11967 6062
8.3 2.51839 0.415219 0.243118 4.7295 0.154025 0.150949 0.85726 0.174776 0.0998693 2.8226 0.229464 0.16364 5.17455 0.147579 0.174677 0.919729 0.129683 0.0805512 3.04716 0.0984983 0.0743914 5.15533 0.111299 0.109684 1.07113 0.0563422 0.0536582 8.2 8.4 228294 16601 10400 5359
8.5 2.45371 0.362969 0.235818 4.59944 0.156406 0.165802 0.848264 0.182972 0.0918287 2.76685 0.235155 0.149613 5.09657 0.176321 0.212649 0.911287 0.114216 0.0634173 3.05267 0.0854881 0.0652888 5.1083 0.115639 0.145637 1.07006 0.037642 0.0581747 8.4 8.6 183294 14429 8988 4457
8.7 2.37876 0.331694 0.225284 4.47897 0.157621 0.18364 0.824427 0.140718 0.0876328 2.72356 0.198893 0.165092 5.06525 0.127964 0.194335 0.903539 0.0943913 0.0718612 3.04106 0.0793788 0.0792639 5.00107 0.137048 0.107954 1.0609 0.0567358 0.0584811 8.6 8.8 146759 12680 7583 3745
8.9 2.24277 0.328667 0.198997 4.26974 0.190091 0.176449 0.786004 0.134317 0.0730999 2.67284 0.232459 0.153407 4.99872 0.170973 0.213885 0.934027 0.105277 0.072486 3.01616 0.0873387 0.0817029 5.07244 0.102997 0.105178 1.03344 0.0377663 0.0431833 8.8 9 116291 10284 6224 3136
9.1 2.19161 0.301421 0.198861 4.12285 0.220102 0.17372 0.724918 0.107583 0.0718219 2.66594 0.250084 0.134942 4.95137 0.161846 0.170423 0.931777 0.108863 0.0653657 3.03645 0.0681157 0.0819449 5.00732 0.0762577 0.0792418 1.03446 0.0447093 0.0333983 9 9.2 92584 8489 5393 2615
9.3 2.14524 0.256428 0.205802 4.05196 0.219202 0.196357 0.708966 0.0921059 0.0763974 2.54613 0.212748 0.138249 4.89043 0.167122 0.191783 0.881652 0.0894595 0.0668813 2.96253 0.0771017 0.0812898 4.98002 0.0959554 0.140471 1.1226 0.0474786 0.0486628 9.2 9.4 75291 6928 4564 2150
9.5 2.05803 0.26533 0.191421 3.88888 0.184703 0.169133 0.651561 0.119393 0.0792031 2.53305 0.204209 0.140918 4.75906 0.189019 0.166693 0.888215 0.0996259 0.0660108 3.05213 0.0785913 0.0818424 4.98739 0.0973859 0.0824618 1.18661 0.0414013 0.0481378 9.4 9.6 62648 5025 3845 1873
