#Observed stellar masses in Msun
#Quenching delay times in Gyr.
#MW Mass Range: 10^11.75 - 10^12.25 Msun.
#Group Mass Range: 10^12.75 - 10^13.25 Msun.
#Cluster Mass Range: 10^13.75 - 10^14.25 Msun.
#Err+ and Err- are errors over all MCMC points.
#+1 and -1 sigma are the 84th and 16th percentile ranges for galaxies in a single model.
#All satellites selected at a=0.728935.
#Quenched threshold: observed SSFR < 1e-11/yr
#Bestfit_X_Counts is the number of quenched(all)/quenched after infall(sats) galaxies in the bin for the bestfit model.
#SM Median_Quenching_Delay_Time(MW) Err+ Err- +1_sigma_Quenching_Delay_Time(MW) Err+ Err- -1_sigma_Quenching_Delay_Time(MW) Err+ Err- Median_Quenching_Delay_Time(GR) Err+ Err- +1_sigma_Quenching_Delay_Time(GR) Err+ Err- -1_sigma_Quenching_Delay_Time(GR) Err+ Err- Median_Quenching_Delay_Time(CL) Err+ Err- +1_sigma_Quenching_Delay_Time(CL) Err+ Err- -1_sigma_Quenching_Delay_Time(CL) Err+ Err- SM_Left SM_Right Bestfit_Galaxy_Counts Bestfit_Sats_MW_Counts Bestfit_Sats_GR_Counts Bestfit_Sats_Cluster_Counts
7.3 2.71667 0.350833 0.257143 4.45394 0.248403 0.308995 1.2702 0.268026 0.194016 3.22857 0.35754 0.336384 4.87444 0.195259 0.311087 1.55352 0.192352 0.217031 3.14231 0.324359 0.29458 4.84249 0.208615 0.212204 1.49263 0.133904 0.190021 7.2 7.4 3573 750 856 899
7.5 2.66667 0.283334 0.301666 4.45853 0.247405 0.262957 1.24339 0.190076 0.184125 3.16667 0.252084 0.343939 4.7606 0.248113 0.241382 1.47329 0.243249 0.197113 3.2375 0.345833 0.357143 4.92763 0.220508 0.255672 1.47126 0.20934 0.183498 7.4 7.6 4117 952 1096 951
7.7 2.6 0.6875 0.357407 4.50516 0.780319 0.404267 1.18554 0.355762 0.20933 3.12333 0.482917 0.41381 4.84912 0.477846 0.364096 1.46499 0.264846 0.209861 3.37778 0.419444 0.408135 5.13814 0.235172 0.283947 1.57729 0.27172 0.233364 7.6 7.8 4919 1176 1188 1194
7.9 3.1631 0.818571 0.688988 5.37084 0.789961 0.761138 1.36309 0.375796 0.291849 3.49062 0.661458 0.530208 5.47887 0.710697 0.598988 1.61423 0.437893 0.318606 3.56154 0.468819 0.484753 5.46914 0.556604 0.413843 1.57022 0.299277 0.246046 7.8 8 6219 1628 1588 1578
8.1 3.5049 0.58701 0.699433 5.81411 0.455981 0.611905 1.48615 0.412868 0.308776 3.825 0.555556 0.612143 6.14807 0.519129 0.691468 1.7594 0.438745 0.343921 3.81765 0.409276 0.460917 5.99272 0.445502 0.486659 1.74131 0.37703 0.296486 8 8.2 8272 2360 2151 2179
8.3 3.39239 0.503017 0.532714 5.77427 0.37352 0.440055 1.41396 0.301868 0.258647 3.745 0.501212 0.575 6.16334 0.457878 0.56502 1.58124 0.410351 0.353692 3.80962 0.405091 0.44156 5.95428 0.410951 0.405996 1.69034 0.3027 0.289776 8.2 8.4 9663 2904 2619 2551
8.5 3.13869 0.421113 0.516322 5.49967 0.357264 0.442179 1.31331 0.255401 0.245503 3.54583 0.418334 0.479167 5.84964 0.388368 0.533088 1.49386 0.263801 0.272455 3.55345 0.392981 0.364655 5.77015 0.46587 0.355856 1.47807 0.298408 0.220912 8.4 8.6 10817 3284 2885 2653
8.7 2.76905 0.428869 0.421652 5.11772 0.354843 0.437357 1.17949 0.191765 0.204016 3.28269 0.426474 0.488942 5.6403 0.455528 0.535479 1.34431 0.275202 0.194495 3.36923 0.325962 0.341958 5.62841 0.40315 0.374985 1.34915 0.284326 0.196651 8.6 8.8 11134 3299 2871 2720
8.9 2.50341 0.358356 0.340462 4.80055 0.337857 0.403545 1.00097 0.19432 0.167877 2.99545 0.367781 0.38007 5.32291 0.461674 0.356885 1.2114 0.186641 0.194441 3.09792 0.433814 0.348485 5.27105 0.432844 0.297335 1.27404 0.203706 0.205119 8.8 9 11253 3340 2835 2629
9.1 2.23284 0.365768 0.324966 4.4467 0.336349 0.425863 0.941743 0.146133 0.200887 2.67604 0.400682 0.377357 5.00212 0.408611 0.441957 1.08268 0.170423 0.174832 2.86111 0.397222 0.377778 5.01377 0.368251 0.325557 1.18571 0.168249 0.213795 9 9.2 11309 3105 2607 2416
9.3 2.05128 0.275011 0.311378 4.16907 0.308472 0.327638 0.843467 0.139722 0.154988 2.55234 0.258965 0.349487 4.79066 0.322365 0.410728 0.955894 0.136085 0.211171 2.525 0.35 0.327941 4.74921 0.38598 0.394864 1.00126 0.15402 0.177291 9.2 9.4 11612 2776 2514 2388
9.5 1.91129 0.239467 0.239779 3.9 0.292146 0.352394 0.78896 0.111923 0.166674 2.20625 0.273611 0.311458 4.49769 0.322121 0.341162 0.749552 0.176152 0.151471 2.34545 0.329545 0.294562 4.41922 0.378364 0.346735 0.866694 0.156207 0.146084 9.4 9.6 11981 2399 2369 2179
9.7 1.72976 0.193211 0.175916 3.73504 0.244868 0.326701 0.67347 0.142165 0.178828 1.81613 0.212717 0.206646 4.07918 0.31692 0.391146 0.568899 0.113779 0.102503 2.02187 0.236459 0.266319 4.16335 0.341552 0.398951 0.734151 0.132898 0.124173 9.6 9.8 12733 1919 2244 2071
9.9 1.55562 0.163125 0.118125 3.47355 0.341129 0.308814 0.560436 0.138807 0.115744 1.62097 0.167128 0.182634 3.63083 0.233068 0.333338 0.471242 0.0843884 0.0574941 1.81379 0.224668 0.216472 3.81511 0.317646 0.365132 0.655746 0.0708106 0.153037 9.8 10 13754 1423 2135 1861
10.1 1.69038 0.145142 0.178718 3.4209 0.225111 0.307506 0.588054 0.136144 0.154326 1.35603 0.109483 0.0878527 3.21823 0.219833 0.266644 0.364481 0.0889097 0.0482027 1.55887 0.140236 0.188219 3.50242 0.323563 0.248032 0.456582 0.0365237 0.0750193 10 10.2 15576 874 2163 1859
10.3 1.49 0.156875 0.103889 3.2697 0.124805 0.240873 0.48162 0.13958 0.0932296 1.188 0.0440313 0.064 2.70382 0.160175 0.220764 0.311034 0.0241006 0.0465524 1.35469 0.134706 0.15074 3.27371 0.230778 0.29636 0.342632 0.0517963 0.027768 10.2 10.4 17332 430 2030 1646
10.5 1.4875 0.191667 0.15625 3.52443 0.222437 0.41807 0.510022 0.0841541 0.154485 0.997015 0.0633025 0.0329997 2.37989 0.139685 0.169907 0.2318 0.0143277 0.0118336 1.16 0.04 0.0782694 2.91231 0.213197 0.208557 0.255677 0.0470284 0.022502 10.4 10.6 18781 194 1857 1312
10.7 1.675 0.2375 0.275 3.64158 0.341345 0.248916 0.39784 0.119235 0.150322 0.941026 0.0325038 0.0349031 2.01447 0.140128 0.117101 0.205093 0.0111993 0.00809506 0.967708 0.0862917 0.0692708 2.37234 0.157019 0.139701 0.208323 0.00949061 0.0143042 10.6 10.8 17937 81 1372 1055
10.9 1.45 0.2125 0.1 3.47956 0.166588 0.723076 0.493512 0.270672 0.13726 0.915625 0.0184028 0.034375 1.92655 0.116207 0.141891 0.200947 0.0146257 0.00916989 0.955952 0.0340476 0.0642856 2.09344 0.145697 0.153928 0.231136 0.01378 0.0144849 10.8 11 13974 28 770 618
11.1 1.2 0.55 0.975 2.26827 1.69207 0.507933 0.189664 0.157933 0.107933 0.925 0.0275 0.0765625 1.96321 0.104089 0.13958 0.186665 0.00838941 0.00978577 0.775 0.05 0.0611111 1.75745 0.139421 0.119596 0.170623 0.0141495 0.0123811 11 11.2 8282 2 252 248
11.3 0 0 0 0 0 0 0 0 0 0.941667 0.0583333 0.191667 1.73894 0.396152 0.0538485 0.204568 0.0205131 0.0602153 0.6 0.13 0.125 1.83437 0.342311 0.234533 0.168785 0.0159275 0.025634 11.2 11.4 3620 1 36 54
11.5 0 0 0 0 0 0 0 0 0 1.9 0.1 0.975 2.03413 0.85 0.0999999 0.273798 0.542067 0.1 0.5 0.225 0.175 0.954807 0.323798 0.0524033 0.0896638 0.1 0.0118991 11.4 11.6 1302 0 3 8
11.7 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.175 0 0 0.192067 0 0 0.157933 0 11.6 11.8 357 0 0 0
11.9 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 11.8 12 50 0 0 0
12.1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 12 12.2 8 0 0 0
12.3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 12.2 12.4 0 0 0 0
12.5 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 12.4 12.6 0 0 0 0
12.7 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 12.6 12.8 0 0 0 0
12.9 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 12.8 13 0 0 0 0
13.1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 13 13.2 0 0 0 0
