#Observed stellar masses in Msun
#Quenching delay times in Gyr.
#MW Mass Range: 10^11.75 - 10^12.25 Msun.
#Group Mass Range: 10^12.75 - 10^13.25 Msun.
#Cluster Mass Range: 10^13.75 - 10^14.25 Msun.
#Err+ and Err- are errors over all MCMC points.
#+1 and -1 sigma are the 84th and 16th percentile ranges for galaxies in a single model.
#All satellites selected at a=0.192310.
#Quenched threshold: observed SSFR < 1e-11/yr
#Bestfit_X_Counts is the number of quenched(all)/quenched after infall(sats) galaxies in the bin for the bestfit model.
#SM Median_Quenching_Delay_Time(MW) Err+ Err- +1_sigma_Quenching_Delay_Time(MW) Err+ Err- -1_sigma_Quenching_Delay_Time(MW) Err+ Err- Median_Quenching_Delay_Time(GR) Err+ Err- +1_sigma_Quenching_Delay_Time(GR) Err+ Err- -1_sigma_Quenching_Delay_Time(GR) Err+ Err- Median_Quenching_Delay_Time(CL) Err+ Err- +1_sigma_Quenching_Delay_Time(CL) Err+ Err- -1_sigma_Quenching_Delay_Time(CL) Err+ Err- SM_Left SM_Right Bestfit_Galaxy_Counts Bestfit_Sats_MW_Counts Bestfit_Sats_GR_Counts Bestfit_Sats_Cluster_Counts
7.3 0 0.45 0 0 0.560336 0 0 0.209808 0 0 0.525 0 0 0.542067 0 0 0.507933 0 0 0 0 0 0 0 0 0 0 7.2 7.4 5 2 0 0
7.5 0.136248 0.488752 0.136248 0.242067 0.4 0.242067 0.0589956 0.548937 0.0589956 0 0.147656 0 0 0.297093 0 0 0.0653352 0 0 0 0 0 0 0 0 0 0 7.4 7.6 11 1 0 0
7.7 0 0.375 0 0 0.592067 0 0 0.226924 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 7.6 7.8 6 0 0 0
7.9 0 0.325 0 0 0.395261 0 0 0.141801 0 0 0.075 0 0 0.168028 0 0 0.027324 0 0 0 0 0 0 0 0 0 0 7.8 8 15 0 0 0
8.1 0 0.3125 0 0 0.476202 0 0 0.147984 0 0 0.15 0 0 0.284134 0 0 0.0543787 0 0 0 0 0 0 0 0 0 0 8 8.2 20 2 0 0
8.3 0 0.33125 0 0 0.560374 0 0 0.14049 0 0 0.11875 0 0 0.220492 0 0 0.0468033 0 0 0 0 0 0 0 0 0 0 8.2 8.4 15 3 0 0
8.5 0 0.375 0 0 0.568516 0 0 0.203546 0 0 0.161111 0 0 0.383051 0 0 0.0666109 0 0 0 0 0 0 0 0 0 0 8.4 8.6 11 7 0 0
8.7 0 0.325 0 0 0.579084 0 0 0.200361 0 0 0.3625 0 0 0.492067 0 0 0.13726 0 0 0 0 0 0 0 0 0 0 8.6 8.8 24 7 0 0
8.9 0 0.342105 0 0 0.593387 0 0 0.191294 0 0 0.325 0 0 0.484134 0 0 0.157933 0 0 0 0 0 0 0 0 0 0 8.8 9 25 13 2 0
9.1 0.165 0.11787 0.165 0.242067 0.275066 0.242067 0.0658655 0.101563 0.0658655 0.075 0.18125 0.075 0.0920672 0.394471 0.0920672 0.0475966 0.105168 0.0475966 0 0 0 0 0 0 0 0 0 9 9.2 52 18 5 0
9.3 0.180556 0.174444 0.180556 0.337352 0.241254 0.337352 0.0760386 0.0890073 0.0760386 0 0.425 0 0 0.609614 0 0 0.131731 0 0 0 0 0 0 0 0 0 0 9.2 9.4 53 9 2 0
9.5 0 0.35625 0 0 0.535815 0 0 0.26242 0 0.175 0.275 0.175 0.242067 0.518269 0.242067 0.0737983 0.134134 0.0737983 0 0 0 0 0 0 0 0 0 9.4 9.6 66 13 4 0
9.7 0.175 0.191667 0.175 0.192067 0.410336 0.192067 0.107933 0.05 0.107933 0.125 0.4 0.125 0.192067 0.534135 0.192067 0.0706134 0.0531849 0.0706134 0 0 0 0 0 0 0 0 0 9.6 9.8 82 6 6 0
9.9 0 0.3875 0 0 0.576202 0 0 0.214664 0 0.25 0.275 0.25 0.383092 0.269311 0.383092 0.113462 0.20637 0.113462 0 0 0 0 0 0 0 0 0 9.8 10 75 8 5 0
10.1 0.075 0.275 0.075 0.0920672 0.494471 0.0920672 0.0579328 0.0317311 0.0579328 0.225 0.2 0.225 0.342067 0.318269 0.342067 0.113462 0.102403 0.113462 0 0 0 0 0 0 0 0 0 10 10.2 98 3 9 0
10.3 0 0.3 0 0 0.570672 0 0 0.207933 0 0.175 0.1 0.175 0.284134 0.334134 0.284134 0.107933 0.0658655 0.107933 0 0 0 0 0 0 0 0 0 10.2 10.4 83 2 8 0
10.5 0 0.325 0 0 0.476202 0 0 0.307933 0 0.15 0.2 0.15 0.252403 0.607933 0.252403 0.107933 0.0317311 0.107933 0 0 0 0 0 0 0 0 0 10.4 10.6 89 1 2 0
10.7 0 0.225 0 0 0.276202 0 0 0.123798 0 0.175 0.225 0.175 0.352403 0.131731 0.352403 0.0817311 0.192067 0.0817311 0 0 0 0 0 0 0 0 0 10.6 10.8 59 2 3 0
10.9 0 0 0 0 0 0 0 0 0 0.325 0.125 0.325 0.368269 0.115866 0.368269 0.165866 0.15 0.165866 0 0 0 0 0 0 0 0 0 10.8 11 36 0 4 0
11.1 0 0 0 0 0 0 0 0 0 0.175 0.2 0.175 0.242067 0.15 0.242067 0.0817311 0.276202 0.0817311 0 0 0 0 0 0 0 0 0 11 11.2 16 0 1 0
11.3 0 0 0 0 0 0 0 0 0 0 0.325 0 0 0.342067 0 0 0.307933 0 0 0 0 0 0 0 0 0 0 11.2 11.4 7 0 1 0
11.5 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 11.4 11.6 2 0 0 0
11.7 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 11.6 11.8 2 0 0 0
11.9 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 11.8 12 0 0 0 0
12.1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 12 12.2 0 0 0 0
12.3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 12.2 12.4 0 0 0 0
12.5 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 12.4 12.6 0 0 0 0
12.7 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 12.6 12.8 0 0 0 0
12.9 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 12.8 13 0 0 0 0
13.1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 13 13.2 0 0 0 0
