#Observed stellar masses in Msun
#Quenching delay times in Gyr.
#MW Mass Range: 10^11.75 - 10^12.25 Msun.
#Group Mass Range: 10^12.75 - 10^13.25 Msun.
#Cluster Mass Range: 10^13.75 - 10^14.25 Msun.
#Err+ and Err- are errors over all MCMC points.
#+1 and -1 sigma are the 84th and 16th percentile ranges for galaxies in a single model.
#All satellites selected at a=0.490997.
#Quenched threshold: observed SSFR < 1e-11/yr
#Bestfit_X_Counts is the number of quenched(all)/quenched after infall(sats) galaxies in the bin for the bestfit model.
#SM Median_Quenching_Delay_Time(MW) Err+ Err- +1_sigma_Quenching_Delay_Time(MW) Err+ Err- -1_sigma_Quenching_Delay_Time(MW) Err+ Err- Median_Quenching_Delay_Time(GR) Err+ Err- +1_sigma_Quenching_Delay_Time(GR) Err+ Err- -1_sigma_Quenching_Delay_Time(GR) Err+ Err- Median_Quenching_Delay_Time(CL) Err+ Err- +1_sigma_Quenching_Delay_Time(CL) Err+ Err- -1_sigma_Quenching_Delay_Time(CL) Err+ Err- SM_Left SM_Right Bestfit_Galaxy_Counts Bestfit_Sats_MW_Counts Bestfit_Sats_GR_Counts Bestfit_Sats_Cluster_Counts
7.3 1.725 0.33 0.495 2.86561 0.509676 0.525396 0.871096 0.179391 0.52497 1.725 0.258333 0.425 2.74403 0.257042 0.343636 0.873201 0.159555 0.400361 1.775 0.325 0.525 3.06153 0.358419 0.73858 0.854689 0.172235 0.509496 7.2 7.4 594 219 142 60
7.5 2.05 0.485938 0.605 3.46157 0.325687 0.626908 0.98055 0.242584 0.317098 2.1 0.353572 0.4875 3.42494 0.388369 0.600533 1.01271 0.172514 0.328139 2.29375 0.23125 0.549306 3.5634 0.492926 0.600439 1.15914 0.273076 0.339428 7.4 7.6 871 365 269 121
7.7 2.40278 0.344097 0.539683 3.74547 0.104334 0.363328 1.11495 0.242671 0.27056 2.48977 0.300852 0.533106 3.86985 0.213315 0.482887 1.18429 0.237715 0.321011 2.5 0.175 0.3375 3.74867 0.189059 0.30084 1.18658 0.266785 0.270473 7.6 7.8 1388 733 429 206
7.9 2.39583 0.336519 0.445833 3.75104 0.116262 0.301775 1.1097 0.21086 0.303785 2.47333 0.351667 0.394487 3.97693 0.140814 0.306344 1.15095 0.195366 0.28705 2.56731 0.238942 0.442308 4.01316 0.226665 0.472302 1.26818 0.251194 0.353675 7.8 8 1971 999 580 291
8.1 2.2475 0.260536 0.4315 3.59515 0.150992 0.207197 0.974706 0.238906 0.237595 2.44444 0.278056 0.420695 3.90854 0.148024 0.313687 1.13374 0.177669 0.264692 2.55714 0.167857 0.393254 3.93902 0.214708 0.321316 1.29538 0.203428 0.29259 8 8.2 2587 1261 823 371
8.3 2.08571 0.286428 0.35783 3.46343 0.152458 0.269171 0.895881 0.221105 0.202739 2.27273 0.303743 0.396865 3.74307 0.183225 0.367058 1.0251 0.206299 0.194675 2.4125 0.1875 0.3375 3.83961 0.114668 0.334101 1.25361 0.151381 0.288776 8.2 8.4 3210 1653 1039 460
8.5 1.86625 0.276932 0.335481 3.22527 0.159552 0.262088 0.842654 0.157768 0.194275 2.21765 0.229575 0.369118 3.74148 0.17552 0.331149 1.00534 0.183713 0.212652 2.255 0.16 0.31125 3.66273 0.243105 0.288821 1.10982 0.0980611 0.229335 8.4 8.6 3919 2024 1122 497
8.7 1.74355 0.274309 0.326673 3.10106 0.172565 0.279996 0.753442 0.133061 0.146452 2.00385 0.286154 0.374536 3.56791 0.17082 0.353149 0.861798 0.133004 0.166205 2.16071 0.189286 0.325298 3.63086 0.208804 0.394362 0.978036 0.1495 0.200924 8.6 8.8 4455 2169 1277 535
8.9 1.5975 0.24133 0.308684 2.95499 0.220586 0.26551 0.709715 0.0963989 0.152072 1.85658 0.304135 0.36015 3.35418 0.190682 0.303172 0.796264 0.159767 0.188452 2.03571 0.193452 0.291484 3.51236 0.17225 0.336823 0.911782 0.130426 0.204593 8.8 9 5159 2261 1391 583
9.1 1.50372 0.226006 0.281174 2.80464 0.14817 0.319751 0.686536 0.0954986 0.161237 1.73906 0.274574 0.327524 3.20677 0.226613 0.431112 0.735269 0.135542 0.190432 1.92222 0.230278 0.297222 3.36696 0.205909 0.359116 0.840335 0.124572 0.190371 9 9.2 5404 2049 1425 552
9.3 1.37885 0.209011 0.234927 2.68152 0.161102 0.257953 0.622403 0.105477 0.134039 1.60648 0.230185 0.358267 3.10424 0.231521 0.417612 0.6628 0.119149 0.183443 1.78611 0.182639 0.248611 3.19647 0.196344 0.340421 0.797818 0.0884842 0.1511 9.2 9.4 5855 1739 1442 535
9.5 1.30577 0.167204 0.205159 2.56283 0.172231 0.25553 0.593479 0.0745778 0.163029 1.39758 0.189488 0.271905 2.84807 0.238112 0.396786 0.54907 0.0917573 0.183149 1.65833 0.298333 0.280208 2.9453 0.281112 0.330478 0.619337 0.132355 0.135939 9.4 9.6 6159 1365 1400 562
9.7 1.23125 0.167279 0.174107 2.41588 0.187939 0.243181 0.57309 0.0720508 0.118092 1.20652 0.150509 0.192077 2.62662 0.217487 0.423123 0.439636 0.0762186 0.104866 1.51731 0.232692 0.299451 2.86937 0.242209 0.373941 0.575992 0.103775 0.124066 9.6 9.8 6934 1028 1465 580
9.9 1.19125 0.128194 0.171932 2.4027 0.202338 0.247935 0.525075 0.0889081 0.116282 1.07286 0.0993651 0.146429 2.35378 0.218607 0.32192 0.341894 0.0602521 0.094777 1.21563 0.198264 0.218125 2.54858 0.163951 0.376382 0.49784 0.0915121 0.119646 9.8 10 7639 626 1500 534
10.1 1.26786 0.182143 0.158482 2.36603 0.215527 0.14149 0.531838 0.0770379 0.100825 0.939024 0.102642 0.120843 2.17081 0.196651 0.252855 0.292167 0.0430388 0.0649325 1.09687 0.170982 0.194792 2.24537 0.279059 0.279397 0.376951 0.0967547 0.136873 10 10.2 8922 415 1527 502
10.3 1.1375 0.148611 0.1 2.42491 0.206928 0.258576 0.490711 0.0606 0.098496 0.778986 0.0700341 0.0651394 1.80527 0.224223 0.191105 0.21284 0.0219276 0.0285669 0.9 0.159091 0.1275 2.06385 0.254453 0.399794 0.261236 0.0811965 0.0599177 10.2 10.4 10375 239 1523 503
10.5 1.19375 0.18125 0.14375 2.41634 0.12284 0.153126 0.495134 0.0541483 0.0932027 0.716912 0.0585193 0.0764623 1.60023 0.168922 0.177179 0.194029 0.015652 0.024341 0.796429 0.114286 0.0739286 1.98528 0.211539 0.301553 0.220933 0.020498 0.0289324 10.4 10.6 11353 113 1414 455
10.7 1.375 0.25 0.175 2.35817 0.270554 0.214323 0.406252 0.104987 0.0835741 0.677586 0.0474138 0.0484195 1.49201 0.176129 0.167259 0.186262 0.0135086 0.0115957 0.736667 0.13 0.110278 1.85624 0.342392 0.236695 0.210854 0.0227381 0.0419578 10.6 10.8 11140 67 1132 397
10.9 1.125 0.375 0.125 2.09687 0.568269 0.231731 0.542428 0.173678 0.0460336 0.629167 0.0338768 0.0238096 1.27987 0.17419 0.0724982 0.177601 0.0081405 0.00509599 0.729545 0.107955 0.0991883 1.76971 0.14638 0.284975 0.192716 0.0164838 0.0244015 10.8 11 8601 25 708 274
11.1 1.625 0.125 0.125 2.38654 0.157933 0.35 1.01346 0.0579327 0.331731 0.675 0.0477272 0.0375 1.50648 0.169138 0.161901 0.203671 0.0178775 0.0156895 0.575 0.0708334 0.075 1.46393 0.227167 0.230404 0.153246 0.0242197 0.0292465 11 11.2 5025 7 294 115
11.3 1.325 1.6 0.35 1.34207 1.6 0.35 1.30793 1.6 0.434134 0.855 0.045 0.105 1.56839 0.17079 0.128084 0.235579 0.0804482 0.0234788 0.475 0.0625 0.075 1.32716 0.416949 0.194471 0.147036 0.0378207 0.0317311 11.2 11.4 1987 1 60 37
11.5 0 0 0 0 0 0 0 0 0 0.825 0.0583333 0.175 1.28101 0.068269 0.126202 0.134857 0.0286051 0.0317311 0.925 0.625 0.65 2.4524 0.0341344 0.884135 0.171395 0.0762017 0.081731 11.4 11.6 494 0 15 5
11.7 0 0 0 0 0 0 0 0 0 0 2.925 0 0 2.94207 0 0 2.75793 0 0.3 0.025 0.1 0.334134 0.00793275 0.1 0.115866 0.192067 0.05 11.6 11.8 79 0 0 1
11.9 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 11.8 12 8 0 0 0
12.1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 12 12.2 0 0 0 0
12.3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 12.2 12.4 0 0 0 0
12.5 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 12.4 12.6 0 0 0 0
12.7 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 12.6 12.8 0 0 0 0
12.9 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 12.8 13 0 0 0 0
13.1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 13 13.2 0 0 0 0
