#Observed stellar masses in Msun
#Quenching delay times in Gyr.
#MW Mass Range: 10^11.75 - 10^12.25 Msun.
#Group Mass Range: 10^12.75 - 10^13.25 Msun.
#Cluster Mass Range: 10^13.75 - 10^14.25 Msun.
#Err+ and Err- are errors over all MCMC points.
#+1 and -1 sigma are the 84th and 16th percentile ranges for galaxies in a single model.
#All satellites selected at a=0.612498.
#Quenched threshold: observed SSFR < 1e-11/yr
#Bestfit_X_Counts is the number of quenched(all)/quenched after infall(sats) galaxies in the bin for the bestfit model.
#SM Median_Quenching_Delay_Time(MW) Err+ Err- +1_sigma_Quenching_Delay_Time(MW) Err+ Err- -1_sigma_Quenching_Delay_Time(MW) Err+ Err- Median_Quenching_Delay_Time(GR) Err+ Err- +1_sigma_Quenching_Delay_Time(GR) Err+ Err- -1_sigma_Quenching_Delay_Time(GR) Err+ Err- Median_Quenching_Delay_Time(CL) Err+ Err- +1_sigma_Quenching_Delay_Time(CL) Err+ Err- -1_sigma_Quenching_Delay_Time(CL) Err+ Err- SM_Left SM_Right Bestfit_Galaxy_Counts Bestfit_Sats_MW_Counts Bestfit_Sats_GR_Counts Bestfit_Sats_Cluster_Counts
7.3 2.0725 0.2275 0.2975 3.4222 0.279151 0.244231 1.09963 0.135801 0.179987 2.325 0.171428 0.247727 3.6175 0.169397 0.223304 1.14969 0.108763 0.310393 2.47143 0.191072 0.256428 3.70913 0.217232 0.192065 1.18174 0.120849 0.236142 7.2 7.4 1611 440 433 320
7.5 2.22738 0.480119 0.327381 3.73902 0.594767 0.476475 1.0989 0.284421 0.22237 2.62031 0.357466 0.399858 3.93223 0.426775 0.327451 1.2316 0.195242 0.213243 2.585 0.28 0.202857 3.87501 0.342412 0.25881 1.23056 0.214047 0.19592 7.4 7.6 1998 609 540 389
7.7 2.71 0.723333 0.655588 4.53532 0.540723 0.791371 1.21903 0.442 0.317778 2.93269 0.467308 0.491621 4.64414 0.65834 0.754567 1.34786 0.306759 0.260353 2.92273 0.341558 0.394156 4.49066 0.380607 0.434687 1.41668 0.27528 0.289984 7.6 7.8 2735 954 764 608
7.9 3.21458 0.448417 0.74375 4.97499 0.32062 0.455036 1.43451 0.354423 0.347608 3.21346 0.50876 0.564295 5.14357 0.368022 0.629579 1.46524 0.353537 0.307403 3.32692 0.341259 0.460256 5.12991 0.268763 0.515687 1.59847 0.352673 0.314381 7.8 8 4030 1478 1217 935
8.1 3.01591 0.425437 0.607909 4.83384 0.276259 0.38848 1.30486 0.308563 0.325504 3.32222 0.417484 0.614815 5.29446 0.326108 0.494448 1.48644 0.385611 0.330238 3.25132 0.304935 0.365832 5.2123 0.236472 0.385164 1.62982 0.252987 0.35172 8 8.2 5105 2041 1514 1245
8.3 2.83 0.396852 0.483676 4.66517 0.295753 0.300038 1.22182 0.250045 0.266115 3.08611 0.380556 0.440278 5.03521 0.370948 0.418997 1.3194 0.273573 0.24858 3.04792 0.265319 0.293969 4.93873 0.289929 0.358797 1.39577 0.235708 0.232327 8.2 8.4 6048 2359 1759 1366
8.5 2.54375 0.30725 0.432692 4.38377 0.245376 0.318309 1.08577 0.215088 0.186181 2.87692 0.373077 0.448352 4.93081 0.298104 0.459218 1.21298 0.241843 0.226973 2.925 0.291071 0.327778 4.81138 0.284254 0.323008 1.34229 0.248829 0.225908 8.4 8.6 6804 2650 2044 1499
8.7 2.33693 0.311239 0.429987 4.20327 0.254898 0.370426 0.989276 0.177633 0.158279 2.69 0.315 0.389432 4.66112 0.370861 0.433168 1.1501 0.21097 0.236655 2.78478 0.27928 0.343874 4.61826 0.259715 0.378392 1.18225 0.181556 0.199848 8.6 8.8 7362 2845 2027 1484
8.9 2.08397 0.30046 0.339302 3.87634 0.30444 0.381711 0.900201 0.127955 0.174349 2.43276 0.400196 0.349902 4.4168 0.351621 0.433833 1.03888 0.166496 0.205025 2.71563 0.267708 0.376989 4.53827 0.281964 0.348226 1.13831 0.135308 0.240708 8.8 9 7971 2778 2140 1425
9.1 1.8875 0.286071 0.301862 3.67611 0.225949 0.330161 0.82516 0.132035 0.145639 2.24107 0.325974 0.385238 4.15805 0.324363 0.362909 0.892086 0.17403 0.196924 2.40156 0.278701 0.371007 4.25857 0.333095 0.337775 1.01019 0.164573 0.172068 9 9.2 8206 2761 2079 1449
9.3 1.77417 0.295625 0.281484 3.50115 0.244487 0.321232 0.741706 0.127613 0.173945 2.05972 0.312599 0.361193 4.10045 0.267218 0.435048 0.812007 0.144957 0.212303 2.19028 0.277369 0.317452 4.11239 0.190572 0.400987 0.932824 0.128309 0.188349 9.2 9.4 8519 2428 2014 1410
9.5 1.63696 0.191249 0.238308 3.20066 0.274443 0.313498 0.674345 0.0979919 0.146524 1.81953 0.243469 0.27611 3.741 0.290838 0.400606 0.680663 0.134726 0.196624 1.98382 0.286489 0.296324 3.79293 0.322452 0.417475 0.803392 0.123018 0.173 9.4 9.6 8933 2010 1887 1369
9.7 1.51562 0.204536 0.183681 3.10632 0.275499 0.27512 0.617793 0.123018 0.159695 1.50909 0.198052 0.209953 3.33418 0.273007 0.399151 0.496772 0.112045 0.090174 1.74615 0.182692 0.289904 3.49518 0.356824 0.351681 0.650188 0.0782178 0.159099 9.6 9.8 9733 1592 1991 1282
9.9 1.44519 0.19165 0.146978 2.9419 0.186352 0.205825 0.554333 0.119514 0.111636 1.3555 0.159206 0.170183 3.01833 0.293112 0.359166 0.426339 0.0696673 0.0989257 1.525 0.198864 0.205435 3.24469 0.294159 0.315258 0.49468 0.106806 0.0937143 9.8 10 10869 1160 1857 1283
