#Observed stellar masses in Msun
#Quenching delay times in Gyr.
#MW Mass Range: 10^11.75 - 10^12.25 Msun.
#Group Mass Range: 10^12.75 - 10^13.25 Msun.
#Cluster Mass Range: 10^13.75 - 10^14.25 Msun.
#Err+ and Err- are errors over all MCMC points.
#+1 and -1 sigma are the 84th and 16th percentile ranges for galaxies in a single model.
#All satellites selected at a=0.435310.
#Quenched threshold: observed SSFR < 1e-11/yr
#Bestfit_X_Counts is the number of quenched(all)/quenched after infall(sats) galaxies in the bin for the bestfit model.
#SM Median_Quenching_Delay_Time(MW) Err+ Err- +1_sigma_Quenching_Delay_Time(MW) Err+ Err- -1_sigma_Quenching_Delay_Time(MW) Err+ Err- Median_Quenching_Delay_Time(GR) Err+ Err- +1_sigma_Quenching_Delay_Time(GR) Err+ Err- -1_sigma_Quenching_Delay_Time(GR) Err+ Err- Median_Quenching_Delay_Time(CL) Err+ Err- +1_sigma_Quenching_Delay_Time(CL) Err+ Err- -1_sigma_Quenching_Delay_Time(CL) Err+ Err- SM_Left SM_Right Bestfit_Galaxy_Counts Bestfit_Sats_MW_Counts Bestfit_Sats_GR_Counts Bestfit_Sats_Cluster_Counts
7.3 1.36563 0.28125 0.465625 2.40697 0.376194 0.551453 0.586789 0.20803 0.383733 1.325 0.375 0.366667 2.44824 0.309211 0.742831 0.577285 0.196999 0.32804 1.26667 0.645833 0.441667 2.47861 0.50721 0.790386 0.484459 0.340062 0.32232 7.2 7.4 391 156 70 27
7.5 1.75694 0.377431 0.562957 2.95058 0.250756 0.620059 0.84284 0.181292 0.481513 1.685 0.315 0.454355 2.98197 0.21142 0.858331 0.760739 0.240706 0.297336 2 0.475 0.741667 3.08257 0.223838 0.620554 0.845193 0.363462 0.458171 7.4 7.6 529 271 144 34
7.7 1.85 0.2625 0.42 3.02702 0.176809 0.32294 0.878085 0.184377 0.290947 2.01964 0.267857 0.600893 3.27015 0.211821 0.534255 0.890386 0.269624 0.286656 1.975 0.2 0.3 3.30048 0.197353 0.603133 0.975184 0.224219 0.249941 7.6 7.8 854 441 244 88
7.9 1.9 0.259211 0.3875 3.02486 0.125392 0.228796 0.896544 0.171047 0.254058 2.08125 0.21875 0.459821 3.33621 0.14151 0.332609 0.990873 0.17632 0.261781 2.14286 0.294643 0.367857 3.34398 0.194596 0.423312 1.19375 0.252164 0.350358 7.8 8 1169 687 359 100
8.1 1.88 0.176944 0.331786 2.98047 0.10262 0.218133 0.870502 0.169975 0.197954 2.03462 0.242885 0.377949 3.2991 0.118058 0.281143 0.928472 0.139655 0.235614 1.83333 0.179167 0.233333 3.11706 0.154932 0.384371 0.827647 0.133176 0.21274 8 8.2 1646 908 495 142
8.3 1.68547 0.229535 0.290579 2.85873 0.0985184 0.244039 0.788622 0.128214 0.186788 1.99 0.242143 0.36963 3.26317 0.127402 0.274616 0.924145 0.12719 0.238443 2.06667 0.2 0.366667 3.20577 0.170075 0.309535 0.924285 0.19583 0.242873 8.2 8.4 2143 1167 669 175
8.5 1.56404 0.18748 0.265506 2.70843 0.135934 0.179619 0.714258 0.108862 0.169257 1.8125 0.245833 0.326786 3.13839 0.145178 0.268467 0.833551 0.131016 0.180253 2.06667 0.283333 0.416667 3.28797 0.159503 0.31442 0.924882 0.162221 0.17137 8.4 8.6 2695 1527 781 225
8.7 1.47333 0.211471 0.26029 2.59329 0.135626 0.243447 0.676929 0.115883 0.15848 1.69545 0.210315 0.305132 2.98099 0.127548 0.268301 0.752768 0.151899 0.133603 1.9625 0.2125 0.379167 3.09861 0.213692 0.376025 0.814907 0.163761 0.192588 8.6 8.8 3283 1657 917 226
8.9 1.36471 0.196232 0.248039 2.48054 0.157302 0.235278 0.632829 0.098229 0.155338 1.62917 0.207372 0.335985 2.89637 0.111707 0.290077 0.720302 0.121864 0.188513 1.75 0.175 0.332143 2.92067 0.20769 0.402122 0.797361 0.07871 0.206115 8.8 9 3840 1839 1082 277
9.1 1.31562 0.17162 0.240015 2.3603 0.111841 0.250536 0.609862 0.0930526 0.130751 1.50357 0.195238 0.319425 2.77377 0.143364 0.345416 0.637993 0.0992706 0.1638 1.66667 0.183333 0.304167 2.92389 0.164683 0.320449 0.736145 0.104524 0.226516 9 9.2 4390 1603 1159 289
